gid	name	is.spike	NTC	sgRNA	FC
65	100129196	MATN1-AS1	FALSE	0.468587818696874	0.560593125729099	1.23596253668254
66	100129203	LOC100129203	FALSE	-0.343505138654501	-0.326382660769129	1.04021348105558
67	100129216	LOC100129216	FALSE	-0.210728057595246	-0.77848797701856	0.270545354163343
68	100129250	TOPORS-AS1	FALSE	0.580670229987753	0.467712823531786	0.770979079329934
69	100129354	NRADDP	FALSE	-0.401280062369468	-0.470105008856604	0.853444047176629
70	100129361	LOC100129361	FALSE	1.21512932859053	1.05122509714456	0.68563940372461
71	100129387	GABPB1-AS1	FALSE	1.10705646100417	0.970679745609663	0.730505154347651
72	100129424	RPL19P12	FALSE	2.4248804730595	2.37173291345888	0.884814926479523
73	100129460	DPY19L1P1	FALSE	0.844295330725596	0.773882499045883	0.850329347768462
74	100129480	MKRN2OS	FALSE	0.725398679047881	0.879851117284972	1.42709353344937
75	100129482	ZNF37BP	FALSE	0.557620969250968	0.524563898189653	0.926708035770865
76	100129518	LOC100129518	FALSE	-0.0741274166253856	-0.0952468552142811	0.952534164419861
77	100129534	LOC100129534	FALSE	0.756663390220151	1.11384864744805	2.27606812731248
78	100129550	LOC100129550	FALSE	0.744856648354712	0.890993253203609	1.40002762401499
79	100129617	LOC100129617	FALSE	-0.0834810622452412	-0.300166991760825	0.607175264230298
80	100129697	LOC100129697	FALSE	-0.312347131651149	-0.452304944605438	0.724506334667944
81	100129716	ARRDC3-AS1	FALSE	-0.0602123274654944	-0.22888599474779	0.678150884788689
82	100129722	LOC100129722	FALSE	0.353967125390937	0.186843753417644	0.680575996967159
83	100129726	LINC01126	FALSE	-0.0218635734197129	0.133871785249316	1.43131544826937
84	100129794	SLC25A21-AS1	FALSE	0.104166417020358	0.0365776575751309	0.855876773022533
85	100129827	MRVI1-AS1	FALSE	0.516172242368146	0.44655421204639	0.851886958457167
86	100129845	PCOLCE-AS1	FALSE	-0.173741010507037	-0.208790952335549	0.922465341867412
87	100129858	SCOC-AS1	FALSE	-0.136349929493569	0.0612190381720944	1.57604628519846
88	100129917	LOC100129917	FALSE	0.709543899269536	0.729877742125245	1.04793378687788
89	100129924	LOC100129924	FALSE	0.11850263555617	0.447129093234666	2.13121104230863
90	100129940	LOC100129940	FALSE	0.457405334784043	-0.0933398611391916	0.281355107936464
91	100129961	CCNT2-AS1	FALSE	0.113858613909838	0.123384441428111	1.02217634767981
92	100129973	LOC100129973	FALSE	-0.104995518032889	-0.166171921821017	0.868607542499903
93	10013	HDAC6	FALSE	1.91884000015319	1.81605555694845	0.789251755948341
94	100130015	URAHP	FALSE	0.459200930677465	0.363799237658005	0.802783258476555
95	100130075	LOC100130075	FALSE	-0.262751096399859	0.0180847817447565	1.90913165271124
96	100130093	LOC100130093	FALSE	0.44958052358619	-0.00929327674803322	0.347637165076111
97	100130197	EFCAB14-AS1	FALSE	-0.15761389391919	-0.272507862071022	0.767548861510497
98	100130231	LINC00861	FALSE	0.0365645445941425	-0.0125340619698731	0.893102681743274
99	100130238	LOC100130238	FALSE	1.22485627573151	1.37258012924341	1.40515377188182
100	100130274	CCDC166	FALSE	-0.635507765726511	-0.157406155282301	3.00677970664641
101	100130275	TFAP2A-AS1	FALSE	0.426035335827268	0.72227097987339	1.97804261606076
102	100130311	C17orf107	FALSE	0.124916083680126	0.347971320257257	1.67130316869424
103	100130331	LOC100130331	FALSE	1.60937192032367	1.42012351943618	0.646772579186544
104	100130357	LOC100130357	FALSE	-0.221250008592254	-0.0331170994161537	1.54217233896913
105	100130370	LOC100130370	FALSE	0.130986035840435	0.274321969034721	1.39102819602581
106	100130417	LOC100130417	FALSE	1.01117723132273	0.922086408969032	0.81453392582544
107	100130418	CECR7	FALSE	0.938516225411028	0.710264454280838	0.591218790818678
108	100130449	PP14571	FALSE	-0.0667103163724977	-0.00841085576868585	1.1436666594704
109	100130519	TMEM221	FALSE	1.09499084365438	1.43745578049872	2.20021406620458
110	100130522	PARD6G-AS1	FALSE	-0.570331562645889	-0.0184821908096577	3.56327525432182
111	100130557	NFYC-AS1	FALSE	-0.11524861151763	-0.251181740839869	0.73125166960262
112	100130581	LINC00910	FALSE	0.200129085358961	0.271869009127117	1.1796140150077
113	100130691	LOC100130691	FALSE	0.157507173148103	0.0449265039020226	0.771648170319688
114	100130705	LOC100130705	FALSE	0.416190987365592	0.402153954582819	0.968195293630992
115	100130717	CECR5-AS1	FALSE	0.481736108227641	0.590609887994206	1.2849131677241
116	100130742	LRRC69	FALSE	0.0505719327782501	0.179898675935771	1.34687329837267
117	100130744	LOC100130744	FALSE	0.738503708517218	0.992109710833216	1.79310615914851
118	100130771	EFCAB10	FALSE	0.248778914545209	0.219437808800386	0.934671271589795
119	100130776	AGAP2-AS1	FALSE	1.38573851523293	1.02630773757124	0.437088341171178
120	100130827	SBK3	FALSE	0.523360235575552	0.662839347608023	1.37872963954856
121	100130855	USP3-AS1	FALSE	0.349547831676481	0.308839841743314	0.910525284051606
122	100130887	ATE1-AS1	FALSE	-0.484872779736926	0.297250237921229	6.05512367065455
123	100130890	TSTD3	FALSE	0.535533911491738	0.460431730075146	0.841197200299613
124	100130894	VAC14-AS1	FALSE	-0.245376407523588	-0.390820625381986	0.715411277836415
125	100130899	LOC100130899	FALSE	0.994460378142636	0.955634746657089	0.91448033010897
126	100130933	SMIM6	FALSE	0.536036429524477	0.55258361721109	1.03883646967928
127	100130935	CSAG4	FALSE	0.388264857484138	0.421239546326271	1.07888384186602
128	100130950	LOC100130950	FALSE	0.111410854616125	0.0621143159672993	0.892695738053116
129	100130958	SYCE1L	FALSE	1.59703199723385	1.63208923442956	1.08406977797177
130	100130967	C6orf99	FALSE	0.996306445688717	1.03623033944033	1.09628606491882
131	100130987	LOC100130987	FALSE	1.193552240387	1.2149658569362	1.05054247567305
132	100130992	LOC100130992	FALSE	0.00974279787673327	0.115482637198172	1.27567439720671
133	100131017	ZNF316	FALSE	1.59171084023202	1.35195246746692	0.575760182362302
134	100131067	CKMT2-AS1	FALSE	0.617388913674432	0.605182372933195	0.972284716943544
135	100131089	SRP14-AS1	FALSE	0.52949865446704	0.528260623366312	0.997153387349939
136	100131094	DPP9-AS1	FALSE	0.701968643565218	0.619317894566827	0.826702500072734
137	100131096	TNRC6C-AS1	FALSE	0.99912272481856	0.815843730845668	0.655723889115018
138	100131138	LINC01405	FALSE	2.72703663028639	2.71674157000759	0.976573510108819
139	100131187	TSTD1	FALSE	2.27289191570581	2.24502174693781	0.937842330604832
140	100131193	CCDC183-AS1	FALSE	0.632192094975222	0.580348569560008	0.887475708430817
141	100131211	TMEM194B	FALSE	0.684335403530613	0.409734665688439	0.531372729345225
142	100131213	ZNF503-AS2	FALSE	0.269281558531188	0.545648236761935	1.88958606809375
143	100131244	ANKRD63	FALSE	0.585820934692673	0.339739705483701	0.567438463400705
144	100131289	LOC100131289	FALSE	-0.379790303901716	-0.288586141501431	1.23368465368986
145	100131347	LOC100131347	FALSE	-0.535383050262207	-0.366599758356733	1.47497035588982
146	100131378	C11orf91	FALSE	0.430308571940064	0.695350350016487	1.84094908779094
147	100131390	SP9	FALSE	0.727162769413276	0.887792855861875	1.44753837674145
148	100131454	DBIL5P	FALSE	-0.0406611381532511	0.0370905485525022	1.19605647553886
149	100131551	LINC00887	FALSE	-0.309554134826274	0.0203508648675751	2.13749446937656
150	100131564	LOC100131564	FALSE	1.10851374639607	1.11910456902352	1.02468604724795
151	100131626	LOC100131626	FALSE	0.804543271300714	0.859798091038144	1.13567697201709
152	100131655	LOC100131655	FALSE	-0.114593241766919	0.247561738231734	2.30226324414359
153	100131691	LOC100131691	FALSE	0.814398334644606	1.01700317441583	1.59442773309004
154	100131801	PET100	FALSE	1.90084489168649	1.86273252237563	0.915983457990073
155	100131814	LINC00271	FALSE	-0.296280721034171	-0.119277449196851	1.50315329032902
156	100131998	RRN3P3	FALSE	0.737460041206148	0.50846717604178	0.590210776408989
157	100132074	FOXO6	FALSE	1.17703439689052	1.00274589546814	0.669439753465544
158	100132163	PHKA2-AS1	FALSE	-0.0476482272301932	-0.043792500480028	1.00891766650356
159	100132215	LOC100132215	FALSE	0.19223127760208	0.102703002409272	0.813713881367723
160	100132247	NPIPB5	FALSE	0.401697139292534	0.2986524281429	0.788778907682203
161	100132273	NDUFA6-AS1	FALSE	0.602996639225461	0.514394537282902	0.815451053348707
162	100132288	TEKT4P2	FALSE	0.706629687796778	0.6774116634943	0.934936200102914
163	100132341	CLUHP3	FALSE	1.11639969271145	0.918851399936967	0.634529338523497
164	100132352	LOC100132352	FALSE	0.663825091539899	0.668154642244473	1.01001901651815
165	100132356	LOC100132356	FALSE	-0.012114828710187	-0.0122169229874185	0.999764946868484
166	100132386	KRTAP4-9	FALSE	-0.36546974532354	-0.409207297881791	0.904195720971297
167	100132403	FAM157B	FALSE	0.156886637784799	-0.0837084207557991	0.574652025026355
168	100132406	NBPF10	FALSE	-0.0185318722785566	-0.0905695192856434	0.847153975044793
169	100132476	KRTAP4-7	FALSE	-0.0655630683572067	-0.239718170038417	0.669645413012981
170	100132594	PGAM1P5	FALSE	-0.311606755870503	-0.545692370858876	0.583330097695041
171	100132618	ZRANB2-AS1	FALSE	0.473922552812356	0.380897855825719	0.807189126589595
172	100132707	PAXIP1OS	FALSE	0.803893589396633	0.736136338328343	0.855544786082061
173	100132724	DCAF13P3	FALSE	0.985486289252451	0.884992865441713	0.793426270933501
174	100132774	KDM4A-AS1	FALSE	0.15451011773575	0.147256613269301	0.983436890728204
175	100132815	IPO5P1	FALSE	-0.371096838258958	-0.471786674918883	0.793067519241714
176	100132831	LOC100132831	FALSE	0.346645754090901	0.315774775720376	0.931384533143312
177	100132832	PMS2P9	FALSE	-0.296766202426735	-0.326207699830891	0.934455237632711
178	100132911	DPH3P1	FALSE	0.793490803318697	1.01588958306567	1.66877882253014
179	100133091	LOC100133091	FALSE	0.333258187998224	0.444393152939108	1.29162060593915
180	100133161	LINC01001	FALSE	0.200744164498304	0.168660960167453	0.928788427754211
181	100133205	LINC00240	FALSE	-0.0539828932900763	0.0407979125195781	1.24388664721005
182	100133234	SBF1P1	FALSE	0.436523311515851	0.405090788846211	0.930181027888073
183	100133311	HOXA-AS3	FALSE	-0.327825849017582	0.238986789911677	3.68818450502009
184	100133315	LOC100133315	FALSE	0.344654734646475	0.319242929710493	0.94316612702081
185	100133545	MRPL23-AS1	FALSE	0.581568568328493	0.244093525755744	0.459753408236926
186	100133612	LINC01134	FALSE	-0.39128556187829	-0.318464098661025	1.18255531186801
187	100133669	LOC100133669	FALSE	0.128468481185517	-0.0346462176573829	0.686887006556557
188	100133941	CD24	FALSE	1.14726492847967	0.951676395831127	0.637399131455
189	100133991	MAP3K14-AS1	FALSE	1.0131790717955	1.20232477277242	1.54577294221779
190	100134229	JHDM1D-AS1	FALSE	0.219675869040995	0.146894909011153	0.845705275979716
191	100134259	LINC01119	FALSE	0.268537067231515	0.0958679326934171	0.671940573132725
192	100134368	LOC100134368	FALSE	-0.223625781328665	0.175093944823098	2.50449244619942
193	100134713	NDUFB2-AS1	FALSE	0.43742201138472	0.485157646927686	1.11618359581317
194	100134938	UPK3BL	FALSE	-0.134381637538599	-0.209479546511563	0.841205475756583
195	100137047	JMJD7	FALSE	1.14775391594545	1.05126068560535	0.800768110556896
196	100137049	PLA2G4B	FALSE	-0.296499382668731	-0.490535619491704	0.639681459278613
197	10014	HDAC5	FALSE	1.92518491779397	1.98875648534341	1.15763478344196
198	100142659	CTAGE8	FALSE	-0.445765214458688	-0.246001850624757	1.58402985915365
199	100144603	CHKB-AS1	FALSE	1.10637137902413	1.09444196715519	0.972905342270023
200	100144748	KLLN	FALSE	0.436268938914098	0.610347568588892	1.49306470673961
201	10015	PDCD6IP	FALSE	1.86978722861839	1.72916743046321	0.723402827379842
202	100151683	RNU4ATAC	FALSE	-0.643491038710428	-0.511280610999032	1.35584619827818
203	100158262	SCARNA9L	FALSE	-0.0904121628050453	0.108161535544836	1.5796966543383
204	10016	PDCD6	FALSE	2.11873979700162	2.14925963834456	1.07280265918641
205	10017	BCL2L10	FALSE	-1.19788011940457	-0.144974214974364	11.2955115615293
206	100170229	SRRM5	FALSE	0.685082291757204	0.519976208671296	0.683744611777011
207	100170841	C17orf96	FALSE	1.95594125202701	1.98176628561037	1.06126791268394
208	10018	BCL2L11	FALSE	1.33115419430577	1.55540952172078	1.67592788640628
209	100188893	TOMM6	FALSE	2.678615285234	2.49307610164925	0.652320183708112
210	100188954	DNMBP-AS1	FALSE	-0.227647032492466	-0.309352501972613	0.828503849281627
211	10019	SH2B3	FALSE	1.58881470813845	1.45803209270761	0.739975574534991
212	100190939	TPT1-AS1	FALSE	1.40908280623978	1.47269617461982	1.15774621111685
213	100192204	PPIAP30	FALSE	0.399082921559047	0.466377477709	1.16760126314856
214	1002	CDH4	FALSE	-0.191921943743654	-0.306940052619314	0.767329493182575
215	10020	GNE	FALSE	1.4845776986357	1.09597741473912	0.408695368465528
216	10021	HCN4	FALSE	0.460087377619619	0.149271435111108	0.48885949803003
217	100216545	KMT2E-AS1	FALSE	0.314373230354164	0.459323544851428	1.39620861853469
218	100216546	LINC01004	FALSE	-0.364117913467176	-0.144380214447151	1.6585848688227
219	10022	INSL5	FALSE	-1.2117473641272	-0.236657999560133	9.44255155226911
220	10023	FRAT1	FALSE	0.306132400530749	0.78352518250291	3.001876230274
221	10024	TROAP	FALSE	1.39510150651185	1.38351011397218	0.973662867031056
222	100240735	LOC100240735	FALSE	-0.730934476696886	-0.12314026275528	4.05316434836342
223	10025	MED16	FALSE	2.17720779622544	2.12274058932696	0.882130408324669
224	10026	PIGK	FALSE	0.9947410272787	0.91970870244039	0.841332518354121
225	100268168	LOC100268168	FALSE	0.357748538377383	0.190448972067099	0.680299941617128
226	100270680	CASC11	FALSE	-0.55044488443528	-0.429323439745799	1.32166516864452
227	100270746	LOC100270746	FALSE	0.49803814612659	0.596511408624889	1.25450750125843
228	100270804	LOC100270804	FALSE	-0.308684250900304	-0.394442747352276	0.820807854303755
229	100271722	LINC00899	FALSE	-0.870845427477333	-0.0665580913562424	6.37216974334685
230	100271836	SMG1P3	FALSE	0.196753519423858	0.203106585954356	1.01473599609106
231	100272147	CMC4	FALSE	1.30752865410481	1.21393922333526	0.806140182298025
232	100272217	LOC100272217	FALSE	0.1699242777635	0.411449920968972	1.74391632512094
233	100272228	LINC00894	FALSE	0.680911068655699	0.667994984750952	0.970697511133269
234	100286844	BCDIN3D-AS1	FALSE	-0.0921739844100093	0.0377318782240292	1.34867051403544
235	100286938	VPS13A-AS1	FALSE	-0.315022485212421	-0.480579971977211	0.68303429999646
236	100286979	ANAPC1P1	FALSE	-0.0908581587332495	-0.183070257877618	0.808700852367702
237	100287015	LOC100287015	FALSE	0.994424687211758	0.945865135520129	0.894211906651503
238	100287036	LOC100287036	FALSE	0.611434876868096	0.955975493818595	2.21075500524864
239	100287042	LOC100287042	FALSE	0.636678092726542	0.369559274014127	0.540606398100708
240	100287072	LOC100287072	FALSE	0.315654060813878	0.398078983473235	1.20899616333402
241	100287098	LOC100287098	FALSE	0.890677194485766	0.700716373536866	0.645712478130928
242	100287171	WASH1	FALSE	1.30675595534695	1.13606195290611	0.675003457781294
243	100287177	C19orf83	FALSE	0.983894529815628	0.936169730702722	0.895932314240002
244	100287227	TIPARP-AS1	FALSE	0.34466058988647	1.44616441341043	12.6329222576959
245	100287284	MANSC4	FALSE	0.590848803162024	0.504550440296654	0.819788151539429
246	100287314	LINC00941	FALSE	1.08941957696984	1.03819326858047	0.888737880908286
247	100287482	SMKR1	FALSE	1.18911400672428	0.878751682444074	0.489370375879538
248	100287569	LINC00173	FALSE	1.24483699832454	1.18460744053166	0.870503340848204
249	100287616	LOXL1-AS1	FALSE	1.07561542788957	0.803984718718997	0.53501910537868
250	100287632	LOC100287632	FALSE	0.0623220613703051	0.128716540755599	1.16518391147986
251	100287639	MTHFD2P1	FALSE	0.00917319311034981	-0.0770042673799885	0.820016402498344
252	100287722	AP4B1-AS1	FALSE	0.203462937664546	0.141062027992877	0.866161927710728
253	100287765	LINC00630	FALSE	0.744291977379305	0.548685004695341	0.637372068221346
254	100287902	LGALS8-AS1	FALSE	0.258856092736346	0.318423575658609	1.14701073603533
255	100287932	TIMM23	FALSE	1.89419802988266	1.72098807769428	0.671104340655803
256	100288069	LOC100288069	FALSE	0.765516665191607	0.618479344201296	0.712791773907406
257	100288123	LOC100288123	FALSE	0.899553626567086	0.605046432508189	0.507566331157109
258	100288181	LOC100288181	FALSE	0.579259399949896	0.486810726312742	0.808260446369486
259	100288198	HMGN3-AS1	FALSE	0.00971856215412248	-0.262849737994859	0.533865307627257
260	100288332	NPIPA5	FALSE	0.505679821533461	0.523216582908158	1.0412062380379
261	100288413	ERVMER34-1	FALSE	1.28633061134318	0.932561814265302	0.442824053385308
262	100288432	IL10RB-AS1	FALSE	0.720775330244382	0.670642078445464	0.890977523254446
263	100288485	MTRNR2L7	FALSE	-0.0982180275238039	0.0424305665053298	1.38244732989303
264	100288615	WHAMMP1	FALSE	0.0486578315881774	-0.155904618609896	0.624363562283345
265	100288637	LOC100288637	FALSE	0.373528218481386	0.450818578726642	1.19478664695762
266	100288730	PAN3-AS1	FALSE	0.271569093254132	0.747689901222731	2.99309711251994
267	100288748	LOC100288748	FALSE	0.560338762058332	0.463532684048192	0.80019147825277
268	100288778	LOC100288778	FALSE	1.29278266027081	1.16063897891206	0.737660143338906
269	100288842	LOC100288842	FALSE	0.905792423216648	0.782811438997538	0.753388550470969
270	100288846	LOC100288846	FALSE	0.184791166532152	0.310450899776843	1.33554871323882
271	100288866	LOC100288866	FALSE	-0.486739387820469	-0.45204381743608	1.08316737449017
272	100288911	LOC100288911	FALSE	0.460630784885814	0.271890416996795	0.647529609466967
273	100288974	LOC100288974	FALSE	-0.189255381932328	-0.45917625017855	0.537129656558348
274	100289019	LOC100289019	FALSE	1.02535497328607	1.03225498797503	1.01601475426401
275	100289092	LOC100289092	FALSE	1.1825228874885	1.1659112862246	0.962472653240966
276	100289137	FAM95C	FALSE	1.09190286270989	1.00998451243726	0.828097835980498
277	100289178	GNG12-AS1	FALSE	-0.186717760763386	0.251181048537981	2.74093545902635
278	100289187	GS1-259H13.2	FALSE	0.761157706438946	1.03669340372723	1.88597398271977
279	100289230	LOC100289230	FALSE	0.0748175579967081	0.210788201723946	1.36763637665821
280	100289341	MAN1B1-AS1	FALSE	0.83349300596653	0.795451769646442	0.916133498991903
281	100289361	LOC100289361	FALSE	0.62386690192384	0.556525560808902	0.856364506443761
282	100289373	UBAC2-AS1	FALSE	0.611615016204277	0.623022197221505	1.0266139965743
283	100289388	KCTD21-AS1	FALSE	-0.277834051467035	0.000713969183535265	1.89910081717329
284	100289410	MCF2L-AS1	FALSE	0.330728652041633	0.147497553745842	0.655796208872325
285	100289495	LOC100289495	FALSE	0.0384065297242829	0.546378807147177	3.22086318545223
286	100289509	KCNIP2-AS1	FALSE	0.194944693129341	0.405220310217012	1.62283967628334
287	100289511	LOC100289511	FALSE	0.608263840249841	0.506524828663513	0.791153927565154
288	100289561	LOC100289561	FALSE	-0.303746027418272	-0.354954670719124	0.888774031385182
289	100289580	LOC100289580	FALSE	0.320850833397632	0.180508424255758	0.723865020895417
290	100289656	LOC100289656	FALSE	0.0580680010278263	0.0697933333150572	1.02736633910956
291	100289678	ZNF783	FALSE	1.2461267353507	1.04631558742879	0.631231774670158
292	100293516	ZNF587B	FALSE	0.72203679236772	0.537891615291964	0.654417377176309
293	100294362	LOC100294362	FALSE	0.126376779885127	0.311941199718641	1.53307859433952
294	1003	CDH5	FALSE	-0.0628667579886725	-0.75768251361159	0.201922281376641
295	100302401	RASAL2-AS1	FALSE	0.0293774740825969	-0.112765614686421	0.720869932104288
296	100302640	LINC00882	FALSE	0.104553417704694	-0.128067783439806	0.585300370269833
297	100302650	BRE-AS1	FALSE	0.305467843843771	0.289457300808336	0.963805625766917
298	100302692	FTX	FALSE	0.714105811275558	0.708284011636833	0.986684260342876
299	100303728	SLC25A5-AS1	FALSE	1.01491540598589	0.972254435117776	0.90643993114848
300	100303755	PET117	FALSE	1.06620958915939	0.853292053601169	0.612466676710803
301	100306951	PITPNA-AS1	FALSE	1.50347864835323	1.40428738407466	0.79580879722469
302	100310846	ANKRD61	FALSE	0.219681226282549	0.0844186172365795	0.732381542985784
303	100316904	SAP25	FALSE	0.988135089706535	0.888890079244329	0.79571031787246
304	100329109	GCSHP3	FALSE	1.05350247102491	0.892456336588991	0.690166484620162
305	100335030	LOC100335030	FALSE	0.212012113663948	0.157513575492583	0.882066771155042
306	10036	CHAF1A	FALSE	1.67579207525732	1.66021088952719	0.964758945754391
307	100379249	BOK-AS1	FALSE	0.193865422709687	-0.00325070076739488	0.635161077116127
308	100379251	NPPA-AS1	FALSE	0.564464122155872	0.526721993064858	0.916764675642035
309	100379571	BACE1-AS	FALSE	0.591035590313269	0.326892142077688	0.544322832352183
310	10038	PARP2	FALSE	1.71413923071391	1.60382749424293	0.775690126569226
311	100381270	ZBED6	FALSE	1.63247555640835	1.66426233916521	1.07593685183334
312	10039	PARP3	FALSE	1.60397001039556	1.53104600747295	0.845426773226083
313	10040	TOM1L1	FALSE	1.74570019608009	1.592235999186	0.702321240500158
314	100419743	DBET	FALSE	0.269100158805345	-0.000566054788910211	0.537444702411978
315	10042	HMGXB4	FALSE	1.61804331042453	1.31158575198194	0.493790171683241
316	100421577	FAM21EP	FALSE	-0.227622802841208	-0.0646469422089431	1.45537818412339
317	100422556	LOC100422556	FALSE	-0.0452011948260236	-0.203471517443793	0.694591840685308
318	100423062	IGLL5	FALSE	0.10715937499121	0.1435269327317	1.0873454906482
319	10043	TOM1	FALSE	1.57433298302277	1.53312207424267	0.909471493804673
320	10044	SH2D3C	FALSE	0.303032223752072	0.345434769894916	1.10256079607809
321	10045	SH2D3A	FALSE	2.19914735120066	2.03251657713715	0.681348377294425
322	10046	MAMLD1	FALSE	1.26526965162202	0.947685027717507	0.481299461861858
323	100462977	MTRNR2L1	FALSE	1.97603215353868	1.96450700336333	0.973811389870241
324	100462981	MTRNR2L2	FALSE	1.84255960133983	1.84464183803941	1.00480603932106
