Gene,BurstMean,BurstSD,BurstMedian,BurstMAD
MRPS23,2.7930060184906442,0.17878775767535676,2.7671601322823274,0.16579878953422864
MRPS25,1.6200547488064578,0.37526579969727875,1.5813930373809646,0.367094538529389
MRPS27,1.3068310468341273,0.11063958374273955,1.2897928193492014,0.09981058356343801
MRPS28,1.856923610982024,0.692417228766293,1.741616926064781,0.6169518772804577
MRPS2,1.066989668209995,0.1620045920210416,1.0340217328820678,0.14329491870436095
MRPS30,1.3576985517878402,0.28617880110330013,1.3149376920444225,0.2813325564971108
MRPS31,1.1610666220909474,0.41187939924016426,1.0815419321351964,0.3689437104444639
MRPS34,3.105746378423894,0.2825261080355684,3.0619511965584185,0.2701614171736992
MRPS35,2.8310368479861276,0.5982430313908073,2.778389503001881,0.5725335620102795
MRPS5,1.6118311266739278,0.4256488656497804,1.555310592320076,0.421909594241967
MRPS7,1.6759966372271755,0.17012381932856968,1.6438108286404391,0.15349415059706636
MRRF,0.9518984529831059,0.22817981096708967,0.9034091604022702,0.20069572999605084
MRTO4,2.4260235345024874,0.27333432675910824,2.400888570263709,0.2783093316801257
MRVI1,0.8733227593437668,1.2890048033910493,0.6870565036597498,0.27741167817146145
MS4A15,0.17871906534715332,0.462992662613415,0.08958953163480231,0.05834969862084026
MSANTD1,0.3655227878570775,0.8456092646505893,0.1608076325858484,0.10757560414119428
MSANTD2,0.8471036741529809,0.11778804674203483,0.8255074361571062,0.10335078755334869
MSANTD3,0.7915079295607448,0.24893588615873585,0.7329383240559595,0.19952363732862433
MSANTD4,1.4447969804411265,0.6399963706551793,1.3119604062577794,0.5199471823920621
MSH2,2.297201665827148,0.10616641502853293,2.289798360825503,0.10211582026850348
MSH4,1.7284859275024296,0.09205076729235534,1.7228611060186805,0.08900018292438149
MSH6,2.029251670945319,0.08307147570075653,2.0263380201858343,0.08206057370256664
MSI1,0.5074333865882397,0.2085143412796674,0.45169002008459636,0.10958272561465172
MSI2,8.8087561498835,0.2902050611571194,8.797978440468883,0.2534221652721743
MSL1,1.0491889862191426,0.5984039403315391,0.8961149729494408,0.4221561073555146
MSL3,2.187228874716286,5.206507545132579,1.049732820850795,0.8556880227672116
MSLN,1.0366683720168655,2.614401785445551,0.4975910780454968,0.33742765929824203
MSMP,0.08132353758968854,0.23142655589223388,0.035324782076374975,0.033645410660452735
MSN,1.3939820930408278,0.18176403671368174,1.360250864071635,0.16613900918121197
MSRA,3.2621132530587222,0.17676708037311853,3.242395603738568,0.16848761076735358
MSRB1,0.4552838971002426,0.18594916048800472,0.4014591340448608,0.10492781789841894
MSRB2,1.3812678901795206,0.19692352962983084,1.3423153703441593,0.18136792483256314
MSRB3,2.4581580853443006,0.12070372139518126,2.450962409089082,0.11701708639080247
MSS51,0.16684916587660725,0.1361929914676031,0.14830743514784497,0.044855971923554956
MST4,0.8609387921097019,0.18389775183203394,0.8173943414952414,0.15585588443371182
MSTN,0.02703576027701574,0.04609352966016143,0.012539251809592616,0.014327908831318913
MSTO1,0.7309459931222045,0.49137461264203475,0.5846727713191471,0.28101204263742546
MSX1,15.335684640783787,0.5157178132557971,15.330888545633739,0.4085610061738378
MSX2,0.5046337646761394,0.12984150167562417,0.4753061023304767,0.08525520647214672
MT1B,0.09722326563005923,0.10073956574429416,0.07531298327792962,0.058187381624832966
MT1E,47.62240808554381,8.45923906100932,48.81003958691015,3.884797492706978
MT1F,0.8539248020559991,0.1342801155592477,0.8261379976330868,0.11657686073121461
MT1G,0.036614961238677995,0.06776653860229975,0.016965165128118614,0.018978038161439465
MT1M,0.022699936161179008,0.039734247815288073,0.009867796727072964,0.01144055752452377
MT1X,7.526449234146482,0.2854978999499579,7.506184269390806,0.25646315404851955
MT2A,81.60541684012557,25.217461960310185,88.08290937171476,19.826962705830006
MTA1,1.725142308545243,0.9272845776540315,1.533469224684117,0.7605242154176682
MTA2,1.5154728211647575,2.8598059615627385,0.9155893952193301,0.6704595519762916
MTA3,1.383813202985361,0.13348912774076416,1.3611346816187397,0.12160530298962915
MTAP,3.433262409349268,0.3265109191703726,3.4011758698925934,0.33367962478928126
MTBP,2.2196747781353987,0.19398371755227203,2.2131578714701687,0.19344563700410033
