"","Gene","Rate01.x","Rate10.x","Eject.x","Decay.x","Rate01Mean.x","Rate10Mean.x","EjectMean.x","Rate01SD.x","Rate10SD.x","EjectSD.x","Rate01Median.x","Rate10Median.x","EjectMedian.x","Rate01MAD.x","Rate10MAD.x","EjectMAD.x","Model.x","Condition.x","Expression.x","Variance.x","ThirdMoment.x","BurstMean.x","BurstSD.x","BurstMedian.x","BurstMAD.x","Rate01.y","Rate10.y","Eject.y","Decay.y","Rate01Mean.y","Rate10Mean.y","EjectMean.y","Rate01SD.y","Rate10SD.y","EjectSD.y","Rate01Median.y","Rate10Median.y","EjectMedian.y","Rate01MAD.y","Rate10MAD.y","EjectMAD.y","Model.y","Condition.y","Expression.y","Variance.y","ThirdMoment.y","BurstMean.y","BurstSD.y","BurstMedian.y","BurstMAD.y","cat_IAA_120_bulk","LFC_off","LFC_on","LFC_eject","LFC_BS","OFF_time_WT","OFF_time_KO","BS_WT","BS_KO","BS"
"11","AFAP1L1",0.000164280083730669,0.00234321227354508,0.00249387097140904,0.000978076094452927,0.000187332703910115,0.0142807839255522,0.0111558660275827,4.48530814772216e-05,0.0362071384910005,0.0263775365194068,0.000189244555563718,0.00471727795078458,0.00421042817789093,2.13194963688219e-05,0.00277180031980759,0.00201629609331678,2,"MED26DDMSOr2",0.333907056798623,0.552877850225589,1.15377843405887,0.947843579492996,0.218622616587287,0.898302257154385,0.173287145344444,0.00018141073529506,0.345709611126991,0.168200555718105,0.000978076094452927,0.00016861727423705,0.0385923441257876,0.0189874252626581,4.36085231782595e-05,0.0884494491541313,0.0421144976092026,0.000168093505935309,0.0140015632383616,0.00723948494693427,1.79001040695649e-05,0.00984183277310773,0.00473731667681861,2,"MED26DIAAr2",0.180093403385873,0.264997772945393,0.491674713991588,0.553353479476214,0.126877116880621,0.532210839063615,0.0915854640431034,"down",0.170987806375671,-1.56956139457876,0.781920105363647,-0.755203066173217,5284.1678695655,5949.06980157133,0.898302257154385,0.532210839063615,-0.755203066173217
"12","AGO4",0.000397720993453316,0.00374959245114939,0.00580364364559853,0.00141183997990729,0.000418410309366362,0.00722529359705795,0.00942060235078364,5.89645228758627e-05,0.0138864462424607,0.0144496646090567,0.000416360978390299,0.00456139095929429,0.00665278394650397,3.57364355093887e-05,0.00156089081802228,0.00164422321660392,2,"MED26DDMSOr2",0.788068059444325,1.52260585192617,3.84771246606826,1.48228242500558,0.242224267022878,1.45882987000901,0.234230065778056,0.000171116336863833,0.00131727237323657,0.0033386334342759,0.00141183997990729,0.000183076109709268,0.00180584728601976,0.00392125384984655,4.80834826739459e-05,0.00229895467967423,0.00250301426571908,0.000182207712610424,0.00152491949020764,0.00359068523361264,2.36082327533763e-05,0.000446735023915628,0.000561879073026594,2,"MED26DIAAr2",0.543567251461988,1.08845277179303,2.72205520272044,2.46687076490935,0.628721763563126,2.35815207897856,0.512266317309397,"down",1.19225083689993,1.58074075364649,-0.889698992900825,0.692845117060059,2401.76205720843,5488.24188434925,1.45882987000901,2.35815207897856,0.692845117060059
"13","AGPAT4",0.000601611664137578,3.11610087160584,37.6713465507878,0.00234862986508563,0.000598287853384305,0.183048913328896,2.22346238461212,6.70523611091348e-05,0.165324829677465,1.99878857575483,0.000597447635962551,0.136281422240785,1.65799766450829,9.92064060864476e-06,0.0573646235170122,0.693050856864014,2,"MED26DDMSOr2",6.05479748754602,76.8232913657463,1494.20129134805,12.1902539936925,0.442320210097205,12.1819239526101,0.419878961773115,0.000578633437490237,3.03476196927011,28.7792520562475,0.00234862986508563,0.00057414371615365,0.142748668862071,1.35744897109033,4.61380809332283e-05,0.157720500335096,1.49137479153337,0.000573603539933019,0.0965223738779732,0.920283635543899,1.19704519964366e-05,0.045187420592209,0.426822843338012,2,"MED26DIAAr2",4.54433352906635,44.8176176268676,693.164730601966,9.56633977514538,0.415768038082353,9.5547532280376,0.406684791534683,"down",0.0587583443362912,0.497653605829382,-0.849291494724169,-0.350451485225953,1673.78685562777,1743.36441528372,12.1819239526101,9.5547532280376,-0.350451485225953
"14","AGPAT5",0.00158587581741768,3.20048541114019,16.2859788179155,0.0014797449652288,0.00156854415399335,0.255107154384203,1.31261256726594,6.57100879903097e-05,0.235914088112336,1.19696611368378,0.00156784302124397,0.181570119466385,0.939177143676562,2.74922941875308e-05,0.076654347442525,0.38852241681082,2,"MED26DDMSOr2",10.8738368318546,69.5956387952762,812.670212496964,5.19254772115447,0.164033746649907,5.1870927254905,0.158079652602839,0.00155221499412805,4.45705797524828,23.948176907202,0.0014797449652288,0.0015078174254811,0.110861054849971,0.613817514596038,7.87612785021159e-05,0.149852071529436,0.805388818799291,0.0015077894245856,0.0726810331947235,0.408734462435706,3.46265815068672e-05,0.0330981976478857,0.17793978619054,2,"MED26DIAAr2",11.2384028185555,71.0735222875317,737.747724296421,5.66802885816058,0.265664905709759,5.64536601608038,0.252491464146063,"down",0.0563461600117502,1.32087596809009,-1.20023340938534,0.122140961018107,637.818956649481,663.222585126462,5.1870927254905,5.64536601608038,0.122140961018107
"15","AIM1",0.000776400351534902,0.00384081475564522,0.0041356117437639,0.00244241262367388,0.00086083222874464,0.0117892460249413,0.00833601463350756,0.00022493493847989,0.0334734892435632,0.0176901030700946,0.000854189439192021,0.00503943249986589,0.00479256389926182,0.0001526113672537,0.00245940473456831,0.00137952033698507,2,"MED26DDMSOr2",0.569277108433735,0.839865054019866,1.46119728431591,1.05488924460127,0.478902344527663,0.951881805078108,0.31667289199922,0.000292987383665212,0.00235143746807128,0.00312600421473099,0.00244241262367388,0.000354651486146048,0.0110310053980231,0.00844700493354281,0.00012656182638257,0.0484207433632855,0.0304741642140684,0.000356250636435748,0.00376560150665289,0.0039910208551024,8.60251737377255e-05,0.00220478015196799,0.00138463319747735,2,"MED26DIAAr2",0.283464566929134,0.433500274407956,0.791429250400058,1.35654008425733,1.41221740455076,1.06402656479205,0.414212884683528,"down",1.26166346975056,0.420380942847947,-0.264039849796749,0.160679819336367,1170.70049583603,2807.01252917019,0.951881805078108,1.06402656479205,0.160679819336367
"16","AIMP2",0.00700858005476289,0.0275922514271448,0.0284244305125111,0.00299270593818986,0.00699059912997295,0.0509874609915039,0.0428057244522575,0.00112651669428778,0.0932914406793419,0.0579817618103077,0.00696587510716265,0.0269546096142675,0.0280011864208722,0.000802899851355657,0.0128107234795884,0.00846664199002971,2,"MED26DDMSOr2",3.84746127366609,6.16154260822489,12.2928352376041,1.10168490180716,0.327402766697868,1.04005672341262,0.299800001323722,0.00345810196370136,0.00881197361265466,0.0124633327498366,0.00299270593818986,0.00367018591170557,0.0166288481099517,0.0173948187981272,0.000754380836272863,0.0274888602610262,0.0171621351470119,0.0036096695526937,0.010109753122379,0.0133499626688707,0.000517245480994842,0.00434887240764276,0.00304241226278666,2,"MED26DIAAr2",2.34726688102894,3.71629551164502,7.00960443845238,1.39988892352956,0.478958403690824,1.32083338814831,0.439512115267808,"down",0.948437835135795,1.41478424763239,-1.0686522483581,0.344786281080566,143.556980941526,277.033668983288,1.04005672341262,1.32083338814831,0.344786281080566
"17","AK4",0.0033238996630102,0.0312357676284694,0.0516255664450929,0.00275349685550189,0.00332477786175108,0.0530607303097724,0.0799468595375648,0.000270840206844449,0.105911816314792,0.137753942492649,0.00332450261715166,0.0316295804329368,0.0521364117210137,0.000189591218899087,0.0123264181657362,0.0161778841559119,2,"MED26DDMSOr2",3.60504201680672,8.06960612299219,24.1912727979515,1.6736218865133,0.217905808033449,1.65041613083989,0.22021298205198,0.00197723640769325,0.0187531598543334,0.0305814381078576,0.00275349685550189,0.00200386458306784,0.0330448224053516,0.0483941258353441,0.000186065223141924,0.0495925828335147,0.0619017645419562,0.00200160103605084,0.0205352384016473,0.0328217209033902,0.000128846746140642,0.00786999746446564,0.00990810201643167,2,"MED26DIAAr2",2.11780181233557,4.58331653599204,13.1272077665562,1.62149075177679,0.22017780712837,1.59926960818689,0.221766239800901,"down",0.731984072041018,0.623172722374056,-0.667640409070482,-0.0454166551782702,300.796875550897,499.600061145553,1.65041613083989,1.59926960818689,-0.0454166551782702
"18","ALG14",0.000825935669447414,0.0227711081585651,0.0171725639149443,0.000893497514612178,0.000803656431446317,0.0446826690875079,0.0321326162250902,8.02080800836718e-05,0.141806652048345,0.0969464340218064,0.000807890526539036,0.0182417019463136,0.0140393294021422,4.85934626849027e-05,0.0109257243309756,0.00751128882262034,2,"MED26DDMSOr2",1.34481274214378,2.24356650604513,4.86890836350867,0.800426114104059,0.112299670785926,0.776637844689539,0.092655959363045,0.000504785445357911,6.12454474050054,3.37058185637562,0.000893497514612178,0.000481664428920874,0.0596041035004416,0.0334713596522856,5.6723255169205e-05,0.138197178196698,0.0752354933548078,0.000480408384982762,0.0268490711034917,0.015545904463856,3.17660328566233e-05,0.0172065121190189,0.00941112464172151,2,"MED26DIAAr2",0.620840630472855,0.968614121127915,2.01355395328613,0.598446550452971,0.0739405513386674,0.589794198160704,0.0654571158071072,"down",0.749898481507082,-0.557631837321574,0.147060529404089,-0.39703037927188,1237.79146697505,2081.56233583617,0.776637844689539,0.589794198160704,-0.39703037927188
"19","ALKBH8",0.00190859847691582,0.00820409082831316,0.00840615496722838,0.00388324431700544,0.00199502274573213,0.0173476723238752,0.0131688138609538,0.000476896311148936,0.0434458698088352,0.0227867959236811,0.00198418624444216,0.00927436358819944,0.00898686399841599,0.000328299613009046,0.00441853087744919,0.00248250776029477,2,"MED26DDMSOr2",0.817067927773001,1.21051694035572,2.15260699365071,1.0662684629689,0.432283851611577,0.970676677918723,0.318778099494386,0.000850163728885507,0.0160479677856827,0.0147034233548429,0.00388324431700544,0.000859574206019901,0.039870352512854,0.0316951654959448,0.000140911529183991,0.0950889650671616,0.068325320462203,0.000865253849618788,0.0185374948359388,0.0164305147857127,9.24437014085986e-05,0.00976238494914482,0.00698491578128001,2,"MED26DIAAr2",0.380647041678811,0.630974923802819,1.32573916469777,0.937917073049698,0.209411588831366,0.895101082967185,0.165256870409678,"down",1.1973520895364,-0.999126099047268,0.870488007631031,-0.116940215438102,503.98494738136,1155.73019460194,0.970676677918723,0.895101082967185,-0.116940215438102
"20","ALMS1",0.00262176097171328,0.0658986525589747,0.111260572603692,0.00287453593948293,0.00254638014939374,0.072348325912521,0.121130529307738,0.000158363856983407,0.0895401277748014,0.137405465339318,0.00255110470620639,0.0453239415658047,0.0796924687452826,0.000107519538740679,0.0189636639500466,0.029170416714665,2,"MED26DDMSOr2",2.95877401251889,7.31515774582152,25.8180250396128,1.78271072823475,0.1650927688389,1.7617269944314,0.160771863201503,0.000987355419079231,0.015267726638214,0.0442273674404475,0.00287453593948293,0.0010045775305387,0.0281193900945474,0.0751826293726125,7.06488542175451e-05,0.0516533864868384,0.124890090534717,0.00100282544820776,0.0174446847464139,0.0493979947237065,4.56014099712417e-05,0.00540400564333366,0.0128367313895314,2,"MED26DIAAr2",1.86580720773513,5.83959557607462,25.5317468065173,2.84630534620247,0.248128579090519,2.83424513679484,0.252429494776351,"down",1.34705160106486,1.37748580366696,-0.68999091242361,0.68597416912476,391.987046853536,997.182512457365,1.7617269944314,2.83424513679484,0.68597416912476
