Gene,Rate01,Rate10,Eject,Decay,Rate01Mean,Rate10Mean,EjectMean,Rate01SD,Rate10SD,EjectSD,Rate01Median,Rate10Median,EjectMedian,Rate01MAD,Rate10MAD,EjectMAD,Model,Condition,Expression,Variance,ThirdMoment
Tram2,4.4063540421935055e-5,8.339412587994474e-5,0.0004702755657309013,0.013635927171866014,0.01141245617066827,0.08038485118056671,0.0025862135816677847,0.0877152237256122,0.43200076394554804,0.008139745379073594,0.0024305439999280057,0.009083529901394138,0.0008668351578861614,0.0018209852741351475,0.00830330559155964,0.0005717726679505667,2,xWTr1,0.023848238482384827,0.024363510843780526,0.02534362714122364
Trap1,5.49995977674296e-5,4.040717036690861e-5,3.45442080437239e-5,0.00018005627147370696,0.0013181879900884931,0.13393732847735715,0.004183227634139965,0.006815241142895254,0.3560984091978536,0.010407129788365084,0.0004847031294336842,0.03834049287073705,0.00131437656369596,0.00020224782594718626,0.03194975022054192,0.001070225999256821,2,xWTr1,0.22140921409214093,0.23200777021320348,0.24669321096424807
Trappc10,0.00021968436875334274,5.422122015522506e-6,0.0005593267358675906,0.004620519048732561,0.036043023105619666,0.053447682491979794,0.0016535888920026023,0.1260370661967974,0.2890033713457575,0.0052413312111248165,0.012920643947783313,0.0035626459760488565,0.0007196141126546384,0.009246766378384612,0.0033177774752545814,0.0001449166137491839,2,xWTr1,0.23618634886240522,0.23565696202383063,0.22829841464097816
Trappc11,0.00033059434351036585,3.3805227156802704e-6,0.0003343046813000885,0.006165448630984273,0.027355047189392637,0.07285050266835139,0.001771814824532446,0.09848354556046346,0.38903364775946,0.008496118367188703,0.009388858303509783,0.005710764597334876,0.0005543489895929688,0.006593453552598657,0.005369367321541557,0.00019428550182267265,2,xWTr1,0.10734616427216047,0.10720816452920152,0.10573963506144378
Trappc12,1.1485452877797212e-5,7.563823631442324e-6,0.0008362035119571949,0.005615187759026011,0.008382039182353444,0.05423577767535161,0.003668951897828365,0.03353109226512515,0.22019587227460735,0.01037965106224362,0.004034322710714748,0.0062606011811089666,0.0013044308085344582,0.0025701612774157246,0.00578599827825526,0.0005265535179335047,2,xWTr1,0.1795774647887324,0.1890412082462271,0.20357978578903266
Trappc13,1.274660008022078e-5,2.1985945666852968e-5,0.0011883765202274593,0.007073290467086764,0.0022632015707078415,0.04148539875297404,0.005576944509650581,0.0017989085659889245,0.12594199309322113,0.012860507310159888,0.0019733718187019845,0.008366755087456162,0.0022511714957789584,0.0010816320184396458,0.007373521124534881,0.000979610218558144,2,xWTr1,0.12323943661971831,0.13567878015656232,0.1589620649675908
Trappc1,1.6040311428703788e-5,3.326122489861298e-5,7.987459024607448e-5,0.0008184345964685158,0.0010474184611192995,0.10872625579811944,0.004642492066033718,0.004467545052645864,0.46298197991948953,0.022689491846503738,0.00047587023713071674,0.026980218599486062,0.0012859033451567514,0.00020115299628067576,0.02236187199404197,0.0010182537352999075,2,xWTr1,0.06338028169014084,0.06694718691346344,0.07314818058550439
Trappc2l,4.157134762381877,0.0015678515257139028,0.00010284643320540732,0.001124324812410156,0.023471352369921292,0.1367316162861007,0.0018815721427048557,0.16026340435494732,0.5008197245075526,0.006503356608764862,0.0066267502426690635,0.020369517167849262,0.00036690681901948896,0.003996910534799359,0.01935443048216858,0.0002476605583768751,2,xWTr1,0.18287726903278245,0.18194468799861063,0.18097730759165906
Trappc3,7.283832341808917e-5,6.0477671815528925e-6,0.0002928152977656726,0.002609025987298545,0.021295257063504207,0.08112307111896636,0.0018431685832139486,0.058257952697775936,0.36803173906987574,0.0063410151239548075,0.008790211848851887,0.008556481469137414,0.0005112495458668527,0.005550412357595787,0.008207688087011625,0.0002157336881229806,2,xWTr1,0.207204767063922,0.20869131993393816,0.2099699490516498
Trappc4,0.009867634477428697,0.015596300225080587,0.002393617100634208,0.004029158174136069,0.01558662116842813,0.04755887355503079,0.003607039007223944,0.06304556888501713,0.19209121126087927,0.00920022620274332,0.008258892435161414,0.006347340149638579,0.0016404887585289424,0.0049351758049395724,0.005934616881579625,0.000517136105831978,2,xWTr1,0.4604336043360434,0.4831228472176321,0.524752403802855
Trappc5,0.0011776920002447358,0.0008632256082697855,0.003139528521518061,0.0060914664713469764,0.0036679436420104647,0.01614311857383133,0.00614733771472704,0.002740177022948972,0.05104870343879686,0.009009348205100765,0.0030457682400490127,0.003494131021232741,0.0038968788558912757,0.0018070202702751103,0.0029104488163046926,0.0008506054039907648,2,xWTr1,0.5947925142392189,0.6901600261115794,0.8485494272220939
Trappc6b,0.00016027902384161343,4.1225051983816785e-6,0.0006901554404830957,0.005559882178646214,0.040632045519848566,0.04143571335301329,0.0016274909245672156,0.14162207272128027,0.18928370108312464,0.003707054820043988,0.014497367051144947,0.003628277436916378,0.0008692892990901614,0.010482134770311066,0.0034098986483264014,0.0001647577668177976,2,xWTr1,0.24200542005420056,0.24197538208444416,0.2375197714788819
Trappc8,1.1905128778839548e-5,1.0121597821417875e-5,0.0009916203018297733,0.007345704808419674,0.006196938447859181,0.03955750223777382,0.0033246716559317217,0.018724905319001447,0.14846890699352683,0.007335336088480316,0.0036504841502793877,0.006018561945415864,0.0014794236454512399,0.0023419829245230916,0.005437232521996268,0.0005565485223314185,2,xWTr1,0.14599133261105096,0.15393030111664238,0.16646986543794956
Trappc9,9.688017812430602e-6,1.666683171945507e-5,0.00011045766522763055,0.0010850477926407137,0.0012727682956596587,0.10563345185549988,0.004724288971335759,0.003505035669940087,0.5484075834349115,0.020508995530806012,0.0006746842347266647,0.023780575992263082,0.0012311048221916995,0.000277273906357495,0.020712533122687816,0.0009847608809878238,2,xWTr1,0.07477648333784882,0.07893841522588829,0.08591052072443804
Trdmt1,1.3700858167106974e-5,8.085360024389278e-5,0.00016966227140120235,0.004125201439052588,0.0028266174074356013,0.13787121897605314,0.003765048919007581,0.015229006570932725,0.6031589739120671,0.015354203448338611,0.0006566782039382755,0.02902909867817819,0.0009494021964979507,0.0004431860422183442,0.025407317327189937,0.0007557118484096067,2,xWTr1,0.011917659804983749,0.012317340999073867,0.013100720921195083
Treml2,1.5859179758058231e-6,6.335810247011127e-6,0.0011744054490834,0.0064382236587102815,0.0009179616109620367,0.03243750710027984,0.005854982002363157,0.0006799491694732219,0.09714559511194697,0.014176450661222997,0.0008240043441843522,0.007405995450822478,0.002325188735053471,0.00041414331539156476,0.006227294950684764,0.0010407947986511977,2,xWTr1,0.0730382840076025,0.08236565343523077,0.09858699775112416
