Gene,Rate01,Rate10,Eject,Decay,Rate01Mean,Rate10Mean,EjectMean,Rate01SD,Rate10SD,EjectSD,Rate01Median,Rate10Median,EjectMedian,Rate01MAD,Rate10MAD,EjectMAD,Model,Condition,Expression,Variance,ThirdMoment
Alg1,7.3975551896673155e-6,2.7562092787610675e-6,0.0009662998926927572,0.0042325024478289015,0.006327617656702647,0.04932258781847937,0.003895692759480997,0.012929153453972893,0.17772063662618665,0.009481910067768816,0.004423576418780913,0.0045836216254571335,0.00144562295311126,0.002998248002975395,0.004282469826107257,0.00045151533742094567,2,sWTr1,0.3326947637292465,0.35068073313988674,0.3721064554750047
Alg2,7.723216456877939e-5,9.363067852120813e-6,0.0010464467735017897,0.005791940177445483,0.034033232381495686,0.03155411345188299,0.0018554991905987762,0.13719613681185844,0.13692350302456108,0.0031028485499307893,0.012417871054057127,0.0027174620147115383,0.0011889099248659064,0.00919035573467128,0.00251457066812369,0.0001967197960090093,2,sWTr1,0.32242617717478056,0.3273262764735744,0.32855647443264213
Alg3,0.010028169133216693,0.1337165227848237,0.04331560409562927,0.006611592166670088,0.00813905301229355,0.0751822366741612,0.026909819682671723,0.0018990585755685133,0.1331924090896533,0.03630740713116911,0.008244556224552956,0.0390664229779655,0.01721118695246199,0.0012926466256113194,0.023401408076928143,0.0067699697053031655,2,sWTr1,0.9141398021066073,1.1579647643685531,1.7183085303986776
Alg5,0.014568237063604326,0.1023735433347512,0.054592480673554065,0.004908771195902354,0.012927094810139834,0.09381917109757766,0.05048037089406415,0.0022811587478289816,0.14592189048816906,0.05820003617093385,0.012988856948692132,0.05245604251752747,0.03417495773566505,0.0016223202684486583,0.028153961604813614,0.011938105327913083,2,sWTr1,2.7708533077660595,3.8538516528182365,6.502167877697925
Alg6,0.001866423539927702,0.001269309149270639,0.001401798659435986,0.003470125779504046,0.004684729740052183,0.03637659688275513,0.004587672863809114,0.003189134785895548,0.13858774586734995,0.01181956927933724,0.004175551079196543,0.00565268978268575,0.0019519992793374124,0.0022706858853085744,0.005050843118511095,0.0006735213479122668,2,sWTr1,0.4808612440191388,0.5217230222140823,0.5940772317439759
Alg8,1.759232535753036e-5,6.9615423798321614e-6,0.002022033409462817,0.004690086336765196,0.002720768650482704,0.010342826042508912,0.003604339144966314,0.002480051354150604,0.11999357205976478,0.01466523162447084,0.0019704468881375833,0.0013218677510804249,0.002432252623559589,0.0012286355625730969,0.0010499194161305565,0.0003060584090068988,2,sWTr1,0.617694027467263,0.6874416323469543,0.7762867633820033
Alg9,2.4067551510401955e-5,3.1916168822201884e-6,0.0011939329128299464,0.006502565391845782,0.03156723608639568,0.02366416829804821,0.0018375274593309277,0.10622206888875835,0.1059066164482711,0.0023088310544451675,0.011519519446527224,0.002288504624151224,0.0013260663491073716,0.008550285529852712,0.002076638996055897,0.00020021429809168934,2,sWTr1,0.32428981806575174,0.32988239541819225,0.3321646825683414
Alkbh1,0.007900937256900992,0.010557243710348985,0.022766583630642986,0.005307193206028172,0.008051653597432873,0.012412419221465925,0.023912568804064623,0.0014910562831769259,0.007669801140374467,0.005245433784055043,0.007924253534248128,0.01062650424952331,0.022814910467270563,0.0009626020352715516,0.0031541930134632978,0.0024160944671399835,2,sWTr1,3.6725961538461527,5.673736208703163,9.510308508184123
Alkbh2,0.02947779157324311,0.05697869429935096,0.017177172424786585,0.008596349805939844,0.017890610183144997,0.037026396955010275,0.01321301493420701,0.011420327765574324,0.10399814855021038,0.01301063949765256,0.016036786182708665,0.011204018362554444,0.009933517471635326,0.007928987479169498,0.00942348269792167,0.002201916251645536,2,sWTr1,1.362474029087422,1.5237188592024502,1.825256546176818
Alkbh3,0.007223377185182048,0.006064378724628528,0.006838534257744427,0.004106564156623327,0.007905746138947062,0.018238713558751177,0.009154547204690354,0.004211333109272609,0.04767762950602978,0.009182361066180386,0.007198217586522141,0.005948174779370239,0.006785247088448338,0.0027124270061574876,0.004251187347867862,0.0013455438718959854,2,sWTr1,1.81052968474956,2.132127883940387,2.656716700301456
Alkbh4,4.898170336150534e-5,5.404595697453015e-6,0.0013430465233034814,0.019219006637035758,0.037517955139550155,0.018871055931125258,0.0018631198159622217,0.11350476354903186,0.09730979967949631,0.0019922230716010146,0.011068317031224503,0.0018021120458432574,0.001492163880646103,0.008927600260937335,0.0015957636092205874,0.00021637196918688735,2,sWTr1,0.12587747287811105,0.12630546807580892,0.12500528765826047
Alkbh5,0.015959678045803293,0.044994898149429724,0.02152059204302044,0.0067625428023901585,0.013268124009151987,0.053083165628374986,0.022717134521279717,0.004625207808844178,0.11046564798530814,0.026774614421341183,0.012939670432358559,0.022374240464366896,0.015363423506962487,0.003305311997696205,0.01430903053231208,0.004356822376348334,2,sWTr1,1.6663469224620298,2.0554222265672686,2.860165073311575
Alkbh6,0.009304389241741689,2.131168376633086,0.1411173497982944,0.001434600486226602,0.006411909933031429,0.06032206929350572,0.004813877491184829,0.004183181172916133,0.16841218100482735,0.011117794713668019,0.00595907074417043,0.013005348705355227,0.0018583817891416217,0.0022465611559192265,0.011916068808852065,0.0009562612619830513,2,sWTr1,0.8552505585700607,0.911540417590655,1.032605378835714
Alkbh7,0.02404514069690489,0.2764459086579789,0.037243272701818875,0.007160415209613112,0.011245233262852565,0.04648747242365315,0.01000051895476885,0.007357059187272283,0.17152205605746598,0.019404562331998713,0.01019086901043441,0.009873479406425028,0.005849766379084208,0.005320918558814437,0.008664473784310227,0.0016521977220267572,2,sWTr1,0.8323487146734792,0.9247910187461525,1.1174523407625097
Alkbh8,0.007261067269742998,0.011183986743941474,0.0064022943185309865,0.0054625067890351165,0.007084096971207329,0.03097233783070479,0.00958522613480402,0.0038356658708493876,0.07495742027142703,0.01275289145310458,0.006797595409416135,0.0094140766689538,0.005997036365976279,0.0028179422322380963,0.007616240395959777,0.001838309765914062,2,sWTr1,0.9227083998722454,1.070678835122671,1.339431025305025
Alms1,2.9091962246032142e-5,1.79648772796771e-5,0.0008213827190609216,0.007781954855387979,0.00982219897146087,0.04358392315330898,0.002522103258234451,0.03166057245464497,0.1725793423946988,0.005991721621378089,0.004931986441779403,0.005383563063300437,0.0011320086608786635,0.003364174326874766,0.004921422273472432,0.00039790778027891095,2,sWTr1,0.13055954088952654,0.13551279069208955,0.14412315769409859
Alpl,0.0016329979682113867,0.0021097119337795205,0.002288692532163766,0.0014106461055621502,0.002203332813647464,0.014225363924069761,0.005555739258542688,0.0008375160610044065,0.03925404644556291,0.010208743565539918,0.0021455042719976426,0.00425505245712946,0.0029738735523619437,0.0006315107976307497,0.0029634158927971076,0.0009681092805748689,2,sWTr1,1.4157482830218815,1.7678976552138708,2.4369218048167562
