Gene,Rate01,Rate10,Eject,Decay
0610009B22Rik,0.003147576488727628,0.010179725759085784,0.007737703541240051,0.003615987615470761
0610009O20Rik,6.712971955000022e-6,3.0431459710447082e-6,0.0007543001802205214,0.002470705140395479
0610010F05Rik,1.690724819570241e-5,1.2656653888134322e-5,0.001378029652249891,0.0032463714382472125
0610010K14Rik,0.0016982817819863514,0.009041724377919322,0.007878825815366954,0.002019631094394052
0610012G03Rik,0.0020624428083260414,0.006855196556509014,0.011519489450008736,0.002006119864601331
0610030E20Rik,2.3228308487397657e-5,1.494524115991532e-5,0.002208828927807251,0.00360787588330084
0610037L13Rik,1.6057452445449286e-5,6.915587183725143e-6,0.0012938801480684313,0.002002403298058555
0610038B21Rik,2.5123047771771594,0.0017946702181394663,4.9957517575248396e-5,0.0037141066111225575
0610039K10Rik,0.09784279167672362,0.001342961740395058,2.0886369834078686e-6,0.00306480838631163
0610040B10Rik,1.0422172748858458,0.00029309737681561964,8.080890658887972e-5,0.002671103625555089
0610040J01Rik,3.493461346914597e-6,8.604643362900705e-5,0.0021941017422962383,0.011587410303408907
1110002L01Rik,7.636386575380652e-6,1.924890897788655e-5,0.0004166813213535403,0.002178329827196179
1110004E09Rik,0.0009394088045198528,0.0012701846082535293,0.0025039406784572228,0.0022679544941757784
1110004F10Rik,0.0022640173698932615,0.007465424646137999,0.031810899799392535,0.0025065209493876635
1110006O24Rik,4.628533768731864e-5,2.526511637725471e-5,3.660452865883631e-5,0.001439299725540804
1110008F13Rik,0.0016773666356801817,0.004706927358574917,0.021396052121523904,0.0023709701775534954
1110008L16Rik,0.001757058222752025,0.009622811972988534,0.004141077010986208,0.00276764085021723
1110008P14Rik,0.0011481584032687988,4.537857212686028,2.9337067924159865,0.0012860152205652392
1110012L19Rik,0.0014804807410110103,0.00863051969600795,0.008601831874330532,0.0029696110355407024
1110017D15Rik,6.153666513296548e-5,3.823881385880704e-5,8.952018593274844e-5,0.003422849276948157
1110020A21Rik,6.52792432002928e-5,1.6164405159521435e-5,5.940555298717027e-5,0.0015749608070361402
1110028F18Rik,0.12781316210553206,0.002409311556887638,1.979874914613364e-6,0.002890766640512799
1110032A03Rik,0.005237079584035696,0.11908782157062753,0.014943572862534527,0.0026958449754533958
1110034G24Rik,2.2805007261193023e-5,1.2578417510769833e-5,0.0014624558437504778,0.006105602009219139
1110038F14Rik,0.0002871616284578059,0.0001912401729316635,0.0032208684448491267,0.0036836017694646924
1110046J04Rik,2.5855487361082923e-5,1.7850568293459573e-5,0.0002236752262169158,0.00336719575136218
1110051M20Rik,0.0008331857692822696,0.003275190063365116,0.006875658291706626,0.0022966929063911825
1110059E24Rik,0.002316067667061839,0.002244149609133491,0.0027742442585644875,0.0037317107116364395
1110059G10Rik,0.002650214678856741,0.003147904657088003,0.002797214272714165,0.004032264548503205
1110065P20Rik,1.4126542084340066e-5,7.177344024404237e-6,0.0011199831452262002,0.0018335369811174008
1190002N15Rik,0.001536120845805794,0.04523672437717333,0.016286191464044017,0.0031279773730109655
1190005I06Rik,0.0009140786458927666,2.2765804192481083,0.3828783946442427,0.002416609398633937
1190007I07Rik,6.990386595585803e-6,3.566651124254445e-6,0.00041078768876462186,0.00231406506095113
1300002E11Rik,2.3346021813145003e-5,1.8929630533331857e-5,0.0008534129318984424,0.0025580715827651815
1300017J02Rik,0.5561933663903269,0.003384600574522258,5.0452453761581816e-6,0.0016561173375627528
1500009L16Rik,2.2855903951734713e-6,3.6802310952052557e-5,0.00045285244772686584,0.0014331953310831426
1500011B03Rik,1.5610159390783054e-5,9.973809337605812e-6,0.0007008534986266918,0.0015076500087544118
1500011K16Rik,0.0007648278743784611,0.0019359180855814222,0.00473147788653322,0.0013713572436031636
1500015A07Rik,1.410028962009156e-5,1.990196821840882e-5,0.00040768150798139817,0.0021632382679862
1600002K03Rik,0.0016477532746903836,4.215030848389722,0.8649427690678702,0.0021842777808131885
1600010M07Rik,0.0007578424759298167,0.01627389711479507,0.20531113519811195,0.007391826655780757
1600012H06Rik,0.05549714320607839,1.4085044940511044,0.026541663177543046,0.004821156590341825
1600014C10Rik,0.0016654128660739413,5.211339628546127,2.167556571774149,0.005398689641279059
1600020E01Rik,0.0014505213100589505,0.006794903414817731,0.004456552892255552,0.0023954056692725534
1700001C19Rik,2.407516544412027e-6,6.309071924071283e-5,0.0001584844290465502,0.0007862817307134141
1700001J03Rik,3.7842375823519706e-7,0.11698211462002377,2.8913775015547185e-6,0.001821296905557985
1700001K19Rik,1.962944103695857,0.001175300414722515,3.777890199200704e-6,0.002245597913733993
1700001L05Rik,1.6947936746658563,0.004518574971184284,2.2100608060043165e-5,0.004099955381940567
1700001O22Rik,3.4282610178219124e-5,2.5269244415616007e-5,5.952219939739292e-5,0.002170095966621374
