Gene,Rate01,Rate10,Eject,Decay
0610009B22Rik,4.272390850736223,0.00034700650547033,0.000831016578390746,0.010940242129230683
0610009O20Rik,0.12432768723949644,3.0265055182998256e-6,0.0002095841132490359,0.002725807314041011
0610010F05Rik,5.24519592892957e-6,6.539008514520115e-6,0.00028180741527573884,0.0020390071989391675
0610010K14Rik,6.291800877779339e-5,8.581696272503164e-6,9.902378169064677e-5,0.002130952419187005
0610012G03Rik,0.0051305988780050325,0.007241144467715804,0.009478330370844248,0.0030267723901810425
0610030E20Rik,3.1587800694853235e-5,7.861712002798782e-6,0.00033665823615736763,0.0018449116090038995
0610037L13Rik,2.5758436724571498e-5,1.4550581575775288e-5,0.00031901289051673644,0.002208423591092107
0610039K10Rik,0.619439521725356,0.0035454656431063744,6.989895645065008e-6,0.0029746263195100267
0610040B10Rik,0.00010413417316735786,6.005243463496951e-6,0.00014204235491213513,0.0032288206561411482
0610040F04Rik,0.27142407306826466,0.1618870007713134,2.711101652976144e-6,0.0024231833705666284
0610043K17Rik,0.017268215828500737,0.0005918700466760144,1.5017364842220558e-6,0.0015536433425654408
1110002L01Rik,2.0327878993541308e-5,4.7847620928233124e-5,0.00015112838982776132,0.0022777274334969916
1110004E09Rik,1.1564730206978411e-5,2.304051957882604e-5,0.00019522807952963985,0.0029548013449438447
1110004F10Rik,4.41204227803223e-5,8.736609877913271e-6,0.002198145122758772,0.004239800497852994
1110006O24Rik,2.3778817878113805,0.00430062541071271,1.024466525925612e-5,0.0032416667337023114
1110008F13Rik,6.166085736296192e-6,2.4120921576281384e-6,0.0007536880487021195,0.003073536239230222
1110008L16Rik,1.672115661424642e-5,3.1842745776192115e-5,0.000378924243322846,0.006758821652134743
1110008P14Rik,1.6795351298416356e-5,4.844027024539797e-6,0.0003519921626799695,0.0012279756120966547
1110012L19Rik,7.540238276787204,0.0009141604829325731,0.0004401288468793481,0.009729498382140968
1110019D14Rik,0.44110265008976574,0.00019781169487003794,2.836743114557884e-5,0.0014274018841690982
1110020A21Rik,3.992013073521596e-6,3.219721848444081e-5,0.00021427349360868129,0.0034303979296960254
1110032A03Rik,0.0018184347145802624,0.0009510450139873729,0.0003192019500541022,0.0014079296919279791
1110034G24Rik,4.822578317383511e-5,1.3782853616372702e-5,8.497264030269716e-5,0.002446332554909694
1110038F14Rik,5.0669540508100326e-5,1.0607774832089932e-5,0.000985393196149129,0.004725467359033758
1110046J04Rik,1.8776296462858204e-5,1.895860599021893e-5,0.0001987757556899422,0.0009656871990660244
1110051M20Rik,0.2442239771966663,7.089005479754705e-5,6.549367891632042e-5,0.0022146999284305695
1110059E24Rik,4.2213265966280294e-5,7.389940308400653e-6,0.0010247355327587895,0.007732689020614514
1110059G10Rik,3.4668387319491415e-5,6.319502205565837e-6,0.0008349299102633744,0.006364387874507261
1110065P20Rik,6.051010103283289,0.00035229791396894394,8.481616405125718e-5,0.0013537794487111369
1190002N15Rik,4.068591556093766,0.00040739147585713284,6.109402899677526e-5,0.0059409615453694465
1190005I06Rik,1.040890560331513,0.006427246989488984,2.195562259771092e-5,0.004555745014546475
1190007I07Rik,1.8916117361547394e-5,3.154730358015485e-6,0.00013207843637712063,0.0022905602413264706
1300002E11Rik,9.890865685395178e-6,7.099514746369774e-6,7.999336931256845e-5,0.0011919290321408876
1500011B03Rik,4.2999457433373446e-5,1.0606891009995462e-5,0.0005444338747711858,0.011743963687818455
1500011K16Rik,0.0034099907388018625,0.03479130302752036,0.003950000450170982,0.001515192290399746
1500015A07Rik,5.3873368733385884e-5,2.6282585797086393e-5,0.00029330264695887114,0.005798135399201193
1600002K03Rik,2.7637999376844385e-5,1.2084980500573968e-5,0.00022752838244828193,0.0010992945032464274
1600012H06Rik,16.247169551488522,0.0021791032544330735,0.00046534203051029274,0.009112032999980401
1600014C10Rik,1.1386913749342806e-5,1.0673838126404975e-5,0.00012266654256438682,0.0035169847133528736
1600020E01Rik,6.39643246152608e-6,1.0833279435156703e-5,2.5171694294202534e-5,0.0002740984316322531
1700001C19Rik,0.09621540681143118,0.00504369733706727,2.5828826419400117e-6,0.002999218753798783
1700001J03Rik,0.08423704471234524,0.0025144625566634565,2.7294094349373195e-7,0.00037797158779694843
1700001L05Rik,9.121500150998909e-6,3.7724214853988327e-5,0.0001410823257591407,0.002527458013438374
1700003E16Rik,0.09509011170510681,40.38178745001644,0.00017862185935986664,0.0035935193984839276
1700003F12Rik,7.708117764680739e-7,6.365400272919961e-6,0.000688370878507251,0.0021342998597700105
1700008J07Rik,6.898462705063731e-6,3.702147574335233e-5,0.00014447331941678054,0.001959677230651708
1700008O03Rik,0.047757653426589025,0.006202410378177526,1.9825429154675126e-7,0.000750774785309473
1700010I14Rik,0.0001267267197288907,5.7585322035965906e-5,9.624780404393277e-5,0.006742385277696953
1700012B09Rik,0.008285970864431277,0.00015365874925169943,3.2497738860884943e-6,0.002100663916314979
1700017B05Rik,0.005850944555097128,0.008562221500116715,0.006276292962995664,0.02091159114460404
1700018L02Rik,0.288299124188295,5.0467843837495474e-5,7.981755354040716e-6,0.002069294926542563
1700020D05Rik,0.9338998147644725,0.015893247674883683,4.778678862284282e-6,0.00251440115945227
1700020I14Rik,0.00024335767636914356,3.360191537709026e-5,0.00178720644164312,0.0018038179162840637
