Gene,Rate01,Rate10,Eject,LL,Convergence
0610009B22Rik,28.88072240786416,125.97540123650134,0.0044554196668376705,1906.9293815200444,false
0610009O20Rik,9.180599671852741,138.69205865221514,0.0033757172944526258,1921.5511784634334,false
0610010F05Rik,0.00025341065708503393,0.0004146266462239748,0.000331118517732772,1660.0452883075538,true
0610010K14Rik,0.020963015531728305,5.084211480121795,0.0212289240689171,1236.5379305198237,true
0610012G03Rik,0.0051225464883454105,0.0072093900783608104,0.009462910274472876,8377.789833505938,true
0610030E20Rik,0.0009384070913459785,0.0004033710148254863,0.0003857339487738145,2923.4942702738285,true
0610037L13Rik,0.0005738006569488013,0.00047365350672969324,0.00037217700932376974,2184.177781682355,true
0610039K10Rik,0.6194395217152209,0.003545467413917708,7.810509402454917e-6,127.44222645496593,false
0610040B10Rik,0.1172970667255105,26.510993584631272,0.030491433948799083,1251.605521293844,false
0610040F04Rik,0.27142407024096665,0.16188700551163174,3.059797801310826e-6,45.46373929864601,false
0610043K17Rik,0.01726821375814305,0.0005919304460013918,1.690820147696785e-6,58.31456050120005,false
1110002L01Rik,0.00041775475013272725,0.0020367150759165527,0.00026431925911710505,718.3585959123221,true
1110004E09Rik,0.00045308875139184933,0.0014760322987980377,0.0002778837675994113,782.6775813435319,true
1110004F10Rik,0.0006488420806409918,0.00015309913031983825,0.002266224303474398,5293.966931957674,true
1110006O24Rik,2.209436855058961,93.14436864163815,0.0004412171213065028,163.77228218916295,false
1110008F13Rik,6.428960444160876e-6,1.952257922091974e-6,0.0007535153079562952,3280.1215875685393,false
1110008L16Rik,0.0005814515677568524,0.0014172954085669973,0.0004479748722098081,705.2533798143222,true
1110008P14Rik,0.0007217945304656899,0.0004016945354377487,0.0004251502925638603,3752.364790539297,true
1110012L19Rik,25.031372820176777,242.11921105285924,0.004696803723537275,1327.9804751592612,false
1110019D14Rik,1.9330322461345666,300.72278589045624,0.00443949023932464,720.4445303000989,false
1110020A21Rik,4.55637692178064e-6,3.270779035372787e-5,0.00021419099939236493,311.7957078180407,false
1110032A03Rik,0.007347803937293517,0.1077625996286451,0.0032832253257656977,2951.178549004217,true
1110034G24Rik,0.009481797372755738,1.3496484249923388,0.00946511102243585,910.1072900859913,true
1110038F14Rik,0.0004926194237227143,0.0001132583418246758,0.001001526284305508,3223.2257001650373,true
1110046J04Rik,0.0002790051273549517,0.0004922107347754381,0.00027365387129348967,2345.5728687686237,true
1110051M20Rik,3.5237626169521428,298.92439110671825,0.005619628498548892,973.3577152186405,false
1110059E24Rik,0.0016641098028353503,0.0003691264941357001,0.0010656086783415884,2480.787782090241,true
1110059G10Rik,0.0010976810388797678,0.00023994586211688272,0.0008602370564641749,2454.3402762114206,true
1110065P20Rik,6.0248892681199875,450.71923429662206,0.006429337439286834,1668.73788073248,false
1190002N15Rik,9.093270045277363,342.27497514285955,0.002360535770763497,429.8044105421129,false
1190005I06Rik,1.1099463493950257,56.275457142787616,0.001128428391076784,231.56439962702962,false
1190007I07Rik,1.788481160820485e-5,1.2193639211231633e-6,0.00013089871599410453,1415.6591879111938,false
1300002E11Rik,0.001620767594133263,0.024452918199162576,0.0007483708190582282,1197.0045915454737,true
1500011B03Rik,0.0012583020464401946,0.00035124485605057587,0.0005584809833046553,1153.399934957007,true
1500011K16Rik,0.003517448093339813,0.04761621986296037,0.0051255162620079935,3856.791113297821,true
1500015A07Rik,0.0011587336771417265,0.0007591484663520524,0.00032636026390382554,1081.3172661180615,true
1600002K03Rik,0.0003468098730359536,0.00022200608806205324,0.00026005807158621723,2902.976705388769,true
1600012H06Rik,45.28251721804059,812.0595596913026,0.008809438006936971,1447.8967416178955,false
1600014C10Rik,0.0034013553211721006,0.05775268025090177,0.0011378793620312598,668.5015479912828,true
1600020E01Rik,0.00017882764381376245,0.024156614250798965,0.001268358615656264,1082.8147312513465,true
1700001C19Rik,0.09621540582093173,0.00504371623212356,2.909203704583575e-6,51.96089109112068,false
1700001J03Rik,0.08423704466087599,0.0025144642809428464,3.0788447954554864e-7,45.46373218913379,false
1700001L05Rik,0.00036062543733392797,0.004081854892200724,0.00033838441749632007,449.84181550810735,true
1700003E16Rik,0.14358910630607583,1082.513660756622,0.003166049564017741,9.361476078391208,false
1700003F12Rik,8.574105331768832e-7,6.378395503038145e-6,0.0006883708762974432,1087.569994614569,false
1700008J07Rik,0.000214478090008564,0.002875658334031233,0.0003266582039710555,472.3999579045868,true
1700008O03Rik,0.04775765369065115,0.006202408344939963,1.7326706070646197e-7,17.354000605978708,false
1700010I14Rik,0.015516478713777584,4.987935385825085,0.021340133891777354,414.85067374162435,true
1700012B09Rik,0.7553739314179047,562.0836869998984,0.002377665891084271,88.35485578485323,false
1700017B05Rik,0.00586115544366475,0.00859255646854575,0.0062832874471569515,2622.3449529306854,true
1700018L02Rik,0.2882991241870047,5.047521486402099e-5,8.87880041192307e-6,193.72983289612947,false
1700020D05Rik,0.9338998146908012,0.015893252003922123,5.351088165728972e-6,105.52765157364024,false
1700020I14Rik,0.0007186350285437822,0.0001290961840510467,0.001852488340904545,7096.087792151255,true
1700020L24Rik,4.3177179228346985,612.1270993210555,0.0026981931228642736,263.5332370230513,false
1700021F05Rik,0.0007363533457953218,0.0003363724703396388,0.00038315178145332754,1394.236668496839,true
1700025G04Rik,0.00022837187862231512,0.0005562661082618827,0.0003609492602723385,1272.791670352907,true
1700025N23Rik,1.0945780367950237,412.121201565377,0.0024564353910704493,45.418308669502274,false
