Gene,Rate01,Rate10,Rate12,LL,Convergence
A1BG,0.001517746663940726,-0.002302579366663936,0.0007740483581122317,10.284199591362041,0.0002762865442579671,22.471432985535444,false
A1CF,0.002509328216944949,0.007368126765399612,0.2739871685260577,1.8890703685395944e-5,1.0404416080581131e-5,142.99903512700277,false
A4GALT,0.0007442315677544711,0.0007822807731426209,56.32797293746609,126.68039071654277,0.002367874664994218,1060.8303146478781,false
AADAC,0.006621203009742811,-0.00661616374217019,0.05773273408916387,4.033797547211254,0.00024249081834297747,138.53587782222934,false
AADAT,0.007057957796248422,0.09803913699518162,0.018449443264326553,0.004643909702252924,0.001049233116413397,1660.1688782011445,false
AAED1,0.03852099316430949,0.550071668001971,0.0873195144752095,0.008247234621342473,0.004409316316314084,2980.922683918165,false
AAGAB,0.0005889995214033148,0.0017461148025222871,0.34111424500131693,5.899833864415891,0.008197476604596299,2967.3525710810563,false
AAK1,0.000619254903837994,0.41005701886146806,1.248119440662132,0.0004713838488264738,0.0017879931021365528,2331.6947561264165,true
AAMP,0.0010141445843927413,655.3684846470276,611.1348013995956,0.00041094901923862916,0.0007089065378290313,3931.5455710086803,false
AANAT,0.006606157285765644,-1514.6222471247993,-1.3278443246913496,0.00027033772252454166,0.0003803405787131786,127.6320252049641,false
AAR2,0.00598701751726186,-0.006079034193486349,0.0023662547790489607,1.2160039390246624,0.18586161214019137,1597.6201954192372,false
AARS2,0.0004684322991433794,0.00678284844073624,0.0001895464480456918,5.74048563479214e-6,0.0001781288298810115,852.9718197829635,false
AARSD1,0.005727118255514278,0.027437071267230585,1.551263402305632e-5,1.4616901460236544e-6,0.0007047324842906119,1941.6455989843364,false
AARS,0.19875439807706996,16.441594864804454,0.2449393061736081,0.046792734453699095,0.020480838444897377,3357.0823970423967,true
AASDHPPT,0.017856428060523982,0.38959514294467534,0.07100315153396784,0.0028510422228705855,0.007306735130166948,4424.990033557063,false
AASDH,0.00023129431333750717,0.07219598745359264,0.004762694917373418,2.3930294900317585e-6,0.0015657962995652432,2083.318350056419,false
AASS,0.004474505830782283,0.7776283656714666,0.011661683883635478,0.000851185006880034,0.00013761387038441642,372.52653814405477,false
AATF,0.005311684592836024,6.821516136548098,5.589928383790787,0.0036116213681098605,0.007442368799547,4684.229783520193,false
AATK,0.12212441995791878,2.6922991113612147,0.132909166617503,0.1127528138971645,0.01386886961961099,1222.9359929475204,true
ABAT,2.9436935275130976e-6,4.557691417182785e-5,0.028743675123326724,0.0014633561468911404,8.318873838676359e-5,588.6573994165332,false
