Gene,Rate01,Rate10,Rate12,Rate21,Eject,Decay
CCDC122,3.4936417778059228e-6,0.0004355662324692601,0.019247654520648187,0.0001664405050479251,0.0007648002746268656,0.0028904607943696747
CCDC125,0.04219186536738828,0.002516912770586384,0.004284714505718206,0.005896118957433618,0.003460035942369173,0.0025444260907561854
CCDC126,0.00031370875153082607,0.28857321050657825,0.0056660617353388,2.9778807679027886e-6,0.0009790711533526877,0.005399757002876209
CCDC127,0.00047719795207977304,8.241663258622722e-5,0.06479075167509458,0.3026694988982972,0.026139036491891116,0.007341479897391906
CCDC12,0.13759268451682866,0.0027783387319414163,0.01280224042981251,0.008364216914285074,0.018422205508423384,0.005291952043143649
CCDC130,2.1837709310825585e-5,0.26972922425246837,0.07083112853108318,2.1694605263535434e-6,0.001843647321665515,0.004225157894227926
CCDC132,0.03074308932575849,0.001003476641097025,0.0036950366649522,2.1483389731981184,0.21532767633417285,0.0015904295828408038
CCDC134,0.0002549217932651548,0.012909914314938075,9.196962082625247e-5,2.0156854648063786e-6,0.0007025935228832293,0.003587340412957757
CCDC135,0.032770787074869565,0.0010100614181814845,0.05167655094007819,0.0036972706308120986,5.4423548224116305e-6,0.002495479801998034
CCDC136,0.02029266447098832,0.013972593049219674,0.000610861839221688,0.0011018685983237228,0.0007670437226253574,0.0022392877526195166
CCDC137,0.5168867697743998,0.002857875884270488,0.0024088985021235563,0.005931626541627909,0.014058362068924397,0.002313104413842469
CCDC138,0.00020436458282853658,0.01923697750537133,6.672612708674787e-5,2.54582088255576e-7,0.0016004266592155956,0.0025039962609572962
CCDC13,0.02189401351719323,0.005553342366586435,0.10213404412631108,1.8679376390972364e-5,0.00011613312564777106,0.010414345506369882
CCDC142,1.2396279714120872e-5,0.016441375765061425,0.2912201809103029,5.5289188871967415e-5,0.00039440579046778884,0.005335418316146469
CCDC146,0.00011631797379873045,0.1921576146263014,0.008550922986705975,8.883478441447912e-6,0.0006358051332350152,0.008787932679752152
CCDC148,0.08975796999727968,0.00021708092536115988,0.7898825151902267,0.001236119297744331,6.250112412860715e-5,0.002706011101137963
CCDC149,0.002015860427556721,0.04383428389514635,8.629609258934139e-5,4.766064570693089e-6,0.00022228185454085752,0.00292357932169505
CCDC14,0.1604728586003251,0.005944832707906824,0.005720826017588533,0.025476418268603206,0.016238573050991852,0.003523803188711309
CCDC150,0.013676950196710854,1.354600734636744e-5,0.0020746479653909874,1.7304785453848688,0.32721461599785895,0.00192379450107355
CCDC151,0.013841933744951638,0.0029354255990701335,0.48929911200197046,0.000556644294478392,2.5005433829284825e-5,0.002293052857449086
CCDC154,0.354256270853057,0.04261966462555581,0.06092966243177533,0.06728442069860775,8.175974778178664e-6,0.0018056920878087783
CCDC157,1.362974573196971e-5,0.0018189709121723319,0.012026352008598454,1.513169227402694e-5,0.00015650541095150726,0.0027365275969529032
CCDC159,0.008378550894409979,0.014424100252625631,1.998887872441792e-5,1.0854789687873318e-5,5.628419155837315e-5,0.0005478086377233411
CCDC160,0.00022023926592506938,0.005279437707704084,9.649639366912632e-5,2.1140032563636027e-5,0.00027475480938474314,0.005078448834777266
CCDC167,0.05391538607208892,0.005057991778240254,0.0015056090255083736,0.0030790055697013925,0.005454942400465944,0.001070221185200563
CCDC168,0.0065165107775504395,0.0008499680447550008,0.0999013711015308,0.03316048105638838,3.3592326922289746e-6,0.002409899586587358
CCDC171,0.02774950628165841,0.0006529509447027533,0.0009000831660277565,0.0016286151694645135,0.000955804492251164,0.0024596577797572606
CCDC173,0.0006760552413798852,0.027397731824826743,0.00023118691424622935,1.3138099935465023e-5,0.00012002477319643125,0.002311015535881504
CCDC174,0.18724398929290167,0.0004976052787262128,0.032836929040484145,1.2425586039769083,0.19372216373573253,0.008666975714159328
CCDC176,0.00047764336698312925,0.6099100174521671,0.0028445566765836405,3.454940579541852e-6,0.00022263421233431204,0.0008702605555405196
CCDC17,0.03768790279298673,0.013366432192207758,0.3658706337965032,0.00019632126800450057,8.29782736902046e-6,0.001557980551323516
CCDC181,0.029904476116677833,0.012208546601517559,0.028397112520037297,0.2939684432587138,1.1256138831824816e-5,0.001429814485865983
CCDC183-AS1,0.04940612747877176,0.027662494872680972,0.04358254483796504,0.004446364246251292,3.991430554000855e-6,0.003395912957829565
CCDC183,0.00028439628848077683,0.02216640011358212,0.0022423310082933705,1.0556985589089182e-5,4.8909202033771795e-5,0.0024253622218548864
CCDC18,0.13391895258530923,0.056132858131916666,0.0032267983205730103,0.058706487124563465,0.037492750707705726,0.002492393078603206
CCDC19,0.0017676412080123553,0.009012340501008168,5.997543210564946e-5,5.340884926623033e-6,5.20707281825586e-5,0.0023766308421556367
CCDC22,0.002129631172181984,0.04212236593746387,0.0003283200055870325,4.864536847935716e-6,0.00036642707690193237,0.0013393946634145527
CCDC23,0.005263175278227186,0.006299429196713046,0.0005659018207484334,9.675805398700147e-5,0.0008838488727649084,0.0011266206869460405
CCDC25,0.04804436305198555,0.0010157756441409314,0.0005874182372392719,0.0001571564431337354,0.0022479769507209764,0.0007997486648910478
CCDC28A,3.4962310980993384e-6,0.00013259315549105628,0.030284108410757363,0.00031814547181417186,0.0003574759218650284,0.0009658807767238051
CCDC28B,0.001741477290390565,0.5750702773975686,0.0019973041741542705,3.056305957631584e-6,0.0008268683205231518,0.002595573941589298
CCDC30,0.0012183534912536729,0.05057115798317259,0.0001453096099636726,1.3030691855454729e-5,0.00032440283942438233,0.004094015283142475
CCDC37,0.0015548175476945115,0.00041448891241358714,0.018472619238919536,5.908291393501794e-5,1.3186321304359962e-5,0.005757568711855232
CCDC39,0.07156736763130919,0.006535834191125968,0.7671998218553251,0.014733943955937601,9.354909417782374e-6,0.0032861510211136874
CCDC40,0.0005734983154455656,0.027994519214624505,0.00025316386289432147,1.0173620913271891e-5,0.00022319483726773522,0.0021913576413644968
CCDC43,0.07316199046997397,0.0026660953788440436,0.004895390037212114,0.004551076475439554,0.008161870812780704,0.003439176238696291
CCDC47,1.126990177356158,0.020039035715059588,0.0012329507661804954,0.0015063336705005924,0.006980883587168945,0.001310457424417484
CCDC50,0.1582185934919997,0.0012249759819252031,0.0018679603108094633,0.0024487667518698552,0.005271208087077281,0.0020548946357685357
CCDC51,0.1882727459840768,0.0242020092942379,0.0178236390131269,0.07755850429800354,0.020235965564982587,0.004126412570664127
CCDC57,0.05412609499323881,0.018728288456994483,0.001249111891077393,0.000817376982850893,0.002448012310339857,0.001070353771333942
CCDC58,0.07144377563863043,0.013034464879366795,0.004316157555467028,0.0034657502579935216,0.010560389286474183,0.0025079089127700857
CCDC59,0.06951129686964301,0.0007345359748487009,0.005834274513367728,0.0066430142865904615,0.02435743757486978,0.003298529927260897
CCDC61,0.000777054580650838,0.09096726608126489,0.000655063545225096,9.600931350582344e-6,0.00016879311530885083,0.0014875182813288278
CCDC64B,1.765429906573882e-5,0.023659387952346185,0.033142819634750284,1.1770983220451649e-5,0.0002797785456229978,0.0015588127219693679
CCDC65,0.03831385183757747,0.026997157961751814,0.8736741219189899,0.0005645089416318077,1.0120771967726186e-5,0.0015333551122886676
CCDC66,0.1763729594983093,0.00723218708408895,0.00562572935461589,0.01853209714229982,0.011795126434668898,0.007172054567556743
CCDC68,0.04090005085825411,0.0002194395888312646,0.0009016943790108867,0.00474980727809603,0.002807913146837954,0.001526235067881554
CCDC70,0.0018386582144070164,0.0010411396507343353,0.017942655681046884,0.0002573751140651262,2.4630350588196703e-6,0.0031705404170340864
CCDC71L,0.11776969929975989,0.00103103038940996,0.006253326212144451,3.363089791130563,2.3972172504482927,0.006929792856914127
CCDC71,0.0014104965255286037,0.004917512163420011,2.625594643816647e-5,3.1432139134225024e-6,0.0021409862089486276,0.009768526705482866
CCDC74B,2.3125711266319926e-5,0.0020890373049255104,1.3224533324711998,0.004179190009248326,3.0115758127883615e-6,8.867976945631891e-5
CCDC78,0.0004187706306689406,0.006632956650796957,7.41606662107666e-5,1.0736205744611613e-5,0.00011606930628371805,0.0013899720541807904
CCDC79,0.0037009913909312802,0.0014660529532893548,0.235192029695403,0.0002927559389567166,1.4276429274202802e-5,0.014060737836748707
CCDC7,0.025244130627778076,0.0007144914776239656,1.4894559285392304,0.000901139602377187,3.141699706884464e-5,0.0010578081985689605
CCDC80,0.00016499013514708352,0.04897689971565699,0.0008214570262228504,2.2238484004053083e-5,0.00019281877307451977,0.0016819126107977058
CCDC85A,0.010464264415521863,0.001228454071125306,0.019273729523074937,0.0015335045466857477,4.525849494089718e-6,0.005454475234565431
CCDC85B,0.2854586600778116,0.004913306012440332,0.008062827690859708,1.116219022668368,2.695915063278629,0.0027227521669928043
CCDC85C,0.017469010073674997,0.0010429500655410142,0.0034829755854004284,3.7091092621538064,0.24814219346479646,0.002909357763039676
CCDC88A,0.10837501878401752,0.02370606636924928,0.003035710467723565,0.02285238115778303,0.017164303717775792,0.0022882771028551827
CCDC88C,0.0003383724289169429,0.08185584622563798,0.0008970379438518478,3.2034891947883474e-6,0.0012651395736700912,0.00596334316388695
CCDC93,0.0887893428767568,0.0009559188359191394,0.008800310894472701,0.2016997493661668,0.0342139678730604,0.0031259490315472625
CCDC94,0.0001512984613675194,3.705082724158495e-5,0.005903411168659994,0.004203762370056786,0.004418601955390823,0.0038284613369312342
CCDC96,0.0005911297792774197,0.21334411282551355,0.00031380906970826473,3.7676631958184836e-6,0.0007177748565363383,0.007360744579050869
CCDC97,0.03950775630198511,0.0009673392745715907,0.0012286295085379526,0.0012990506871919172,0.0014835308253622083,0.004129271248080589
CCDC9,0.011250677752514059,3.652941287792492e-5,0.0047982993064358435,1.4109801133554387,0.24034514556082553,0.00392629660679318
CCER2,0.010420300305054118,0.0019438988463811057,0.24625752934571377,0.005140150679845641,8.989315128150774e-6,0.0023082829768249994
CCIN,0.041993220540022816,0.0005965130342397374,0.08737736077823673,0.0020018230259660715,1.2127456969742441e-5,0.006688032451616099
CCK,9.790001853860594e-7,0.0006477704675948005,0.0147046238827986,4.456003582823546e-5,0.0004999756367514936,0.0017708238557545197
CCL26,1.6334273235323191e-6,0.0010262471496782202,0.011487327045612663,0.00010139442001891696,0.00014276188398737197,0.0011460894776138342
CCL5,0.00036199652897758706,9.54370678059307e-5,0.01846407858392573,7.017275248907114e-5,6.666503876788057e-6,0.0043624511791521565
CCM2L,0.01106350055804412,0.0002807403563897884,0.18618527754971595,0.00015209393733759048,2.1913148971016633e-5,0.0023346620924691187
CCM2,0.001683636248498843,0.03369033483276745,0.0001607620172044434,2.0795103891555814e-6,0.0015127486389086078,0.0018597029690257181
CCNA2,0.0001593707858257606,4.7793877339207294e-5,0.004730471401390661,0.7729613932591581,1.2587712221463492,0.003487911404014002
CCNB1IP1,0.012984360224654486,0.7197488510978856,0.1830632722774514,0.008677502273418767,0.004890425261944878,0.001151760490578688
CCNB1,0.12743759793561552,0.05270641565000931,0.001953136292732257,1.6592655938398662,19.84335859081427,0.0025635628290843282
CCNB2,1.2969414360331775,0.026575951526354134,0.0015729396264007,0.011922961719558601,0.03389823454934192,0.0017665989045618465
CCNB3,0.0011588591486588785,0.4665684202671734,0.0006815460301120562,5.692797289020396e-6,0.0001199985388166769,0.0009084488897075407
CCNC,0.3143996631273053,0.0002617988963113048,0.0007349040578053348,0.0006846850780264726,0.0018462324121049963,0.0004884401445954963
CCND3,5.844714866766661e-7,5.2028942350455e-5,0.08491966741290206,0.0003472796434658311,0.0003788426688122907,0.0005568607610115131
CCNDBP1,2.6420748205641047e-6,0.0010708456754407348,0.21425388913858073,0.00010136676321026914,0.0006200533921035664,0.0009068359086924983
CCNE1,0.03933592040068109,0.0002324562239689111,0.0014833363118740843,0.01190573974859566,0.016431245180231906,0.0029186026685693793
CCNE2,0.69535010106319,0.13415547798325878,0.0006269331351081531,0.008033181961565926,0.0320438330288385,0.0038536362580277195
CCNF,7.302811393749963e-5,5.849216579777981e-5,0.006879097824168898,0.026636473644290573,0.01891881323252486,0.006618012454987817
CCNG1,0.1140581062843586,9.702240405575357e-5,0.003345803642378878,0.025940014733018192,0.015744494430379022,0.0016083077733066433
CCNG2,0.0008174250691270902,0.08585560678130691,0.00822719222612577,0.00042504809629411073,0.0013741022231150964,0.0035274650772690887
CCNH,0.3523887346476735,0.010478116583793008,0.005923096078901902,0.1017291096725503,0.018825404854739086,0.00094615725412189
CCNI2,0.039312930056502854,0.004057409311610686,0.06601310239840266,2.120548685827754e-5,1.3484757887643797e-5,0.001899394661204638
CCNI,0.14030161093396312,0.0007582824869283946,0.0013728470708722642,0.0011915827986992054,0.006659068539795904,0.0007472179110328298
CCNJL,0.0005404710141270331,0.01721838438667577,0.0002789260290696547,3.1868626952538937e-6,0.0003702570293740335,0.005474535629682387
CCNK,0.09218065379093912,0.34933030621950234,0.03179646647317781,0.07244683913651735,0.03136936915718091,0.0023495901367287632
CCNL1,0.0014943526447287981,8.681008399934289e-5,0.0314167573025587,2.9062856383082636,1.2136567971773917,0.01054633756655668
CCNL2,0.10802693096716474,0.012473102183821114,0.0038416441105654582,0.012031511842500914,0.006979989778709139,0.0016295735663036214
CCNO,0.08642923982744924,0.014891645195461831,0.0035664354123748957,0.001842926730099341,0.0035376601541331474,0.006391168706743235
CCNT1,0.05831203405653712,0.008194821245315015,0.003401395622251427,0.0013247685017150597,0.007797151356426736,0.00951231030887249
CCNT2-AS1,1.2080693866352456e-5,0.004460801673929048,0.039093255897178596,0.00012146095988955184,5.178245191750124e-5,0.0013202561536052504
CCNT2,0.06936664855675986,0.00024086255206203213,0.005719013596546579,0.003827198349486225,0.006863967947400145,0.009018756512970983
CCNYL1,1.2158858728133707e-5,0.003119022346969573,0.5342963000181986,0.0006226885782263851,0.0003702592101404893,0.0019656847035078116
CCNY,0.03231703379491153,0.0019264723122943807,0.0013226554893345183,0.0002861134933232857,0.0013975307466287767,0.0017232934206215162
CCP110,0.2470167491986186,0.002984959338725153,0.0018553052035207968,0.02135817141681709,0.01016362790640586,0.0018423975708798245
CCPG1,0.19890720910412935,0.03165176149904247,0.0038199838965051725,0.07998626115581368,0.011318345854692626,0.0017489414347585386
CCR10,0.0016326307369860576,0.037073879286167385,0.000251996285551707,1.5599917787008973e-5,0.0001253169363088301,0.002383907702191072
CCR6,0.0019871561176344004,0.0024826005711817874,0.12184982528617938,8.957430322517291e-5,5.715858134663576e-6,0.0025001031368071885
CCRL2,0.0065623238518361235,0.001990924542629779,0.028424536844267743,1.9057377466351816e-5,2.1030026091271728e-5,0.006910105952122231
CCRN4L,0.4884716419812429,0.031007180321792432,0.03414278013966645,1.4262276756316228,0.16212022274154733,0.012764336198991493
CCSAP,7.905589182385483e-6,8.233883016529625e-6,0.00958542144201234,0.006500580241543445,0.004829148391554962,0.005248479456066042
CCSER1,7.886144129734139e-5,0.011724756852719134,0.0028744234738873192,4.32388736304853e-6,0.00040543239159625906,0.005778137863154694
CCSER2,0.2728180525410031,0.012005247756518801,0.00344848798353492,0.002128689505150428,0.00489274167639811,0.004410295087774625
CCT3,0.011433995349661262,0.04014134077652753,0.0038089447659383473,0.0007029262228376103,0.013412714831582385,0.0003444527956314336
CCT4,0.039243693934027456,0.019024144594543966,0.0025148296107235673,0.0023586696069800035,0.015595591871888675,0.0006460552070456841
CCT5,0.138668913742474,0.007719775951352449,0.0012189450981047022,0.0012255594441613537,0.0171110252054596,0.0005955890357591894
CCT6A,0.03898889384713187,0.010543782377604727,0.0017635729671979941,0.0015302365467293798,0.021708683704264025,0.0006526226390150971
CCT8,0.02582023350908019,0.004732870718652644,0.0004957177913186312,0.0004441587722467032,0.004171321412707958,0.00016372181894558168
CCZ1B,3.2392705607468827e-6,0.0010262199205325578,0.17087757325470965,0.00019928793452578462,4.20184653760774e-5,0.00023163763701057358
CCZ1,0.005998679039060855,0.0022271499184065087,0.0005578483062114443,7.483927901032619e-5,0.0003760211740593745,0.00045382077502513615
CD101,0.10264790345484545,0.005028635836048111,0.06434457433123582,0.0004477496754716666,8.39672552596494e-6,0.002989320416994049
CD109,0.18956695558476397,0.0376093349291742,0.000626944255834111,0.0012488911338478753,0.0014960455080142293,0.0006499685998736987
CD14,0.0008172297457087723,0.0025510667078120592,0.1253587878976975,0.0005632403454641893,5.386785981677878e-6,0.00520878513121066
CD160,0.016367279118090005,0.0030145273357140246,0.006823115133941888,0.00223972378106362,2.8527050908595507e-6,0.0013485689132905765
CD164L2,1.240998934040772e-5,0.0034972284169390677,0.012460373230135238,2.8367211035960535e-5,6.871368562596791e-5,0.00022941640674322135
CD164,0.04398042878217579,0.0007045249384690688,0.0021355188849373477,0.004304988012592935,0.0039274636130426635,0.0007144877075037379
CD19,0.016936192087711823,0.00018629386291737726,0.029851850330763947,0.0002636114980198018,8.486828873206018e-6,0.016591024190727614
CD200R1,0.003421523745979487,0.00025855104763884376,0.11323049209935857,0.0007627270376846795,4.297195886031502e-6,0.002804949985717125
CD226,0.07161203224150221,0.009792914414191684,0.37725669250136645,0.0011397472831121184,1.650192445721231e-5,0.004636869946860714
CD22,0.002368094828108551,0.03122126949554238,0.00014542477425925573,1.5408543505002246e-6,5.8831717834272194e-5,0.001651370845922078
CD274,7.52414107195312e-6,0.001474793110189084,0.0904287630072831,0.0001220767799386778,0.00040152361837381833,0.014900439313712214
CD276,0.0031797567799339626,0.2515355692189029,0.5354435216131035,0.0019101403700492953,0.0005861728460572464,0.001267516632984107
CD2AP,8.576954063765183e-5,4.2372533623532476e-6,0.005641179669641468,0.08988946180768415,0.0566562181087659,0.002264568340519934
CD2BP2,0.09992911455987322,0.004118679591134162,0.002360099444090568,0.0012173805837248724,0.004431274995704333,0.0028875403631887656
CD300C,0.022102213412914278,0.000980321777402666,0.02208845182605785,1.2212346419442661,4.1233907858330115e-5,0.001038114732260606
CD33,0.06740572893958495,0.0005943441924379056,1.1617765664242512e-6,9.275360895962698e-6,0.00016822605380849767,0.0007875260589006483
CD37,0.07515047019328436,0.0011223295110699336,0.2719416962658119,0.11466030573793509,6.985802126787248e-6,0.0013799759610797588
CD3EAP,0.13127729971410976,0.00363754550676128,0.0034210072786854694,0.00700850214848566,0.01902135659326483,0.003722113133063061
CD40,6.635720776616088e-6,0.001538460657056717,0.0633095047751188,5.4580260788342265e-5,0.0005410785937493386,0.0010018019443453511
CD46,0.014437039290860348,0.23552709196312993,0.0019795609928144114,0.00021143965345051826,0.0002359926557649552,6.036148699741919e-5
CD47,0.0003738760275624505,0.007414084043721084,0.001783110069774883,1.7057544246712736e-5,0.0011986291215481204,0.0014195771935704058
CD4,0.0068977493207106316,0.0006675230885294342,0.05571486363827833,0.05737744642987088,1.3975702944642035e-6,0.002586140990658114
CD52,0.0004497115236350823,0.33030085426390915,0.0006883092336231047,2.4644442602200892e-5,2.9057341077510954e-5,0.00016185984773452796
CD55,0.02924762806786777,0.02018864977177839,0.0008365856465168386,1.2089341688052941,0.44115114121001137,0.0003151623411678363
CD58,0.149215337397331,0.0144925037373859,0.006136762992554513,3.467051373603895,1.2710378868976115,0.003310354663813609
CD68,0.00039910075592786663,0.02768023362734524,0.0019252729407825706,0.0002047149425400799,6.963833077014568e-5,0.0001521302351445017
CD70,0.00837716194116242,0.0004903436091224499,0.12010082719663587,0.0006044490891431321,1.2134682842186748e-5,0.0017005467366194918
CD72,0.02169571357953194,0.006482458407860058,0.04542179495146867,4.9761480635190807e-5,5.2660833506791496e-6,0.0012968254489706293
CD74,0.011391149079489406,2.1584987451726454e-5,0.012164979973318137,0.0008602522017935963,3.011459995309738e-6,0.005545580833701592
CD79A,0.0007254947070810525,7.312347955013488e-5,0.12680116308966724,0.0008495190212095097,2.6523132725224034e-5,0.014836483175242625
CD79B,1.7188988012742176e-5,0.0071162971273089825,0.00013892138531545532,3.549780859644534e-6,0.0002336106426927798,0.0039713337336501515
CD7,0.010469577289550183,0.00033615209469825183,0.11611777663874849,0.10695911651249906,2.052986579868664e-6,0.0031174669818782265
CD83,0.034941885163469966,0.009328638840684885,0.0019711879703401855,0.009444777383946383,0.0016957907714163245,0.002173435929215922
CD8A,0.04869253262350009,0.005011880304773875,0.07156409458183342,0.17734685347565537,6.355337785791135e-6,0.0002319089566441065
CD96,0.001121953433132696,0.07474045826265358,0.0039207150616309494,3.3111601193044724e-5,3.227012690526603e-5,0.0014465577102343045
CD97,0.00016313242337739445,0.038099403459391445,0.0008946169507614804,1.986190313531567e-6,0.001222514305873921,0.002492628758052999
CD99L2,0.0010490328629781294,0.10569779728176064,0.00024229220343255538,4.84414179568117e-6,0.0001456556846366349,0.0012522390057420334
CDADC1,0.016185013186416585,0.00045353449634898764,0.002860823829360924,0.0020319788894350883,0.0012499224903169417,0.003769329188750822
CDAN1,1.0422537901656418e-5,0.016748629833333157,0.007511854577406502,2.5757135206253937e-6,0.00018640081607864005,0.0024185332879779983
CDC14A,0.0003802017783393164,0.00783545227857906,9.233206728200982e-5,3.603583184144496e-6,0.0005193404378639812,0.005148749361605926
CDC14B,0.006263102908807385,0.0010250136076760592,0.0006230247241663283,0.0003758511124500466,0.0005341772104538216,0.0022319529176063405
CDC16,0.023403632343176568,0.002308302615576441,0.0023751314811657712,0.003948533788116437,0.0019746568837738423,0.0012708004567061652
CDC20,7.033561147741345e-5,8.316380046783477e-6,0.0026581684927973635,0.017490412112830013,0.08108744039227332,0.0022165237383421415
CDC23,4.9122911011828195e-6,0.0019861743210931,0.03337460300381669,1.675838063999162e-5,0.0011145858455482423,0.0010846841685910507
CDC25A,0.04615017353446378,0.001980398181039473,0.0025509930017533432,0.007168152440847087,0.007266440827326615,0.006221965065879042
CDC25B,0.3964181282891252,0.005879929123727525,0.004039138588592713,4.679974070900135,3.238566004838044,0.0028613291995146476
CDC25C,4.375206651196072e-5,3.950533081999004e-5,0.005118523144122978,0.0680262837624892,0.016248104977684873,0.0022943657265732625
CDC26,7.610520429449348e-5,1.0564886016712783e-5,0.007464343413457619,0.006059284758882089,0.00478532470464873,0.0015143104877450894
CDC27,0.030953446166043636,0.00038090745974425134,0.004396875308593018,1.4980343852721885,1.4626549389570402,0.002733786070240207
CDC34,0.09876525874588188,0.0007075332857771453,0.007016518936274151,0.02135067424253956,0.010499179056757384,0.0024981987393913638
CDC37L1,0.14468928474782947,0.0020750175625654298,0.004828743838587003,0.006868114033933092,0.007117734851846974,0.003765065741399216
CDC37,0.15261837570366443,0.002446923969348465,0.00034830106739516933,0.000387492660452062,0.0017329948634700488,0.00016544131778448078
CDC40,0.11579939092459987,0.15747681747914086,0.004418063076476236,0.0009503058277267461,0.0042535668196310075,0.0016709192483949913
CDC42BPA,0.025993784153211845,0.0005905641287569924,0.002646217630156176,4.0166396985547745,2.511115408327812,0.0019230849502137846
CDC42BPB,0.03033848311031852,0.00481661243127856,0.0013235809208457859,0.0022545746098030154,0.0034631277023722696,0.001267821301651421
CDC42BPG,0.002035470009874153,0.009627343714577258,1.4903847449234301e-5,5.521675021636173e-6,0.00021192145259053642,0.0012518695655973024
CDC42EP1,0.11636751591556546,0.004665850898870202,0.0074242649460956696,2.6130926880015224,1.7302158266479566,0.0032171180278495657
CDC42EP3,0.199555444954641,0.017199470244864647,0.01332060462473205,0.05530679570173801,0.03099896912014337,0.007115177128741221
CDC42EP4,0.007451667693482812,4.2259442964377794e-5,0.004051945583997222,2.067206362851586,0.33527927940953905,0.005846915437170938
CDC42SE1,3.7122872050138164e-5,0.0035083018202245993,0.21429367423306103,2.4889749501152146e-5,0.0026697389391490836,0.006205679177919627
CDC42SE2,0.015638370250790557,0.21007189974600202,0.01806680260868763,0.0006116046684833802,0.0025386856070388395,0.0038401414072507783
CDC42,0.18353170485491588,0.0036683668111838,0.0018467363764223931,0.004382205641422934,0.010445799493421988,0.000433439140852367
CDC45,2.1822746745445602e-5,0.014633855640013177,0.0018829324045922203,1.1998675476046046e-6,0.0007191678043522742,0.0007914107114158808
CDC5L,0.251872918968831,0.03519286731591199,0.006913587219435302,0.009572918135290577,0.019003130179296737,0.00303669326441409
CDC6,0.05373995529812624,0.0004460491978819492,0.0015394156341540233,0.003850729168081196,0.02063101677020806,0.0026001195923633373
CDC73,0.05020302578321407,0.00306452887763974,0.0032474378204007718,0.0024465586096619764,0.006215371893486145,0.0027455456744915206
CDC7,0.00012308401055214388,0.0026731224226264525,0.00011384277969446142,1.985192965807485e-6,0.0021004243154593523,0.004967395022176497
CDCA2,0.06938866628443509,0.006931690784529881,0.003690099128311929,8.321109017309489,16.44132829207153,0.005658542367900857
CDCA3,0.00017503922478645647,3.6580644257762074e-5,0.0019430094984035035,0.4542924169457613,0.6712258145285169,0.0027170224647534917
CDCA4,0.08541537244784114,0.0015882143592044237,0.0037963367193514994,0.005904730353834393,0.01774126121977189,0.005350898288754594
CDCA7L,0.09351669174761876,0.0026862397176063727,0.0032613563605158194,0.00899005723565677,0.010161920117016861,0.00209933656142548
CDCA7,0.0001989097548582396,3.57361336028303e-5,0.0019346573738621075,0.0030092052966570475,0.005134243549266692,0.0026223437480348147
CDCA8,8.260279762774927e-5,8.395725667901481e-6,0.0015678873545039934,0.022687526915969244,0.060501142711133715,0.003476864284421289
CDCP1,0.08986192699821746,0.0007087636737649604,0.004120338408594066,0.04117631072838549,0.05824757833553405,0.0024124626219784446
CDH15,0.0002190267691841697,0.08102605510712091,0.003600093204623083,4.9707304695784905e-6,0.00013880429890063517,0.0015323695601159597
CDH1,0.0064831252045005425,1.9866959902621706e-5,0.00020614898783751732,0.001295955431625582,0.001050703937173848,0.00100672606317186
CDH22,0.0009047484282574794,0.06661468617342918,0.0001730678714172208,1.5009564399791526e-5,0.00023244964071721702,0.0019526018961896728
CDH24,1.5717486349069638e-5,0.003265510005041355,0.03564230522809312,2.3257291446085457e-5,0.00012188157288180193,0.000998047601550521
CDH26,0.053405290954437586,0.007395066888685443,0.3516601554156269,0.0024729485840449465,8.668604189079229e-6,0.0067884022158561435
CDH3,1.683028361611037e-5,5.030893182636199e-6,0.0008836220086287683,0.17571964066617585,0.02330555949683105,0.0002851415071060981
CDH4,0.03560393363235832,0.01321319512967764,0.026282268182564843,0.22073229827072827,1.0052333131815534e-5,0.003168069716769677
CDHR2,0.009860831403252201,0.011393699604309374,0.017168616393573095,0.000636288895801605,2.0544292840422183e-6,0.003752135422467581
CDHR3,0.01814066459927053,0.005548651889638775,0.000422523793139718,0.0004382589124934543,0.00035067830965961717,0.0011538850304023472
CDHR4,0.028155606145739653,0.0018946098887354112,0.024285290847647772,0.001215701939684121,1.2365482710275612e-6,0.0015438150245640852
CDHR5,1.581603169339651e-6,0.19117462898931487,1.857514122737043e-5,1.6643435596843585,9.182335003830392e-5,0.001341684399318064
CDIP1,0.008539035536167063,0.0011510247145449567,0.4701649991374777,4.699155551986627e-5,6.202977038925556e-5,0.001483168407610155
CDIPT,2.5698262538027468e-5,8.397372607414274e-6,0.004286152791602132,0.004200675685019915,0.0009079334196604994,0.0006610860136744484
CDK10,0.12485249799917347,0.0030389864148898816,0.00045699037196707666,0.00017799232652862152,0.0010358040613179732,0.0013200934752823675
CDK11A,0.1569288648742081,0.14123512330682733,0.00992857813034873,0.021017543697684687,0.008163911434663475,0.001617113289070434
CDK11B,1.0435749607419498,0.012876293081039604,0.0033194910626050825,0.004821749113688095,0.002471616562134326,0.0014981634551387026
CDK12,1.4736602072964786,0.07023193354882572,0.009168080795309388,1.3066925339496875,0.8736727849794511,0.004685710336952201
CDK13,0.20628997770207114,0.022637631341824047,0.013223833783426078,0.059376893148226396,0.014579684466487441,0.007125583084405558
CDK14,0.045302880049396185,0.0020092200510022445,0.0022345954764240745,0.007698815338586557,0.0018093935680524057,0.0024111952396238968
CDK16,7.207952599245096e-7,0.0001440131758212251,0.19113178673938458,0.00023547038813633825,0.0014204516915877216,0.0016761502156490873
CDK19,0.0015411902056753372,0.10215111001950675,0.044808445014872314,0.0007802210839947403,0.00048643619520566606,0.0018289652952574098
