Gene,BurstMean,BurstSD,BurstMedian,BurstMAD
CDK5R1,1.3843586266786032,4.723700404663492,0.3250275247883692,0.3779794607149634
CDK5R2,0.10824456508626877,1.8774060327748467,0.025015925790694137,0.02740911749524275
CDK5RAP1,4.8750694230810065,13.804925663523324,1.6537708935849404,1.8666210489691153
CDK5RAP2,1.0906874680278025,0.30743518557044824,1.0203253938097943,0.2618086597838365
CDK5RAP3,0.721694766843454,1.595031898146107,0.3160702373802763,0.159385757714274
CDK5,0.16099435189114172,0.4277131241340091,0.10121150322168135,0.05358298971043865
CDK6,1.7570429016454079,0.29037446574482434,1.713287000621775,0.27518242458792
CDK7,1.4689300396118494,4.003237144928705,0.6354483273367199,0.44692665564822265
CDK8,1.3443140255396917,3.4384824645086973,0.4690930017011667,0.39678353156616175
CDK9,2.959028941834748,8.787663094399598,0.9250245005893379,1.0007833020271555
CDKAL1,1.0392664942908507,3.2459438141855625,0.34007063207309585,0.2685972316946242
CDKL1,0.4968521628282435,2.3409088641711935,0.15181334000199126,0.14028734963650089
CDKL2,0.1195383356511796,0.32129199666548003,0.06864332294278605,0.058489902245385646
CDKL3,0.49504175451529603,1.382400813262525,0.18624980345687298,0.1269080084071358
CDKL5,0.11573814986258778,0.3998384256633308,0.0449443426329893,0.045274747423698865
CDKN1A,3.4222165297386837,0.17717874966117406,3.4169914836125983,0.17578399475720013
CDKN2AIPNL,2.344898866960235,3.549752854893057,1.1300839154461197,1.1320103985851917
CDKN2AIP,4.701492123796702,13.351053340347029,1.443422048097486,1.6303748848585748
CDKN2B-AS1,0.13614522788452665,0.2686776373706795,0.0713720516232372,0.07011350807376017
CDKN2B,2.0675082508265525,4.5634775147171664,0.9143470881938849,0.7712484266098097
CDKN2C,0.9370846446872506,3.4296891606851103,0.3888083975889077,0.2275851867718652
CDKN2D,1.0022518593083123,0.3475951599520769,0.911953145031227,0.24995103408154512
CDKN3,3.4013851792163012,0.4528411024955713,3.3567851715321595,0.4533267176141101
CDO1,0.0818233901507189,0.3315407932124648,0.018172250126518363,0.0227607445766987
CDPF1,1.809310060965287,5.628470137545599,0.39862512220575463,0.45933078261866295
CDR2L,0.49063456593792115,1.7557292815223395,0.11111482283906768,0.12127767509942691
CDR2,1.9676661872580614,6.145610897623687,0.8149241768118187,0.49543301844496485
CDS1,1.4966636297563447,3.334178742173712,0.5873496274774952,0.48695815655086755
CDS2,1.2604171094743426,5.957736804571551,0.2543213090338449,0.2586437197717249
CDT1,6.111192404000878,1.4707951984124137,5.921247262380211,1.3612257948555406
CDV3,3.729570006466796,0.7331457184454347,3.6686052270277774,0.7174191464422375
CDX2,3.175196167510723,12.893308141196865,0.620729620283687,0.7636696728839727
CDYL,4.336848035167443,12.233829254248647,1.3617157353032172,1.3764255390386417
CEACAM19,0.042723849978988114,0.15537523199813563,0.018637852514431733,0.020517856308340975
CEACAM1,0.03812359783974643,0.1077500213939111,0.010492157131045232,0.012963125803753741
CEBPA-AS1,0.1416078596918926,0.27280170429137335,0.08223066818405414,0.07181712775526952
CEBPA,1.5932199777969354,9.714802498700733,0.2734478412227729,0.3230554736232502
CEBPB,0.9895164476516295,0.28127569143000536,0.922003428933361,0.21317003687165356
CEBPD,0.9192601120388607,0.28046770662343734,0.852026383210596,0.2117382704956093
CEBPG,4.225993928916574,11.747512033293596,1.993182387871654,1.5381807163570582
CEBPZ,2.794427432932864,1.340863552754005,2.520189701588147,1.0895436656600581
CECR2,1.314604034543794,5.479627477897658,0.44193316647710623,0.3778885335424947
CECR5-AS1,0.21457645046602125,0.58579934601778,0.08672691581630287,0.09106295598791539
CECR5,1.8507862512218092,5.243344070369956,0.46967569663679043,0.4466605635825844
CECR6,0.057913086038515096,0.1313330211618187,0.021611030603350713,0.025698398043012986
CECR7,0.39258141654007783,1.541003634827602,0.14188300639465423,0.1097598437761933
CELF4,0.04117034574947286,0.14050836671831196,0.012036048840811428,0.01500901702255443
CELF5,0.2989634120161433,1.5962459267000184,0.059283453606879956,0.06257886220088495
CELSR1,0.0771248628483063,0.13930508666547928,0.050943792012754965,0.0440272159394147
CELSR2,0.18063005291831538,0.4513393275098504,0.10206609508637393,0.0666360462563822
CELSR3,0.08392793604204521,0.15859500602161694,0.05092090857300566,0.047895781455683024
CEL,0.054121504539579895,0.11813449672898696,0.020802509019147434,0.024141366013016616
CEMP1,0.024266320594916325,0.16713947011321648,0.004009404489851919,0.005199309103713957
CENPA,2.106883796319207,0.15607969831019977,2.0984323001269405,0.15319336224685612
CENPBD1,1.3660586267447248,4.562571220340478,0.26983716792472545,0.3057206116857256
CENPB,2.943662933575769,9.520847408843133,1.0620691743650765,0.9162089730539297
CENPC,16.24003016538263,71.98307795649059,6.46567406346077,5.86467528505215
CENPE,3.730256730098635,0.2861985553777906,3.7066573157689438,0.2773499169192991
CENPF,13.551605166723903,0.6256807053373179,13.533576993090037,0.5892627970576347
CENPI,1.4370607256023158,3.7371505796583073,0.5316352927818228,0.41492317505040527
CENPJ,1.40744978360016,3.091365121960494,0.9999804010815683,0.46762757090869517
CENPK,3.4341796935865805,4.9456630672247535,2.2175953709674303,1.4953926908471726
CENPL,4.934163954925698,12.17688864958686,1.981432099129301,1.7840623760856091
CENPM,4.456330828292185,2.8417965003119297,3.8025552223627512,1.9199388935454833
CENPN,5.250660503249213,2.0597687069352695,4.891309118006605,1.758472155241647
CENPO,2.263073128932854,4.496572060029375,0.8733971123271274,0.8658685137119421
CENPP,0.5426828179328591,2.2762731692530145,0.12182348830080016,0.11924734539526996
CENPQ,12.178779903896043,19.54054539011068,7.9177966862553255,5.416379480007553
CENPT,2.10380500525137,10.113847929748065,0.34654756804355114,0.4082130738848212
CENPU,2.2676628061293007,0.8994831916391047,2.103384537124792,0.7516943578027004
CENPV,1.4999309996781574,0.5163948482817892,1.3546237294252692,0.4180944048375681
CENPW,16.494166258849063,5.607327652637702,15.56781315525871,4.849728720547301
CEP104,0.6437511414876956,1.5645688112532694,0.3452699445529698,0.1604562438841855
CEP112,0.795596416616358,1.3156616963937968,0.4674012595739051,0.2254260317489573
CEP120,0.6536647620156517,1.1419342283462786,0.36478705067015793,0.1724989125283717
CEP128,3.8786774563162343,6.344291314142088,1.9718351384123074,1.7217825188674196
CEP135,1.3744763841017171,1.9960020050539165,1.0382489360676719,0.490670995950273
CEP152,0.7822696089395803,0.42473375509146216,0.6778500152851967,0.19751529047129776
CEP170B,0.3898780555525354,1.3100001016870773,0.14490363150873828,0.10588934409556898
CEP170,1.0086699537105088,0.5108538175397244,0.8727799071879307,0.3199013394024696
CEP192,0.9743640390056588,3.4011184998620774,0.39090535130751936,0.2343795150212476
CEP19,0.8974772580058452,2.9014017068253763,0.32223344991800573,0.23010258365675565
CEP250,1.596687952281594,3.9536833007050896,0.5858932770195465,0.4912489508680014
CEP350,1.1440877947050099,0.27897937449009513,1.0879225949039677,0.23839422021809986
CEP41,0.6504747015041031,2.7077827089491424,0.21650238522367232,0.14246434969372462
CEP44,0.936480128994038,2.194556083000008,0.3696339558601023,0.24681751805259008
CEP55,3.8412147746424496,0.48359829207250554,3.815705312493613,0.4771542420833508
CEP57L1,1.6273132141148305,2.2092014540758287,1.0570200541443746,0.6631764179991048
CEP63,2.3342881736844796,6.817953072662597,0.7579909470714997,0.7156325248686689
CEP68,0.7359316924902238,2.793546335385441,0.2939540500308816,0.16078369481312832
CEP72,0.7689729093306661,9.313241727970096,0.16093414226959607,0.15363944046650518
CEP76,1.2368732585228632,11.406183846082168,0.25243023449097346,0.2654199429409499
CEP78,1.5720555331885981,0.7324149157063875,1.4073935156411197,0.549238452598538
CEP85L,1.395263059476032,3.8717975687797717,0.468816017944084,0.28520142384136044
CEP85,1.2172646535027298,3.0894747545756585,0.42146670566260297,0.3286317921461465
CEP89,1.5808126084765735,5.175736378545162,0.36101025645212104,0.35650793777463285
CEP95,0.7392959978628093,0.5546192282451387,0.6242743298974195,0.18290169739723458
CEP97,2.6009038428955247,7.667804247932008,0.7093938804477793,0.7834679748144648
CEPT1,1.2269785678642429,5.8085234622907205,0.2043206673362879,0.22029982912979384
CERK,0.7127308905224934,2.082555367039489,0.25302994952315117,0.17331210164020042
CERS1,0.044904107388533836,0.09738661486375938,0.01929182448783035,0.022164212435384113
CERS4,0.6400083292282046,5.989117779090947,0.11268753558560181,0.10299138656178641
CERS6,0.7178621126814826,1.7410722212931442,0.31425019062734255,0.18745568714999494
CES2,0.9696375183595143,3.1310544261196416,0.38751637861797816,0.25006148448439053
