Gene,BurstMean,BurstSD,BurstMedian,BurstMAD
RER1,1.1298589551841893,0.3970719446846565,1.0574640982855659,0.3770508584084389
RERE,4.144117905071126,0.2972598102340087,4.135475964497246,0.2948548337002386
REST,1.7318052055177868,0.9831261715119584,1.5027075728166968,0.7129465240542632
RET,0.18441621972932642,0.18966282477178448,0.14915655074163336,0.04692814703760758
REV1,0.8966725738535565,0.18065969794666523,0.8642255461115762,0.16709010516816852
REV3L,2.3930293521084884,0.2525994244945142,2.380526459464562,0.2503600816495444
REXO1,3.291537105092239,7.3394783310955205,1.202411745483639,1.2617547836769614
REXO2,1.292579158537742,0.7659861942194374,1.1199860939401096,0.6210606368325353
REXO4,1.4151894292461247,2.6804942318559877,0.7909962534027009,0.5866168709072225
RFC1,1.3907219254285696,0.1138283240795434,1.3726893264877915,0.10308205931200218
RFC2,0.8672597274181172,0.1807747107054577,0.8266137258310586,0.1601430795888425
RFC3,3.052305403705045,0.176811382979995,3.0409538003091443,0.17090682278770095
RFC4,2.573015717756648,0.2337461697668895,2.562656671867431,0.22923393612479645
RFC5,1.4529178172873054,0.14328878596341793,1.4277038941346474,0.13307084921333756
RFESD,0.5524704832753081,1.72146836734439,0.20099965011169718,0.13592631305632952
RFFL,0.6180969533987848,2.362017000084238,0.19548843319698403,0.15905613613174685
RFK,0.7485294230022347,0.9712674945388579,0.470262340343542,0.31726943457940077
RFNG,0.5066608858164372,0.5203213452713962,0.37564368492869343,0.12170849224378344
RFPL1S,0.13797045499820923,0.38685107970789373,0.0722351488695619,0.06566930314766176
RFPL2,0.14762552968702508,0.08430659820831007,0.13291900565469256,0.06410378930518867
RFT1,1.139676547478551,4.075188867469136,0.3122493191211815,0.2662254776160672
RFTN1,1.1777796014257365,0.26435505016796107,1.13812278151596,0.23269042882534768
RFTN2,1.0651315591358779,2.3382100527290595,0.46925549076820594,0.37424946134681014
RFWD2,3.451697195346609,0.30511981457463133,3.4395889466091334,0.3017598367429453
RFWD3,1.3078439392330639,0.12168439503361848,1.2933099735875435,0.11734590765122613
RFX1,2.2519442895176454,6.790827012463934,0.6707452506816035,0.7210560956477375
RFX2,0.8875410790847477,0.1536170286917455,0.8602635055115229,0.13758501275893897
RFX3,1.362696353065826,0.15407660373281515,1.345233285206338,0.15273476221969104
RFX5,0.11744955467715852,0.3673067813186317,0.048994865284447575,0.03681714260784595
RFX7,2.282493527416246,0.21526953623816988,2.272889842495052,0.2121550943516968
RFXANK,0.3553644774420047,0.14001824853831826,0.31742756973375585,0.06795289276295056
RFXAP,1.217441130712098,2.528242350662881,0.5307130571891696,0.38037705712912556
RGAG1,0.022777191635623865,0.03916551055849771,0.010282922754222924,0.011880276193028349
RGAG4,0.44266288183532115,1.4587121287965679,0.20747964117250103,0.10513783442979124
RGCC,0.4676435172794274,0.18497847853356672,0.4291924458332769,0.08369953694814948
RGL1,2.3397206202917777,0.7082590519557693,2.197609983797462,0.5060556123868437
RGMA,0.5160575794483282,1.2193194136136143,0.20018708908512345,0.1656552018726264
RGMB-AS1,0.33214145362931935,0.6463620279764736,0.17377089900038886,0.09550542512825667
RGMB,2.8281094275537813,7.377769024342852,0.7982575043667359,0.9601132101807117
RGP1,0.7705231904042401,2.4424933615080278,0.15481342761746925,0.1809064550212663
RGS10,1.555127288510489,0.38504173180634005,1.494921408558918,0.37124662282616694
RGS12,0.7971008535441193,0.1326643635399474,0.7730194807073123,0.1201300260850389
RGS14,2.1441406911688055,7.345659765162905,0.48115455976058974,0.5261699962654632
RGS16,2.9230069090752355,27.829003328562415,0.7394641149018536,0.3989740637274195
RGS17,0.8793747015971541,0.1718750584741134,0.8473559410275611,0.14768693355224718
RGS19,1.0689258666976373,2.627471430730174,0.34912159806408216,0.32629643975082984
RGS20,2.127896853460254,0.15417718416800205,2.1128047372888332,0.1524414693542293
RGS2,3.0361791081779534,0.1340334983213191,3.0325058557630835,0.13342119501906963
RGS3,1.2500870849741383,1.8575530158702094,0.7941245385279948,0.3464270741922455
RGS5,0.7073560008502116,0.7759183991730261,0.5072268079276678,0.18240936519228157
RGS6,9.570477858760402,0.4244901168663777,9.562109718252481,0.4169696614009648
RGS9BP,0.052621872572797025,0.18099085942757248,0.022097501140662345,0.02422421461389803
RGS9,0.18956602057749702,0.2230752661712153,0.1411867150310111,0.06140049961308035
RHBDD1,1.2252256316639167,0.1702079945245435,1.2073207592788964,0.17038773756347675
RHBDD3,0.3672272235501671,0.9179692013900814,0.15462199897939455,0.08207094519304108
RHBDF1,0.4875726358828634,3.6923367476368734,0.058106222264197545,0.06503671939379728
RHBDF2,0.5415125584871533,0.4740223146937044,0.4208392073170018,0.15295122174143091
RHBDL2,1.618318618823245,3.4831188625189022,0.7917611161275209,0.5852327392637637
RHBDL3,1.5642283327523085,1.2805182777902047,1.32948663459584,0.42914367157598726
RHBG,0.04098505083101768,0.029845115068041515,0.036001333660494676,0.028379778849667876
RHCE,0.257427430157334,0.6214462427954013,0.1085211466571403,0.07387756933831562
RHD,1.8423458572823066,4.232484457339776,0.7579514404026433,0.6370693070164702
RHEBL1,0.6045053035545424,1.671790607488383,0.21425240954628655,0.1826932951372828
RHEB,1.0641402882469724,0.09048196598300583,1.048382284055053,0.07773596022597927
RHNO1,0.5085742585034088,1.0778419880091157,0.30611574726009316,0.1279820160262551
RHOBTB1,0.6859901041266754,1.385592933369487,0.3690103096623709,0.20859345011995759
RHOBTB2,0.5124387258257125,1.728205545805312,0.1953042029987222,0.130126415895945
RHOBTB3,2.623980311597573,0.1265754665440323,2.6099563526153937,0.11704602575881193
RHOB,1.877798983783828,0.11883577936562387,1.8651178255129852,0.11384047601980801
RHOD,0.649299906049099,0.11816241030862917,0.6185373343737254,0.08634740669857573
