Gene,Rate01,Rate10,Eject,LL,Convergence
A1BG-AS1,0.2797503400484599,6.0648999568706966e-5,3.0258408245225077e-6,108.81526083117437,false
A1CF,0.0750500340464609,2.0054943426426284e-5,1.0326665246177512e-5,259.4201580393661,false
A2M-AS1,2.0142732990343326,408.49153429485017,0.0022567729454826763,190.11557549650362,false
A3GALT2,4.561776458709931e-6,1.652136861066113e-5,0.0006325714807761171,1387.9203041392075,false
A4GALT,0.0011338877413985212,0.000736969278196845,0.0020782817534486975,5087.05791408072,true
AAAS,0.00048681534804631023,0.002381048802848081,0.0006594879187573294,5126.284884784033,true
AACS,0.0003585943599044992,0.001532714507315187,0.0011359271918972187,6793.821785123407,true
AADAC,5.263347763097321e-6,7.07181666527467e-5,0.00022058893377691785,1550.8053712395422,false
AAED1,0.000554967548876808,0.00021609174307777907,0.0017953118578940557,7048.246587727675,true
AAK1,0.002753184500444663,0.01616029594420508,0.025440255166170496,9831.734933402186,true
AAMDC,0.000543238356557209,2.559682533704205e9,1.275483846334038e9,9512.25437642929,true
AAMP,0.00011595078143038993,2.51063057310408e21,5.530020553740279e20,9370.705633626569,true
AANAT,8.195019414825769e-5,0.003890742423588278,0.0006561056855415169,578.9707353415249,true
AAR2,0.0031810302460335694,0.0036649359621026335,0.002273141319855838,4596.895298038184,true
AARS2,0.0004050575469045973,0.0005052969214383732,0.0005244528922556293,2035.3059690805064,true
AARSD1,0.003322906020094825,0.00828043852341009,0.0017317630525886369,4353.485764600096,true
AARS,0.001565951642608961,0.005715811698095357,0.002814165182944816,6343.292880880172,true
AASDHPPT,0.004559586565706976,0.006924914782911278,0.0059232392218106535,9868.49469209328,true
AASDH,0.004335992537609649,0.008070870140968755,0.009652030090370987,8321.890390617049,true
AATF,0.0032261709161002087,3.347535240546693e17,4.967797976049495e17,13613.708982557368,true
AATK-AS1,0.07282225523515097,0.5897650338071888,2.62893831476374e-6,97.08468481073197,false
AATK,1.924761014453504e-6,7.3132558909357095e-6,0.0016146622634898005,1393.9416456871454,false
ABAT,0.0003220117979111776,0.003380326103269864,0.0021231853458622057,3435.502646314844,true
ABCA10,2.6307501579004666e-5,0.0004457306020919797,0.000547624061620047,3560.149938839455,false
ABCA12,1.7013023636777758,0.03399894468740598,6.431857705841565e-6,215.5773320730117,false
ABCA1,2.4475589620808113e-6,2.0612500226052693e-5,0.0008482924719269802,557.064681200311,false
ABCA3,0.00028030637233035277,0.0015553520627026997,0.001746462534384562,6231.090073243471,true
ABCA4,1.9860444891554962e-6,2.1968622814899094e-5,0.00021839397846956025,446.1241129029519,false
ABCA7,0.0012967225678498608,1.3942077948810596e7,4.603078398907027e6,7168.151650034142,true
ABCA9,2.0887928397626945e-6,2.6948016582493127e-5,0.0027614713873655174,1041.6059981634,false
ABCB10,0.0001462415572273279,0.00339445746867063,0.0017765483196119096,6216.674694410338,true
ABCB1,0.00027286976254782097,0.01258906212015319,0.012942286744226242,5707.195891971528,true
ABCB6,0.07563608519796014,0.00041721604413993507,4.020923381853785e-6,164.18896951177112,false
ABCB7,0.0010698889371156613,0.006972328496545091,0.00425107823152785,6493.916179701551,true
ABCB9,0.0008375813624907769,0.0025181075603509075,0.0026257361691718055,5369.222578409124,true
ABCC10,5.8804882117942395e-6,3.3870134150424173e-6,0.00047410227546362783,4475.708061914687,false
ABCC11,4.7528580175740505,166.22486168062926,0.00166786734419581,468.1759676641179,false
ABCC1,0.0008772167081523724,0.0032653834085557614,0.01061281545839254,12401.119414340379,true
ABCC2,7.423757665374292e-5,0.00100121861183556,0.00063521479930995,4734.20756497961,true
ABCC4,0.0004275717453716682,0.002488138009269319,0.01017288916607397,12878.707008089055,true
ABCC5,0.00023018148952507736,0.0031836502592111782,0.0029202576396702034,5889.183565487765,true
ABCC6,1.7019990092275572e-6,4.7604532931859875e-6,0.0006499642622812332,1289.6469139153655,false
ABCD1,0.00016178950656964988,0.0005957937656851457,0.0003249410700906216,1770.4024720046277,false
ABCD3,0.0021500717312573094,0.010014345858896557,0.011514955465080705,10999.181906171254,true
ABCD4,0.0006394612483291076,0.0004757903256335945,0.0009132243364718538,6080.6990874933945,true
ABCE1,0.0026474443155705134,0.00441135389367716,0.006796178475055506,11809.888321372613,true
ABCF2,0.00222197419061896,0.011850611545561307,0.003321293365295878,8237.964046796238,true
ABCF3,0.0012629393746718626,0.0007262189311796484,0.0011188804190123318,5098.223029674919,true
ABCG1,0.0010578700871521382,0.1399921615120741,0.002430063238761939,364.02824906672964,true
ABCG2,0.00018724151951605742,0.0030871221639907627,0.00039469730546074617,488.0384819078236,true
ABCG4,2.8645618465717777,353.3391139601215,0.002212607475506431,282.73625205414345,false
ABHD10,0.0038607194913237793,0.041123340506752946,0.02306570022921056,9130.846033761234,true
ABHD11,0.0007954886469178508,0.001483548492937875,0.0018861420894533375,8568.018803066885,true
ABHD12B,0.00012497726630088585,19.226565900035485,0.9212847449476574,1175.9654602680237,true
ABHD13,0.02186187787268322,0.06109777981225302,0.006799218329426598,5361.927063970235,true
ABHD15,0.0003978849459147793,0.000569993502848536,0.0006032331633188836,2514.564028775562,true
ABHD16B,0.15231869084978022,8.617911329010282e-5,5.116418281979057e-6,39.826341746101654,false
ABHD17A,0.003465754607057368,0.004073862522075059,0.003127338181926841,10106.239276414573,true
ABHD17B,0.008026245879248418,0.037235587582482084,0.040365295416027215,7748.442884996732,true
ABHD17C,0.002149367681957185,0.014880109442769456,0.011082866609301183,6390.692943182734,true
ABHD2,0.0009409340891770779,0.006742605813430478,0.006393436516571467,7531.135184109754,true
ABHD4,0.022283001963798378,4.915589845865282,0.020341455842850114,918.3138013907842,true
ABHD5,0.002741481145943092,0.005670881783112124,0.0051899380387436,8554.244241781415,true
ABHD6,0.0023439419265751282,0.010775074162335379,0.006955597546340314,5794.662267779369,true
ABHD8,0.0003300755423293852,0.0005048156329056464,0.0010525413944256065,3924.1881080640555,true
ABI1,0.001969083753734151,0.01905099920491915,0.015356365586910453,9984.66130542327,true
ABI2,0.001494507759886282,0.00482264019372267,0.008983616868959118,11008.156763542254,true
ABI3BP,4.107850197349351e-5,1277.797101461045,118.32612511519909,1254.810676323028,true
ABI3,0.00836707836220971,8.18104531596624e-6,6.17291251811686e-6,78.93624380290525,false
ABL1,0.0015975919257711095,0.011158677655885492,0.03184062797729062,10259.170365595553,true
ABL2,0.005200191067167407,0.019333223469689235,0.07492114115847798,12985.690610909414,true
ABLIM1,0.0004963867269910625,0.015899608896971038,0.018327322545453526,10520.515110008757,true
ABLIM2,0.001260980192499762,0.006363551531936674,0.008498574519496309,7496.6537165005,true
ABLIM3,0.00037943122674050263,0.0032768117991782263,0.002994201806844282,4662.217007934152,true
ABRACL,0.0008155206169253032,0.0063137575457147535,0.0034339871127206925,9800.21675424956,true
ABR,0.0006305607670517906,0.002187425547882827,0.002385423592357095,7998.2105132239085,true
ABT1,0.0009367484091950982,9.30724929924965e-5,0.0034875077764518424,7051.943882977133,true
ABTB1,0.0009033544495082628,0.005769747742582834,0.0008308066052650249,4155.039466797858,true
ABTB2,0.001734747024987679,0.013323563793492808,0.0387388644388507,9008.26556858084,true
ACAA2,0.000868237421338247,0.0022755439198554493,0.00040434925310551314,2755.4572237234356,true
ACACA,0.0004996379114905613,0.0021304271190914397,0.017333668338648224,16535.129598384825,true
ACACB,0.0007320599652892103,0.009577323811741409,0.0050148109076616765,3088.136274715282,true
ACAD10,0.00015495904879971,0.00047278951668019374,0.0004168471231254746,4712.294495727101,true
ACAD8,0.0003116368906950252,0.0001379624794203369,0.000471709959884055,5446.37404110503,true
ACAD9,0.00047470662674478273,0.0004346981182907451,0.0006087685196948371,6354.849517520106,true
ACADL,-0.0001269948996864481,0.15188878360436156,6.363059084083944e-6,9.332978834208924e-12,true
ACAP1,0.0010667194950204197,0.002022418532400627,0.001922098044864348,4292.1735939229,true
ACAP2,0.0028982249123970533,0.07404532814177082,0.10548821416219678,13055.26778922351,true
ACAP3,0.000556835022362394,0.0006076561015994771,0.0005220346171754751,4536.251403671179,true
ACBD3,0.011688005985006883,0.025301130258333502,0.027938699362296062,10928.838223549226,true
ACBD4,0.0008966043206954507,0.012809911782721782,0.0005274389043864738,1235.8448728451006,true
ACBD5,0.0022867982908905344,0.013733162584979336,0.005443787477566469,7000.0347157971855,true
ACBD6,0.0027448588070760386,0.016730198719197596,0.034355100825308356,13689.582841270445,true
ACCS,0.0014387804748711107,0.012975808934342428,0.0017715302138495543,2033.085692390896,true
ACD,0.0016642706012935547,4.922053659092183e6,1.9581403619195581e6,6397.450948631522,true
ACER2,0.00020938587563795557,0.0014785687206672435,0.002491876896567415,3092.9963995165012,true
ACER3,0.0006985102035795834,0.00289285777315132,0.007618576083898669,11924.853724186007,true
ACE,2.8436702095507576e-6,2.0318517717085325e-5,7.401386483343395e-5,709.8820731742526,false
ACHE,0.00036249311534559747,0.0030124703696459004,0.0002905353218062499,717.3004326175624,true
ACIN1,0.003025516274455865,0.006554887313518741,0.011253002481221101,11932.175883903165,true
ACKR2,4.448736224984535,663.427598111643,0.0022298965730980485,220.35861949578074,false
ACKR4,2.9297318273361035e-6,1.0852438176394739e-5,0.0015398372560367828,1115.8465827408472,false
ACLY,0.0002446901118703884,0.004735623936396718,0.0036000555305750175,10152.704692053412,true
ACN9,0.002438457747540628,0.00745530580734477,0.005412372873635918,7965.185974366609,true
ACOT11,0.00025551705976621604,0.0009504094447556762,0.0014117336526797179,3485.725582872538,true
ACOT13,0.0017747759586315456,0.001860057596253384,0.0022442479971798595,7594.642043660171,true
ACOT8,0.0015248739675197138,0.02653158665716956,0.0029711883089975585,4354.170197570734,true
ACOT9,0.0008416229533604637,0.0007994570083169017,0.0012474183726895842,9567.468063112246,true
ACOX1,0.002126653724647447,0.004250297568946163,0.0024886403522684027,8593.26690530721,true
ACOX2,0.0002655879772638625,0.00042826689273047717,0.00035866806952424116,3411.4607430052906,true
ACOX3,0.0011274158933584234,0.0009755988759336769,0.0010316653255516511,4790.382894426311,true
ACOXL,0.00045193339261443474,0.006518528867112902,0.022121513943149377,7718.199636507225,true
ACP2,0.0004628359399960178,0.0002767187542959049,0.0003214298041989489,3523.592211559966,true
ACP5,0.06376151804786369,0.0002270267323353782,6.7488868451137865e-6,46.69658710886865,false
ACP6,0.002178759285429753,428.4169891905395,66.89345929223224,3934.2620854173183,true
ACPP,0.7238101222197005,4.8309607143996104e-5,4.364910121251837e-6,158.85074121197258,false
ACPT,5.707071953702001e-6,1.7429259695912282e-5,0.00030559804368073223,597.9015525746918,false
ACRC,0.0014595407898224154,0.07814356940546172,0.044761901588022505,2719.93474208054,true
ACRV1,0.0001547611151854895,0.0017551162836016545,0.0006114545401505599,664.7576152551051,true
ACR,1.7585872354607979,208.59309633429922,0.001780505226458248,249.63042406088982,false
ACSBG1,1.4720128582886819e-6,9.08624084483328e-6,0.0003430258602065739,988.7423999336334,false
ACSBG2,4.679813354940754,483.9935261002047,0.0025839919887887496,273.37709878242634,false
ACSF2,0.00020426180006396968,0.0008879785672775404,0.0005220790447869621,4232.3287392379625,true
ACSF3,0.00368003645761615,0.025626703125623238,0.007828940727482843,7097.2990406361905,true
ACSL1,0.0002666859955942438,662007.2341036361,214452.83962751817,4945.090860869645,true
ACSL3,0.002588705239830547,2.3527822223163328e8,3.219793332674695e8,12931.346765379945,true
ACSL4,0.00035829308261348,0.002378534127853772,0.004141835136146811,11379.57453976038,true
ACSL5,9.987582921797152e-5,0.0010089930539129357,0.0007562486544432089,6393.874830101271,true
ACSM3,0.00032322601422710357,0.0008845757037093335,0.00018538089485384095,1540.597495266019,true
ACSM4,2.453963901051318e-6,3.837123566705823e-5,0.0006273743450305726,317.5541565779016,false
ACTA1,0.10286237650269676,0.0012429965772969903,3.829529781827571e-6,97.08466579280245,false
ACTA2,0.00024095008879059735,0.0014837270807320259,0.0008161323341241003,2036.2163874706685,false
ACTBL2,0.10555490497024374,0.025434499181538665,1.6953368480853573e-6,17.76495381977256,false
ACTG1,0.0004988200211737099,0.004391021934091316,0.22650991371442333,30165.319009407012,true
ACTG2,0.055769955462691735,4.746397592755615e-5,2.1214684521487816e-6,137.0114847139106,false
ACTL6A,0.0002573364835823153,0.0004568786173221523,0.00036342801953751966,8504.836979711703,true
ACTL6B,4.116915148478146,353.1217177532965,0.0023973736545293816,120.17135122970187,false
ACTN1,0.0013231157138470786,262133.7953296205,307239.02086041454,12474.014863181452,true
ACTR10,0.002096936051789817,2.185119167399066e6,388068.49364953174,9079.174701722164,true
ACTR1A,0.00037629394822177924,0.0002333438539302934,0.000851908790651094,7979.323440193499,true
ACTR2,0.000171955824777878,0.00041976207412709624,0.0009168884061030993,13234.753725355049,true
ACTR3B,0.0015648602462682512,0.006952983702114712,0.011492582772069871,9873.479950908702,true
ACTR3,0.0017261139684607199,0.007548484039211384,0.009153859044192102,13175.34342236028,true
ACTR5,0.0003053823592008915,0.0002443145491788544,0.0006705068223918244,5383.645747420345,true
ACTR6,0.0004612327549268887,0.0022520982463716636,0.000491110496341865,8083.163961304545,true
ACTR8,0.0003544903553388047,0.00013410247574562213,0.0012193635056931453,5173.311089484319,true
ACTRT3,0.0005400359624912952,0.0007506276691912745,0.0005153406171433933,1286.5081743790938,true
ACVR1B,0.0010447110883028037,0.0028188161369576297,0.0017469094615810532,4526.170123296431,true
ACVR1C,5.247665415183017e-5,0.0017934845166254572,0.0007823181762477702,1598.6820851592252,true
ACVR1,0.0024174461903613783,0.017963110683358003,0.019132783200924163,7508.760100481488,true
ACVR2A,0.005634017856188127,0.05012013749133112,0.03480403325554604,6591.087853243447,true
ACVR2B-AS1,3.144518469768764,1147.0116154350485,0.003865387162998982,136.96271103450158,false
ACVR2B,0.00032688008012338475,0.0006740731802524469,0.002184904544428297,2893.310680055431,true
ACVRL1,1.4434566162395532,2.588060315784978e-5,3.712242198765034e-6,120.29495258362225,false
ACY1,5.9104434582859576e-5,580.8741020347859,32.917426531950795,304.9668137185622,false
ACY3,0.03907227983143468,0.0005227387553606626,4.613055422183381e-6,114.58133710227698,false
ACYP1,0.0011627907324999554,0.01116113074419624,0.00599360168366704,6556.470777856813,true
ACYP2,0.0007744461303437023,1.6702909007464568e12,2.942533485739973e12,12032.75127800863,true
ADAL,5.979713799112606e-6,1.3906803902910766e-5,0.0007407601455316724,2463.151815006336,false
ADAM10,0.0008140445051326402,0.008421639002311493,0.009613807737861324,9909.07832445613,true
ADAM11,4.2600682955566536e-5,0.00010591288034333221,4.9486590361683815e-6,1288.3989945266567,false
ADAM17,0.0010760012380022943,0.006533803726625572,0.007822087993649432,10078.865267684649,true
ADAM19,0.00045338528871545687,0.007637034248012043,0.008607662044901966,6531.830358349459,true
ADAM20P1,0.050235363065129504,78.87771068236093,0.14058651089981386,488.90336275058024,false
ADAM21,0.0001846812672479774,0.005090409573779952,0.0006283915050479044,304.9294241732102,true
ADAM22,0.0002757582828702467,0.0018121185341327436,0.0031966505981798825,7645.486352536367,true
ADAM32,0.0012446723931415354,0.012464972212776109,0.02707642996834199,9167.96465887326,true
ADAMTS10,2.867349746709673e-6,2.394930623766619e-5,0.00015634783744068533,747.4541070414156,false
ADAMTS14,0.00030144403380127,0.003244166407902084,0.002964790548031962,3715.8826423927394,true
ADAMTS15,3.356848533954757,287.0175191908479,0.0017795555272534752,108.70350283585196,false
ADAMTS16,0.0012857446466727886,0.011219536991720118,0.016729164887747366,4027.8397061903493,true
ADAMTS17,0.00208569844392386,0.021961491845967573,0.06128652445812318,9188.754469477415,true
ADAMTS2,0.0005460123110411601,0.0027701430204477933,0.00025388764161031095,1143.6270887224146,true
ADAMTS6,2.0609542001456983e-6,3.2531695684626874e-5,0.0015795237350968857,1116.4781655904414,false
ADAMTS7,3.932298302106512e-5,25012.99569044671,4397.918768884605,2198.419208326894,true
ADAMTSL4,0.0005759115057755167,0.2116888498208989,0.004193482376436242,509.0006166057533,true
ADAMTSL5,0.0005718459640514786,0.00014783316959214913,0.0006550833255210016,3546.092136756499,true
ADAP1,0.005790719061996894,0.1911670256509258,0.0024993099795485255,1356.6112323473144,true
ADAP2,0.00166134687287377,0.008582363582472252,0.005001971729123021,5996.440383500858,true
ADARB1,0.0010613898151141867,1.1840075473216073e8,1.1295532811015041e8,8907.42445265777,true
ADAR,0.001595868911846218,0.0021088832891963936,0.004064805045071828,10679.182735289258,true
ADAT1,0.0005506333109887019,0.0006150859189407186,0.0010471464995133154,5060.346995755372,true
ADAT2,0.0006646907008361682,0.028579408366585794,0.007012448182848507,4240.142335397645,true
ADAT3,86.37824908922984,11106.336320203809,0.02749575694224779,881.7545433024366,false
ADA,0.0004640870818912856,0.0014561357281587283,0.00023751180793605474,3589.713626875725,true
ADCK1,0.0005516330730457615,0.003943144709396536,0.002312740770326488,3707.9290633070623,true
ADCK2,0.0005973980596967783,0.0003116195411380956,0.0005106799340461986,3318.75571221165,true
ADCK3,0.001503068806816825,70491.30634221488,19155.151105620367,6605.211112666505,true
ADCK4,0.00032012695159814913,0.0003162933003258124,0.0006884035844337406,4417.346644681072,true
ADCY3,0.00012389292708445726,0.0014259825928416173,0.0016529489031469205,7162.843142261853,true
ADCY6,0.0003151448104158219,0.000561284642190147,0.0006646202108621541,4400.5145165341655,true
ADCY7,0.0002264910045778058,0.0007552753587615349,0.0003104378995204859,2307.3323926514695,true
ADCY9,0.0003845206335067357,0.0037075508707555315,0.00756968910961517,4976.371790657187,true
ADD1,0.0001259404649456337,0.0005603726573587626,0.0005180261876203726,10418.722945777617,true
ADD3,2.1228859780092835e-5,0.00017585169595885118,0.00011559682995203014,8191.651015219714,false
ADH1A,0.22266304975665416,16.58020472348996,0.0007313283929512326,25.40446233466845,false
ADH5,0.0015506219006140333,0.057130500187658015,0.036196193050400165,12863.785472053529,true
ADH6,0.6014431677957425,0.001264403142919682,6.057741713516086e-6,72.7142767831442,false
ADIPOR2,0.0023830060573271773,0.0630910838577375,0.058355399473885204,11123.03235672689,true
ADK,0.00016923180133774488,0.0011521715564741834,0.014527217833133425,19946.653274643697,true
ADM2,0.0009045881440836499,0.0017240806644670222,0.0005491527729521546,769.7214485039619,false
ADM,0.010504500702485946,3.043345856372495e7,1.5894990546592093e8,9464.311584197994,true
ADNP2,0.004375624254547019,0.009239826032527454,0.016304130550618155,8757.276208511232,true
ADNP,0.008670074622301358,0.04235392299107806,0.05049844919524944,10301.01615216036,true
ADORA1,3.890784246492182e-6,7.769262765014411e-5,0.000727013861577434,329.5505091577355,false
ADORA2A-AS1,3.4632293797242695e-5,0.00012512140441334803,3.7869651925948436e-6,411.543438044943,false
ADORA2B,0.005148188937635665,0.02784657749237043,0.04335946780040212,10709.184969577223,true
ADO,0.005883522042180291,0.00475248635616546,0.002262999242663149,4691.8324458779825,true
ADPGK-AS1,0.07286388214283969,19280.694089870984,0.0236648595873344,153.32860207496066,true
ADPGK,0.0007767236773356548,0.0013408613355862463,0.001164157792158159,7169.63754137924,true
ADPRHL1,0.000257826816823307,0.014478631732040143,0.0022016609152780897,3728.631960682543,true
ADPRHL2,0.003221880178278133,0.0007804238282816397,0.005994183570768962,8661.79963630979,true
ADPRH,4.0063429712769665,1231.596612333837,0.005112046590291288,282.7266836473224,false
ADPRM,0.00043408879219996243,0.0003212467421591821,0.0011506945546670485,3579.6187651569617,true
ADRA2B,0.8150425835860765,0.00017069470581010227,1.1161713673620387e-5,137.09970697901028,false
ADRA2C,0.0014106105586146318,0.002578018445235732,0.0012194465062298234,5028.813259652191,true
