Gene,Rate01,Rate10,Eject,Decay
0610009B22Rik,0.007682295727507315,0.010029235228951407,0.010820006985205594,0.0038675771708511623
0610009O20Rik,6.097366885485114e-5,1.3590592776950772e-5,0.00024239551078048547,0.0006029306651356918
0610010F05Rik,0.000787098309061413,2.4446741629456157,0.7596884619349727,0.0011609338769302002
0610010K14Rik,0.0005518023472132496,0.0004637060993047362,0.001919885353908552,0.0009280942365400619
0610012G03Rik,0.0023062523440507375,3.1676584370694822,2.051057089055889,0.0008342325974387941
0610030E20Rik,3.491028645890895e-5,8.149722478461866e-6,0.00043866152813779713,0.002384407225868405
0610037L13Rik,1.589952295056726e-5,2.5061342044990744e-6,0.001027093533355757,0.0017187313857520525
0610040B10Rik,8.800830663133042e-6,1.1153691456198024e-5,0.00021966316491319908,0.00286803699337945
0610040F04Rik,1.867606882424539e-5,2.364351979497917e-5,0.00014695016461978408,0.0015751913020633245
0610040J01Rik,3.066443843236899e-5,2.839337647423999e-5,5.212991743604949e-5,0.002765398685657073
1110002L01Rik,9.819331995263526e-6,6.345199515600779e-6,0.0005040957137627995,0.0018059173064455872
1110004E09Rik,0.0015748802308924235,0.0009737412194980795,0.002136784810924397,0.0012591915645901598
1110004F10Rik,0.006174025230952035,0.03165264992281619,0.030973654724103815,0.0016318176438071081
1110006O24Rik,2.0419653186426627e-5,7.826358553453472e-5,5.724126326430011e-5,0.001178340780225665
1110008F13Rik,0.005570847131293393,0.019692743552232276,0.030525909803654366,0.001778531754188657
1110008L16Rik,0.0007498177304149722,0.0027499440880925166,0.003106337434059121,0.0011422804181868216
1110008P14Rik,0.0007209505284097241,0.0007309802427745777,0.0015943024974709179,0.0007019140875129824
1110012L19Rik,0.007352942000418659,0.011286143833308466,0.004743413234731514,0.0025384427618836344
1110017D15Rik,1.195846958183508e-6,2.88756649524506e-5,0.0003102489144853868,0.001631702402448082
1110020A21Rik,1.0457201809676085e-5,3.512434026087955e-5,6.986442702022726e-5,0.001550248659330706
1110032A03Rik,2.7680379090640084e-5,2.455060781815055e-5,0.0001745357661085921,0.0006250312724845762
1110032F04Rik,3.104141042790094,0.00046873022174678255,7.079834499755531e-6,0.0028535143903501104
1110034G24Rik,2.500002174911342e-5,6.952594453866633e-6,0.0007069623933909172,0.002517148493154466
1110038F14Rik,0.002939129884381119,0.0025155314781471257,0.0035188726938365613,0.0018118652774988116
1110046J04Rik,4.005002768615357e-6,1.8599665165788324e-5,8.844374132162439e-5,0.0007849466967441767
1110051M20Rik,0.0019624961613783905,3.975150307204961,0.9153738078198632,0.0014283448330035143
1110059E24Rik,0.0025934786831920114,0.001296237364923664,0.004210526354866295,0.002157522272729932
1110059G10Rik,0.019192987249479924,0.0652477778424373,0.004110533714961635,0.0035633723039273355
1110065P20Rik,0.0011440052943816074,2.7568896544155335,1.269242990964969,0.0007687797304407014
1190002N15Rik,0.0013160809066169244,0.003975247174971515,0.0014258589719232384,0.00523801995435612
1190005I06Rik,0.0003178547150120154,0.007409395810731704,0.004799830001836861,0.000954472095619649
1300017J02Rik,0.000176405826867455,0.6779565180981654,0.12419782973947871,0.0006370603843240554
1500009C09Rik,2.2824700087264775e-6,3.612058998136404e-5,0.00043960189671505683,0.0021098443994762893
1500009L16Rik,0.0005573240107922588,1.9624411995195774,3.5820175707599327,0.0004813522087221842
1500011B03Rik,0.002581367546162586,0.0029406972479442575,0.0026878657301830844,0.004201655940837396
1500011K16Rik,0.0014134081756422606,0.0020470561266703957,0.0029825776314874406,0.0016885848146360332
1500015A07Rik,0.00914147610057327,9.016746092439595,0.9782341693708778,0.015160699487312888
1500015L24Rik,0.16574342086829358,0.5475878832286794,1.1418151171754346e-6,0.0004813522087221842
1500015O10Rik,1.295110312664931e-5,0.00010823065887282574,0.00017635857601466651,0.0015556764084746057
1600002K03Rik,0.004097887827895159,18.02380419888119,0.9700571739421683,0.0010903683821927722
1600012H06Rik,0.009546458886833526,5.216386440975003,0.7254763005616783,0.005243964144045583
1600014C10Rik,1.7339990351730675e-5,1.5688476746055556e-5,0.00010386441624519087,0.0005413140130418396
1600014C23Rik,0.17731313941999247,0.0006629958027949016,3.4435945648724487e-6,0.0006550866464038799
1600020E01Rik,2.1081615111935844e-5,1.1799599934375516e-5,0.000471127128921153,0.0010421228640415336
1700001C02Rik,0.04333771563732779,4.755770854119263,4.0213588772799154e-5,0.0006583344546006623
1700001C19Rik,2.1723810851697052e-6,3.263873906671384e-5,8.577852130623058e-5,0.0009032763602433576
1700001J03Rik,0.01938809774200647,0.001508104791788846,6.072800602844679e-7,0.0008185682001936103
1700001K19Rik,0.027589266081931484,3.454302073563342e-5,2.697360107162808e-6,0.0010852468773445206
1700001L05Rik,4.231430577648226e-5,1.4059571546992082e-5,8.471705382512746e-5,0.0018235916352537364
1700001L19Rik,1.162985800328662e-5,5.227635422570424e-5,5.359872241517831e-5,0.0006366917252794192
1700001O22Rik,5.476426030433934e-5,6.094967077858342e-5,3.0254909105533836e-5,0.0006525887874216874
1700001P01Rik,6.150382476054488e-6,1.8698655913602298e-5,5.513273711148087e-5,0.0007342349694503891
1700003E16Rik,0.2190288221412945,0.00018438838659721925,5.8115406561131e-6,0.0012758797293425832
1700003F12Rik,3.1326272587125083e-6,1.7915087901153706e-5,0.00011941395592021484,0.0005732658301574247
1700007G11Rik,1.4363200126455195e-5,5.91131941271765e-5,6.81221726998797e-5,0.001364087024363257
1700007K13Rik,0.00046122113603599507,1.9345592377133591,2.4245449140829836,0.0007884826133387312
1700008O03Rik,0.00038647767150811363,1.893796335844339,0.2250366219339453,0.0004813522087221842
1700009N14Rik,8.74228970954658e-7,2.8126836949119935e-5,0.0007170032011017605,0.0022691913198453
1700010I02Rik,0.09575629454224355,51.65869121650018,0.00012333919955857909,0.0005519039274475645
1700010I14Rik,1.0045312014227888e-5,6.978816858415701e-5,0.00029739579889892113,0.002923191550944439
1700011L22Rik,0.1222541432475817,0.12459659400862318,1.8230983334937643e-6,0.0006547339402835117
1700011M02Rik,0.20203744309071747,0.030683212373080266,2.3466781239787087e-6,0.0004928941466563879
1700012B07Rik,0.20068561220026934,0.0110905341578258,2.1698718223270418e-6,0.0014917940352960255
1700013F07Rik,1.9426577594789546e-5,0.00012103034307804598,3.1821218284318185e-5,0.0007099153818799497
1700013H16Rik,0.304858239275713,0.001821565734677991,1.7404817683395732e-6,0.0004813522087221842
1700015F17Rik,0.27202937536211036,0.001709933935058773,3.1166480351059717e-6,0.0014050660434605233
1700016G22Rik,0.398588578346832,0.01414484662478074,1.4956216443353711e-6,0.001164561795295607
1700016H13Rik,0.07517661298448011,0.0011697707194931128,2.224132248897112e-6,0.0010589351491207132
1700016K19Rik,2.0816399222422185e-5,6.327387719662196e-5,5.33757796084422e-5,0.0004813522087221842
1700017B05Rik,7.791790953600698e-6,7.827252660489513e-6,0.001126789610839596,0.004100977284108066
1700018A04Rik,0.023960117477472852,0.004145979553677853,1.1919827727947955e-6,0.000819264804576443
1700018B08Rik,0.04505319012585328,0.00041322461829292176,1.5411825097167302e-6,0.0004813522087221842
1700018B24Rik,0.04687961762989403,0.000998074366965482,2.885047946227023e-6,0.0007317468256109214
1700019A02Rik,7.304440319615953e-5,2.921519780589039,0.9756815352231839,0.0004813522087221842
1700019D03Rik,0.0004813540434965524,0.0018033101824649707,0.007471263305859064,0.002221198425174471
1700019N19Rik,0.03456606987300956,0.0012536073210051312,3.980907521261461e-7,0.0006965813264995883
1700020D05Rik,0.3718482858958364,7.670943910366424e-5,1.0664870963737709e-5,0.004550897384019075
1700020I14Rik,0.005082222385454774,0.02519916165403832,0.010736419517831658,0.002292380793597067
1700020L24Rik,0.020580953029822897,2.401388332675043e-5,3.2459682961625817e-6,0.0011764208767140957
1700020N01Rik,1.2652508940797932e-5,0.00015103552420059772,5.55609644174423e-5,0.0004813522087221842
1700020N15Rik,0.18466878582483737,0.523875656718113,3.4390618610273586e-6,0.0008132380422605625
1700021F05Rik,7.934321496984298e-6,2.5285083218903943e-6,0.0019830591140819723,0.0025067707517266837
1700021F07Rik,0.07754638395403622,0.019280416586273334,1.6047871838293275e-6,0.0013316948713927863
1700023F06Rik,3.110427062220348e-5,1.1221745593580216e-5,0.00018256357464224138,0.0009266054148251389
1700024G13Rik,0.37414505970510387,0.005915732333629643,3.841993380239893e-6,0.0009450632370199952
1700025G04Rik,0.0017848113418725098,3.9422654880607158,2.2958597268724166,0.0023829317263474466
1700028I16Rik,7.317766683544933e-6,1.8367426885635106e-5,0.0004919578448299487,0.003194815544616267
1700028J19Rik,1.1856163527228237e-5,7.978802787548605e-5,0.0001811939622450026,0.002877681656328913
1700028K03Rik,0.28411533859372873,8.477341132885243e-5,3.7420552722411296e-6,0.0018094530518180628
1700029F12Rik,0.06113622077280389,0.004615698264596819,1.5439439718020518e-6,0.0026019038309307257
1700029I15Rik,0.09791752796312618,0.0005645461575035972,1.1373590497597463e-6,0.0009117958176268682
1700029J07Rik,0.13271111163874533,0.0002023994286098925,5.107538819788037e-6,0.0006066190406076676
1700029M20Rik,0.03139145538691966,9.855972108231864e-5,2.044160500807304e-6,0.00246478621918763
1700029P11Rik,0.0001481611976391584,0.0008967744578470164,0.0007939827442398898,0.0009253436668935417
1700030J22Rik,1.672038169617978e-5,2.2234570150864405e-5,0.0002924760913667713,0.0033719944568979627
1700030K09Rik,3.311844873847639e-5,1.0050048371108185e-5,0.0003605371396667995,0.0018385379182513603
1700034H15Rik,0.00014385727037213085,5.39557937992764e-5,1.109768483295712e-5,0.0007317468256109214
1700034K08Rik,0.09090523536769336,0.002280503240675269,1.7667609296859483e-6,0.0008342928438891037
