Gene,Rate01Mean,Rate10Mean,EjectMean,Rate01SD,Rate10SD,EjectSD,Rate01Median,Rate10Median,EjectMedian,Rate01MAD,Rate10MAD,EjectMAD
A1CF,0.0008654223293236408,0.3398814824773345,0.0031048025984838374,0.004992370898845571,1.367094058405572,0.012743479925780569,0.00017720819413059763,0.06790694919881582,0.0007148137356516951,0.00014640003623452263,0.05808804954446664,0.0006139509199785623
A2M-AS1,0.002592630283938358,0.1993614870975892,0.003026330072586493,0.010250761762277969,0.6818523271918827,0.01039510312604118,0.000689880288269348,0.042305861970258485,0.0007378575525763152,0.0005135699776507012,0.037146056622411903,0.0006226787844295772
A4GALT,0.01849714238867297,0.07394838083549951,0.0030635398961714653,0.15095669835970216,0.2764313114336899,0.009610145757457656,0.006241625689093961,0.00858631630913714,0.0009641699237461824,0.003955260269804855,0.008076548371853315,0.0004419625001055057
AAAS,0.0005612821535568285,0.044039704272656605,0.009249671287516897,0.00013790404456144844,0.10479760003466516,0.021229102266360652,0.0005613557064380927,0.013315764434538168,0.003025143109952946,7.819112585857771e-5,0.011078389633928458,0.0022704370884647405
AACS,0.011746597336130421,0.22792590089134648,0.0017170203546301268,0.059605647678204525,0.926754868642974,0.005398135187825607,0.004018277530689176,0.04321940578977723,0.00036700245530936075,0.002499925073037642,0.039595509547120496,0.0003093594760872364
AADAC,0.0006741071936260296,0.12035750818470872,0.0041493715387852965,0.0029229322735709207,0.3212998066713723,0.013015017649926082,0.0002117564585078736,0.03466502180847891,0.0012364425579785348,0.0001014262053400354,0.02844124771945422,0.0009947481090335642
AAED1,0.002669462395114665,0.013706298148020808,0.0048877881381869295,0.0017661301846892668,0.04570769089728316,0.008906850651166138,0.00233302742371878,0.002520389200539251,0.002691017303789007,0.001202637851765409,0.0020825134513766555,0.0006831946462081862
AAK1,0.042936031582682034,0.10633078345221358,0.0013556023175767416,0.15238758448916936,0.7399034456077668,0.011972034250503536,0.015266115835413943,0.007648739751718253,0.0003063398673725836,0.010550139906345065,0.007298473258342765,9.282385875068578e-5
AAMDC,0.0007608860657999291,0.06911824051375424,0.007879219605734648,0.00027332832024806687,0.1823073209603654,0.020834500220444436,0.0007154812807784363,0.021147146596038717,0.0025555240523117088,0.00013209738079278768,0.017176633527261835,0.0019254241031439628
AAMP,8.688965372796912e-5,0.04348758784125405,0.014869038401752363,3.263052629082277e-5,0.228718043884435,0.07938578032113308,8.595532224872719e-5,0.01193004876960511,0.004130361010481246,5.873050757143412e-6,0.009032466390275783,0.0030774965211006486
AANAT,0.0029433154067176723,0.3012738353215115,0.00264609760532974,0.014783759523287981,1.1067881378267492,0.00907571596186006,0.0006790956328352072,0.06789851253171675,0.0006081990085811393,0.0004999192569043376,0.05977738182918578,0.000519084166331179
AAR2,0.030800834531276924,0.04698950754219176,0.0023691443700940874,0.1876983734417864,0.20023795317501947,0.006139754283037997,0.00997335543134861,0.004144526402710749,0.0010527546406028361,0.00698742350521656,0.003918790878370722,0.00027217512875225857
AARS2,0.005635258483712889,0.154910439860737,0.0029133530533695324,0.025026370074385944,0.7531016151622777,0.012659022874039633,0.0016604440488461776,0.025298237946661438,0.0005719063055381245,0.0011284887753990594,0.023566896244581317,0.0004775845836225488
AARSD1,0.0033267212273449622,0.058917245757167204,0.00440640839038382,0.008118190682426005,0.23184861972202572,0.012512534801043505,0.002405167313735101,0.01108328634807508,0.0013457305858643612,0.001014033074623011,0.010083108815084809,0.0007973947757282171
AARS,0.0011750367490248135,0.045917045398475374,0.011266914986138276,0.0003293119345012775,0.12607773655207297,0.028459294981736192,0.0011921179224713978,0.015463190798084421,0.00440929672832006,0.0001978328418372967,0.01208666532515771,0.0028231509466287003
AASDHPPT,0.00410160711182564,0.04461167335868164,0.00834041380396608,0.001988017159460898,0.17356545754602257,0.026762230550252862,0.00409329579451229,0.00986855647907829,0.003263274734418901,0.001414087049353366,0.008573546953412194,0.001554872640431222
AASDH,0.011504063549688841,0.0638122909517649,0.0038251022677099514,0.03959460585940128,0.2987162451931924,0.013820644373364194,0.005562393537823759,0.005865989695826094,0.0012415731497218941,0.0035054253894458293,0.005467257094123913,0.00046941978839885396
AATF,0.0052538378339875794,0.03336667454307565,0.005619599376109267,0.003433099331452954,0.12225788590914954,0.013234433375202198,0.004670614234538205,0.0049340448903444035,0.0024489631601387193,0.0023376647926469695,0.004434185089561667,0.0008279531845490739
AATK,0.002114505994671275,0.026145904207235515,0.006149491269605829,0.0018761526382544485,0.12977487051862585,0.01838227107650872,0.0015858189119144152,0.004867218301846493,0.0033930447928794266,0.0010748672218545018,0.004035946995378934,0.0008592926515727844
ABAT,0.003742048479139783,0.13444882524182225,0.0035640479380978003,0.012815461312936639,0.45784672698030837,0.011664085066829392,0.0013242161254166968,0.03157006108490037,0.0009357765523210859,0.000706316020245978,0.028220903062673313,0.0007623745325809766
ABCA10,0.0004238558098343726,0.6665686861117193,0.0018295722041203604,0.0016662101274929973,4.057314038472772,0.008512583878923622,9.260612207242334e-5,0.13358500599820794,0.00038075056623220296,7.756453294170961e-5,0.11424393950853945,0.000325861586155956
ABCA12,0.0008502355142713997,0.31065166490030516,0.003215066511329046,0.0031732504095548855,1.2818115047357392,0.012761235275622729,0.0002141647442995601,0.06949736191348768,0.0006778114985645533,0.00017475130925747454,0.059374840434566575,0.00057573830177366
ABCA1,0.006147248128007759,0.1238307680945723,0.0025322441915265263,0.0700097553610816,0.35902917632959985,0.007144084497982391,0.0010632200584012059,0.026164883262522372,0.0006514690151498957,0.0008173317339850957,0.02373158831543789,0.0005465108343530714
ABCA3,0.0037606595571524426,0.2005636823903452,0.0027698057162950976,0.016210591660669325,0.7078989834490643,0.014514708861603987,0.00109253242785342,0.048578104001945795,0.0006506389785952307,0.000697734653199129,0.04215650907039424,0.0005556332260122632
ABCA4,0.0021386061664128543,0.2519400806788348,0.002825640342171583,0.009865000765955725,1.3281023934481344,0.007781559815081171,0.0004960191734810156,0.057111579417975386,0.0007059596413195193,0.00037382877447803963,0.04964923821745058,0.0006056844025163231
