Gene,Nalleles,Deviance,LogMaxLikelihood,WAIC,WAIC SE,AIC,Acceptance,Temperature,Rhat
0610009B22Rik,2,0.000564773279844204,479.08913915573754,962.0859964619082,18.604255857021403,964.1782783114751,0.896944925,1.0,1.0053767537424374
0610009O20Rik,2,0.001331113118653756,499.2610923507308,1003.5233136773803,18.82413853667052,1004.5221847014616,0.8801973,1.0,1.003838903058517
0610010F05Rik,2,3.372250646867835e-5,135.50477028253337,274.93202148879146,9.727896363278061,277.00954056506674,0.942042175,1.0,1.001030021246762
0610010K14Rik,2,0.0017628453335502812,915.5378308764926,1835.5327559244304,22.144388191783964,1837.0756617529853,0.830073575,1.0,1.0058620429712843
0610012G03Rik,2,0.0014578181324672282,1095.1385227094772,2194.907561393927,22.133949983129423,2196.2770454189545,0.810588375,1.0,1.0059128384020157
0610030E20Rik,2,0.0016671063515448347,1330.770806045895,2665.268054513304,19.842019450602493,2667.54161209179,0.821264225,1.0,1.0050455424116354
0610037L13Rik,2,0.0012650795793850075,517.7654060662093,1040.39640986892,19.122540550898652,1041.5308121324185,0.878178575,1.0,1.006799778046608
0610039K10Rik,2,0.0010713402238587929,154.9336992262026,314.75313728947475,10.075628062347722,315.8673984524052,0.94078695,1.0,1.0014717942127986
0610040B10Rik,2,0.0012881622425790632,455.8564027042467,916.380731159893,18.08361323016702,917.7128054084934,0.8886089,1.0,1.0054785359578606
1010001B22Rik,2,3.229407518065945e-7,8.477040771600965,19.143826636829633,2.60036305118165,22.95408154320193,0.97911655,1.0,1.0045184778453051
1110002L01Rik,2,0.0003242674676596466,392.70970930496867,789.1864243667032,17.04082484366376,791.4194186099373,0.903699625,1.0,1.003569677025783
1110004E09Rik,2,0.00037738501382652103,560.9525236790329,1126.592723279586,19.597887447152935,1127.9050473580658,0.8734709,1.0,1.0020411280661992
1110004F10Rik,2,0.004321112569633082,2054.4685544167514,4115.438740832926,14.130399913223728,4114.937108833503,0.745016025,1.0,1.0056359153496583
1110006O24Rik,2,3.212548381703965e-5,61.73887352119796,125.9739115494234,6.266971801785119,129.47774704239592,0.961543075,1.0,1.0041241495931694
1110008F13Rik,2,0.00048078149432124193,1544.2648698597347,3092.8681026585054,17.793347940853863,3094.5297397194695,0.79088115,1.0,1.0016775402674063
1110008L16Rik,2,0.0006540054455079958,485.3351547737031,975.1966102865268,18.319258937868074,976.6703095474062,0.88632065,1.0,1.0039219959019503
1110032A03Rik,2,0.0004116142236989477,499.7685451966375,1002.7753616676475,18.979119907854862,1005.537090393275,0.892471475,1.0,1.0060191886994638
1110034G24Rik,2,0.0009190732326222272,454.1093052607008,912.6081574143949,18.106458966730408,914.2186105214016,0.89246905,1.0,1.0058937691198948
1110035H17Rik,2,0.000429384479884585,404.192973186396,812.5373947859638,17.23878148520364,814.385946372792,0.895127975,1.0,1.0009527402885796
1110038F14Rik,2,0.0010570423829549373,1400.00974332008,2805.1170334645417,20.830860835805556,2806.01948664016,0.789320175,1.0,1.0051709469346202
1110059E24Rik,2,0.0037215884913920578,1210.5141797527624,2426.215359123383,21.92076021796841,2427.028359505525,0.816137775,1.0,1.0046534565956249
1110059G10Rik,2,0.002827012931123339,984.2992127936537,1973.7754149294324,22.529323574338203,1974.5984255873075,0.83267115,1.0,1.0066977115243456
1110065P20Rik,2,4.347574834838689e-5,319.6117718864595,642.2672344241498,15.565065913920174,645.223543772919,0.90922115,1.0,1.0039548401258325
1190002N15Rik,2,0.0002749309074350264,145.04146807683054,294.58768890593865,9.932963068800577,296.0829361536611,0.941883575,1.0,1.002649162066821
1190007I07Rik,2,0.0006842723256705687,489.6659716115156,983.4885784798602,18.75205607038709,985.3319432230312,0.8836155,1.0,1.0042918163375352
1300002E11Rik,2,0.00030943708154620444,765.8839770552925,1536.3031978272159,21.671319375902858,1537.767954110585,0.8465242,1.0,1.0018923328781106
1300014J16Rik,2,0.00011603731140754716,105.11939068470933,212.91788978454414,8.499912210595033,216.23878136941866,0.95540945,1.0,1.0022380498774277
1500002C15Rik,2,2.8844640374817084e-6,22.135278843152964,46.546820132402445,3.6491184088859305,50.27055768630593,0.974558125,1.0,1.0016303811450382
1500011B03Rik,2,0.0003621409423056174,411.1139660172706,825.2102440770469,17.670592344996244,828.2279320345413,0.915276425,1.0,1.001531318508261
1500011K16Rik,2,0.0016398161983220002,476.79360690334704,959.7720202439558,18.40526601199573,959.5872138066941,0.881820025,1.0,1.0014674832994765
1500015A07Rik,2,0.0005215319963118589,426.92238357225057,857.8914224632103,17.671108885705376,859.8447671445011,0.8979624,1.0,1.0042302301921788
1600002K03Rik,2,0.0006727614667154873,560.5621943144437,1124.6053144083917,19.80448502473225,1127.1243886288873,0.878930325,1.0,1.0043999771090382
1600012H06Rik,2,0.000422186361318158,492.1569827799657,987.6401848706064,18.85691919529554,990.3139655599314,0.89687625,1.0,1.0035626208869661
1600014C10Rik,2,0.0004652079293338022,295.51194319885116,595.5155656235601,14.67510324776949,597.0238863977023,0.912915975,1.0,1.0044845601037133
1700001L05Rik,2,3.6414311599240926e-9,3.2172044297929357e-6,1.1620681446350958,4.66690010125419e-15,6.00000643440886,0.982633325,1.0,1.002018050538908
1700003F12Rik,2,8.016194730495554e-6,34.338004288605546,91.74771140560948,4.5125994839698125,74.67600857721109,0.968593875,1.0,1.0030041189003007
1700008B11Rik,2,3.209160020205274e-7,8.476472570830548,18.994990797165443,2.61587220164639,22.952945141661097,0.9792205,1.0,1.003263609381859
1700008J07Rik,2,0.0004907651793853541,187.72559492484064,378.55000074365904,11.821400198359362,381.45118984968127,0.933061725,1.0,1.003473674006388
1700010I14Rik,2,0.000514187698528763,202.68174552044007,409.77792979216173,11.890792513536168,411.36349104088015,0.930113675,1.0,1.0009571823300911
1700016K19Rik,2,1.1556178391520527e-5,40.10827748894056,82.5552171299103,4.925665656030387,86.21655497788112,0.968210175,1.0,1.0046631309788878
1700017B05Rik,2,0.0004175390069005925,505.221354099508,1013.3354136057717,19.260305757998797,1016.442708199016,0.91262155,1.0,1.003035151733531
1700018L02Rik,2,2.5986800352498053e-5,56.51832517606405,115.49318841167998,5.961020064108728,119.0366503521281,0.9630584,1.0,1.0040146863638952
1700020D05Rik,2,2.5987080805832973e-5,56.51832542384458,115.54655256194451,5.960794558526426,119.03665084768916,0.962648275,1.0,1.002586265962727
1700020I14Rik,2,0.0024269609289468757,1810.304611390322,3625.332819426179,15.890400959704255,3626.609222780644,0.7609975,1.0,1.0057374182086916
1700021F05Rik,2,0.0005662152202751497,400.9984094455928,806.2609963074244,17.139084391486684,807.9968188911856,0.899996325,1.0,1.0051380612908507
1700022I11Rik,2,1.2828928078587464e-6,15.56778373012345,33.77746975013713,3.1198316331204468,37.135567460246904,0.97594115,1.0,1.0020513826569928
1700022N22Rik,2,8.014550687412939e-6,34.33800283609348,71.04982712012135,4.5346775173146,74.67600567218696,0.970160525,1.0,1.0025942719233498
1700028J19Rik,2,1.1556240645677275e-5,40.10827754391098,82.5594424402834,4.92669347882186,86.21655508782196,0.96837615,1.0,1.003858373224941
1700029I15Rik,2,2.88476032716983e-6,22.135279104924905,46.47727642046457,3.632100012060516,50.27055820984981,0.97418855,1.0,1.0015988421971427
1700030K09Rik,2,0.00022916380089025882,621.1124916616806,1246.5485909252568,20.45188228980726,1248.2249833233611,0.87074725,1.0,1.004095739364246
1700037C18Rik,2,0.0004786538612672259,454.827945512785,913.4871161697987,18.200765718479204,915.65589102557,0.8904956,1.0,1.0016443752234234
1700037H04Rik,2,0.000591412176882087,392.0259410705892,789.6732853669932,16.93050386734936,790.0518821411785,0.8940283,1.0,1.0046029453372987
1700041G16Rik,2,2.8561539088585458e-5,152.31833689934635,307.71386909737834,10.39831772027591,310.6366737986927,0.941816625,1.0,1.0037719606373399
1700048O20Rik,2,0.0028674416650157847,254.7827367067783,516.8844969154608,13.176817228846847,515.5654734135567,0.923323225,1.0,1.0023951114946044
1700052K11Rik,2,0.00021351519665906813,286.9490752506316,577.8307861220691,14.562385957527711,579.8981505012632,0.9196793,1.0,1.0022211605430968
1700055D18Rik,2,3.2126464946217144e-5,61.73887438753502,125.99760569977019,6.268288956347853,129.47774877507004,0.9620062,1.0,1.0013070149753347
1700056E22Rik,2,0.00020713350520633038,182.3310189251947,368.7755336023295,11.335339987760838,370.6620378503894,0.93412135,1.0,1.0026128270688375
1700058P15Rik,2,3.883504260559928e-5,66.8705758617346,136.3179509625381,6.559779670619124,139.7411517234692,0.9617547,1.0,1.003761321293391
1700065D16Rik,2,3.2280599165512e-7,8.475907506020148,19.029373373297645,2.7639334555711135,22.951815012040296,0.979687125,1.0,1.0019609732533081
1700066M21Rik,2,0.0002708388311710033,148.18253610219915,299.27610640546266,10.344365590498949,302.3650722043983,0.945439175,1.0,1.0033635276919826
1700067K01Rik,2,3.2180419637632955e-7,8.477039767454242,18.922082311828607,2.651934134732571,22.954079534908484,0.979490075,1.0,1.0056688941946141
1700084E18Rik,2,0.00010412727893199248,100.56000359017395,203.8300292746741,8.284756741775169,207.1200071803479,0.95156845,1.0,1.0040239663723112
1700086O06Rik,2,2.052987525583686e-5,51.18077640688863,104.82195596692227,5.637439637971025,108.36155281377727,0.964367175,1.0,1.0041530975457673
1700092M07Rik,2,5.176168716238657e-8,4.5731450607968534e-5,1.1518368894924016,6.599993417818217e-15,6.000091462901216,0.98243225,1.0,1.001052855344408
1700096K18Rik,2,0.0028088292911923126,456.2676179474499,917.8457975214856,17.956121333956602,918.5352358948998,0.88936755,1.0,1.0047773638866322
1700099I09Rik,2,0.00010412462852097609,100.56000124853581,203.81660894848542,8.28508535557846,207.12000249707162,0.952290375,1.0,1.0024044486548802
1700105P06Rik,2,1.1547598340526922e-5,40.1116780148501,82.5706447506301,4.925034354650438,86.2233560297002,0.9679981,1.0,1.0011344486912443
1700109H08Rik,2,8.341934428478892e-5,199.08447118954263,401.91475503375716,12.006593697677616,404.16894237908525,0.92996185,1.0,1.0027717045620248
1700113A16Rik,2,0.0001041246379041949,100.56000125682588,203.81389150014635,8.285063182300352,207.12000251365177,0.952022975,1.0,1.001435969252711
1700123O20Rik,2,0.002671828949432635,1129.6268818103324,2262.1334865309277,21.13325834861198,2265.253763620665,0.853517575,1.0,1.0026570636396486
1810009A15Rik,2,0.002129630224005025,646.0572632917145,1297.1659649460382,20.705147405494664,1298.114526583429,0.86137,1.0,1.003091124504553
1810010H24Rik,2,1.1543305646825484e-5,40.11167422225522,82.60225501223707,4.92438913445111,86.22334844451044,0.967661075,1.0,1.0011608701045285
1810013L24Rik,2,0.0011772872827872914,647.8253718001469,1299.2759203341443,20.742122551711585,1301.6507436002937,0.882788725,1.0,1.003147550294687
1810022K09Rik,2,0.001327036160230589,1715.813871287192,3435.659762364238,15.541821967394469,3437.627742574384,0.76481475,1.0,1.0028997931353933
1810024B03Rik,2,0.00027415986384030636,234.43260823860555,473.2420569602721,13.008635540624363,474.8652164772111,0.923475425,1.0,1.0015442515929005
1810032O08Rik,2,0.00018404221466262924,322.95198954622515,649.5455556212924,15.513772221842663,651.9039790924503,0.92153985,1.0,1.001904201970108
1810043G02Rik,2,0.000252437146368005,144.05535306071582,291.885356530076,10.175876803087553,294.11070612143163,0.9397546,1.0,1.0037466861124336
1810044D09Rik,2,0.00014023623384888678,134.01986262510977,273.8623354895619,9.615879110861822,274.03972525021953,0.94270775,1.0,1.0029758283069732
1810055G02Rik,2,2.052916608384287e-5,51.180775780335175,104.82992329287036,5.6390796194639,108.36155156067035,0.965203375,1.0,1.0019436328115168
1810058I24Rik,2,0.00097614629157463,1646.1551908779074,3296.075707038322,16.113568141782345,3298.310381755815,0.756131325,1.0,1.0035852539636967
2010007H06Rik,2,0.00044646942564889516,678.1207869643164,1360.812974809126,20.99917838343798,1362.2415739286328,0.85387245,1.0,1.0008915686691324
2010015M23Rik,2,0.00039725340160665817,108.92908227915049,222.77099495391792,8.404247328873447,223.85816455830098,0.95001465,1.0,1.002567328512409
2010107E04Rik,2,0.006309747616116636,2606.2594819521582,5218.089474752002,8.715678398873267,5218.5189639043165,0.623254175,1.0,1.0035333617191544
2010109I03Rik,2,0.00021757714753606485,135.69248987377603,274.24534895171735,9.837941579681157,277.38497974755205,0.946580575,1.0,1.0018101997946143
2010110K18Rik,2,2.889533065928211e-6,22.135283321639598,48.96923818641725,3.6179880570455607,50.270566643279196,0.973106,1.0,1.0021883609382483
2010315B03Rik,2,7.813332791679588e-5,377.6634299316598,758.1362510759657,16.880617313450326,761.3268598633196,0.911959,1.0,1.004599650996065
2010320M18Rik,2,0.00010558199462417353,316.6552022758524,636.3907074857617,15.412615293846862,639.3104045517048,0.91459465,1.0,1.0029780589568564
2200002D01Rik,2,0.001440868886674055,555.1013723947032,1115.5856028600185,19.534648913988676,1116.2027447894063,0.87554045,1.0,1.002465966180828
2210016F16Rik,2,0.00027335717051166,874.356889860258,1752.5933645583145,21.935092910640996,1754.713779720516,0.848195325,1.0,1.0039086156825707
2210016L21Rik,2,0.0011701286098518215,949.8291122954389,1904.7447790213303,22.429361586294704,1905.6582245908778,0.831132975,1.0,1.00261217632986
2300009A05Rik,2,0.00016031244745874274,625.6800097413616,1255.7988369539462,20.506790326305264,1257.3600194827231,0.869293825,1.0,1.0074523315309885
2310001H17Rik,2,0.008786687489150945,1028.065645272315,2061.7019384564605,22.900191848789476,2062.13129054463,0.814904575,1.0,1.002341567281845
2310009B15Rik,2,0.0004915736125407776,494.81930092813957,1041.37859657024,18.84097902804208,995.6386018562791,0.87139265,1.0,1.0030678104770836
2310011J03Rik,2,0.004097346242794767,1174.6446527176768,2352.2350753501005,20.68042254275787,2355.2893054353535,0.848656525,1.0,1.0032036960564321
2310022A10Rik,2,0.0002484696935779818,363.11964421265884,729.8806230274655,16.430327943481092,732.2392884253177,0.9087554,1.0,1.0056957672022715
2310022B05Rik,2,7.235009237054924e-5,86.52633341796023,175.73032622505852,7.601023685214006,179.05266683592046,0.955494775,1.0,1.0033209037036992
2310033P09Rik,2,0.0010382672064495986,903.602801059514,1812.3635787290734,22.41924252307092,1813.205602119028,0.83387785,1.0,1.0023574126556514
2310035C23Rik,2,0.00024999948080339996,894.8683182356517,1793.6758526506283,21.966137372965143,1795.7366364713034,0.842049475,1.0,1.0021789042701177
2310039H08Rik,2,0.00042461047997710734,620.6341952440671,1244.1878702612792,20.5805422962898,1247.2683904881342,0.882113575,1.0,1.0024688184710695
2310040G24Rik,2,0.00047234092246566215,218.12700425257617,440.94485933806277,12.410230806110745,442.25400850515234,0.926483125,1.0,1.00300310733416
2310057M21Rik,2,0.00036347790731770026,359.78950219973575,723.6631007165931,16.30671101286705,725.5790043994715,0.9097247,1.0,1.0033394024673579
2310061I04Rik,2,0.00014770400474127838,378.0295158244264,759.0977918673976,16.8243727907495,762.0590316488529,0.910081525,1.0,1.0029305041121344
2310068J16Rik,2,9.345083476881494e-5,179.65892215194503,363.1327449389944,11.33190952836842,365.31784430389007,0.9344306,1.0,1.0015908495702965
