Gene,BurstMean,BurstSD,BurstMedian,BurstMAD
RNF7,2.1948515707596594,0.1740341031268827,2.1640977931360057,0.15048706339080073
RNF8,1.4198258698325419,0.4660228855769762,1.3549642566285336,0.4300441258120998
RNFT1,0.6522414688136402,1.007795381085573,0.45043516185799654,0.18894205625466867
RNFT2,1.0707898017014097,0.1796588231526478,1.0440266533935487,0.17233820373770103
RNGTT,2.276452129064539,0.16910052900048606,2.251288735704113,0.16018910700811237
RNH1,1.0328700762279783,0.08643543490792106,1.0182031938996723,0.07258465555423954
RNMTL1,1.1514750926373303,1.7894715722089576,0.7633981811073989,0.45728691232449437
RNMT,0.9810449800995387,0.22635785937717082,0.9336921422225622,0.20646303451616962
RNPC3,0.6510323896636369,0.15437494180163952,0.6108312989228929,0.11945680708785673
RNPEPL1,0.4248018499350043,0.31555184339147707,0.32594901857547176,0.11734848248904545
RNPS1,1.5973096774503197,0.16821655007626923,1.5669989762333743,0.15187708822225007
RNU11,0.42995816404441034,2.2221663140569436,0.07351911239718305,0.07866993979170733
ROBO3,0.3678616027785718,0.274768118254814,0.295293972750948,0.08386621166151116
ROCK1,2.8404627637223854,0.3775895797148174,2.820626600174292,0.37750289108660806
ROCK2,5.154788406498283,0.21543387069346975,5.134568413298752,0.1994622535730589
ROGDI,0.155634895351526,0.08420342595589743,0.1439121245871642,0.032460375983412205
ROM1,0.39135777928635074,0.6633914569652682,0.19705776765716712,0.10674211696070544
ROPN1B,0.05166424359572469,0.1040255679156434,0.03308799823656003,0.02762868492102185
ROPN1L-AS1,0.12329959536596234,0.3508700059688261,0.03686434817522749,0.044774439436431356
ROPN1L,0.4824640846928178,1.2655525834668255,0.1702503701032838,0.13865564354158294
ROR1,2.308948249713178,0.2518921744962441,2.2893906185469213,0.24747077894863084
ROR2,3.956851693523216,0.19604082426032954,3.9387051654369984,0.18956599889008066
RORC,0.36324364440795676,1.5170356939705303,0.16935790359459696,0.11235096655563995
RP1L1,1.0769636320139966,1.499250890208771,0.6575902391269162,0.3895299471153052
RP2,0.6258392429545027,0.3005107811653936,0.5530584698279777,0.13737024086551405
RP9,1.637644453453856,0.7747998230585555,1.4714999180255972,0.6023623603897663
RPA3,4.631459494345709,0.14467690476527256,4.6283653721681866,0.13808109895583834
RPAIN,2.006452876976251,0.3600973678933106,1.9601180005733125,0.3616636822958845
