Gene,Rate01,Rate10,Eject,Decay
A1CF,0.034670305452794946,0.0003709407914801944,1.4682614485802228e-6,0.0021673846846251977
A2M-AS1,0.598415270222118,0.002648224271509627,1.2637037416780773e-5,0.0037535679540591504
A4GALT,4.119003610423293e-5,1.826546075819996e-5,0.0006405673283344593,0.004772622011159922
AAAS,1.4112912676449534e-5,6.627953129375365e-6,0.00018441815075968644,0.0004204004348582443
AACS,0.0005702738982478759,2.3910924291561817,0.14530393418167678,0.0004813731562767961
AADAC,5.990388611211074e-6,2.7848039090164477e-5,2.678744209910875e-5,0.00035438840091621166
AAED1,0.0019771130358485394,0.0022492553107354755,0.002906067503315862,0.0025411165827101917
AAK1,6.851654848445881e-6,6.4688734069305e-6,0.0003602562185738287,0.0037127214664299415
AAMDC,4.3782868560615305e-5,1.1081277977318058e-5,0.00010837442628372878,0.0002745681175220499
AAMP,5.2892278456249704e-5,6.193276201327349e-5,6.947493101562273e-5,2.4777000090798225e-5
AANAT,0.053088498738259216,1.0078540612684699e-5,6.8743350591523226e-6,0.0017484579779097511
AAR2,9.028499130179563e-5,3.3883718759386973e-6,0.0006841166643589113,0.004798949840084059
AARS2,3.484510798869113e-5,5.176617601986614e-5,8.339760330061273e-5,0.003794880695706363
AARSD1,1.8866812979934676e-5,1.02343378905687e-5,0.0005596798214605983,0.0024744679549160917
AARS,0.0027121101055155618,1.6422765061443854,0.1669723337379232,0.0015248854733465984
AASDHPPT,1.0486584021039575e-5,1.6870803614399721e-6,0.001238371191108886,0.0019841867641632103
AASDH,0.009401403979029277,0.03862923586594776,0.0025622608407002948,0.004736852220213539
AATF,3.769360502822122e-5,4.842624110927804e-6,0.00152097771345225,0.0017611975788148493
AATK,0.0009086486231625428,0.0015968450523094109,0.002336160638758671,0.012742710868204988
ABAT,2.11504343650698e-5,1.7997070254231835e-5,4.959156404343785e-5,0.0013696959642707427
ABCA10,0.04616856371143186,1.9032618772346828,8.188969974976089e-6,0.0003101723391791797
ABCA12,3.242535819500936e-6,1.3435646713222045,2.2273960972363702e-6,0.0016515124116240677
ABCA1,0.25909644910936,0.0007024570982421511,1.4882691047040955e-5,0.007385811770024206
ABCA3,3.151991708550215e-5,3.0298452377849136e-5,2.7300031839831295e-5,0.0007168766969003466
ABCA4,1.2007974901217113,0.0006423357553538278,8.115714949632424e-6,0.00195198571279612
ABCA7,0.0006508055069030546,0.0017618854347345577,0.0015599510931801532,0.0008435115663862503
ABCA9,2.1510279939180304e-6,3.0701516786353555,9.723745896087212e-6,0.010811130271384022
ABCB10,6.147706894981029e-5,4.7040611244033616e-5,1.6268010874077305e-5,0.0001971115699104756
ABCB1,5.488250018397382e-5,5.5993137301131237e-5,2.914041756241502e-5,0.0008609414257489627
ABCB6,0.0641327309603519,0.0001820037025056468,1.9452061389176277e-6,0.0014473889620767483
ABCB7,0.0002501231517458623,2.790026372631348e-6,0.0002161342927626786,0.0013898561611817284
ABCB9,0.00019130771925955327,4.913146354238217e-6,6.125188578520849e-5,0.0023082826787020868
ABCC10,0.0001241195417981436,5.1608748798785074e-5,6.258542069904564e-5,0.0014514314626398802
ABCC11,0.1630122327791317,0.007609439693672165,1.469367160682973e-6,0.005238560726787672
ABCC1,1.711982529511615e-5,1.5231679812377146e-5,0.00013709091109109653,0.0012165993692092455
ABCC2,0.00010738475196654918,0.00025264507467752595,0.00024261880823327032,0.0002893747417620803
