Gene,Rate01,Rate10,Eject,Decay
A1BG-AS1,0.5416720942655007,0.006509368324985327,5.308983155106859e-6,0.004879337003981959
A1BG,0.08800385104396839,0.000939268951648124,1.2046347990013627e-6,0.0008314616993851869
A1CF,1.2172485115022718,0.002663288741418145,8.877422823618694e-6,0.0013732191848658012
A4GALT,0.005194720649762466,3.4508397368138928,0.2850117119967527,0.004225013092782216
AADAC,0.40565452340533964,0.015484352511221995,1.6000824009353487e-5,0.002047633779572677
AADAT,3.132063009713125e-5,1.4092080289411358e-5,0.00035511479972003896,0.001079954456214642
AAED1,2.3707607735868312e-5,2.1597054789450804e-6,0.0021684436428357173,0.002714696679620929
AAGAB,0.00022216797732249016,0.00013303974611821438,0.00019889887904976116,0.0001766755597443561
AAK1,4.472536419392413e-5,6.253943697438005e-6,0.001996582691086362,0.00365006174596096
AAMP,0.00011752339305748834,2.214270140781168e-5,0.0006494166291582224,0.00033464755676402137
AANAT,0.15287530991080545,7.976070705136972e-5,5.173358255269568e-6,0.0019672192100487983
AAR2,2.23439375144897e-5,8.453248010269121e-6,0.0013619180502230364,0.004438517796473043
AARS2,0.00012628946192291628,6.004850978680899e-6,0.00012483807221133625,0.0018153137435947442
AARSD1,0.00024072769340516964,0.00014699923261423523,0.0008738466915516689,0.0017781132604744914
AARS,0.0020985867470130403,0.0023291329080489696,0.002696329175150822,0.0014081647551199823
AASDHPPT,0.003191316515648185,0.0013180266053347395,0.005700085153751961,0.0019145429005598534
AASDH,0.013988133071966027,4.603649494848761,0.4840235725574617,0.0040835324328151006
AASS,7.676801766248986e-6,8.150742365305677e-5,7.39446887400805e-5,0.00043343060259623463
AATF,0.005814118099600262,0.00832780141206029,0.010637038596640567,0.001687981933373848
AATK,6.3360802629752585e-6,6.384284203722639e-6,0.0016680931750917294,0.008164439280865335
ABAT,1.1654571270855267e-5,1.6549761432719292e-5,0.00010601804717137924,0.0009774558374555488
ABCA10,0.13769463269075807,0.16833646381588865,5.716063537534428e-6,0.0026937395222520403
ABCA12,0.025179077319459685,0.00017499196696364264,3.96492171357273e-6,0.0021955738211967956
ABCA1,1.9105007362426727,0.0005712894104121063,1.4816888327239467e-5,0.004592358994537306
ABCA2,3.267270976556204e-5,1.2861048642968073e-5,0.00017804890738908988,0.0007271816164291377
ABCA3,1.8261810603193205e-5,2.4678589760736073e-5,7.246368594348202e-5,0.0008334718931284715
ABCA4,0.16281612520373395,0.0008174740605950092,2.0468341874258747e-6,0.000812062578316931
ABCA5,2.1428622990152215e-5,1.9728472666109996e-5,0.0001852145884460534,0.0009590343188287289
ABCA7,0.002821019982608882,0.006537120430054723,0.006524983855838972,0.0016938033485480474
ABCB10,0.0009299612698927794,0.06821406822032963,0.0047376749211984915,0.0004737009139041613
ABCB1,5.4858407860792175e-6,1.0807991367046655e-5,0.00048071637968672906,0.0014569607671392206
ABCB6,1.0050884647254242e-5,6.111207310726278e-5,0.00011299303310691616,0.0016490985069047
