Gene,Rate01,Rate10,Eject,LL,Convergence
A1BG-AS1,0.5416720941563333,0.00650937740921762,5.969936959095579e-6,21.447549229137334,false
A1BG,0.08800385095753378,0.000939277049983686,1.3514401813215899e-6,27.444852766638974,false
A1CF,1.217248511496416,0.002663291418082373,9.829509401808973e-6,96.40135615692539,false
A4GALT,0.005179837697187834,724990.8000933344,59983.95323368088,759.0332082858552,true
AADAC,6.215526011185526,3580.289874109607,0.008893261786314818,109.11869800650499,false
AADAT,0.00030914885072651183,0.00019791671955579016,0.00040127922985714486,1240.3322116940283,true
AAED1,2.171087867227193e-5,9.985536217527093e-7,0.002168232919629116,2147.2191721044333,false
AAGAB,0.0006260181709780645,0.0020893019513126194,0.000539815620050124,2143.990680236366,true
AAK1,0.0006395009615634952,0.00010511293995890038,0.0020395834126086896,1804.8790176105124,true
AAMP,0.0002614694187644296,7.290427584489031e-5,0.0006988793098931453,2876.5313317724144,true
AANAT,0.15287530989601675,7.978904440854918e-5,5.753129264747334e-6,64.33460113591855,false
AAR2,0.0005002811970418839,0.0002212122127502542,0.0014247734453498458,1226.516693225182,true
AARS2,191.49595831612112,36.73583827603211,0.00014226012245758849,562.889715260963,true
AARSD1,0.000529275041781383,0.0004109624702601626,0.0009637507383195243,1464.1806893632568,true
AARS,0.0021190712056923925,0.002383870488375495,0.0027156763627977625,2387.9441760346235,true
AASDHPPT,0.0032227384656967816,0.0013430441475492873,0.005715123297374088,3087.3715673106854,true
AASDH,0.013975053012965415,1.5621636076475482e7,1.6393970011613695e6,1583.5444416715845,true
AASS,5.358100714215599e-5,0.056799045697738484,0.006759344393281227,185.1790042769672,false
AATF,0.0058220411677213,0.008370865630448065,0.010661252411918322,3288.1650991686583,true
AATK,0.000352210785153847,0.0003865489841700197,0.0017440959307085653,981.1290743366684,true
ABAT,0.0002783134976934785,0.0008266233099415437,0.0001740587385153955,431.67699414768,true
ABCA10,0.13769462189738063,0.1683364726445955,6.418878084871319e-6,27.44487521576101,false
ABCA12,0.025179076362710922,0.00017512954895547813,4.439331793485371e-6,33.18564491773971,false
ABCA1,1.9388513423875575,267.058464849522,0.002055317099448605,54.39086017381124,false
ABCA2,0.0005004475028788334,0.00044185446807474177,0.00024069816065924583,1067.4796930932664,true
ABCA3,0.0005015726955545115,0.004361034677775725,0.00029856057139111033,374.9086443240096,true
ABCA4,0.16281612516385918,0.0008174820023490631,2.286151835084271e-6,44.10726279688065,false
