Gene,Rate01,Rate10,Rate12,Rate21,Eject,Decay
ABCG1,0.013041136572816164,0.003059152388805307,0.09349258057484694,4.7101322008354173e-5,1.2475033642158644e-5,0.0020459476319415974
ABCG2,0.0008296762593283742,0.005467463225177653,0.00011518147208406408,7.70070400502135e-6,9.585243745614005e-5,0.0013977351564365133
ABHD10,0.09577708470213901,0.05379300789944382,0.007592524136642197,0.04493596060218001,0.053078725875675886,0.0021247940957788898
ABHD11,0.050879564911611705,0.000959164026906693,0.0005070467651967509,0.00014891503983848812,0.002474344545777365,0.0014305537432364745
ABHD12B,1.0995410353243451e-5,0.0011223759496170507,0.00027272262211647865,4.545096507075362e-6,6.774679250184445e-5,0.0017827753732785401
ABHD12,0.018259373169616174,0.4711029978377889,0.04990812017343319,0.9883993919312605,0.08172051412692077,0.00030751201718610103
ABHD13,4.400041060805291e-6,0.0011917028907092544,0.17175416169854138,0.00025951293364198636,0.0018441798586543256,0.005754557478521201
ABHD14B,6.207455735264299e-5,0.0018874312726145234,0.03291675439979422,0.0015243003242358332,7.50187796003101e-5,3.615025178952451e-5
ABHD15,0.003559372417589061,3.382985901746999e-5,0.6109864489119424,5.069926365157927e-5,0.00024055578980615262,0.004139928912534749
ABHD16B,4.997631931619558e-7,0.4598984768110551,2.0036167522161757e-5,0.31385286255107575,0.0007619918865827086,0.008941776372277466
ABHD17A,0.031565421022254986,0.0020257198551864755,0.005483741471841898,0.0030151234889147756,0.0025380586724049036,0.0009540292283505367
ABHD17B,1.831380568423855e-5,0.0022770096272492313,1.8154583024333957,0.0038638730967222408,0.001817446586983285,0.011633935423581857
ABHD17C,0.20941026574694996,0.0028049908747998825,0.01268090562529383,1.4202267333132232,0.10151543790564688,0.004369749922593915
ABHD2,0.07077351582201352,0.006750102633711377,0.0035176558454989414,1.6101708499837442,0.16214845054204904,0.0017376240403447795
ABHD3,3.1768491891437494e-6,3.074987446562162e-5,0.20519644987453745,0.002621225806360972,0.00037602735023357063,0.0006037702147944968
ABHD4,0.00023324485890322013,0.07788748344406281,0.0014276237271716385,6.9750048821334135e-6,0.00014529741390311744,0.002228802356748117
ABHD5,4.2234231940837175e-6,0.00013822423083694079,0.23791452037519495,0.0014765534999512735,0.0016959484435132527,0.002993317067278065
ABHD6,0.05108260781672193,1.2225926988682958,0.09088757514677796,0.00672477016446525,0.0009216614664449497,0.002906075453221914
ABHD8,0.1086673282320285,0.0006461484081943459,0.0011735720350160295,1.5729224351564588,0.23239057514377887,0.0022768600530052694
ABI1,0.18086135145242277,0.6081823441679083,0.038802089918392395,3.9716877272923075,0.41189636424617515,0.0022015774473908008
ABI2,0.058388196905002306,0.003053390356426269,0.010301209274836827,2.0262509071008887,0.5403354084009168,0.0020057451162386265
ABI3,9.178701004088193e-6,3.122213822114879,2.7092096627177803e-6,0.05908838749648076,0.0005089904973380493,0.04348651594593478
ABL1,0.015593440143771847,0.11604446728973784,0.06719570627272882,0.0024946614902844996,0.000734322962996537,0.0044787347952694205
ABL2,0.045683514600178735,0.00046522787638853626,0.008890772959244415,1.60388811439775,0.8090372607943407,0.008250918869515315
ABLIM1,0.06830795945761457,0.03563591241406583,0.0032655832284016477,1.586302607777321,1.0453072661388452,0.0014215315684462141
ABLIM2,0.002242280385726992,0.44221471505232274,0.004086623246307489,6.703806626848334e-6,0.0001236545375243317,0.0026290497169937452
ABLIM3,0.0003793040084093151,0.014554549713291006,8.555213693325221e-5,2.6737359548415256e-6,0.0003326459278531384,0.0019998689721259593
ABRACL,0.0003433651903836677,0.21352753671621458,1.9261368964102203,0.0008866047570873322,0.0011534261466953364,0.00046421479652816933
ABR,9.505356666865163e-6,0.0009833623984057652,0.11772110086647658,0.00034227012072604243,0.00022033018881573033,0.0010668713265563601
ABT1,0.05392536349200542,0.0007423907538395203,0.006644984184029938,0.0009046528475008301,0.007771100282661664,0.0055788342490928015
ABTB1,6.307813529896724e-6,0.00015761122520433846,0.04544103978334667,0.0004071626690212533,9.749326137128117e-5,0.0008554517775756973
ACAA1,0.013649002730110008,6.735208579992012e-5,0.0007971828939869355,0.0009676073778666119,0.00044696996249591605,0.00018055575539603082
ACAA2,0.00026529371038942014,0.01808432792814908,0.005278955051532043,4.401167951748139e-5,5.155473682986718e-5,8.581131836726726e-5
ACACA,0.15257860282337427,0.006552282826883425,0.0041653631713170994,2.338080156236363,0.9229438052181319,0.001492815567416587
ACACB,0.0005443679978831379,0.004670471814949733,0.0001341776666622767,6.7225141301915885e-6,9.51523971683787e-5,0.0021589310197999284
ACAD11,0.0015055149594508177,0.1197719718105082,0.0002906630809586334,2.1626124462315907e-5,0.00015811829413642743,0.0011467721949389904
ACAD9,0.02492411305158467,0.004881583358296314,0.0006885098468963286,0.00024353730748708925,0.0007174061482398155,0.0007546191016093624
ACADSB,3.9372332403981305e-6,0.0005716213414548073,0.016250368193036557,5.937173669375089e-5,0.00010297422941447543,0.0002772612359371215
ACADVL,0.006579839597080751,0.05290566593261014,0.006464746555261535,0.0014042618408948023,0.001582425183775121,0.00024457425969070303
ACAP1,2.4044623409506287e-6,0.0020121965826229065,0.025868680298828862,5.0169264485489194e-5,0.0009540202183395765,0.004128784002378788
ACAP2,0.06345104123394427,6.267567411750026e-5,0.007780195257703244,2.086358131893518,0.76720030762203,0.0030633330027769012
ACAP3,0.00016109711943333862,0.046364132606892566,0.0007913298024072393,2.2155930110847746e-6,0.0005473396591994728,0.002034774322065532
ACAT2,0.004435608004756151,0.17754707879587286,0.08635515404809392,0.003128428442965684,0.0043678117507145574,0.0008395755204371897
ACBD3,1.2480062207064102,0.005157908247111767,0.011824008354798068,0.014989745801424056,0.0191052226801635,0.005506320198244363
ACBD4,7.119582058700729e-6,0.009734012901775179,0.5955336264334419,0.0002315809916232531,7.01198851678825e-5,0.0013425418223375297
ACBD5,0.18862614885653065,0.13785958437652757,0.0036780033114428676,0.0035969844323502287,0.0023953056915453756,0.0015785864737373188
ACBD6,0.039765441952261116,0.0026104746458938868,0.0017002233342308987,0.0003867049594166701,0.00520710293299428,0.0021676462256005557
ACD,0.03859001721801634,0.002512655244705438,0.004840222016155085,0.01047005742083717,0.006150106649006797,0.002207244931758241
ACER2,0.0006730910424388578,2.498103067764819e-5,0.17177025270477173,0.00013959307401937082,1.6686119669657917e-5,0.003323020108149177
ACE,6.421924345444192e-6,0.02133112311687089,0.3026734403548775,0.000187786980250326,3.2223229166597096e-5,0.0010743913365768968
ACHE,0.06107777021472648,0.021019016716969492,0.7792383610007929,0.000682422132931924,2.8848791095615203e-5,0.0010718280858158695
ACIN1,0.10479824447834196,0.009556527293820392,0.005880320835336522,0.035989560398241215,0.04164481117533513,0.0020860612452571186
ACKR2,0.005032928757580134,0.005153271236459086,0.38891157133035315,6.848744342914142e-5,8.932804912059771e-6,0.006228341379728988
ACKR4,0.0018386395323288455,0.00029169662337642186,0.07125212023241614,6.968247905461432e-5,3.4641199543782596e-5,0.006891974783422939
ACLY,0.13648290765804336,1.2312278494458804,0.016732899202791505,0.005060879689195606,0.004105529882600957,0.0008475841336332564
ACMSD,4.0348448295656335e-5,9.287687724717358,0.00011591831438350951,49.67917783500774,0.0013307901201290643,0.00333011834338892
ACN9,0.04238762666106605,0.005324465039424602,0.0033897126074340328,0.004266862456369341,0.004157805163697271,0.0014025062764348457
ACOT11,0.0002753749228602725,0.050568071995041125,0.0009473072542856251,1.6807628344708708e-6,0.00025661808934297455,0.0023324115225070966
ACOT13,0.015144800507872985,0.00012820207573323493,0.0004979142444273909,0.00010349357439600482,0.003041940129989468,0.0013346006709856518
ACOT8,0.0002213444648795358,0.00014608293396160496,1.1003978957732762e-5,1.331688786341846e-6,0.00025434731842949884,0.0008189384405783783
ACOT9,0.031502966454495865,0.0004857060039018187,0.0038671973318966375,0.0058278554805853994,0.0038681240551335333,0.000953322747089491
ACOX1,1.2458636860832926e-5,9.270833226193493e-5,0.11032747559641008,0.005301624050133488,0.0005197888990398331,0.0013325739570464253
ACOX2,0.027657019288871078,0.0008805700388730872,0.0034418866335517674,5.8096516530720725,0.430726895060344,0.0005761458295453837
ACOX3,7.919143840032243e-6,0.010216157228014135,0.3231402439081329,6.470040145370025e-5,0.0003437267495053903,0.0016423190742798739
ACOXL,0.14692639923827877,0.03107952147976133,0.06928388840046859,9.706416515093825e-6,2.985444839873316e-5,0.0011407730388080643
ACP6,0.00010560292419730065,0.022536959801893457,0.002282723045249881,2.925453156602499e-6,0.0004179479653522675,0.002255529562373163
ACPT,1.7752340776383964e-5,0.19881146103175945,3.702265206436595e-5,0.7248121172863794,1.1791494215178311e-5,0.010495835557978462
ACRBP,0.02006793174554618,0.005943765043888452,0.026387151834373915,0.0362732930811652,3.632983104762384e-6,0.0007285670023930059
ACRC,0.07779137095449877,0.002213088299812661,0.2686425857146292,0.000151492000558155,4.359038053886691e-5,0.010133392983553672
ACR,0.10724450378672105,0.015491353070532704,0.0654392329698895,0.41980442270909557,3.790260670820227e-5,0.0015875241572953496
ACSBG1,0.007423490787983875,0.0013039094444070548,0.3408136272304969,0.0021793643961237987,3.789877441190065e-6,0.0011650269381245936
ACSBG2,0.09207810069519362,0.0013775834739354722,0.07559288446204049,0.0001986062436575507,9.92955717399599e-6,0.002510957244813018
ACSF2,6.892973788596971e-6,0.00038833430451282717,0.004901050036620858,1.7011990493605453e-5,0.00010807609635292981,0.0012794368734747644
ACSF3,1.1779345156450214e-6,0.0001304101426543661,0.1605297263576763,0.0003182827850701473,0.0013141397631104296,0.001510915314766697
ACSL1,0.023091330153655314,5.496362984950879e-5,0.6912452750392469,0.0007801846876841468,6.329325776297061e-5,0.0009483315712973588
ACSL3,0.13632928677114625,0.014068070506051994,0.005012332713727037,0.03340354909902113,0.051215557725928285,0.0020428210797351336
ACSL4,0.06029503634682302,0.023547717235478802,0.0015417827030718067,0.0023245953768218997,0.0032971362563285096,0.0010608406611209778
ACSM3,0.032738951216196084,0.0023835682515193756,0.00041952047058875107,1.9814747847888665,0.19857311893989094,0.0005495706733010768
ACTA1,0.04979892305492894,0.01650092616315693,0.1294063372664665,0.01976255250433516,5.364817021367607e-6,0.0015548297955145422
ACTA2,0.008743878935239561,0.031185192661827423,0.0010466187608553443,0.005685557539134096,0.0016927786386655033,0.0016768643938101676
ACTBL2,1.926087840792428e-5,1.9599904353073425,1.6378430359525086e-6,0.08349095971140709,0.00022285020111957905,0.008030315668882746
ACTB,0.0029465030764610936,0.26013093437625373,0.2787855061115492,0.006388485397508648,0.10466892064773828,0.0006019692809830109
ACTG1,0.015008839631030254,0.10219074590290893,0.013244891856424927,0.010160161684557308,0.4076857743180687,0.0008493323492234528
ACTG2,0.02782364410179463,0.0008045324548903162,0.028108691669522023,0.00021523810203572267,6.748665750143571e-6,0.0018666973861275055
ACTL6A,0.001716781227286809,0.04161892438796684,0.015242847671069948,0.00016983116284601148,0.0009009705772714768,0.00048813316441240136
ACTL6B,1.282853899002473e-6,0.4363945951037402,1.0279614038222217e-5,0.08759796411303135,5.405129390348172e-5,0.0076880961340079325
ACTN1,0.651577156515258,0.002283501444347434,0.0050746505330802215,2.6120040234196225,1.00537617458696,0.0010066127586833755
ACTN4,0.0781338177864407,0.009927745734224204,0.0007600688299548356,0.0009057048960279844,0.0035561938435242193,0.0003565048312959513
ACTR10,0.00688870394542331,0.06968657541177876,0.0032110305710043243,5.5387763650122416e-5,0.0007409760525302863,0.0005667973034304681
ACTR1A,7.833332745994147e-6,0.0012339898980566254,1.897149882934568,0.0021840649186458797,0.0010371603234531383,0.001238946957656792
ACTR1B,0.01681708396143317,0.00022105680673019766,0.35679076416027705,0.00015764832278104956,8.347222563063596e-5,0.0004024590741523933
ACTR2,0.10937412971154412,1.054266257211396,0.010014510791615566,0.0026776881353188097,0.004191276200473461,0.00041256543735523687
ACTR3B,4.9108270287604355e-6,8.769711216118512e-5,0.3159600317904408,9.840956844121861e-5,0.00025589229499085425,0.0012593477638275707
ACTR3C,0.0004272104782927579,0.07948059992131115,0.0013113658650788197,1.861198359071964e-5,7.183993516531411e-5,0.0008829783534669899
ACTR3,0.0006299701841895399,2.3641544441967468e-5,0.0016502186060986194,0.01187743605461506,0.015840894322036045,0.0005136315129234654
ACTR5,5.911094849026952e-6,0.0002548209573373222,0.5934928223700582,0.0017615631891719301,0.0006718504413049869,0.0024336000987735117
ACTR8,0.11148188594435383,0.8961983353645989,0.024559620252360744,0.0008658861169795726,0.0014421337062495037,0.003208841487535952
ACTRT3,1.8351175945609893e-5,0.0014071084601616748,0.00013381840854482672,1.771636149108207e-6,0.0008622879301187054,0.005295295213616302
ACVR1C,0.00016657615180408128,0.000999457390741416,7.947511473169624e-6,7.778620249700348e-6,0.00018295050393635182,0.001442066998837618
ACVR1,1.225539094456771e-6,0.0011823808273597367,0.12840045741831588,0.00010314881508849087,0.0005929971773648657,0.0037043869236911393
ACVR2A,0.051211830792126115,0.0013629430854971323,0.011733830633779049,0.8847656656299363,0.049546345866056524,0.007106481044625093
ACVR2B-AS1,0.06987105501433385,2.947561143977983e-5,0.1310305518855462,0.006193236959122847,8.988443784646704e-6,0.003422334355404698
ACVR2B,0.00019799815516644454,0.3357642522295669,0.004183906534108142,2.2165127305308e-6,0.001707691754520816,0.006460207072324747
ACYP1,0.03637904137423065,0.0013944233093090045,0.0012883819183145942,0.0010587867648241083,0.0036336101413709998,0.0010913002541684308
ACYP2,0.028848765028477306,0.03746272766940366,0.008998076501493106,1.8002344145850409,0.16179377821731217,0.0010347766890167864
ADAL,0.0023258645274290926,0.0012336825040911359,0.000421138903732311,0.00014983257270902484,0.0004219124241737277,0.001889893013832627
ADAM10,0.08228835107993407,0.00018797711011139183,0.004256032482104673,8.276875098124572,2.042862316016348,0.0018094637729263584
ADAM11,7.668697372278563e-6,0.00010620305914728085,0.01543141364604679,0.0005731092494941825,4.402804724328201e-5,0.0006716083652728924
ADAM17,0.5063114870241322,0.0005822434243114499,0.0020196369132461363,0.006659246834006093,0.0024570629061377055,0.0012250063312987884
ADAM19,3.836960596955705e-6,0.013592241379791963,0.23477925202165648,0.00013600639884759797,0.00027186923444339904,0.0005687797434897168
ADAM21,1.8954191992272675e-5,0.025711968817880147,0.004945723382412023,1.6683339106191897e-5,0.00027274105143224796,0.0032488615434837827
ADAM22,0.0007501907145777779,0.10082771916578616,0.0021669708307084042,6.95781839836388e-6,0.00027059235156821074,0.001573845713098453
ADAM32,0.007286706144595394,0.07140674368841798,0.00015314378116086148,7.728180546217435e-6,7.584701105328975e-5,0.0020436512531633332
ADAM8,0.10615460236360462,0.021981020720382185,0.1845197992808523,0.00452314120102238,1.177936832065175e-5,0.001996003018197337
ADAMTS10,0.014002434921997013,0.0005191409445122704,0.04899250783876266,0.00029885021300811383,1.638664751517882e-5,0.0015669630817015422
ADAMTS13,0.015571145719859783,0.015058475846066482,0.7436536754035284,3.446023623664416e-5,1.434878194203614e-5,0.0010264777235293304
ADAMTS14,0.0037977487842054593,2.6484719868832785,0.00031182184763227946,1.8309146288952112e-6,0.0003158190406215385,0.0016445997583809133
ADAMTS16,4.320873567063159e-6,0.0014221931864234804,0.017871755347064203,9.89852990980861e-5,0.0003181043688922621,0.004018871233961661
ADAMTS17,9.452903872327922e-5,0.012130813930811515,9.227773613038784e-5,1.1486105228020135e-5,0.0005877806849607375,0.005331262293546172
ADAMTS2,0.0007767726597880535,0.002832094330819671,3.522020138723058e-5,1.0768789394591461e-5,3.414532793470254e-5,0.00033337279698350493
ADAMTS6,0.0017661975245093016,0.008208153811806956,2.3555020896157645e-5,1.0075269440128918e-5,0.00018203797285978206,0.0029160298354680694
ADAMTS7,0.3246320837221683,0.0012884347286561276,5.745633879771858,0.0002178844205101135,2.1715767799516672e-5,0.0007573083015944912
ADAMTSL4,0.09430993079217287,0.0002974746955157292,0.25030030673314924,0.012257427400628934,7.123392590258075e-6,0.0010530435338841058
ADAMTSL5,0.00018327130718416004,0.0010303713234184012,4.466262703899241e-5,3.5322410551868968e-6,0.0006548458718628014,0.003760799279977188
ADAP1,3.258593748472371e-6,6.0954309593907076e-5,0.10007885084037124,0.0016861433542967365,0.00017379049055240572,0.0010059811313071177
ADAP2,0.0004939379247230425,0.0030370069271909235,0.00032834806406042196,2.6368629997504667e-5,0.0015023920645353935,0.002423801839323622
ADARB1,5.979111040679043e-6,0.002225349096690338,0.010897957097881836,1.3250616140483269e-5,0.0004415910777861964,0.0023929938069449973
ADAR,0.011909316556582835,0.4850142591686034,0.06746939241474625,0.0007355883671646041,0.004041272610551916,0.0020429910641249723
ADAT1,1.3056757485959262e-5,0.008301464422038763,0.014799817583481013,7.099481153384996e-6,0.000806089297473621,0.0025887350410855204
ADAT2,6.609427005918649e-6,0.004810176252221497,0.5699796386478544,0.00042575679112842976,0.001215503856499324,0.0029638216648550076
ADAT3,0.010110537606649206,0.002349194750004887,1.0751977160847195,0.00010659844410068346,0.00030091666966503504,0.008564370038208603
ADA,0.030931393620874947,0.0015849057248298536,0.0014459272713167961,0.027564960755429163,0.003868848150840371,0.0004077930500933967
ADCK1,0.02920902913309523,0.0031491186623548335,1.158979003546701,0.001718973100691648,7.848810284030491e-5,0.0014373325646435356
ADCK2,0.0044835313013520655,0.025011948551318587,5.9862390578918855e-5,5.980964017390547e-7,0.0006323637597612433,0.002562364095258586
ADCK3,6.936687020629471e-6,0.001083920373474953,0.14801298098786014,0.0002444403196305142,0.000275378661018767,0.001297316214826485
ADCK4,0.08042843979988061,0.002740643138880119,0.0031539868174520836,1.5982653209685072,0.1972053133691796,0.0018445453159991825
ADCK5,0.026152145979927807,0.001147564534900676,0.0002466834761446884,0.0002063840512951524,0.0001437567478170051,0.00044206269580148756
ADCY3,1.160745584218244e-5,0.06608982477885841,1.6285354803996523,3.470343859596366e-5,0.00014830926944605106,0.00074626782210175
ADCY6,4.5299052746473745e-6,0.00021847234016442575,0.056589851386806195,0.0007134015929136035,0.00015413115279054097,0.0009884867608564484
ADCY7,0.0006501684876242459,0.015727290842635206,0.00015629398366355618,2.39258792616351e-6,0.0002950259779888072,0.0014343854046742145
ADCY9,0.00026243891552056397,0.01516675233188451,0.00015410606933918123,4.32600674377833e-6,0.0003903626148910679,0.003061492406294058
ADD1,0.0895917217116395,0.005717873965918642,0.0007817467399981809,0.0007652213486126,0.0010986349541453851,0.0006109964210428094
ADH4,0.0002324392165462387,19.833782395930314,0.0005367394493228079,42.67987481930257,5.0709523682261575e-5,0.0100367018205643
ADH5,0.02112272772166931,0.018895207308313573,0.0026963924626679857,0.0015597060962769874,0.003650762848787592,0.00031009232832261783
ADHFE1,0.003387180789568836,0.0002960759710389624,0.032319273384832585,0.027276863013603766,4.704496579817488e-6,0.002278814655857691
ADIPOR1,7.08249866507118e-5,0.001799507174441765,0.06542862435133778,0.0005843730757635069,9.35331413638244e-5,5.0706700913066504e-5
ADK,0.0011065286928147891,0.07674536247064101,0.004815160783378331,8.401534020869462e-5,0.0001166072148117145,2.6873363346430432e-5
ADM2,0.002510571252604293,1.2970663491334582,0.0008839282617086469,5.313589027575076e-6,0.0013315511435708068,0.00791798687315505
ADM5,2.3044491249045767e-5,3.967880562997325e-5,0.130894986280198,0.0007249484090919414,4.7628299867374325e-5,0.0012341037800703422
ADM,0.0012480140776727853,0.0001356690467713644,0.011562102166195245,0.18082733517811686,0.20728212813611244,0.03166101884624049
ADNP2,0.0003054860796280544,0.00012282552446718612,0.04594569077417729,0.16753936505097683,0.020034769474698327,0.007060161070244044
ADNP,0.5863024967505058,0.09760417849936513,0.013569839546307153,0.012290571000678903,0.018564793279233945,0.008184282066731188
ADORA1,0.021314401460950358,0.024351073676379443,0.30793756768673025,2.5816620159611708e-5,4.539769254916465e-5,0.003956589562014908
ADORA2A-AS1,7.351172137999963e-5,0.3104313928495863,0.00013584991756214454,4.834520756249653,2.7869436057161673e-6,0.002717039528072166
ADORA2A,2.5029971081101087e-5,5.858502420861647,2.8443051322509338e-5,0.1305694842003843,2.9480989010187463e-5,0.004276780583142153
ADORA2B,0.5965064281547838,0.014144409896263019,0.008003816725186325,0.02069470389356702,0.027816103751388866,0.005148509734353492
ADPGK-AS1,0.02586271706182093,0.0014570295510865673,0.2224861188382959,3.37392862526131,1.864645981293636e-5,0.0030551283271889446
ADPGK,7.742471835246626e-6,0.00015097948353314753,0.11144287710629211,0.001031396209821213,0.0005501040823221046,0.0009673467834120631
ADPRHL1,4.54529768533366e-6,0.00014928801352364615,0.11928564231042198,0.00019227661642520134,0.00014741671173801297,0.0009978983394383378
ADPRHL2,0.0395921591088249,7.289927975165353e-5,0.002971993307742689,0.0011406590875382941,0.005380807924576299,0.004155375921349921
ADPRH,0.09221982320153418,0.009278697724006508,0.21078513503058618,0.00028896134901955985,4.1102250265353085e-5,0.002792706899002891
ADPRM,0.028260288174702605,0.002411303590985516,1.0069900538511651,0.00017354492748391045,0.0005951810776882791,0.005624322088531905
ADRA1D,0.06652501008101518,0.0009452722949111139,0.11162052813006128,1.7503067860316437,3.464055270416278e-5,0.002857956442951776
ADRA2B,0.004456891581270332,0.0095592731555456,0.09952593234296188,0.001110075490875969,5.6027830231032685e-6,0.005035845861554983
ADRA2C,0.09261001574105766,0.0017948731068722498,0.0027060730228453686,0.00894052951758438,0.004226770505155108,0.0014123614387200581
ADRB1,0.0006534648869360603,0.8345813340349643,0.005011033907049703,2.9749757213202967e-5,0.0028429654034630566,0.027736286265795787
ADRB2,0.00012628667125435457,0.004513478123077637,0.00013737550751569697,2.6250231508379878e-5,0.002994113407730697,0.028932107773403597
ADRBK2,0.010292507247975046,2.423848396551538e-5,0.003947598852811928,3.3834471307395573,0.30807768686894127,0.002655478193800864
