Gene,Eject,Decay
ACTL6B,0.0,0.0076880961340079325
ACTN1,0.0019430303908811529,0.0010066127586833755
ACTN4,0.0015174604893079832,0.0003565048312959513
ACTR10,0.0006216880012631699,0.0005667973034304681
ACTR1A,0.000876994070434514,0.001238946957656792
ACTR1B,8.34366369976779e-5,0.0004024590741523933
ACTR2,0.0010900538496637312,0.00041256543735523687
ACTR3B,0.0002544045507241528,0.0012593477638275707
ACTR3C,1.9621741215710904e-5,0.0008829783534669899
ACTR3,0.00187116551647648,0.0005136315129234654
ACTR5,0.0005944338740774103,0.0024336000987735117
ACTR8,0.0010934000804910626,0.003208841487535952
ACTRT3,0.00042514198211529304,0.005295295213616302
ACVR1C,2.3259146025357586e-5,0.001442066998837618
ACVR1,0.0003332620538061671,0.0037043869236911393
ACVR2A,0.0006321403493036991,0.007106481044625093
ACVR2B-AS1,8.586500316938455e-6,0.003422334355404698
ACVR2B,0.0008990531930886115,0.006460207072324747
ACYP1,0.001960880994285027,0.0010913002541684308
ACYP2,0.00035099208937897655,0.0010347766890167864
ADAL,0.00027318037949990116,0.001889893013832627
ADAM10,0.0010476184658866526,0.0018094637729263584
ADAM11,2.8425317755418016e-5,0.0006716083652728924
ADAM17,0.0005712305560213141,0.0012250063312987884
ADAM19,8.907613881072844e-5,0.0005687797434897168
ADAM21,4.890759426112404e-5,0.0032488615434837827
ADAM22,0.00018854535991926554,0.001573845713098453
ADAM32,4.907692901607768e-5,0.0020436512531633332
ADAM8,1.1446612448130395e-5,0.001996003018197337
ADAMTS10,1.6287431169863676e-5,0.0015669630817015422
ADAMTS13,1.4348614061536142e-5,0.0010264777235293304
ADAMTS14,6.189353828700088e-5,0.0016445997583809133
ADAMTS16,0.00011235553960153813,0.004018871233961661
ADAMTS17,3.4395242549685826e-5,0.005331262293546172
ADAMTS2,1.409963786107056e-5,0.00033337279698350493
ADAMTS6,5.330377099301596e-5,0.0029160298354680694
ADAMTS7,2.17149333700634e-5,0.0007573083015944912
ADAMTSL4,6.79382910192403e-6,0.0010530435338841058
ADAMTSL5,0.00042999819559265726,0.003760799279977188
ADAP1,0.00013052515163203073,0.0010059811313071177
ADAP2,0.0009545675864035492,0.002423801839323622
ADARB1,0.000303844979479585,0.0023929938069449973
ADAR,0.0027777898215376622,0.0020429910641249723
ADAT1,0.0006174708695695369,0.0025887350410855204
ADAT2,0.0007872318759604198,0.0029638216648550076
ADAT3,0.00030082733659629075,0.008564370038208603
ADA,0.00018387227635887672,0.0004077930500933967
ADCK1,7.836246335637236e-5,0.0014373325646435356
ADCK2,0.000593292898733452,0.002562364095258586
ADCK3,0.0002187010794547284,0.001297316214826485
ADCK4,0.00037552033196240056,0.0018445453159991825
ADCK5,7.674259088421544e-5,0.00044206269580148756
ADCY3,0.00013222966745574086,0.00074626782210175
ADCY6,9.495141358092464e-5,0.0009884867608564484
ADCY7,0.00021263502007932243,0.0014343854046742145
ADCY9,0.00014714489991804645,0.003061492406294058
ADD1,0.0005381856477374751,0.0006109964210428094
ADH4,0.0,0.0100367018205643
ADH5,0.0017417335475822747,0.00031009232832261783
ADHFE1,2.4503382466725976e-6,0.002278814655857691
ADIPOR1,7.569551678124413e-5,5.0706700913066504e-5
ADK,5.2349080174998825e-5,2.6873363346430432e-5
ADM2,0.0003235306376056639,0.00791798687315505
ADM5,4.6920730840022166e-5,0.0012341037800703422
ADM,0.011294481485764514,0.03166101884624049
ADNP2,0.0032737626778001727,0.007060161070244044
ADNP,0.0090251329992344,0.008184282066731188
ADORA1,4.538023965820662e-5,0.003956589562014908
ADORA2A-AS1,0.0,0.002717039528072166
ADORA2A,0.0,0.004276780583142153
ADORA2B,0.007628313468617256,0.005148509734353492
ADPGK-AS1,1.095027906441e-6,0.0030551283271889446
ADPGK,0.0004627954023117487,0.0009673467834120631
ADPRHL1,0.00013984883350147195,0.0009978983394383378
ADPRHL2,0.0038865162084801195,0.004155375921349921
ADPRH,4.1039776690543604e-5,0.002792706899002891
ADPRM,0.0005951129899627283,0.005624322088531905
ADRA1D,2.0487139908558634e-6,0.002857956442951776
ADRA2B,5.414887528284381e-6,0.005035845861554983
ADRA2C,0.0009675790341813677,0.0014123614387200581
ADRB1,0.00033137736797353966,0.027736286265795787
ADRB2,0.00037358535228150974,0.028932107773403597
ADRBK2,0.0003581276207173896,0.002655478193800864
ADRM1,0.01784067735328425,0.0024986489436953103
ADSL,0.0029020065305179633,0.0010092986527748364
ADSSL1,4.890894732806079e-5,0.0009462522464706418
ADSS,0.0019863238882540865,0.0013704552519818308
AEBP1,4.736549755668949e-7,0.0013214978170524433
AEN,0.0028136304511519553,0.00958565273861475
AFAP1-AS1,0.0,0.003159378296100115
AFAP1L1,2.755762855764424e-5,0.0005372773981712293
AFAP1L2,3.625097047527704e-5,0.0022310338628164558
AFAP1,0.0005978900906499202,0.003554195195889826
AFF1,0.0014302482066778878,0.006877048558308169
AFF4,0.002106145850770403,0.003296782362499443
AFG3L2,0.003199868832639139,0.0020160771693670475
AFMID,0.0006193191616674574,0.0013927161231527807
AFTPH,0.0021501441324302817,0.0043095694151229795
AGAP1,0.0013202705470146162,0.003364873055483401
AGAP3,0.00119715212572186,0.003242771294095351
AGAP4,3.701780167955881e-5,0.00938906010118612
AGAP6,0.00012081497586657887,0.0024784837254170798
AGA,0.00011473401134661758,0.0011416033981389148
AGBL3,9.92287015420196e-5,0.004132061057871393
AGBL5-AS1,9.420511669869746e-7,0.0026283240156574905
AGFG1,0.0025799116393972537,0.0032713373491560097
AGFG2,0.0001999310996437092,0.0025090452561383186
AGGF1,0.002567083761298927,0.0029468424370820614
AGK,0.00022967498119976241,0.000793060884107705
AGL,0.0012494844845522437,0.0013739390748126645
AGMAT,6.461628567476861e-6,0.003002503358073079
AGO1,0.0003696121096170634,0.0013304125937613975
AGO2,0.0016929479129592251,0.0034965789209688916
AGO3,0.0014560278242992857,0.0029373594945553074
AGO4,5.969239661059946e-5,0.0016169105658991115
AGPAT2,0.0020477588814127767,0.0010249863448929344
AGPAT3,0.0003446560791491427,0.0008183748650355319
AGPAT4,0.00017139303541929599,0.0026092950536414222
AGPAT5,0.006386338869660989,0.0019224998503712591
AGPAT6,0.0009584694936210954,0.0030241177722146297
AGPAT9,0.0018443026650097121,0.002455537068738681
AGPS,0.0015030763431323861,0.001464697688799557
AGRN,0.00030020377384813284,0.0015135047599980943
AGTPBP1,0.0003270671037700497,0.0017753253298128692
AGTRAP,0.0015003540526576135,0.0010770385061970105
AHCTF1,0.007143136134749421,0.00492605667978076
AHCYL1,0.0009016303651095861,0.0005862279471474579
AHCYL2,5.857470337863987e-5,0.0007601089640152297
AHDC1,0.0015203374382371428,0.011096075341439962
AHI1,0.0010237482902212772,0.000913943573513531
AHNAK2,0.0012700297929068459,0.0028483192082183998
AHRR,0.00025311183714826584,0.004642603974217085
AHR,0.002019904591873188,0.005363261593802572
AHSA1,0.005147826819559964,0.0011566372437131003
AHSA2,0.0002991080966718314,0.0009678457164298535
AHSG,2.437090351604041e-5,0.0030906736593324805
AIF1L,0.00013261590267505652,0.00027862330918261823
AIFM1,0.0004940933433171129,0.0003445031808649648
AIFM2,0.0014878995247199738,0.001500294197560806
AIFM3,7.675869351034046e-6,0.0014277116724114409
AIG1,0.0004594588773317631,0.0003148248863996413
AIM1L,0.00024414535198416276,0.001990284276707712
AIM1,0.00017103209284407528,0.002283155691683072
AIMP1,0.004800778257597578,0.0015549215232470806
AIMP2,0.005084883620544878,0.0032701122915208044
AJUBA,0.0011370602729056398,0.004223799850746862
AK1,0.0003344674311948892,0.00018790153387391331
AK2,0.0009965696071680132,0.0004955220048750703
AK3,0.0002412227397352966,0.00030673051156435334
AK4,0.0011563260526443637,0.001720613165676333
AK7,1.023615516841562e-5,0.0003138337622344036
AK8,1.975622706505507e-5,0.0022966614226257063
AK9,2.9609915105886176e-5,0.0005507444115355344
AKAP10,0.0010333363753761665,0.005927863743141878
AKAP11,0.0008908280275384758,0.0020224988287966743
AKAP12,0.18180106178405117,0.0024379767291988603
AKAP13,0.006466622627730674,0.00902349539775784
AKAP1,0.0011659178268300903,0.003663187839793366
AKAP2,0.00016069355722267092,0.00419004698397003
AKAP5,4.779532035494356e-5,0.004762462158654414
AKAP6,4.7112021693338524e-5,0.0034590143443581204
AKAP7,0.00014787193598614476,0.0015201889816801686
AKAP8L,0.0016745133814467677,0.001945904868217908
AKAP8,0.0028533327648204154,0.004194127949091258
AKAP9,0.006081091587226279,0.0032351687145560763
AKIRIN1,0.003352749713531173,0.0025100412992238685
AKIRIN2,0.0038141998218416974,0.006718412957675355
AKNAD1,5.37989376989469e-5,0.003949974693476118
AKNA,0.0001568957118324831,0.004291559175928787
AKR1A1,0.0019842985153816026,0.0007189300027314289
AKR1B10,6.452025066163177e-6,0.0004186314001192183
AKR7A3,7.522763087097111e-6,0.0003886760878366822
AKT1S1,0.0006692084536455374,0.0007732089423444995
AKT1,0.0009787133894603214,0.0008790763328753653
AKT2,0.000429850898091458,0.0010216745952063308
AKT3,1.7538183143614305e-5,0.002878325485727994
AKTIP,0.00034255406013701235,0.001452470854448245
ALAD,0.00011439784959070895,0.0009912111936888483
ALAS1,0.0029338967450977587,0.003101897671535281
ALAS2,0.0,0.011205122172421597
ALB,0.0,0.003736138286361991
ALCAM,0.0013423679974062898,0.001082768274968994
ALDH16A1,0.0002610570968707641,0.0007905489970558246
ALDH18A1,0.00018052359288918426,0.0004545675374425779
ALDH1A1,0.0,0.009464616158401188
ALDH1A3,0.0014504557765628865,0.0006287578270969174
ALDH1B1,0.0013454774072768822,0.0031360751524103143
ALDH3A1,9.41534106160757e-6,0.0003052322228649104
ALDH3A2,0.0008493760800293496,0.0007799761825362459
ALDH4A1,1.9118042407347415e-5,0.00018847822643128126
ALDH5A1,2.8519653709479356e-5,0.00022102732055863576
ALDH6A1,4.4496475969707884e-5,0.00023373243105034546
ALDH8A1,1.3255319405650293e-5,0.000973219525492855
ALG11,0.0007649375648597821,0.004910405697439049
ALG12,0.00038945796669930227,0.0022731960751306377
ALG13,0.0016079534504478904,0.0011778110814862116
ALG14,0.00067320190504325,0.001384162720826566
ALG1L,7.563928428297193e-6,0.00211033590360335
ALG1,0.0004271545025549773,0.0012378581642067351
ALG2,0.003003989244644209,0.004616168706021188
ALG3,0.0024200001316822418,0.0018868947471405867
ALG5,0.002798225136127168,0.0019503207252526238
ALG6,0.0005826840800432566,0.0024631645276580855
ALKBH1,0.0009711226414880797,0.006007610060177708
ALKBH2,0.006780778732566925,0.005326522973830955
ALKBH4,0.0025323999434403452,0.006703411583875707
ALKBH5,0.0031185927458711312,0.004212517677860328
ALKBH6,0.0003814481913506164,0.0014227813507833905
ALKBH7,0.002163898193792817,0.00106530373186556
ALKBH8,0.0006966993827455723,0.0034101600925804925
ALMS1,0.000703338973398084,0.0029961810582439185
ALOX12B,7.089556840418367e-5,0.003732049666450224
ALOX15,3.7935861981601245e-6,0.002646026691649397
ALOX5,6.270823724538321e-6,0.0017495599341202943
ALOXE3,1.5712528388585556e-5,0.0010951631557866675
ALPK1,0.00043598611485820993,0.0033598708913434236
ALPK2,4.969797628537796e-6,0.003463948844147071
ALPK3,8.757024194429933e-6,0.004069097780280444
ALS2CL,3.933191489930164e-5,0.0011312994041112199
ALS2CR12,1.3098911442858802e-5,0.006090994060297252
ALS2,0.0006603288690921591,0.002715334604416592
ALX3,5.203010494537826e-6,0.0024194000726962825
ALYREF,0.0016455607685957041,0.0002244828668360239
AMACR,2.825252767479116e-5,0.002021142447267703
AMBN,1.0202538319718452e-5,0.028465099789003568
AMD1,0.018463714253813046,0.007523056383994388
AMDHD2,0.0005613995564898248,0.001577804401734652
AMER1,0.0001246894527370745,0.006690068392452864
AMFR,0.00020590747950481063,0.0005875844975417094
AMH,0.00013479606283547485,0.0012122949233138057
AMIGO3,0.0,0.004086260261783594
AMMECR1L,0.0009397090602617333,0.006554470597859622
AMMECR1,0.00031206611328234043,0.00201865502940499
AMN,8.552387215212404e-6,0.0011362456664680519
AMOTL2,0.010612972033728138,0.011269695268232691
AMOT,6.856781392407448e-5,0.001705624336982805
AMPD2,0.00025092186495094423,0.0013798227953961577
AMPD3,0.0003644776885338403,0.002567910982403723
AMT,1.020588981375352e-5,0.0008374833260940508
AMY2B,4.100581064683175e-6,0.002288124140184771
AMZ1,1.180070431599826e-5,0.01646198405809378
AMZ2,0.00034108124229266957,0.0003015533939970677
ANAPC10,0.0030147019029594705,0.0030709586888695494
ANAPC13,0.003180868270307862,0.0030276388725915464
ANAPC16,0.000927996488493512,0.00035157911037252647
ANAPC1,0.0008160125297795084,0.0017747157863966425
ANAPC2,0.00021725019837495567,0.0012531243198077018
ANAPC4,0.0007066175909982502,0.0019075935953018575
ANGEL1,0.0001313437128635713,0.0018889121531909783
ANGEL2,0.0008463209277102667,0.0028339544498457683
ANGPT2,0.001533536482526347,0.008246095721377295
ANGPTL1,5.442879647957719e-6,0.005061878808829407
ANGPTL4,0.0021882896036153317,0.009066704198392455
ANGPTL6,2.7715020234181323e-5,0.0045485235573639975
ANG,0.0006361791508722066,0.002973098536064447
ANK1,5.565173645804006e-6,0.0009697315532875106
ANK2,0.0001227815466333095,0.0024277656377532948
ANKAR,5.2290926105284714e-5,0.009726112253052421
ANKDD1A,5.028491044824918e-5,0.0005870079507374484
ANKDD1B,4.309016321447671e-6,0.001502769501352447
ANKEF1,0.0005827029371483451,0.0030710317767366434
ANKFN1,4.9602470122154075e-6,0.002594829158646395
ANKFY1,0.0007060947009841706,0.0023045341600051424
ANKHD1,0.0006345855073705777,0.0038713881220816793
ANKH,0.0003701421848454511,0.0016889630310934509
ANKIB1,0.0010183963019612698,0.0027680507957432723
ANKLE1,0.0006783766959525652,0.005679622249892696
ANKMY1,0.00032487979039322714,0.0050356368429463495
ANKMY2,0.0009669864280170759,0.0019898845876944473
ANKRA2,0.000536729677076452,0.002686539230850827
ANKRD10,0.0017651130310225626,0.002536155172359373
ANKRD11,0.027382620138657585,0.0037300151188102795
ANKRD12,0.004948763850273597,0.004558503529458225
ANKRD13B,0.0002447887294280305,0.002869582090068715
ANKRD13C,0.0008125727485062903,0.0030346216183859335
ANKRD17,0.0061588029213904775,0.005795783953767912
ANKRD18A,0.0009156580035554855,0.0028197415205044713
ANKRD18B,6.50664805236545e-5,0.002161136598976918
ANKRD1,9.622288480454737e-5,0.005923053427567029
ANKRD20A1,3.636392857710912e-6,0.0025363840814666147
ANKRD20A4,1.5159749355327342e-5,0.00162675772144794
ANKRD22,6.328700193643752e-6,0.0012612196681420342
ANKRD23,2.793120721166585e-6,0.0015585614281688237
ANKRD24,1.392998941909962e-5,0.0017665759106291709
ANKRD26,0.0017864090687409286,0.002987004716365201
ANKRD27,0.00034564840341453815,0.0015797831984249821
ANKRD28,0.0009577301602649383,0.0019973667453290103
ANKRD29,0.0003817509937398423,0.001446089369797661
ANKRD31,5.9553506826496506e-5,0.004886890457645337
ANKRD32,0.002503277231898256,0.0039033203837435045
ANKRD33B,4.091837345677744e-5,0.007135142109275487
ANKRD34A,3.731363877994393e-5,0.005783613633200741
ANKRD36,0.0005564105676970648,0.0013450620644859523
ANKRD37,0.0017316202312333369,0.010036181913111447
ANKRD39,0.0016830757322195988,0.0015621731890616422
ANKRD40,0.0020947424830594576,0.004169487415198272
ANKRD44,0.00010201813945275811,0.00389904937261637
ANKRD45,2.3652786406440804e-5,0.0027496364755131178
ANKRD46,0.00048287480352206827,0.004068414783941904
ANKRD50,0.0014796378237001777,0.009188286546611886
ANKRD52,0.00043796918595245555,0.001713792437881175
ANKRD53,0.0,0.0018587386409888728
ANKRD54,0.002058418693097107,0.004690025255749302
ANKRD61,2.035574045510008e-5,0.009465418908769391
ANKRD6,0.00011710880654074876,0.0016841936184211078
ANKRD9,0.0010177777107535902,0.0015399130995075816
ANKS1A,0.0008044594751103557,0.0027581467351404077
ANKS3,0.0008253807632144497,0.0031607428148833164
ANKS6,0.0010525160301297538,0.00203764759821157
ANKZF1,0.000834359048121804,0.003698240057687672
ANLN,0.002288252171627674,0.0014160758678838693
ANO10,0.0001496746280386086,0.0005860854753697534
ANO7,4.732469626150334e-5,0.002588939325575892
ANO8,6.0633570653126614e-5,0.00101298002598834
ANP32A,0.004926155393084313,0.000773592973204134
ANP32B,0.01540100348797151,0.001132781793814561
ANP32E,0.003938246810975106,0.0006630416066998104
ANPEP,1.3720136980325948e-6,0.003827919059186501
ANTXR1,0.00020712468266316506,0.0010337707846235693
ANTXR2,5.457840889284338e-5,0.0024560283922863482
ANXA10,1.1645491275019236e-5,0.0006003897655401396
ANXA11,0.0014549893244770432,0.00045525815907558717
ANXA2R,0.0002006940516503366,0.014357343663695777
ANXA3,0.0022875409545262,0.00028169035738286226
ANXA9,3.406487363817229e-5,0.0012342986702936207
AOAH,8.771083908736124e-6,0.0017479515713716945
AOC2,5.598646268870102e-5,0.002366700399661166
AOC3,1.5006015563567311e-5,0.002093339096694966
AOX1,6.051165370902037e-7,0.00042206871964511514
AP1AR,0.000931680550971617,0.0011487150687503015
AP1B1,5.250902528129597e-5,9.713820924618665e-5
AP1G1,0.0021896849379722653,0.0030708458498613376
AP1G2,0.0004203439283870071,0.0020032801564191043
AP1M1,0.000323070257124671,0.0012398432189265713
AP1S1,0.00018883539041211016,4.704760973928022e-5
AP1S3,0.0018090600189232461,0.001187009226013926
AP2A1,0.0004398103275833015,0.0004653670976217686
AP2B1,0.001514335781584656,0.0004627692779754243
AP3B1,0.001278407640417693,0.0008735942409691253
AP3B2,3.530271344691237e-7,0.00032831520252586194
AP3D1,0.0016203858362137745,0.001234495105645998
AP3M1,0.0003938278437484231,0.0010522233382279271
AP3M2,0.0006212763040081595,0.0015576603714081783
AP3S1,0.005637241267615696,0.0005280680880108208
AP3S2,4.965684417704411e-5,0.0006956948802040172
AP4B1,0.00044355538124307286,0.0041250651283744975
AP4E1,0.0005204159195317981,0.0026980221661271463
AP4M1,0.00124868995266199,0.003271215992606179
AP4S1,0.00037045827958386463,0.0024990236748663364
AP5B1,0.0032716309575650925,0.007927084844554615
AP5M1,0.000921812950985903,0.003738165893953543
AP5S1,0.0005105149323696366,0.004066616109584619
AP5Z1,0.00019499569006401396,0.0023757116610675453
APBA1,5.6155950627989445e-6,0.002611251750598861
APBA2,7.581469224364851e-7,0.00210916460644972
APBA3,0.0002630294581765582,0.0026685533759466685
APBB2,0.0016374775921288746,0.0032538868767940984
APBB3,6.105847688016228e-5,0.0007127747081055355
APC2,6.4073547209481e-5,0.004704347351403877
APC,0.0027645909265272416,0.004579161939319835
APEH,0.00021746630671157506,0.00014332889684807296
APEX1,0.010998532298544687,0.0020135908683536286
APEX2,0.0020757341011256336,0.004370956688256856
APH1A,0.0003589831554124496,0.0002611297810939804
APH1B,0.00028727842575291727,0.0025938731683629044
APLF,2.5493279526716828e-5,0.00229439520864234
APLN,5.805974046439255e-6,0.0016198668777945386
APOA1BP,0.002431779865412858,0.0006614174698976344
APOA2,1.4785676632199318e-5,0.0020626017988298506
APOBEC2,8.449914364170767e-7,0.0023575264447340304
APOBEC3B-AS1,3.313139465890822e-7,0.0009243657455506153
APOBEC3C,0.0002631815895536458,0.0006116006104983954
APOBEC3D,7.045038232759273e-6,0.0032759423367897753
APOBEC3F,0.00018057039530015062,0.0023763745557204515
APOBEC3G,5.161957060614084e-7,0.0007200929168779059
APOL1,1.74222205098804e-5,0.006944000057854279
APOL2,0.0005341230888777571,0.0040851611532463925
APOL4,2.897098742611216e-6,0.00808290474976715
APOL6,1.4587053625033927e-5,0.01017447127356996
APOOL,0.000525618540749689,0.0014494802175679222
APOO,0.00021784999619371245,0.00026437646455015516
APOPT1,0.0012284143626939176,0.0011758890616591362
APPBP2,0.0013876641601513952,0.004162992431480728
APPL1,0.0024743386237040263,0.0018659605405457387
APPL2,0.00027870303236128216,0.0009724957064091725
APTX,0.0017552567679368955,0.0015355054539791246
AQP1,1.647517549088381e-5,0.0021888447903639853
AQP3,1.2868171301771077e-5,8.42940926000608e-5
AQP7,2.255513309900024e-6,0.001258576424737349
AQPEP,9.040967188261267e-6,0.0019403306289896042
AQR,0.0006756824473900759,0.001613743297386588
ARAF,0.00033854219375068146,0.0011791919153979122
ARAP2,0.0010118886796526645,0.0048355436064901
ARAP3,0.00014768557723649894,0.002326256397739154
ARC,0.00210379029810993,0.011128784240881541
AREL1,0.0004568783049498341,0.002943857951608083
ARF1,0.004123607845269146,0.0007207265601122889
ARF3,0.0006602737818161104,0.0005646171830240738
ARF4,0.0037162308547861005,0.0011343895854462626
ARF6,0.012116906589854832,0.00680933952381191
ARFGAP1,0.0007878976251879272,0.003023530041476381
ARFGAP3,0.0007536103811625953,0.001303517023596695
ARFGEF1,0.000841380609562483,0.002957580320699285
ARFGEF2,0.0005168528692668405,0.002241035511144704
ARFIP1,0.0017015660100236835,0.0019868243655736828
ARFRP1,0.0013178027653699656,0.0025854565944413888
ARG2,0.00010572945622396676,0.0004256719945629457
ARGLU1,0.016426162786079588,0.004310587616964349
