Gene,Rate01,Rate10,Eject,Decay,Rate01Mean,Rate10Mean,EjectMean,Rate01SD,Rate10SD,EjectSD,Rate01Median,Rate10Median,EjectMedian,Rate01MAD,Rate10MAD,EjectMAD,Model,Condition,Expression,Variance,ThirdMoment
Cdca7l,0.0015953718259902447,0.0011804948061125407,0.0014092431138524324,0.0019079032971685795,0.003619165855341428,0.03997655237837772,0.00663274954588059,0.0018826565712668204,0.14022009861106097,0.017998786084582774,0.0035906505750490604,0.007564590615943118,0.0024846060958310526,0.0014095291106008588,0.006721547037642717,0.0011421670860621556,2,NK,0.8490259740259739,0.9569146356889863,1.1478879008335654
Cdca8,0.0005206199945729884,0.001683439833461612,0.015150125166832454,0.002106423370717161,0.0005231321198254105,0.0017202059746019953,0.015275181614706639,3.802082106060919e-5,0.0009379263923332893,0.003049548843462882,0.0005223905178072074,0.0016967602485542079,0.015199684245677096,1.767478955527513e-5,0.00011867522551885527,0.0004777742630156269,2,NK,3.3959308240081385,12.311194021664326,46.900954623085205
Cdcp1,0.06621585205088029,0.0015603156873962233,9.733009311207286e-7,0.004690440038701328,0.0007065992745739982,0.4259130451333551,0.0028669877895057872,0.003560784801586539,1.7139072053933786,0.009379703197013698,0.00013590102106201247,0.08270048356410492,0.0006092228565478016,0.00011690735358963326,0.07150166203699751,0.0005304756474110192,2,NK,0.00040551500405515005,0.0004053505616366362,0.0004050218101673445
Cdh11,3.1428066269920607,0.020655569764027278,1.9603483036884585e-5,0.0050541334475701855,0.004701853341430459,0.18561941277649138,0.002477639968456986,0.03292671576998572,1.0001427524184667,0.008773378968529784,0.0011438310357921807,0.03779037267058018,0.0006132687951505174,0.000838480591302233,0.03370903221535187,0.0005062858587794118,2,NK,0.007706347596836341,0.007646959803553076,0.007529099542942647
Cdh17,4.629016071380468e-6,1.418818936509584e-5,0.00032078368711789014,0.00196236450590229,0.0005329732922572788,0.052707671945224306,0.006400774422140075,0.00027502916651001626,0.1726176919563198,0.02005084587089247,0.0005085990576086893,0.01109935739181248,0.0016330557798003506,0.0001580215898070842,0.009734914185182473,0.0011433559309464974,2,NK,0.08037345240511468,0.08893284206364413,0.10346857447842295
Cdh1,0.10123038559805785,0.00013963359279503692,4.140708013456585e-6,0.004078460468443219,0.0012979102703899906,0.2608044842716906,0.0034879277211540102,0.005183072756131246,1.168887803582123,0.012792285579309275,0.0002778881100616656,0.05705783737149809,0.0008198059727437002,0.0002235217553219003,0.04959908195949969,0.0007072526742827849,2,NK,0.00202757502027575,0.0020234639598129037,0.002015258509854214
Cdh3,5.400257473385155e-6,2.5111017808787933e-5,0.0004137856896245143,0.004925094809394756,0.0013751236025270452,0.09272535746716731,0.0060012683333605776,0.004753886380726756,0.5298066261851585,0.041881908023043736,0.000814695267670935,0.01993500532603177,0.001611369009709498,0.0003856481943832864,0.017420429579695383,0.0011109367957055022,2,NK,0.029805352798053533,0.031755598771023144,0.03545522955410231
Cdhr1,3.5751591170715403e-6,9.996563615234838e-6,0.00048544066194213415,0.0015325702989053363,0.0003582030229448806,0.027936771938992112,0.00740596041888717,0.00015433613305997984,0.09668458754369218,0.02362276132142607,0.0003754046977611986,0.005074785108339468,0.0018082592974977241,0.00010617328711182131,0.004368524495610824,0.0011192006011283009,2,NK,0.16683580271970774,0.20435578854564648,0.27911080278457717
Cdip1,0.001888404650307495,0.0007809649425151242,0.0006819941118492444,0.003937713160503443,0.01776610118045807,0.06637118094832745,0.002570816175187051,0.06376288760670382,0.3109651926197724,0.006508520791457945,0.00782103567446201,0.007230433220066111,0.0009272182798507576,0.004772379551254125,0.006824971513427578,0.0003602044983427835,2,NK,0.2450304259634889,0.252333315504281,0.2651147776385161
Cdipt,2.7780939404561818e-5,4.103918930676171e-6,0.0011945780341801754,0.0020860763914532124,0.006370091694586346,0.030593877887042036,0.003657096451178591,0.005961912274904471,0.15551202310989778,0.00968569037692567,0.005056911756239941,0.003652255344579459,0.0017888522304456808,0.0030181510473429665,0.0033509773853799456,0.0004775126648091934,2,NK,0.9977660438667749,1.0672167803579482,1.1344878571584025
