Gene,BurstMean,BurstSD,BurstMedian,BurstMAD
Rhox6,0.7530037537485023,0.13521418551943512,0.734374095552995,0.11046698922535803
Rhox9,0.7249380657540385,0.12836855134418465,0.7036096850260447,0.10135535825436874
Rhpn1,0.041443909074522695,0.03321086006812491,0.03583984810202959,0.025866690672752858
Rhpn2,0.16812153962641527,0.21323525873166274,0.1274529362355345,0.0417452657472761
Ribc1,0.19469497498528274,0.9703402023613088,0.034574543628813056,0.034669312920382556
Ribc2,0.02518987887267254,0.06563146756454896,0.008176920865114193,0.00994596655535208
Ric3,0.13443248545131511,0.5784507408059417,0.047704019727879333,0.03914617852870716
Ric8b,0.24475820022418882,0.8994756970620806,0.0834701701674529,0.05246198316479445
Rif1,1.3691066834391552,0.3348860407922826,1.3335345442985842,0.3212904269203085
Rilp,0.02611461610292363,0.04975458659587779,0.010647534906980147,0.012718266381864655
Rimbp2,0.0949147825540193,0.17819053514380698,0.060803777301461075,0.047320689642893446
Rims1,0.8296291861534503,0.06205860492312784,0.8258607031917379,0.06003328231766948
Rims2,0.9181176914550815,1.0907154739107465,0.7513225195234514,0.3017154876220745
Rims3,0.09173331773742009,0.32958185526747213,0.055422732700668866,0.03134296174489451
Rims4,0.08810665005401512,0.23057254313279124,0.0473750370338496,0.03320069302486266
Rin1,0.04240894251106818,0.050365415567997555,0.03221051354714011,0.025817552081094076
Rin2,0.19297161295426873,1.083349350872591,0.04740079122149733,0.04346609449276238
Rin3,0.02267514943248402,0.05111094205080903,0.012597915484100603,0.012512134160939601
Ring1,0.4735403384542008,2.6147810522487704,0.0578334178847762,0.06396432275738477
Rint1,0.41818797712780664,1.6048784757857062,0.04771287589644234,0.058020693252878605
Riok1,0.6275638749109058,2.277055932562023,0.13724743081529892,0.11633803466810677
Riok2,0.9267770526456248,2.894931550758712,0.26312137765446836,0.22431086087946367
Riok3,0.4204755224285753,1.367546065171268,0.10651876772407849,0.07424232733865513
Ripk1,0.24324926877429456,0.794963702116281,0.07360055079563112,0.0663046290968352
Ripk2,0.13916165187858687,0.4071516715008917,0.06538530073799109,0.041419294053938786
