Gene,Rate01,Rate10,Eject,Decay
0610009B22Rik,6.441796328329158e-5,2.886117148335704e-5,0.0005718105359484908,0.011152969120990008
0610009O20Rik,6.620451209587503e-5,5.9945126741422295e-6,6.991242044595163e-5,0.0020624267306175994
0610010F05Rik,0.0004187439506981621,2.6365930896645164e-5,1.2577281819177261e-5,0.000924700807497163
0610010K14Rik,9.452467156636733e-5,1.4165659875759025e-5,0.00021544094633004111,0.0031641525164974055
0610012G03Rik,0.0028611016807577115,0.010362743316955471,0.0013676965061942728,0.0026891033228897527
0610030E20Rik,0.003944404582338626,0.0052860622880578426,0.0033443727547666294,0.007678875202222458
0610037L13Rik,2.102791360478495e-5,9.810800499674691e-6,0.00032988194161555345,0.0023164359948747064
0610039K10Rik,0.22125809562842355,0.0001592936657022494,1.304287949543321e-5,0.004899336781911967
0610040B10Rik,3.4246948341903805e-6,1.3417341886304473e-5,0.0011944652374832054,0.00466347466018793
1010001B22Rik,0.08966662099556438,0.5856808753202272,6.376302640923188e-6,0.0016999302180200743
1110002L01Rik,4.866595217561634e-6,1.2928416692596781e-5,0.0010113337798022134,0.006573416887625785
1110004E09Rik,3.2181865509868333e-6,1.2544117881897612e-5,0.00047374283615645915,0.002633275844695018
1110004F10Rik,0.0032793806558945792,0.0030447358431199265,0.0023717216421900917,0.0031840187623768616
1110006O24Rik,2.1857615416169245,0.0016440222834523417,1.0405577305134024e-5,0.003909908650841853
1110008F13Rik,4.430103113229467e-5,1.3672453390778677e-5,0.001031813300320614,0.004570356678927509
1110008L16Rik,6.35527052300731e-5,2.046791009311407e-5,0.0002670471799179189,0.008377669643405371
1110032A03Rik,1.3481953144308963e-5,2.5305428557308204e-5,0.000429840766115894,0.004542459993891889
1110032F04Rik,0.005754216061017925,9.705379177377704e-6,4.794282329986073e-6,0.005758178456541741
1110034G24Rik,6.9940701324947606e-6,2.4003870018855177e-5,0.00135414084934078,0.0104964484391465
1110035H17Rik,3.3717836933386265e-6,4.904990384771012e-5,0.00039797607103241235,0.00223397098686276
1110038F14Rik,9.282459844003159e-6,6.230538563848823e-6,0.0013831154506791289,0.004699392871160168
1110059E24Rik,4.6861470731165245e-6,6.8089471946148765e-6,0.0014141446994487225,0.008600570639028799
1110059G10Rik,5.060395924673535e-5,2.8409023558472212e-5,0.0011735864238600047,0.008163976687572594
1110065P20Rik,1.0838961900460025e-5,2.4382128766824092e-5,0.00016274067024659879,0.0015218779414600913
1190002N15Rik,1.4102851360866571e-6,3.088648660851604e-5,0.0019103788609007185,0.012565821088174845
1190007I07Rik,1.1069034829564419e-5,1.4610598622821588e-5,0.0002556501340212432,0.0023359951159323275
1300002E11Rik,0.001120715044141816,3.8186079655379785,0.5770444381450187,0.003006677731735747
1300014J16Rik,0.46442867787091824,9.054522823068075e-5,0.00021377331760958948,0.031372275288025844
