Gene,Rate01,Rate10,Eject,Decay,Rate01Mean,Rate10Mean,EjectMean,Rate01SD,Rate10SD,EjectSD,Rate01Median,Rate10Median,EjectMedian,Rate01MAD,Rate10MAD,EjectMAD,Model,Condition,Expression,Variance,ThirdMoment
PRKCQ-AS1,1.784514850779936e-5,1.1822194273638798e-5,0.000258188457799887,0.0031976219823054166,0.008115581913643841,0.0911897213450677,0.0027717636865910358,0.026730133869645567,0.42265892365462104,0.011748014553192038,0.0032958684110230116,0.012637822815009938,0.0006651750898307774,0.00189473066793192,0.011769550770143503,0.00042894063371086226,2,HCTAUXIN2h,0.09715435469962633,0.09978782067017139,0.1033701576433188
PRKCQ,2.1122209537515125e-5,5.837516864918176e-5,8.501457883441285e-5,0.002856340930748046,0.0029208405320321324,0.16617791273040772,0.003447053977943112,0.011259648253302511,0.5872410778800768,0.011423144581598297,0.000858558749334369,0.03570775399960836,0.0008492314324300297,0.0005715547378656778,0.03140500480789238,0.0007050490285983894,2,HCTAUXIN2h,0.01580005745475438,0.01612496318299009,0.016755429696911836
PRKCSH,0.0004019835673756083,0.00011923701978063211,0.0006434221078313154,0.0005031419255463644,0.0020777498787336087,0.027602286473550283,0.004853315989371741,0.0010758490448001408,0.09078664687114785,0.013471435060953529,0.0020487124383743805,0.004074841405417322,0.0014627538319426036,0.0008156511443404775,0.0037329315361663,0.0007230856778461638,2,HCTAUXIN2h,1.9726066897347176,2.248672905283967,2.482682544804907
PRKCZ,0.0023527128077017673,0.002855601352551535,0.001055931706660495,0.0022033876542976475,0.00472969444323867,0.06970551025623183,0.005813440316209077,0.005554411665408577,0.24378318657575557,0.017281940374072834,0.003998480396883471,0.012633477317705262,0.001831869325761148,0.0016270424250822754,0.011634842874391415,0.001029132523244465,2,HCTAUXIN2h,0.43292157426027,0.46670128916684084,0.5333524532779395
PRKD3,5.146159837252321,0.00018596818384888014,0.00010104502177986278,0.0030181540670274694,0.02441467781094762,0.10132805652947212,0.0011428814586272053,0.09545873690652665,0.3243558473383279,0.003933490900929699,0.008083906851378532,0.013339805613519943,0.00024806909571934696,0.005436060257079676,0.01287511252980825,0.0001382107924083096,2,HCTAUXIN2h,0.06695402298850575,0.06477003236887303,0.0605405877516883
PRKDC,0.0026112868377062047,0.007435136355508098,0.010185844531464145,0.0021507436225622107,0.0027899327404526243,0.018259771910613842,0.0173199416807313,0.0005317198575769928,0.05710460643361228,0.037293022370776266,0.0027508130981316816,0.008932376165023898,0.011239759230401596,0.00036448550650094763,0.003877277224360237,0.0027802675235420477,2,HCTAUXIN2h,2.4618265629501583,3.9708130278279743,7.536002955649201
PRKG1,0.12906841593360566,0.00012525760835903433,2.1144313415139808e-5,0.00565618726774001,0.003231144815125145,0.18711271662864207,0.0032476041631101494,0.015450864940371761,0.6675929971284611,0.012918213731736808,0.0009392438191340223,0.039351597944485006,0.0008405207150018888,0.0006969519551944523,0.035372476085820004,0.0006893730242430469,2,HCTAUXIN2h,0.007469118069520253,0.007413330344783819,0.0073025882655167245
PRKRA,1.5152805849535542e-5,3.846037565103246e-6,0.0014895991994793804,0.0014233783733938888,0.001121948990735102,0.0018847298783125559,0.002152312091271323,0.0009488181636617188,0.009775240818214175,0.0022028555619841928,0.0008524067537538068,0.00041880770871983254,0.0017739232774688406,0.0004671790369591886,0.00031189621448619983,0.00018370920623401207,2,HCTAUXIN2h,1.6684892086330934,2.012114983696496,2.4294887763960578
PRKRIP1,1.808502550635617e-5,5.0292563377799435e-6,0.0010136180866152425,0.004527475787913211,0.0150603755141456,0.08488101926279881,0.004745986822042201,0.061116803724843155,1.1095300339798913,0.03990582645560964,0.006973153127721801,0.0051947440806638925,0.0014081492850072273,0.004547010063331342,0.004864661003461995,0.0004371622180611917,2,HCTAUXIN2h,0.35038804254096,0.365586943415513,0.383555546903101
PRKRIR,0.0037088882208062696,0.0033921744983377187,0.0023353674294587386,0.0050041627827601175,0.0061663528852355905,0.04832466384066313,0.006495875650254624,0.00564278855411459,0.44131083216381617,0.039834314818221916,0.005119320644758114,0.005858161091762452,0.0026158506665438235,0.0029700370349582646,0.005250665385236901,0.0008032170226035079,2,HCTAUXIN2h,0.4874964070135096,0.532108678845958,0.6144213806761517
