"","Gene","Rate01.x","Rate10.x","Eject.x","Decay.x","Rate01Mean.x","Rate10Mean.x","EjectMean.x","Rate01SD.x","Rate10SD.x","EjectSD.x","Rate01Median.x","Rate10Median.x","EjectMedian.x","Rate01MAD.x","Rate10MAD.x","EjectMAD.x","Model.x","Condition.x","Expression.x","Variance.x","ThirdMoment.x","BurstMean.x","BurstSD.x","BurstMedian.x","BurstMAD.x","Rate01.y","Rate10.y","Eject.y","Decay.y","Rate01Mean.y","Rate10Mean.y","EjectMean.y","Rate01SD.y","Rate10SD.y","EjectSD.y","Rate01Median.y","Rate10Median.y","EjectMedian.y","Rate01MAD.y","Rate10MAD.y","EjectMAD.y","Model.y","Condition.y","Expression.y","Variance.y","ThirdMoment.y","BurstMean.y","BurstSD.y","BurstMedian.y","BurstMAD.y","cat_IAA_120_bulk","LFC_off","LFC_on","LFC_eject","LFC_BS","OFF_time_WT","OFF_time_KO","BS_WT","BS_KO","BS"
"636","NDUFA6",0.00070163951972173,0.00117819207771787,0.00300059547758122,0.00046316841123485,0.000761499873849645,0.00198405521402815,0.00373493430720174,0.000131540850800156,0.00449588059676823,0.00384693742210556,0.000747544394029339,0.00141578026920419,0.00324206808533508,8.03074800311483e-05,0.000427833694435175,0.000436992266578099,2,"HCTDMSO2h",4.83606998654105,8.69533421852046,16.9646679150116,2.35061193186823,0.632230678041142,2.28991452221625,0.601982443483946,0.000663212885540835,0.0010724720603416,0.00306791655963372,0.00046316841123485,0.000712625693175628,0.00165582158779417,0.00364701984831537,0.000116738420084468,0.00369780301421802,0.0033844099455509,0.000701815563327493,0.00125916248180166,0.0032752562428142,7.01600726618213e-05,0.000344390643544315,0.00038562660841619,2,"HCTAUXIN2h",5.06163594470046,9.3936664481089,18.2080798261874,2.66683433822686,0.670189365468568,2.60166932450172,0.630007877335245,"others",0.0910673174096934,0.169132914958016,0.0146933930788401,0.184143858824713,1337.71319534603,1424.87578254711,2.28991452221625,2.60166932450172,0.184143858824713
"637","NDUFA8",0.00103498685582296,0.000853174451697657,0.00329645775831099,0.000772220455883928,0.00113520999513027,0.00120606982005808,0.00356659276714946,0.000253036583230316,0.0018989138953722,0.00117392243605449,0.00110751610779105,0.000989740234861308,0.00342203296855102,0.000156189800108808,0.000300213253527284,0.000281551834818423,2,"HCTDMSO2h",4.67987065481003,7.26534258634176,10.3183590787745,3.65229722860981,1.29354116281541,3.45790249734916,1.17281244979306,0.00120262367023164,0.00101839209388079,0.00360305208891674,0.000772220455883928,0.00136378692229665,0.0021510537816906,0.00435944280102831,0.000355881048450518,0.0117366686223135,0.00689108181525797,0.00131578468114925,0.00125053026517049,0.00380542705778332,0.000208821810394029,0.000441743813743989,0.000390505557417264,2,"HCTAUXIN2h",5.05278338621286,7.82098085962592,11.532382940396,3.26522565108169,1.36243792434365,3.04376697590651,1.18561004192915,"others",-0.24859573996552,-0.337418140576785,0.153204707781528,-0.184039276293575,902.921404903547,760.002768178277,3.45790249734916,3.04376697590651,-0.184039276293575
"638","NDUFAB1",0.000254278361968556,0.000688437633388407,0.00202988646534906,0.000130554730820104,0.000273877649570897,0.00165345641412361,0.00345243720693969,4.42026150319973e-05,0.00545480621871652,0.0078326666696697,0.000269983902777796,0.000875041552523251,0.00232207090541994,2.04783403416611e-05,0.000255831188216058,0.000400980912671408,2,"HCTDMSO2h",8.38658405172414,19.9521152709525,54.2291721403194,2.67119447082982,0.526272074861104,2.65410577807999,0.510152437466869,0.000186373604557426,0.000188278325209431,0.00114002799906683,0.000130554730820104,0.000198359737150241,0.000459441038668497,0.00148346796103044,4.42000649562394e-05,0.00375224884124886,0.00449083544327322,0.000195188273810309,0.000210084276564215,0.00117745594079391,1.5709347050343e-05,3.89613173978907e-05,6.78427977075548e-05,2,"HCTAUXIN2h",8.68664929047206,18.496656395103,31.5796081078404,5.67987078075871,1.1693692357935,5.60529425783334,1.08907321196945,"others",0.468007008462547,2.05838333713149,-0.97973894951697,1.07856424157612,3703.92452924509,5123.25858761288,2.65410577807999,5.60529425783334,1.07856424157612
"639","NDUFAF3",0.000207084259607644,0.000470633957399437,0.00103559801169233,0.000146126352714841,0.000235780146054339,0.00394869266079458,0.00428182234181937,5.24107237179349e-05,0.0414605950656511,0.0387756152781201,0.000230097627395109,0.000674951087247303,0.00124478797781667,2.42069648748473e-05,0.000238316444498397,0.000244100648875803,2,"HCTDMSO2h",4.33028263795424,8.08552979898524,17.2388467095691,1.87504689441429,0.497078851746225,1.8447054172558,0.475148733126403,0.00020533365311291,0.000373437121288334,0.000869031669496575,0.000146126352714841,0.000239903804600801,0.00159335971927515,0.00189209967063918,5.7110971997256e-05,0.00803049854242217,0.00650081969031754,0.000233174525618808,0.000551232811923651,0.00103761283929727,2.88662866438518e-05,0.000206200931293926,0.000194981471983781,2,"HCTAUXIN2h",4.21949812518027,7.45946406886005,14.3941098894946,1.93904474379902,0.60419914890094,1.88208502006088,0.571289904645542,"others",-0.0191640747344796,0.292121189405896,-0.262631795382226,0.0289413515376813,4345.9813615673,4288.63314869478,1.8447054172558,1.88208502006088,0.0289413515376813
"640","NDUFAF4",0.00618721313054998,0.00906964471136246,0.011207771834407,0.00498432023308416,0.00659140224128745,0.0237790796342666,0.0163368669852661,0.00254103406632853,0.0749668259432552,0.0259238135395995,0.00630575635722626,0.00947504071903451,0.0113709538556097,0.00175050561417429,0.00579334640096714,0.00268669762830381,2,"HCTDMSO2h",1.8237660944206,2.420926589065,3.6134795249283,1.59927852779015,1.5467200769766,1.20087038700629,0.747034998097836,0.00487558332880097,0.00422772087969562,0.00931474905036847,0.00498432023308416,0.0054610925005562,0.0104927410970209,0.0115045547407793,0.00278474550717039,0.0305495344920964,0.0104403017822711,0.00502228462339607,0.00446712487563595,0.0094196003203001,0.0017694642441784,0.00283730388002228,0.00155831593980098,2,"HCTAUXIN2h",2.00172910662824,2.6138298632162,3.67462566124589,3.46669863583057,6.35483906607949,2.110418567957,1.57350685436064,"others",0.328325636549529,1.08478555845859,-0.271615528408103,0.813448717224033,158.585258190958,199.112570271615,1.20087038700629,2.110418567957,0.813448717224033
"641","NDUFB4",0.00150976528921537,0.00485307562913181,0.0128461615843542,0.000732691681598707,0.00157200892831714,0.00738553324183588,0.0166008802026081,0.00016651648571712,0.00813333542915771,0.0119330621018569,0.00156010934202131,0.0056184542444784,0.0140252226021799,0.000109134598638822,0.00162928275902798,0.00251046189730317,2,"HCTDMSO2h",8.3193435566317,19.7799136933758,52.4943978243977,2.52375929384688,0.446461028803284,2.49664405797355,0.441732154908011,0.00134820184145569,0.00233175470798127,0.00882636394222351,0.000732691681598707,0.00139554081635936,0.00283426743019684,0.00956533000124986,0.000161616684032166,0.00241037302876824,0.00334729014319899,0.00138436453342692,0.00252850859957073,0.00913891775810645,0.000101809238934444,0.000540324976557861,0.000866875075389933,2,"HCTAUXIN2h",8.82568542568542,19.9748092343764,44.226466729427,3.6655835913757,0.688189044686235,3.61504917880838,0.660210204944475,"others",0.172423259414272,1.1518865839919,-0.617928434050567,0.53402512010052,640.980714021222,722.353091150458,2.49664405797355,3.61504917880838,0.53402512010052
"642","NDUFC1",0.00190497105481436,0.00826875272407225,0.0140950229353596,0.000959588099116515,0.00198122409901959,0.0204106013197967,0.0271204155235134,0.000229063297379429,0.0679107486493028,0.0723738370752472,0.00197124043322799,0.00995976021855943,0.0159658762251404,0.000159173727285843,0.00394982207777687,0.00438822046690943,2,"HCTDMSO2h",5.50040355125101,11.1367364526966,27.1076835312667,1.63879745813263,0.324793600847029,1.60415418795898,0.324896507669268,0.00167823700819247,0.00394305580905164,0.0130898825675895,0.000959588099116515,0.00172695169644818,0.00479528876119494,0.0144179646306213,0.000186061001172296,0.00258072793768722,0.00399512972233578,0.00171522492309251,0.0042571897278822,0.0136078735465957,0.000121030980635648,0.000991041786815666,0.00164208949892456,2,"HCTAUXIN2h",8.14450867052023,19.4808513481907,51.9509484392445,3.23711549254516,0.571721502504622,3.19691703301276,0.556883377668546,"others",0.200705979228289,1.22620962243203,-0.230550092102667,0.994868486213785,507.294789181275,583.013916447194,1.60415418795898,3.19691703301276,0.994868486213785
"643","NDUFC2",0.000240307586108272,0.000330889601711988,0.000992630244147088,0.000135765297386403,0.000270019904589441,0.00109635874498777,0.00167161311027956,5.85619295680277e-05,0.00925290795252201,0.00796392877774216,0.000263387145406102,0.000426972117371796,0.00109481097635885,2.8727790931271e-05,0.000127137718808986,0.000135439864692379,2,"HCTDMSO2h",6.15169445938677,11.1313728684523,21.051301448278,2.62678592696559,0.745820935333932,2.56426341331367,0.700793476786127,0.000231881122865713,0.000270504364242036,0.000882660957394767,0.000135765297386403,0.000260099498534491,0.000545211350965077,0.00111633618124099,5.90483421660973e-05,0.00276537748172802,0.00197474065275274,0.000254200579586563,0.00034372860322444,0.000958372942971974,2.81946942660321e-05,9.72783047484369e-05,0.000100662026814939,2,"HCTAUXIN2h",6.00115307004901,10.4243284484635,16.6402156394638,2.8682282319245,0.819231226169371,2.78878266751258,0.769316002106251,"others",0.051217616923511,0.312871950439255,-0.192022720781925,0.121091038095298,3796.69250167146,3933.90133738648,2.56426341331367,2.78878266751258,0.121091038095298
"644","NDUFS3",0.00170492471721683,0.00160121363075837,0.0034254043818334,0.00107871826162028,0.00230587932741739,0.010460598360951,0.00714697222489667,0.000853101227023957,0.0459867356316799,0.0182046124659133,0.00216482784146927,0.00286689735050935,0.00410632674110167,0.00056874083846759,0.00171285524934065,0.000930876038215778,2,"HCTDMSO2h",3.27492609513572,4.51162338206831,6.7883646983114,1.7614993602401,1.27270317758831,1.4329826799536,0.916717756336038,0.00214234271771735,0.00232141152626384,0.00348910642970217,0.00107871826162028,0.00278947975359024,0.0131776967391114,0.00735561604569612,0.000972130101190365,0.0375549358987401,0.0128403341733823,0.00266240781045379,0.00414072671641927,0.00427821152634186,0.000685760324435483,0.00261851584021129,0.00116021613014234,2,"HCTAUXIN2h",3.10483870967742,4.10882451315594,5.67717824055204,1.29508412055153,0.964050971305095,1.03415100809606,0.654180040070631,"others",-0.298479272102723,-0.530393739813002,0.0591593875106038,-0.470574306998148,461.930496663097,375.599859673472,1.4329826799536,1.03415100809606,-0.470574306998148
"645","NDUFS4",0.00122501886994599,0.00199370041598926,0.00435009608718206,0.00057949771557848,0.00138610941503677,0.00781245461872696,0.00878650659941304,0.000288069928946938,0.0488645849121989,0.0364208234740686,0.00134547084570004,0.00266570773978174,0.0049364834955146,0.000179311022755867,0.00105458623696677,0.00092425309253227,2,"HCTDMSO2h",5.71397849462366,9.75313793502138,18.3529732046839,1.92841636807215,0.665454569411585,1.85206290287902,0.632596705217709,0.000948560387553968,0.000941305113436222,0.00362367237685757,0.00057949771557848,0.00102229099751102,0.0012931005234254,0.00395456306338922,0.000184895081481295,0.00220508509776915,0.00174400018544735,0.00100359553368138,0.00107883912982819,0.00377483151151975,0.000114562747217144,0.000289695832247108,0.000320810151130378,2,"HCTAUXIN2h",6.27689645226421,10.8284336330621,17.0604287156953,3.62005260073972,1.05097225720131,3.49950776130152,0.986560387442019,"others",0.422933174893884,1.30503886170117,-0.387071452118433,0.918018909025686,743.234238925266,996.417347865044,1.85206290287902,3.49950776130152,0.918018909025686
"646","NDUFS7",0.000858459904341738,0.0014903001285507,0.00350729685276082,0.000723897099594319,0.0009265161676995,0.00225348352196717,0.00414695047392963,0.000163568449782972,0.00355948627128797,0.00279512207480193,0.000911414030183319,0.00175798206286821,0.00375394476395449,0.000102951556687478,0.000532591766287421,0.000498628278267259,2,"HCTDMSO2h",3.54129674468658,6.08149339512795,11.3254198303474,2.20660409775321,0.610355906425067,2.1360437416178,0.569611570699638,0.000975989176711168,0.00174705201172306,0.00339106324932639,0.000723897099594319,0.00110727759120869,0.00481452737849082,0.00551817770752196,0.000240972313975294,0.0166144525539417,0.011141111266774,0.00107928798865231,0.00234902893219893,0.00386166064778931,0.000153621928661827,0.000948618195995614,0.00074511486284478,2,"HCTAUXIN2h",3.3580282502162,5.4665116498217,10.0883749730893,1.73255101552784,0.616301880264026,1.64405069752548,0.563940903223503,"others",-0.243901389008773,-0.418144132271737,0.0408139674343267,-0.377686402609171,1097.19618843136,926.536763601605,2.1360437416178,1.64405069752548,-0.377686402609171
"647","NDUFS8",0.000201467094510673,0.000315205131590505,0.001317593115734,0.000147675639483828,0.000212545142478218,0.000535259828752316,0.00160988551828787,4.38702129297566e-05,0.00284069599428124,0.00335431096727166,0.000210253194693973,0.000355097944044314,0.00138127879777207,1.5482253133798e-05,6.98426818820192e-05,0.000112184117375101,2,"HCTDMSO2h",6.95708502024292,15.3387790872385,33.3829663843981,3.9363797342658,0.72268899514421,3.89052538293878,0.688111823720517,0.000211727061325406,0.000355676203423571,0.00135789698544577,0.000147675639483828,0.000224809277223636,0.000967884456348102,0.00215796049220952,4.17838976946789e-05,0.0135431993476722,0.0175292859759316,0.000222180873045702,0.000409110815242997,0.00143960951374484,1.71044284926303e-05,8.78422549919059e-05,0.000134834315938466,2,"HCTAUXIN2h",6.86135181975737,14.9911752956336,32.9660657476306,3.56254616341019,0.690077209307569,3.51941418132655,0.65558720025204,"others",-0.07960690264433,-0.204274669350833,0.0596729985082354,-0.144629685012697,4756.17029960243,4500.8374766549,3.89052538293878,3.51941418132655,-0.144629685012697
"648","NDUFV2",0.00123570462163569,0.00158639379617567,0.00732243293827875,0.000820616716640653,0.00127396226625303,0.00182706199245983,0.00765894950470054,0.000157233956197936,0.00156222653534848,0.00195020376984219,0.00126360011829962,0.00168042386371911,0.00747032359010445,9.93536883545428e-05,0.000327640326083953,0.000522353283923819,2,"HCTDMSO2h",7.8133584702397,16.6171983355443,34.4767832040437,4.51787063029959,0.879878528617544,4.44578500495392,0.84665240824151,0.00107520805147387,0.00121103229919221,0.00703257164995116,0.000820616716640653,0.00110365141739797,0.00138453793555461,0.00729597997157934,0.000131482381194879,0.00191427641981446,0.00255527102514891,0.00109579299890402,0.00126793020262597,0.00713436561089054,7.9538644226916e-05,0.000212469992602224,0.000386108428615159,2,"HCTAUXIN2h",8.05975750577367,17.6670410497416,32.8732760737571,5.70511826138077,1.00964731446452,5.62733696074342,0.969285944975818,"others",0.205564685954861,0.406349849026083,-0.0663855865272917,0.340014171154811,791.389606187803,912.581117966783,4.44578500495392,5.62733696074342,0.340014171154811
"649","NEAT1",0.007308069598175,7.04535572095269,27.2577720512595,0.00764354722910899,0.00697627655365328,0.299730745460274,1.22240482997364,0.000278412895362116,0.293405165334498,1.13450193600559,0.00698149488053608,0.212572112298348,0.8854218442446,0.000185539687458012,0.0848337432254687,0.327794644374194,2,"HCTDMSO2h",7.37618147448015,35.4423384299349,277.161312661727,4.20039475977623,0.236706381752282,4.17668727834543,0.227927645206148,0.00579825216500016,0.0482673039902283,0.280872853220185,0.00764354722910899,0.00580002142570286,0.0525315127810345,0.299862244503015,0.000290799845399895,0.0207091693384122,0.0920874411589793,0.00579104352720115,0.0480857437521874,0.280183442363365,0.000192871761873816,0.00885970111570343,0.0393551737573854,2,"HCTAUXIN2h",7.87869137232195,39.8182315243205,287.069103340825,5.83880642015445,0.425692840227768,5.82818622995598,0.423908715154354,"others",0.269712639370885,2.14427120095528,-1.65999326539334,0.480687848599912,143.235799368403,172.680449612042,4.17668727834543,5.82818622995598,0.480687848599912
"650","NEK2",0.000119127583163792,0.0021366623875197,0.00394635363029509,0.00245601675590767,0.000141945770042456,0.00927640490721019,0.0106933479029995,5.31915931396402e-05,0.052603085330505,0.0507008208063326,0.000141380453484602,0.00316976539891878,0.00486989651560317,3.00100228738278e-05,0.00157083660284397,0.00145272807600045,2,"HCTDMSO2h",0.169537136706136,0.299567170041748,0.653312717698039,1.76546708517246,0.925618658163736,1.54097855962889,0.501839476077699,9.47066828269282e-05,0.00297742287063738,0.0146932991827678,0.00245601675590767,9.76143181459484e-05,0.00446488686492867,0.0203903652433642,3.11653708307531e-05,0.018826716656661,0.0789634216250229,9.68977177042215e-05,0.00318868395132741,0.015339517813469,6.57119777072483e-06,0.000542862433552862,0.00174138622558126,2,"HCTAUXIN2h",0.365367965367965,1.26794925132587,5.62981981408833,4.84458365707314,0.560833667925732,4.81399015045008,0.54996500803013,"others",0.545048084124789,-0.00858504354702124,1.65529011274524,1.6433864009368,7073.11354117924,10320.1605124744,1.54097855962889,4.81399015045008,1.6433864009368
