Gene,Rate01,Rate10,Eject,Decay,Rate01Mean,Rate10Mean,EjectMean,Rate01SD,Rate10SD,EjectSD,Rate01Median,Rate10Median,EjectMedian,Rate01MAD,Rate10MAD,EjectMAD,Model,Condition,Expression,Variance,ThirdMoment
C15orf41,2.1407176457225463e-5,1.1129976152474422e-5,0.00020369151742636555,0.0029292088090582214,0.012244942336285924,0.10027019004583158,0.002556766960490463,0.04767679843911821,0.38095744872243015,0.008460162559051796,0.0038614620096398774,0.017184078640314945,0.0006419240186691293,0.002306957969775855,0.01625174925190194,0.00045202434690973356,2,HCTDMSO2h,0.09139640846957921,0.09322804200264634,0.0956256329520838
C15orf48,0.6137495114712619,0.00021883395585934047,1.1955790616701813e-5,0.0037162585927064443,0.0029771355217412306,0.19992594763539415,0.002932489276774764,0.013663387408848534,0.6810877842784837,0.00950840376646821,0.0006370233116722804,0.04084099118324922,0.0007341766205337026,0.00048287979484829116,0.036571407868767655,0.0006330293924281092,2,HCTDMSO2h,0.006432591798445457,0.006391213561200029,0.006308989425328253
C15orf52,5.967813684203168e-5,6.093851947844156e-5,7.685404895091784e-5,0.003995688730295076,0.006022399493289879,0.13925264543302635,0.0026166539233593985,0.03913036157941048,0.6518066374207667,0.007997136804241417,0.0015251089804491382,0.027722113035354892,0.0006391456419199441,0.0010213670015216682,0.025202931720870805,0.0005259203961447377,2,HCTDMSO2h,0.019029750737067808,0.019203668640489998,0.01953468433375622
C15orf56,0.23955956023213512,3.839673312164054e-5,4.597269498293188e-6,0.0038105345414334688,0.0014501223585128634,0.23823858916597856,0.0036914089728521276,0.01011661794576885,0.9759265550218937,0.011433234459335279,0.0002678926327795793,0.050606748718691474,0.0008353780387563574,0.00021518692717984052,0.04385454290632432,0.0007251870216776947,2,HCTDMSO2h,0.0024122219244170464,0.0024064031098044083,0.002394793553123497
C15orf57,0.0025404567178252415,0.0008616612507737528,0.0008049256273777773,0.0035633361828613557,0.024038364787844227,0.05889988938475081,0.0025993464031617624,0.08276461064500444,0.3325619843282119,0.01235424512830882,0.009176793346977338,0.005419904521176062,0.0009647750265025335,0.005946642494726763,0.005056733984053122,0.00029538517850661347,2,HCTDMSO2h,0.3373590982286634,0.3470047271944633,0.36161689322987234
C15orf61,0.0015576014293893898,0.0010762555948558273,0.003759010890941921,0.004183571999444439,0.003090561494464616,0.01076960107951661,0.006420779675560246,0.002213796479394229,0.033501325673303654,0.00838013324327339,0.0026055259858629764,0.0024728604750323038,0.004333730633705343,0.0014336653825616115,0.0019942681079481222,0.0008577986208133238,2,HCTDMSO2h,1.0628019323671498,1.3025508179887508,1.7334102014004233
C15orf62,0.14252348512980376,0.00010317857291609176,1.6187744817215657e-5,0.030174558330338167,0.002561089638781735,0.14771636237919614,0.006087151792213289,0.01715470727519188,0.6497458062498603,0.034250401131480555,0.0004122899749331376,0.03045844156997992,0.0011942620983295014,0.00034917319496231375,0.02698308299881344,0.0010466600731928928,2,HCTDMSO2h,0.0010723860589812334,0.0010712360471217361,0.0010689384899161133
C15orf65,1.0540135444428107,5.041580153487757e-5,0.00023220807772422741,0.008021579786323537,0.03356965590420436,0.06204576935683151,0.0010912646541700725,0.28487370210240065,0.2737229799314546,0.003241798112508618,0.009625662513338178,0.005209962142388792,0.0003786899710433051,0.007219395992246495,0.00492119880275498,0.000129406617610131,2,HCTDMSO2h,0.05789332618600911,0.05668588623527795,0.05428667705191474
C16orf45,4.977431826267068e-6,2.1689469639194224e-6,0.0010387206037001863,0.002174039047228733,0.001408953823748625,0.00561465318928451,0.0019831241595586737,0.0012769796675013868,0.025333637867095308,0.0034514987070004416,0.0010087025161281855,0.0007828612627572282,0.0012928192299942142,0.0006147101186429535,0.0006188001225245099,0.000190985721404993,2,HCTDMSO2h,0.6648750335931202,0.7463314073879658,0.8204984675344175
C16orf46,2.865948840085495e-5,5.0041939429735455e-6,0.00040907357621147494,0.00278525004967039,0.021661497444304796,0.06153099639147303,0.0021093233697870497,0.06730664710772977,0.20908096102780196,0.006692842699984743,0.007943518124764692,0.0068992933237751256,0.0006333956626604346,0.005013353152973294,0.006539190534689113,0.0002499409411761351,2,HCTDMSO2h,0.2500670061645671,0.2550757124761348,0.2617795009955831
