Gene,Rate01,Rate10,Eject,Decay
A1CF,0.13646307313601475,0.019026813185117352,9.731758033932965e-7,0.0021673846846251977
A2M-AS1,0.1981718907476938,0.0014056268107246425,7.743380104333749e-6,0.0037535679540591504
A4GALT,1.845098984805694e-5,1.4672438398687357e-5,0.0005625887367296601,0.004772622011159922
AAAS,0.0004208097218299236,0.0013282046570775611,0.0003815656967441899,0.0004204004348582443
AACS,1.9398801234267367,0.00031956508647995526,2.3712531417121123e-5,0.0004813731562767961
AADAC,0.6646428384062902,0.05809780280343415,2.5813250984400713e-6,0.00035438840091621166
AAED1,2.172210970423269e-5,6.920084935371331e-6,0.001050502111828047,0.0025411165827101917
AAK1,7.676661582305545e-6,7.314560089259988e-6,0.0003012049571469991,0.0037127214664299415
AAMDC,7.114123075477143e-5,1.8827250252431267e-5,7.915641914170997e-5,0.0002745681175220499
AAMP,7.888815308783704e-5,0.0005001383614868566,0.00018169845571628466,2.4777000090798225e-5
AANAT,0.07636715367247925,0.0005089683702337005,4.069584938978035e-6,0.0017484579779097511
AAR2,0.0583860754028591,6.474596449360018,0.04848629309823376,0.004798949840084059
AARS2,0.00024434232589255896,5.96164253168687e-5,3.9793062942054194e-5,0.003794880695706363
AARSD1,0.0003604750453310733,0.0001900522319958716,0.00038403798791029084,0.0024744679549160917
AARS,2.266764405100576e-5,6.947960882342857e-6,0.00032809964772701335,0.0015248854733465984
AASDHPPT,1.0164272745321108e-5,3.4175210901240966e-6,0.001181512503063306,0.0019841867641632103
AASDH,2.7178418679983406e-5,9.438821334079714e-6,0.0007519540204490345,0.004736852220213539
AATF,1.1216197215222928e-5,2.296274845911133e-6,0.0010037411221304677,0.0017611975788148493
AATK,3.1684330593270302,4.5788371155696864e-5,0.0005743567903530504,0.012742710868204988
ABAT,0.00020369834135775932,2.2180463412527564e-5,2.6451716847631295e-5,0.0013696959642707427
ABCA10,0.08095903597932612,11.712916850239502,2.8486765141471057e-5,0.0003101723391791797
ABCA12,0.017381739022318543,0.0023004179673909793,1.0308809958883583e-6,0.0016515124116240677
ABCA1,0.846718988100318,0.0012317825315597529,3.206484007166323e-5,0.007385811770024206
ABCA3,5.6136516606261166e-5,5.6593417632521256e-5,2.4074562072746372e-5,0.0007168766969003466
ABCA4,0.12789460839821243,0.0002265416431758955,5.394897210585116e-6,0.00195198571279612
ABCA7,0.00037229188874850336,0.0005844444594533868,0.0008587214992946885,0.0008435115663862503
ABCA9,0.12022135604282351,0.0003335646157825106,4.556243904426793e-6,0.010811130271384022
ABCB10,0.34508591227653723,0.001275337764672992,7.047893479780793e-6,0.0001971115699104756
ABCB1,1.0145276732868182e-5,9.472007519504587e-5,8.696718991540917e-5,0.0008609414257489627
ABCB6,0.03373634658171179,0.0002528795660830576,5.745877416451045e-7,0.0014473889620767483
ABCB7,6.656200281461575e-5,6.877785520995642e-7,0.00016346810736571883,0.0013898561611817284
ABCB9,1.8506408072958096,0.0020063675984908517,5.116685289150172e-5,0.0023082826787020868
ABCC10,5.858462067970203e-5,3.094045147711497e-5,6.420247798204651e-5,0.0014514314626398802
ABCC11,0.17664463420789822,0.0001957844282472452,2.0663413922255016e-6,0.005238560726787672
ABCC1,2.710458093404292e-5,3.775630907257944e-6,4.948173298255144e-5,0.0012165993692092455
ABCC2,0.0001094441767569346,0.00041406817173750315,0.00033186839930446447,0.0002893747417620803
ABCC4,0.00012670459095847166,2.0669484122394013e-5,4.977209416597483e-5,0.0007602481184960448
ABCC5,1.2442130045424828,0.0009699032938778324,2.8711949371236234e-5,0.0005872169972584776
ABCC6,9.21134206317736e-6,3.592673332271426e-5,0.0002466627594116505,0.004802258218489456
ABCD1,1.9675763507191593e-5,3.0125605035760876e-5,8.580784031138668e-5,0.001375144616784453
ABCD3,0.0042386282447233635,1.7226101747877676,0.06237540235536194,0.0013946558576978451
ABCD4,2.1758128676068347e-5,6.773437563947124e-6,0.0004001856146140371,0.0014125736984584244
ABCE1,0.001576179070841249,0.0022957510911207537,0.002754179033049119,0.0012683610095297027
ABCF2,0.00021981889643121275,9.384490541294055e-5,0.0002769458711901231,0.0007208937344792662
ABCF3,7.137779385811454e-5,5.1084134804350885e-6,0.00048408048560357,0.002671681973477937
ABCG1,0.7339791799805969,0.002350134371407627,6.901660289711762e-6,0.002815815949431738
ABCG2,0.1138580400270328,3.238224784376962e-5,1.1823375115503856e-5,0.0024194356367429645
