Gene,BurstMean,BurstSD,BurstMedian,BurstMAD
A1CF,0.03113581414775966,0.08611129037023568,0.008739513720386383,0.010880473138484056
A2M-AS1,0.03694381345581185,0.08273173667126521,0.016411581617783152,0.018040516378883407
A4GALT,0.4718718578544654,1.9896962655212445,0.07145665995704953,0.08361828612978833
AAAS,0.05959123494623577,0.3007879008452869,0.0269172890140837,0.021378975662339136
AACS,0.012448866118709241,0.03663065259138502,0.006567532124856475,0.006310569127255687
AADAC,0.010207141361217554,0.030575687352049,0.0027619099981694224,0.0034322830475870874
AAED1,0.97818116137994,2.996081424124622,0.19550223675753353,0.2220634637762382
AAK1,0.2951706748442898,0.8611755965265785,0.10979148402925738,0.078277827099837
AAMDC,0.1332630494364316,0.13347365729588093,0.11244783396220726,0.032461307222079724
AAMP,0.185128780266001,0.06167521599777222,0.1801473174570892,0.027215255771099175
AANAT,0.021406616247234833,0.04550989485513399,0.009205413843732971,0.010663650273371432
AAR2,0.9058256142642055,3.432827276037646,0.11460670798960632,0.1501793156430194
AARS2,0.044851213104073404,0.201157337942237,0.015137879670944182,0.015600492290074312
AARSD1,0.20369656606454095,1.0380498743901767,0.04808430868353401,0.045174202786453246
AARS,0.15984590507696061,0.32571897600122235,0.10454809910666764,0.043838284958584814
AASDHPPT,1.4525515389737944,4.6431858047426084,0.24588811008740322,0.27324766875491746
AASDH,1.660464179793723,5.915313317418561,0.2802867179499422,0.3539694753551651
AATF,0.34727083856011304,0.951996882312305,0.12448275881238273,0.0771357615718625
AATK,0.8534192515319228,4.0150603760789805,0.18003555686727893,0.20581396490817208
ABAT,0.0219359669825333,0.11835528293920963,0.009070048524459747,0.00881419821038062
ABCA10,0.009698966270194067,0.020313732950632536,0.003316185270744559,0.004132844746901758
ABCA12,0.026017228030633513,0.06172211173870279,0.00812614590279474,0.01013105151593295
ABCA1,0.07048821512360927,0.26065169994195514,0.025367553503241647,0.028311109358207343
ABCA3,0.020536957354205965,0.023804721748751312,0.013172525783477872,0.013799632171474714
ABCA4,0.027009965551051115,0.06160776312721915,0.00975460360834143,0.011777355346493757
ABCA7,2.528600145412416,4.972244983846579,1.594602312259533,1.0757785170149234
ABCA9,0.057472980497009316,1.2989697611310476,0.005544822727432043,0.007257808722355762
ABCB10,0.014295231294151523,0.014225217481252508,0.009820188061376049,0.010097356449453572
ABCB1,0.08386917806169035,0.07166714056338766,0.07024011651735419,0.0469425177442074
ABCB6,0.02853916667736501,0.10940535107146482,0.0068550212206521625,0.008633236687115105
ABCB7,0.11358391049702873,0.30867139495031054,0.05431586827096793,0.03681812938718723
ABCB9,0.05350101931717442,0.28303436655372954,0.01510984881724032,0.014849152037626368
ABCC10,0.03415949153298437,0.13894572174591005,0.0162971343029732,0.015022648193547617
ABCC11,0.05090194400543631,0.24204969589025915,0.00999797337475151,0.012808203886518389
ABCC1,0.03585886581656908,0.04709302461007001,0.025396090042176227,0.022669092795901857
ABCC2,0.6999686336035235,0.7096830019205329,0.5064329168896886,0.19790335517963753
ABCC4,0.032018132889035975,0.1588012973301584,0.012509995126319501,0.011769998925456519
ABCC5,0.03035520394744874,0.05912975330142069,0.022375601836900405,0.01880331445141655
ABCC6,0.05833057940763144,0.42903225674862444,0.01836866543136015,0.018697062191728436
ABCD1,0.024607192482291353,0.10957010894310877,0.013555993326977451,0.01308631774807539
ABCD3,0.13036112779899162,0.65520735006871,0.022249375859313584,0.022944827753626187
ABCD4,0.22753414697393934,0.7314064568573804,0.059266915245194444,0.05274203982384251
ABCE1,1.3521407708952053,2.2662804077474794,0.7107373283392302,0.5964970302985299
ABCF2,0.14582973350567188,0.3707555093192597,0.07996616084055541,0.04040841104222061
ABCF3,0.38921408151619336,1.782886359411499,0.08277868991050247,0.07510991320067263
ABCG1,0.030661646767978615,0.058890578476624385,0.01347401471289385,0.015421728038511478
ABCG2,0.02866355304696092,0.05426522518543187,0.012931371615525468,0.014764669575877097
ABCG4,0.03793514158746328,0.07579277264569896,0.016013704175648513,0.01846655487432778
ABHD10,0.3310475722823688,0.18266009508018197,0.28387973996017557,0.06958332100155236
ABHD11,0.3554672406029241,0.7617100440420826,0.21676918472443893,0.07313954955182823
ABHD12B,0.0093644870749664,0.014422583551893646,0.004308449371978459,0.004994900410126114
ABHD13,1.0557781133674908,5.322017714236285,0.17170481962106665,0.21362111270001063
ABHD15,0.1121284974333765,0.7106098659564786,0.03528490565973077,0.031951525590874025
ABHD17A,0.6809350457563771,2.1000099817271494,0.239550779910379,0.1467596532144166
ABHD17B,1.7831919470394924,9.777788443260645,0.29080491647622975,0.3789011273065418
ABHD17C,0.3063348675484443,1.2116209653051373,0.10927584013228706,0.06962030031987207
ABHD2,0.06829007267586312,0.26777963076010497,0.04750464932423469,0.03314218114702897
ABHD4,0.14054687461362,0.3483483640057004,0.07037450114612906,0.05390537081543998
ABHD5,0.24353820486557642,0.9651296707910271,0.03737684164807378,0.04390488804260067
ABHD6,0.20318376708316563,0.8923402909442475,0.04264306186652103,0.04411980493105025
