Gene,BurstMean,BurstSD,BurstMedian,BurstMAD
LIMD1-AS1,0.6620164428187615,0.06759658133843177,0.65825435058704,0.06652892199765052
LIMD1,1.4717220890356093,0.18021187015946183,1.4595115966595076,0.18030100418265627
LIMD2,0.184368407721896,0.539160364901638,0.07739901751445327,0.04527577466638066
LIMK1,0.46671994470813705,0.2364684785688008,0.39471188244702526,0.12095400460939681
LIMK2,1.057286244781334,0.14809609645909788,1.0383795995207663,0.1431105533257038
LIMS1,2.9104908448231694,0.10332411180098416,2.9021219422654423,0.09431260033364663
LIMS2,0.2067836195009612,0.3713218266237975,0.1501187071247374,0.044729716713184896
LIN28A,0.027893185051408788,0.05241143502627208,0.012263600206031455,0.013826003760510743
LIN37,0.1454950756744251,0.4753289153261381,0.06527790522881013,0.05613919770024549
LIN52,0.9433739247402138,0.09993226957044825,0.9291538035729628,0.09180346124344142
LIN54,0.9516917888347043,0.18664610575970036,0.9224357335634167,0.16691680944550244
LIN7A,0.6403508911460968,1.6982963974581113,0.4085954504951896,0.15820274694239161
LIN7B,3.1341137205610305,8.131655663261855,0.9706091656276187,1.087580208346229
LIN7C,3.008921603437909,14.765588760943432,0.7788676829065844,0.8022831246911842
LIN9,1.4999676908585742,0.39117168948409403,1.4282759472195694,0.3141087913775715
LINC00035,0.0857551741586494,0.34007829167220566,0.029514242636669602,0.026426629767190752
LINC00086,0.06720499726779977,0.16730461121841744,0.034377238076643876,0.03146317565750704
LINC00087,0.13616599389496203,0.23457471375331318,0.07969508824608393,0.06510029564472644
LINC00094,0.9542095776326306,4.713667378387488,0.12822646544494665,0.15820775726437653
LINC00115,0.8444660298535231,3.471520923757584,0.2135673082051352,0.24094552846353617
LINC00116,0.9041457248970782,2.30703089173173,0.43114796462090166,0.30788772028652245
LINC00158,0.10480554806713503,0.25258547881408555,0.038980747023633286,0.04465210656679813
LINC00167,0.47646015671206543,1.4113178387709966,0.1555464056393239,0.16379055661486433
LINC00202-1,0.049860111330382546,0.03508891600242872,0.04371948579007515,0.03166175936293209
LINC00202-2,0.028057806427676718,0.08131562377194954,0.0075802515698938375,0.009437908708783948
LINC00222,0.7013990056539571,1.7781046112998455,0.34330480261285423,0.21459928668815298
LINC00240,0.5971200518494526,1.0403376376804512,0.31868129758705416,0.15468049436974604
LINC00242,0.09763577442830947,0.2852962882655402,0.03345696932061825,0.03785048476685008
LINC00265,0.8198820993802975,2.2442081999623142,0.3980450081263463,0.21969037478453673
LINC00271,0.6826494479144286,0.2519795039946121,0.6262159846471042,0.14602336509056252
LINC00304,0.028697116033877916,0.08295884362363956,0.010041934900654418,0.012072522296059877
LINC00310,0.041064584811007304,0.098438455489046,0.017491824419064363,0.018657255563259333
LINC00311,0.046627680703946524,0.048509743763407054,0.03611830691271779,0.029413358242368282
LINC00312,0.017052853481342254,0.03107559931665786,0.006493494394610344,0.007637458083115012
LINC00313,0.015909896500922352,0.03184870960696219,0.005927520256900748,0.007176209522240003
LINC00319,0.02278512704224291,0.03912430042795594,0.011102530102556914,0.012387974761543838
LINC00324,0.6076875969914565,1.4918845674899195,0.21515107248563015,0.19395570725448605
LINC00326,0.766944680021467,0.7952192351356969,0.6093481327829496,0.2137877255050424
LINC00337,0.13817176273208842,0.2115881836266243,0.0929011175039046,0.05468579561701214
LINC00339,0.4499143340300562,1.0669540086188734,0.16191343127705382,0.13473337670954483
LINC00341,0.04310950152454735,0.12155843709212567,0.017990660237056085,0.019545472822112803
LINC00398,0.03737479700035797,0.08781213301933571,0.012736611598075407,0.01537827517405877
LINC00441,0.075747722331042,0.1977976249319788,0.032944639577815626,0.03151236424820275
LINC00452,0.022006739914225606,0.039716945052088615,0.011212026878179054,0.012330510723892121
LINC00461,0.2960412149488387,1.020466622584853,0.07437764443833901,0.08773683241533149
LINC00466,0.5583196879854984,0.42217696849005004,0.45511637744458683,0.12088272388070914
LINC00479,0.015829219581154144,0.03942885066373487,0.004480208803930543,0.00553307395783858
LINC00482,0.6334387740694832,1.727521608237943,0.30020332627838975,0.13921362015883135
LINC00491,0.8361569459088406,0.20786201917732927,0.7934543340060447,0.16950327558767386
LINC00493,1.044543673907603,0.543717266606841,0.9162982233575552,0.45604764089581273
LINC00511,6.655475940125103,0.17215381954475084,6.653420476951159,0.15826999731631616
LINC00514,0.07488493447220565,0.1804462099722678,0.023867881817275602,0.029752314480321687
LINC00515,0.03441099014767635,0.07620336547807396,0.016108868199433107,0.017851291917855696
LINC00523,0.08982301707691312,0.2819591422998046,0.024956322648342272,0.030819328787606525
LINC00525,0.04692366936077394,0.10092301117286888,0.016747843738738694,0.020117790375844106
LINC00535,1.5919545737162235,3.684957709365515,0.7753545864525837,0.5233881202043038
LINC00551,0.0180548176340799,0.04333077599867497,0.005540112176673443,0.006866610741276835
LINC00565,0.044973530183643196,0.12144192782130327,0.01763025679687712,0.01972194954157744
LINC00568,0.5937749631794002,1.4073557965979608,0.21392040165841292,0.18700825206064225
LINC00574,0.0770138556108244,0.09275515755253304,0.056118532760382644,0.04508350247151937
LINC00578,2.3979774542146264,2.269393771483849,1.7541272311604275,0.8596015744099298
LINC00598,0.48221875329102537,0.671771432568394,0.31634731040859343,0.14516519859731736
LINC00618,0.028234099172076674,0.04525575390538041,0.01712972438875291,0.01717850409979911
LINC00620,0.2760997901494571,0.6361670251731149,0.0858767613043593,0.08914098607976834
LINC00624,0.0385031752653515,0.5380387171605694,0.004988769772930699,0.00646764225333466
LINC00629,0.036925485917138956,0.08562791931350651,0.014595879568974419,0.01686038741031312
LINC00630,3.610320051717192,9.659986242858418,1.8137573142590533,1.3198359655115695
LINC00638,0.5053678727724434,1.4287872593173003,0.14792062028084613,0.16136882219991464
LINC00652,0.039326665406247276,0.11905253958561623,0.01653801431380772,0.018636506929394822
LINC00654,0.03592985733357373,0.1893572240632127,0.010513192964316,0.012960638123803015
LINC00657,1.04712972814345,0.08466050125635172,1.0331866687777127,0.07517005655326002
LINC00659,0.8571070566268146,0.06956974894494876,0.8515618577520396,0.06648999734984042
LINC00662,0.7988699840336021,0.11089031927052759,0.7783441982360342,0.09971783096236646
LINC00663,0.1976639011319678,0.671801951093803,0.06928695103991282,0.06060085114381229
LINC00669,8.159993969913582,0.387391235597594,8.145426032557207,0.38129644064199686
LINC00704,0.9182343439026911,1.8312223318728411,0.4740476719070244,0.322685233575416
