Gene,Rate01,Rate10,Eject,Decay
USP37,0.003746974770169621,0.05000124299233478,0.09091416792704826,0.007647790084351884
USP38,0.000747460177926068,0.000368745512188518,0.0039520942291692545,0.007357753816626955
USP39,0.0007627615759561646,0.0016171907939085146,0.0010521526868576456,0.00043509961968735415
USP3,0.0045660184884758846,0.014333561782146282,0.022937996835250468,0.003092353376152163
USP40,0.0005241345132949433,0.02156934367382907,0.009216627323274553,0.00036775576407417057
USP42,0.003920339431153706,0.0032882421953481645,0.013107730412828093,0.011997539480625428
USP43,0.0023785272111218033,0.010256335630865128,0.010688575691265856,0.007703859823943204
USP45,0.0012920869365904072,0.0025493084767393903,0.002767245125998759,0.0016520825527889498
USP46,0.001794341950080727,0.030307522306897466,0.03445920079886371,0.0011538512363311266
USP47,0.003553097660557477,0.019334650693677406,0.03533674042476855,0.003944471016339094
USP48,0.0008374934430735874,0.0023974409501007045,0.003381250618180078,0.0006060326184460998
USP49,0.000805806013248852,0.009543628532672774,0.008878856037462126,0.0029136364431627034
USP4,0.0009907185420906194,0.0025042875762126297,0.0024914559206732894,0.0010365777021202611
USP53,0.003782237476843639,7.238362439103668,8.490380680614754,0.0034416429983095452
USP54,0.0016925356291174682,0.009260868768105418,0.0101162012529332,0.0039112216777882495
USP6NL,0.006270161916477604,0.13010717840844507,0.14617888382217792,0.007165212676547742
USP6,7.027451638052433e-5,1.085299552614953e-5,6.339467497549155e-5,0.0032982714943809947
USP7,0.0021220883267327414,0.0034722166105511506,0.005837127823005109,0.0023145014815656407
USP8,0.002985522479776659,0.004701069364335833,0.008133092093432813,0.002215984210492562
USP9X,0.0038176397919228175,0.0340596006785015,0.027782532362320433,0.002418809651505634
USPL1,0.009402833943930546,0.024633730621158954,0.029989123471318456,0.012429702654440235
UST,0.001007183111039822,0.009274618659365162,0.017325513473419922,0.0027584955207368544
UTP11L,0.0041546596977061895,0.01567148294315734,0.012102034333316612,0.0019092493812075972
UTP14A,0.003613860407566706,0.013821747662481006,0.013143599444172007,0.002231047058330399
UTP14C,3.6756266080869585e-6,3.2617203884304997e-6,0.0010744116863428208,0.004107875658512765
UTP15,1.6147948492214003e-5,5.8642428478242586e-6,0.0019584133559469694,0.004619926661121271
UTP18,0.002622889275050847,0.006109047103906144,0.008932314865361411,0.002178606604481172
UTP20,0.0021239701470180494,0.014377787932941281,0.016268329863069506,0.002476946812552374
UTP23,0.004203229683612993,0.004891169789388877,0.007765374783425589,0.005405519200655391
UTP3,0.00809446942800032,0.013240589622799732,0.013094638418843946,0.004181957233968431
UTP6,0.0030285242633969556,0.011256397729760764,0.00664112344062119,0.0015978643282355514
UTRN,0.0013109124501997675,0.023726610987259922,0.0439510075011433,0.0021117416027105285
UTS2B,1.0403064488187936e-6,2.4911492339932474e-5,0.00010381034378761687,0.000416738623323255
UTS2,4.400790416260504e-5,1.83858836380494e-5,0.00010636714165246927,0.0012609711272567
UVRAG,0.003251073399099795,0.021764237879635735,0.02529579354976133,0.004695525346943352
UVSSA,0.0008547336135703283,0.0032452562172486338,0.0009172630991308963,0.0008984840111277161
UXT-AS1,0.03752453428984588,0.00012384940658188482,9.318340256307789e-6,0.011418721070315196
VAC14-AS1,1.7650071732438935e-6,1.2083146335331134e-5,0.0003410004651758101,0.0034585800943590533
VAC14,0.0013986884314266918,0.003829737651092337,0.002346223386295558,0.0017459548939762052
VAMP1,3.388503428693024,0.0013685061429372593,0.00010080469654665632,0.0028243137653338464
VAMP2,0.003740932097438192,0.008466267621955636,0.003403830951537639,0.0015764399639612747
VAMP3,0.00046089289755496304,0.00021928193902654277,0.00046244697239508967,0.0003338599256387684
VAMP4,3.139612143849474e-5,2.1986960796847585e-5,0.00036057624852398274,0.00207448963137123
VAMP8,0.00046696881757597817,0.0008000624070702506,0.0008424556184682498,0.0001821675435423561
VANGL1,1.2898772875691485e-5,5.543712804334549e-6,0.0018601796193548903,0.004524553634345647
VANGL2,0.001483862623119984,2.0227317771366405e-6,2.8974957428515534e-6,0.001629450199167478
VAPA,0.008595173305050849,0.031607048034932514,0.03719727449227154,0.0023042704868349627
VAPB,0.002910365675155429,0.02129785261038532,0.014687348486078677,0.001765478589100994
VASH1,0.0005640072031225146,0.0009436709909491079,0.00043167524315174675,0.0012797274045818377
VASH2,2.0240053831780257e-5,3.0585873162634785e-5,0.00018480192562016787,0.0018237256156087415
VASN,4.852787315543219e-6,1.5317167463849675e-5,0.0007346379464730229,0.014565724580640616
VASP,0.003024567388804537,0.01840528090468216,0.018280411177503383,0.0015709741876506888
VAV1,0.0014273124244797816,0.001204853641573207,0.0014036169586447763,0.002236434532966108
VAV2,0.001077205107673743,0.0055408919207892695,0.008337750537496046,0.002032070326670626
VAX2,9.48291477539813e-6,1.3436403473054454e-5,0.00022773997670433478,0.002590506973101087
VCAN,0.00020996572169485272,2.7983395009690932,13.838425088156882,0.0006670276821662981
VCL,0.0006618475809325318,0.9686461246799961,10.732356438951877,0.0006646612914990163
VCPIP1,1.0122623618098912e-5,8.082945860327327e-6,0.004442399028718656,0.01216660652917476
VCPKMT,0.0014185917044047763,0.0007696142231634175,0.0023269208908313164,0.005729762155875098
VCP,0.001146360218174029,0.002352376882990533,0.002990557395746996,0.0005129068206126262
VDAC2,0.001140806242606777,1.8013803327709947,2.1171185138202713,0.00023902934886105626
VDAC3,0.0023985711020689322,0.0160624423230298,0.01444796175939953,0.0008189551035290936
VDR,0.0006207152601818934,0.002534975099757447,0.0018643480664848264,0.004038621156953231
VEGFA,0.00395050336043378,0.017781401066336504,0.011315183664896186,0.007374030284237201
VEGFB,0.0013588543587097059,0.004173372470270689,0.0022341838183149373,0.0010015318362207597
VEPH1,0.000128255446317712,0.00123799958443672,0.0018401167497903667,0.0034397524035551684
VEZF1,0.003029073866361581,0.011439706138390755,0.010346563199348456,0.0042340963442865495
VEZT,0.002041261648490329,0.010988060845860313,0.017338509281815868,0.001940135000842799
VGF,0.0013586138070127427,0.015303018089575291,0.014816910450865974,0.002185312941277752
VGLL4,0.0035884530522171426,0.03513636946400091,0.04627668803629564,0.0035530717920811586
VHL,0.0025438638144730766,0.00374978292966179,0.0025872547421602506,0.0023602320215626994
VILL,0.2612171561692922,6.0139769554921436e-5,8.530488349314449e-6,0.0006263847247298403
