pos	Md	Mn	gt
59	0.472781349269309	0.942106831893067	DDMSO
60	0.461265824142734	0.905057120603266	DDMSO
61	0.521560377368523	0.938103847113438	DDMSO
62	0.472102065721508	0.890767082278779	DDMSO
63	0.449740061082692	0.824165529561867	DDMSO
64	0.454414560619043	0.801988099004108	DDMSO
65	0.44977767734742	0.846427859959297	DDMSO
66	0.423828965192761	0.818451653382536	DDMSO
67	0.407166093856468	0.776931921304974	DDMSO
68	0.397776604065815	0.720730902980307	DDMSO
69	0.384701696383563	0.721042187326284	DDMSO
70	0.400711021636792	0.723122369819303	DDMSO
71	0.411333366824006	0.732460768921424	DDMSO
72	0.417881395821539	0.696578951488711	DDMSO
73	0.42180107540715	0.690404179714602	DDMSO
74	0.420373660600357	0.721233014245382	DDMSO
75	0.350905131941824	0.683177802809071	DDMSO
76	0.392549109459903	0.692309442680444	DDMSO
77	0.348444366640689	0.688444023256005	DDMSO
78	0.382216666792017	0.678822222874859	DDMSO
79	0.370025943403344	0.683245909939366	DDMSO
80	0.425876448116398	0.653153984732813	DDMSO
81	0.358359450244286	0.627810105605072	DDMSO
82	0.339063172154209	0.606972807525723	DDMSO
83	0.361296822787272	0.66447049663837	DDMSO
84	0.323043190684893	0.623154741552043	DDMSO
85	0.410176636321126	0.6760859427057	DDMSO
86	0.358359450244286	0.621690227284797	DDMSO
87	0.370520465212103	0.670407857108698	DDMSO
88	0.382398958820057	0.649348965887881	DDMSO
89	0.362783640988042	0.614331004083315	DDMSO
90	0.393221095998721	0.637137138932476	DDMSO
91	0.413879928451147	0.671972221574769	DDMSO
92	0.37785323344098	0.580982708339722	DDMSO
93	0.326679843232591	0.647758066991626	DDMSO
94	0.364282746942539	0.6505853475819	DDMSO
95	0.364282746942538	0.671732331099334	DDMSO
96	0.361030222416266	0.598609486578861	DDMSO
97	0.362783640988042	0.619407780215646	DDMSO
98	0.382142142863832	0.660078838152144	DDMSO
99	0.353568548503052	0.597770382698609	DDMSO
100	0.378116268978331	0.609256317503325	DDMSO
101	0.33862903236912	0.628595150766024	DDMSO
102	0.394350529229859	0.663195501069975	DDMSO
103	0.342070384324091	0.64652067071513	DDMSO
104	0.376012182216677	0.623066765686478	DDMSO
105	0.398811917268846	0.694753540486115	DDMSO
106	0.403593834742093	0.651235075999404	DDMSO
107	0.366663679929091	0.595370609399183	DDMSO
108	0.386650985789887	0.60554047913355	DDMSO
109	0.342070384324091	0.636179730754078	DDMSO
110	0.36876840617255	0.686932041480132	DDMSO
111	0.400711021636792	0.683246223890356	DDMSO
112	0.38496255353753	0.633265315131173	DDMSO
113	0.340685483982698	0.612033422055587	DDMSO
114	0.352827314648748	0.61654265791867	DDMSO
115	0.369154284420225	0.623610116217983	DDMSO
116	0.400711021636792	0.672714936578252	DDMSO
117	0.367318436500393	0.634692976106426	DDMSO
118	0.361036663058892	0.605324865328582	DDMSO
119	0.392549109459903	0.688045180004245	DDMSO
120	0.336348111425701	0.593806394550273	DDMSO
121	0.404989075248573	0.671335331494743	DDMSO
122	0.401374450480562	0.678813996351901	DDMSO
123	0.442997109347208	0.645414708289663	DDMSO
124	0.402675291350698	0.674995482243733	DDMSO
125	0.391806332267086	0.657607389408484	DDMSO
126	0.401039742737397	0.671505247679348	DDMSO
127	0.386399913721193	0.666121463894976	DDMSO
128	0.470339749216948	0.723297573192792	DDMSO
129	0.399736055647408	0.683590495514192	DDMSO
130	0.413879928451147	0.689365384927367	DDMSO
131	0.440782123800472	0.708820773414924	DDMSO
132	0.463981182947865	0.759790861594967	DDMSO
133	0.412496639920227	0.619512703827912	DDMSO
134	0.442997109347208	0.715640309820712	DDMSO
135	0.368203008292086	0.674842029371206	DDMSO
136	0.392549109459903	0.726809729061493	DDMSO
137	0.442853535498772	0.759315290705329	DDMSO
138	0.42180107540715	0.772432585024379	DDMSO
139	0.464100335794025	0.763213646846558	DDMSO
140	0.404387269541717	0.661398950070107	DDMSO
141	0.410407461665145	0.659042115927181	DDMSO
142	0.480853225964151	0.75661631758617	DDMSO
143	0.426575798563252	0.768383205704553	DDMSO
144	0.4633629077559	0.776577901163193	DDMSO
145	0.42180107540715	0.74976025522339	DDMSO
146	0.42180107540715	0.783220118066411	DDMSO
147	0.476521214919429	0.789498194238944	DDMSO
148	0.467835202926204	0.848815073392809	DDMSO
149	0.456769040207743	0.831489332025761	DDMSO
150	0.454414560619043	0.747860755990396	DDMSO
151	0.0801422043273585	0.780505162965271	DDMSO
152	0.881564247600943	0.961471430801242	DDMSO
153	0.881564247600943	1.149488332449	DDMSO
154	0.881564247600943	1.28815079741423	DDMSO
155	0.881564247600943	1.35160650172035	DDMSO
156	0.881564247600943	1.32810438901438	DDMSO
157	0.881564247600943	1.34925629044975	DDMSO
158	0.881564247600943	1.42446305110886	DDMSO
159	0.881564247600943	1.39861072713229	DDMSO
160	0.881564247600943	1.40566136094408	DDMSO
161	0.881564247600943	1.24819720581408	DDMSO
162	0.881564247600943	1.26699889597885	DDMSO
163	0.881564247600943	1.33045460028497	DDMSO
164	0.881564247600943	1.30460227630841	DDMSO
165	0.881564247600943	1.34925629044975	DDMSO
166	0.881564247600943	1.25524783962587	DDMSO
167	0.881564247600943	1.19884276913154	DDMSO
168	0.881564247600943	1.37980903696751	DDMSO
169	0.881564247600943	1.21059382548453	DDMSO
170	0.881564247600943	1.20824361421393	DDMSO
171	0.881564247600943	1.19884276913154	DDMSO
172	0.881564247600943	1.149488332449	DDMSO
173	0.881564247600943	1.16123938880199	DDMSO
174	0.881564247600943	1.16358960007259	DDMSO
175	0.881564247600943	1.01552629002497	DDMSO
176	0.881564247600943	1.01317607875438	DDMSO
177	0.881564247600943	0.921517839201093	DDMSO
178	0.881564247600943	0.916817416659899	DDMSO
179	0.881564247600943	0.984973543507212	DDMSO
180	0.881564247600943	0.874513613789152	DDMSO
181	0.881564247600943	0.872163402518555	DDMSO
182	0.881564247600943	0.890965092683331	DDMSO
183	0.881564247600943	0.818108543294824	DDMSO
184	0.0801422043273585	0.733500937553331	DDMSO
185	0.881564247600943	0.832209810918406	DDMSO
186	0.0801422043273585	0.815758332024227	DDMSO
187	0.0801422043273585	0.792256219318256	DDMSO
188	0.0801422043273585	0.771104317882883	DDMSO
189	0.0801422043273585	0.782855374235868	DDMSO
190	0.0801422043273585	0.766403895341689	DDMSO
191	0.0801422043273585	0.707648613576764	DDMSO
192	0.0801422043273585	0.782855374235868	DDMSO
193	0.0801422043273585	0.691197134682584	DDMSO
194	0.0801422043273585	0.754652838988704	DDMSO
195	0.0801422043273585	0.759353261529898	DDMSO
196	0.0801422043273585	0.623041007835271	DDMSO
197	0.0801422043273585	0.608939740211689	DDMSO
198	0.0801422043273585	0.580737204964524	DDMSO
199	0.0801422043273585	0.55253466971736	DDMSO
200	0.0801422043273585	0.583087416235121	DDMSO
1	0.0801422043273585	0.102582021539019	ODMSO
2	0.0801422043273585	0.109313966702517	ODMSO
3	0.0801422043273585	0.102101168313055	ODMSO
4	0.0801422043273585	0.103864296808257	ODMSO
5	0.0801422043273585	0.105947994120768	ODMSO
6	0.0801422043273585	0.103864296808257	ODMSO
7	0.0801422043273585	0.0993763333659245	ODMSO
8	0.0801422043273585	0.1019408839044	ODMSO
9	0.0801422043273585	0.101299746269781	ODMSO
10	0.0801422043273585	0.0942472322889736	ODMSO
11	0.0801422043273585	0.102742305947674	ODMSO
12	0.0801422043273585	0.0944075166976283	ODMSO
13	0.0801422043273585	0.0987351957313057	ODMSO
14	0.0801422043273585	0.095689791966866	ODMSO
15	0.0801422043273585	0.0934458102457	ODMSO
16	0.0801422043273585	0.0920032505678075	ODMSO
17	0.0801422043273585	0.0955295075582113	ODMSO
18	0.0801422043273585	0.0932855258370453	ODMSO
19	0.0801422043273585	0.094567801106283	ODMSO
20	0.0801422043273585	0.0980940580966868	ODMSO
21	0.0801422043273585	0.094567801106283	ODMSO
22	0.0801422043273585	0.0857521586302736	ODMSO
23	0.0801422043273585	0.0966514984187943	ODMSO
24	0.0801422043273585	0.0929649570197358	ODMSO
25	0.0801422043273585	0.0915223973418434	ODMSO
26	0.0801422043273585	0.0908812597072245	ODMSO
27	0.0801422043273585	0.0891181312120226	ODMSO
28	0.0801422043273585	0.0908812597072245	ODMSO
29	0.0801422043273585	0.0921635349764622	ODMSO
30	0.0801422043273585	0.094567801106283	ODMSO
31	0.0801422043273585	0.0905606908899151	ODMSO
32	0.0801422043273585	0.0902401220726056	ODMSO
33	0.0801422043273585	0.091201828524534	ODMSO
34	0.0801422043273585	0.0924841037937717	ODMSO
35	0.0801422043273585	0.0948883699235924	ODMSO
36	0.0801422043273585	0.0924841037937717	ODMSO
37	0.0801422043273585	0.0980940580966868	ODMSO
38	0.0801422043273585	0.101620315087091	ODMSO
39	0.0801422043273585	0.104505434442875	ODMSO
40	0.0801422043273585	0.111557948423683	ODMSO
41	0.0801422043273585	0.114763636596777	ODMSO
42	0.0801422043273585	0.120373590899692	ODMSO
43	0.0801422043273585	0.137844591443057	ODMSO
44	0.0801422043273585	0.14714108714503	ODMSO
45	0.0801422043273585	0.164612087688394	ODMSO
46	0.0801422043273585	0.200996648453015	ODMSO
47	0.0801422043273585	0.22664215383777	ODMSO
48	0.0801422043273585	0.264148705462974	ODMSO
49	0.0801422043273585	0.29428217429006	ODMSO
50	0.0801422043273585	0.357915084525983	ODMSO
51	1.09651935283018	2.15463025279588	ODMSO
52	0.667851702727987	1.69952649042767	ODMSO
53	0.554442923019461	1.28262117884049	ODMSO
54	0.471424731337403	1.07657298879951	ODMSO
55	0.448915093031734	0.947040848379738	ODMSO
56	0.435162222104922	0.885159770642611	ODMSO
57	0.42180107540715	0.809608172089828	ODMSO
58	0.388466924038725	0.758386884674774	ODMSO
59	0.377150420242178	0.725164282455902	ODMSO
60	0.379445905674105	0.722686919481574	ODMSO
61	0.365619184263973	0.696498455312408	ODMSO
62	0.355640254915488	0.666193919471267	ODMSO
63	0.340274912589715	0.639843414318298	ODMSO
64	0.328075760634136	0.639560686470041	ODMSO
65	0.320568817309434	0.62209563694068	ODMSO
66	0.322335262519568	0.605954216359482	ODMSO
67	0.320568817309434	0.602031490547443	ODMSO
68	0.319379786722447	0.599269652879985	ODMSO
69	0.320568817309434	0.594654787560099	ODMSO
70	0.317332003701508	0.588847556127626	ODMSO
71	0.315061584840082	0.587094972640901	ODMSO
72	0.319885369809194	0.5721258405061	ODMSO
73	0.321766739192375	0.579820994598979	ODMSO
74	0.311734302198067	0.566963656580749	ODMSO
75	0.307557803230627	0.552377997977449	ODMSO
76	0.308239247412917	0.557523801934786	ODMSO
77	0.310869655759914	0.564493285713817	ODMSO
78	0.308239247412917	0.556261089879574	ODMSO
79	0.308239247412917	0.553989858580921	ODMSO
80	0.304513034746305	0.542313865978684	ODMSO
81	0.299950550308326	0.546320009692569	ODMSO
82	0.315815526002815	0.548279428411658	ODMSO
83	0.302775316439485	0.549593954123833	ODMSO
84	0.314284152836889	0.560330407121143	ODMSO
85	0.309846926189662	0.54872975820137	ODMSO
86	0.303694222562504	0.539981909219618	ODMSO
87	0.308239247412917	0.539287947733137	ODMSO
88	0.308239247412917	0.534784867394649	ODMSO
89	0.308239247412917	0.540630953404123	ODMSO
90	0.29985178489828	0.524397294848455	ODMSO
91	0.304974644546229	0.537804146128183	ODMSO
92	0.308239247412917	0.534597312282459	ODMSO
93	0.308239247412917	0.542461855803154	ODMSO
94	0.293924182436012	0.52472087978754	ODMSO
95	0.296822978990217	0.522696404753139	ODMSO
96	0.296822978990217	0.522467905755283	ODMSO
97	0.307165243066531	0.531886463599235	ODMSO
98	0.296822978990217	0.530540406623711	ODMSO
99	0.28896107412352	0.524479414161873	ODMSO
100	0.279946331361393	0.526397504327864	ODMSO
101	0.296465274260147	0.529965593413729	ODMSO
102	0.296822978990217	0.520228739736305	ODMSO
103	0.308239247412917	0.54082510555686	ODMSO
104	0.286222158311995	0.51846921128859	ODMSO
105	0.296822978990217	0.52597112119219	ODMSO
106	0.29169194783373	0.517231930982957	ODMSO
107	0.297825759324643	0.527643568527317	ODMSO
108	0.302379764893328	0.531764243186023	ODMSO
109	0.286222158311995	0.512817605724973	ODMSO
110	0.296822978990217	0.535879237743581	ODMSO
111	0.298248729239499	0.528133066630974	ODMSO
112	0.302819208234632	0.524052267270889	ODMSO
113	0.296822978990217	0.524402619294564	ODMSO
114	0.297825759324643	0.521884380990488	ODMSO
115	0.296822978990217	0.527944334840435	ODMSO
116	0.298948975409169	0.525865098458293	ODMSO
117	0.303213421807938	0.533329275024322	ODMSO
118	0.294041560865413	0.523428706592926	ODMSO
119	0.296822978990217	0.514450875529533	ODMSO
120	0.295522030985004	0.524810440275908	ODMSO
121	0.298519008339943	0.525565687965779	ODMSO
122	0.297825759324643	0.525211782773384	ODMSO
123	0.299197799225338	0.523315346735476	ODMSO
124	0.297825759324643	0.54155250334292	ODMSO
125	0.298856026121095	0.530229422271743	ODMSO
126	0.296822978990217	0.540446488513047	ODMSO
127	0.308239247412917	0.550508324469935	ODMSO
128	0.303987671586532	0.543329190753328	ODMSO
129	0.304461805655406	0.539678231898506	ODMSO
130	0.315078941706041	0.539952109842729	ODMSO
131	0.308239247412917	0.547883921491184	ODMSO
132	0.308239247412917	0.562866918926848	ODMSO
133	0.308239247412917	0.560278823531035	ODMSO
134	0.308239247412917	0.551226004809971	ODMSO
135	0.319743672348534	0.559669185435847	ODMSO
136	0.3072697299253	0.550394013513755	ODMSO
137	0.306554879940715	0.559789951652076	ODMSO
138	0.320568817309434	0.576415921471751	ODMSO
139	0.312730603068949	0.575745186254041	ODMSO
140	0.320568817309434	0.578221047070071	ODMSO
141	0.329762700069476	0.579722891894299	ODMSO
142	0.333925851363994	0.609759274653515	ODMSO
143	0.335236654647469	0.590134146431515	ODMSO
144	0.326384345197035	0.595886022073782	ODMSO
145	0.347034637775878	0.608591677904875	ODMSO
146	0.335195531407203	0.613385421887014	ODMSO
147	0.348444366640689	0.620594320359375	ODMSO
148	0.337099135274404	0.611547788336133	ODMSO
149	0.343691071117525	0.628881787679382	ODMSO
150	0.30671707828989	0.562613145774607	ODMSO
151	0.0801422043273585	0.606516202349449	ODMSO
152	0.0801422043273585	0.779623363696543	ODMSO
153	0.0801422043273585	0.842935705115156	ODMSO
154	0.0801422043273585	0.921955918581932	ODMSO
155	0.0801422043273585	0.987351957313056	ODMSO
156	0.0801422043273585	1.05499197776535	ODMSO
157	0.0801422043273585	1.06428847346732	ODMSO
158	0.0801422043273585	1.07743179497701	ODMSO
159	0.0801422043273585	1.09810848369347	ODMSO
160	0.0801422043273585	1.10275673154445	ODMSO
161	0.0801422043273585	1.12904337456383	ODMSO
162	0.0801422043273585	1.11125180520315	ODMSO
163	0.0801422043273585	1.09169710734728	ODMSO
164	0.0801422043273585	1.11125180520315	ODMSO
165	0.0801422043273585	1.09426165788575	ODMSO
166	0.0801422043273585	1.09169710734728	ODMSO
167	0.0801422043273585	1.03912382130853	ODMSO
168	0.0801422043273585	1.03014789442387	ODMSO
169	0.0801422043273585	1.01620315087091	ODMSO
170	0.0801422043273585	1.00225840731795	ODMSO
171	0.0801422043273585	0.95721848848597	ODMSO
172	0.0801422043273585	0.985588828817854	ODMSO
173	0.0801422043273585	0.945998579880139	ODMSO
174	0.0801422043273585	0.922597056216551	ODMSO
175	0.0801422043273585	0.892143018572155	ODMSO
176	0.0801422043273585	0.894547284701975	ODMSO
177	0.0801422043273585	0.852552769634439	ODMSO
178	0.0801422043273585	0.844378264793049	ODMSO
179	0.0801422043273585	0.808634841663047	ODMSO
180	0.0801422043273585	0.804788015855334	ODMSO
181	0.0801422043273585	0.794369529292777	ODMSO
182	0.0801422043273585	0.793728391658158	ODMSO
183	0.0801422043273585	0.7475664819656	ODMSO
184	0.0801422043273585	0.746925344330981	ODMSO
185	0.0801422043273585	0.721440123354881	ODMSO
186	0.0801422043273585	0.694031489474924	ODMSO
187	0.0801422043273585	0.682811580869094	ODMSO
188	0.0801422043273585	0.65107526795546	ODMSO
189	0.0801422043273585	0.636008533541917	ODMSO
190	0.0801422043273585	0.635527680315953	ODMSO
191	0.0801422043273585	0.635046827089988	ODMSO
192	0.0801422043273585	0.616133266868732	ODMSO
193	0.0801422043273585	0.60587506471483	ODMSO
194	0.0801422043273585	0.59737999105613	ODMSO
195	0.0801422043273585	0.556828035666487	ODMSO
196	0.0801422043273585	0.573016760940613	ODMSO
197	0.0801422043273585	0.561155714700164	ODMSO
198	0.0801422043273585	0.527816557699983	ODMSO
199	0.0801422043273585	0.524771153935543	ODMSO
200	0.0801422043273585	0.496881666829623	ODMSO
1	0.0283740046789301	0.0857876798357095	DJQ1
2	0.0283740046789301	0.0782989395978688	DJQ1
3	0.0283740046789301	0.0816272685924647	DJQ1
4	0.0283740046789301	0.0774668573492198	DJQ1
5	0.0283740046789301	0.0733064461059749	DJQ1
6	0.0283740046789301	0.0733064461059749	DJQ1
7	0.0283740046789301	0.0882839265816565	DJQ1
8	0.0283740046789301	0.0758026928519218	DJQ1
9	0.0283740046789301	0.0882839265816565	DJQ1
10	0.0283740046789301	0.0824593508411136	DJQ1
11	0.0283740046789301	0.0907801733276034	DJQ1
12	0.0283740046789301	0.0791310218465177	DJQ1
13	0.0283740046789301	0.068313952614081	DJQ1
14	0.0283740046789301	0.0616572946248892	DJQ1
15	0.0283740046789301	0.069978117111379	DJQ1
16	0.0283740046789301	0.06914603486273	DJQ1
17	0.0283740046789301	0.0641535413708361	DJQ1
18	0.0283740046789301	0.0841235153384116	DJQ1
19	0.0283740046789301	0.0741385283546239	DJQ1
20	0.0283740046789301	0.0766347751005708	DJQ1
21	0.0283740046789301	0.0857876798357095	DJQ1
22	0.0283740046789301	0.0791310218465177	DJQ1
23	0.0283740046789301	0.0633214591221872	DJQ1
24	0.0283740046789301	0.0599931301275912	DJQ1
25	0.0283740046789301	0.0724743638573259	DJQ1
26	0.0283740046789301	0.0641535413708361	DJQ1
27	0.0283740046789301	0.0658177058681341	DJQ1
28	0.0283740046789301	0.070810199360028	DJQ1
29	0.0283740046789301	0.0733064461059749	DJQ1
30	0.0283740046789301	0.0766347751005708	DJQ1
31	0.0283740046789301	0.0974368313167952	DJQ1
32	0.0283740046789301	0.10159724256004	DJQ1
33	0.0283740046789301	0.0857876798357095	DJQ1
34	0.0283740046789301	0.0982689135654442	DJQ1
35	0.0283740046789301	0.0874518443330075	DJQ1
36	0.0283740046789301	0.109085982797881	DJQ1
37	0.0283740046789301	0.11823888753302	DJQ1
38	0.0283740046789301	0.138208861500595	DJQ1
39	0.0283740046789301	0.179812973933044	DJQ1
40	0.0283740046789301	0.18314130292764	DJQ1
41	0.0283740046789301	0.229737908851983	DJQ1
42	0.0283740046789301	0.263853281046591	DJQ1
43	0.0283740046789301	0.338740683424999	DJQ1
44	0.0283740046789301	0.348725670408786	DJQ1
45	0.0283740046789301	0.424445155035843	DJQ1
46	0.0283740046789301	0.537608340852104	DJQ1
47	0.312114051468231	0.641618621933226	DJQ1
48	0.312114051468231	0.783904686452201	DJQ1
49	0.312114051468231	0.97195527464687	DJQ1
50	0.595854098257533	1.40547012619299	DJQ1
51	3.61249522985403	5.16381946438527	DJQ1
52	1.14914718949667	2.9104013305674	DJQ1
53	0.59565637000193	1.93711062604666	DJQ1
54	0.46126134549297	1.33596625569482	DJQ1
55	0.41311374687976	1.14509501284557	DJQ1
56	0.385969916588388	0.951378434149418	DJQ1
57	0.347020201109217	0.775804882809807	DJQ1
58	0.348452689039493	0.737462830752426	DJQ1
59	0.279938414006497	0.65564435576725	DJQ1
60	0.306478796183566	0.646926043450869	DJQ1
61	0.282805153719155	0.61491650809245	DJQ1
62	0.269591284348325	0.54013141423398	DJQ1
63	0.319954699601319	0.533152708173913	DJQ1
64	0.258296841685607	0.501771424905939	DJQ1
65	0.273549005411236	0.473059581753813	DJQ1
66	0.232321109323021	0.449307461389477	DJQ1
67	0.212322483991994	0.430079621004406	DJQ1
68	0.210594595633986	0.445631368211867	DJQ1
69	0.216608077677147	0.42751140916851	DJQ1
70	0.208512138130466	0.39215017166337	DJQ1
71	0.208962542066375	0.418078105583	DJQ1
72	0.235802230665081	0.388589262384165	DJQ1
73	0.203736285785663	0.385165191144371	DJQ1
74	0.212976790568241	0.382848520438395	DJQ1
75	0.191632711339179	0.373819920294251	DJQ1
76	0.186133470693782	0.340828520373831	DJQ1
77	0.186894641597743	0.325403499652898	DJQ1
78	0.212976790568241	0.357979239795917	DJQ1
79	0.185782173492995	0.336584964602147	DJQ1
80	0.159241862993996	0.317022255852661	DJQ1
81	0.166420483090186	0.317683832936462	DJQ1
82	0.155347161222569	0.320353046093095	DJQ1
83	0.162976863033403	0.343529821206338	DJQ1
84	0.161717125113073	0.300196637168855	DJQ1
85	0.203984100994899	0.325518375965705	DJQ1
86	0.161717125113073	0.293493936249014	DJQ1
87	0.198798758896963	0.340927251495425	DJQ1
88	0.191632711339179	0.310916478870764	DJQ1
89	0.179315271205135	0.304229946527805	DJQ1
90	0.177337529243313	0.294369876120234	DJQ1
91	0.173484313600331	0.30242173441491	DJQ1
92	0.152740762335657	0.284873065810278	DJQ1
93	0.168710298090936	0.28798946873407	DJQ1
94	0.147376394165676	0.295925414736879	DJQ1
95	0.153967467250008	0.283056489844293	DJQ1
96	0.171222442028027	0.286428235690762	DJQ1
97	0.171222442028027	0.281945944178928	DJQ1
98	0.162896362366822	0.293578337053166	DJQ1
99	0.158771506326143	0.29203169181833	DJQ1
100	0.153175860734584	0.282172869626597	DJQ1
101	0.164067373993814	0.302498229597208	DJQ1
102	0.156057025734116	0.289759572492489	DJQ1
103	0.169092758230311	0.288191048732415	DJQ1
104	0.153750764270065	0.292763019933544	DJQ1
105	0.151673297501452	0.299306952320819	DJQ1
106	0.161717125113073	0.282789314674636	DJQ1
107	0.160883531684655	0.271231504063158	DJQ1
108	0.157977536967842	0.257726026248643	DJQ1
109	0.150707828130711	0.271632036016808	DJQ1
110	0.165593322008657	0.293595908687669	DJQ1
111	0.15005483243665	0.270812026307325	DJQ1
112	0.155956408696247	0.27326831978643	DJQ1
113	0.153570643880807	0.290595336040003	DJQ1
114	0.183538142153919	0.31174302389048	DJQ1
115	0.190655367407831	0.293920711397119	DJQ1
116	0.196841656825065	0.301805629204119	DJQ1
117	0.156057025734116	0.285745249532925	DJQ1
118	0.188953524608596	0.297650528735411	DJQ1
119	0.164067373993814	0.277823028106407	DJQ1
120	0.177156016930884	0.297391445730002	DJQ1
121	0.165139709771551	0.317311425256248	DJQ1
122	0.159271959736198	0.279427476317197	DJQ1
123	0.185562832083912	0.298443381597725	DJQ1
124	0.167230208923746	0.282240884800498	DJQ1
125	0.164067373993814	0.298491010167723	DJQ1
126	0.172345806197946	0.284176934632261	DJQ1
127	0.200350796397026	0.315369597197043	DJQ1
128	0.187115057882674	0.298245090432244	DJQ1
129	0.175974093600745	0.296581284681597	DJQ1
130	0.165943519950909	0.308243502314142	DJQ1
131	0.181793246058472	0.289040801123312	DJQ1
132	0.17267425837666	0.2854244902771	DJQ1
133	0.178416662281305	0.290565713203265	DJQ1
134	0.190398394735865	0.29730710116505	DJQ1
135	0.191632711339179	0.299612676799326	DJQ1
136	0.178350886553275	0.327157948902884	DJQ1
137	0.209472517763914	0.309651041238849	DJQ1
138	0.178399430616028	0.30099143710868	DJQ1
139	0.204059622690936	0.317693740181935	DJQ1
140	0.189694381563469	0.287357374108124	DJQ1
141	0.177637592744571	0.311600516435561	DJQ1
142	0.165943519950909	0.310089683631427	DJQ1
143	0.192833041507292	0.29686531108846	DJQ1
144	0.177337529243313	0.292839132334538	DJQ1
145	0.167223221491794	0.311906771458049	DJQ1
146	0.165139709771551	0.315883169031227	DJQ1
147	0.225536960268419	0.365030885873139	DJQ1
148	0.207291951281303	0.340327284213348	DJQ1
149	0.222938608191594	0.343820734178273	DJQ1
150	0.170731833311614	0.315302696509696	DJQ1
151	0.312114051468231	0.350389834906084	DJQ1
152	0.312114051468231	0.428605566279088	DJQ1
153	0.312114051468231	0.445247211252068	DJQ1
154	0.312114051468231	0.483522994689921	DJQ1
155	0.312114051468231	0.488515488181814	DJQ1
156	0.312114051468231	0.513477955641284	DJQ1
157	0.312114051468231	0.534280011857508	DJQ1
158	0.312114051468231	0.57338787754401	DJQ1
159	0.312114051468231	0.525959189371018	DJQ1
160	0.312114051468231	0.548425410084541	DJQ1
161	0.312114051468231	0.468545514214239	DJQ1
162	0.312114051468231	0.539272505349402	DJQ1
163	0.312114051468231	0.528455436116965	DJQ1
164	0.312114051468231	0.522630860376422	DJQ1
165	0.312114051468231	0.511813791143986	DJQ1
166	0.312114051468231	0.527623353868316	DJQ1
167	0.312114051468231	0.507653379900741	DJQ1
168	0.312114051468231	0.509317544398039	DJQ1
169	0.312114051468231	0.489347570430463	DJQ1
170	0.312114051468231	0.512645873392635	DJQ1
171	0.312114051468231	0.477698418949378	DJQ1
