"","Gene","Rate01","Rate10","Eject","Decay","Rate01Mean","Rate10Mean","EjectMean","Rate01SD","Rate10SD","EjectSD","Rate01Median","Rate10Median","EjectMedian","Rate01MAD","Rate10MAD","EjectMAD","Model","Condition","Expression","Variance","ThirdMoment","BurstMean","BurstSD","BurstMedian","BurstMAD","HK","HK_new","HK_both","TF","Type"
"152","GTF2F2",0.00253365883131753,0.0038515877266214,0.0064950317914572,0.00104127769342592,0.00303475270975267,0.0205234451819634,0.0158319778065258,0.00086293754997356,0.0634875948934012,0.0348004221064629,0.00295090091028375,0.00620793358618871,0.00800754115462285,0.000630776721178721,0.00380318353765249,0.00248938265886185,2,"HCTDMSOr1",4.95005096839959,7.54490570586297,12.3712776647747,1.51113174842742,0.882090947044266,1.28973856227349,0.697551776608415,"yes","yes","yes","no","HK"
"153","H1FX",0.00221955215925169,7.69898891381458,23.7741703997759,0.00196155325682846,0.00214901878744362,0.165734224411038,0.528914370867261,0.000106442006413797,0.204815268474856,0.634272589291588,0.00214776010514908,0.110017137360378,0.35624279735971,6.83399655299695e-05,0.0510753361675034,0.158243364163557,2,"HCTDMSOr1",6.97195308516064,29.4958987351778,208.225327157533,3.27078132123623,0.19265647815027,3.2573086223558,0.185196864550755,"yes","yes","yes","no","HK"
"154","H2AFV",0.0017459618294459,0.00170957109456734,0.00727365024448673,0.00071934304213826,0.00198319925337729,0.00388928853446757,0.00946110125610384,0.000498028533162552,0.0126273906290492,0.0116884140863583,0.00191007015698746,0.00215671542969706,0.00782540930972045,0.000294941945607251,0.000822041488908492,0.00102213469364661,2,"HCTDMSOr1",10.2173027989822,19.024026312893,35.1425237338077,3.87674732280218,1.61700457107152,3.62884022273931,1.44635537925331,"yes","yes","yes","no","HK"
"155","HAT1",0.000157044342100782,0.000157021602164026,0.000597847284299204,0.000119914183861061,0.00020745864009406,0.00292716045453624,0.00266482106656118,7.13263387535608e-05,0.0465995233473462,0.034090731810545,0.000194872876359105,0.000265110228604485,0.000706289708071613,3.509063734291e-05,0.00011337367156828,0.000112423455280774,2,"HCTDMSOr1",4.98628048780488,8.38751502701765,13.4778423776747,2.84849367810938,1.31222324974141,2.66325099349899,1.18319872979588,"yes","yes","yes","no","HK"
"156","HAX1",0.00136881609222524,0.00118909401628937,0.00356285851806248,0.000712999613122171,0.00176100699160502,0.00509068009187826,0.00584128591093689,0.000606700679967923,0.0180560153496129,0.00979970131515024,0.00164363956572971,0.00185972911921858,0.0040672638575085,0.000368745687427053,0.000960881099535393,0.00072934273639235,2,"HCTDMSOr1",5.34778174400816,8.02183215226233,11.1998174686343,2.49467516851529,1.47499738758043,2.18713729437908,1.24741328163054,"yes","yes","yes","no","HK"
"157","HDLBP",0.000423897341491625,0.000678431216749597,0.00295990941579389,0.000313735809633437,0.000459890457194366,0.00111738896860187,0.00361401698293804,7.90819045650954e-05,0.00329345853955608,0.00447551073123479,0.000452702032032917,0.000816693726115264,0.00319147594390941,4.50524240329519e-05,0.00021969241439912,0.000369294704888222,2,"HCTDMSOr1",7.25573102394295,16.572400930199,40.3021570168638,3.99595565902206,0.978808812763201,3.90917981728815,0.935051506338831,"yes","yes","yes","no","HK"
"158","HERPUD1",0.00738090592075352,8.09576862376732,7.68529331131299,0.00509101888575133,0.00665818839660117,0.161834547245716,0.169319084934819,0.000658092357379085,0.227833946011384,0.216348298809038,0.00666507426851863,0.0972293029211285,0.10826532714618,0.000438428262532706,0.0496216222650396,0.0473535333680927,2,"HCTDMSOr1",2.75063742988271,5.39982748761482,15.8882987105628,1.15310250210587,0.171825703896394,1.1227987191311,0.15018380761505,"yes","yes","yes","no","HK"
"159","HEXIM1",0.00750952602172128,0.0328091777510376,0.0198927931336874,0.00512569821938823,0.00661295356017468,0.0464547413125667,0.0243328484040327,0.00210521013540769,0.0946035770920938,0.0344439115145005,0.00659344819107501,0.0198833532040321,0.0147820946190965,0.0014784271425162,0.0130945606680686,0.00546839368687879,2,"HCTDMSOr1",1.44551934826884,1.95578949606149,3.07707536627644,0.98726389561147,0.921137385983681,0.747499584646707,0.364793589141524,"yes","yes","yes","no","HK"
"160","HIGD2A",0.000639777301095371,0.000489092818707158,0.00252514911342284,0.000367188147789322,0.000755931085845289,0.00122416909305172,0.00318708274095746,0.000208013430452649,0.00695055200383892,0.00549199392298172,0.000722941575746663,0.00064749227280703,0.00271425273482088,0.000116303669453432,0.000232164800515135,0.00027712006797693,2,"HCTDMSOr1",7.79531568228106,13.4682876294689,20.7828904992095,4.46453914049394,1.8666954930377,4.19177966106824,1.68878923182771,"yes","yes","yes","no","HK"
"161","HINT1",0.000511008142927804,0.000635664378318442,0.00670860350379915,0.000149169045630481,0.000564778960257651,0.00224397512474469,0.0116475569343335,0.00015092985239172,0.00713103096874237,0.0212241550088001,0.000540107049863354,0.000745594303859004,0.00712140010011831,4.87559045679781e-05,0.000186681871035352,0.000695983137127531,2,"HCTDMSOr1",40.0820591233435,155.646171499052,451.095216636237,9.48880719539497,2.56043282810338,9.55002964306087,2.27667955257028,"yes","yes","yes","no","HK"
"162","HINT2",0.00224125516633815,0.00337070884182048,0.00419079569078175,0.00109773360542741,0.00285243992297878,0.0229370539298318,0.0119390325732883,0.000911189227476771,0.0531658082427314,0.0207086241091048,0.00281967205206006,0.00702928009580436,0.00582561517765477,0.000677340008937388,0.00500023411542393,0.00228611701746842,2,"HCTDMSOr1",3.0493136756482,4.18109637695075,6.13526439550715,1.09442840487238,0.85670296457115,0.831342641236514,0.4748622204044,"yes","yes","yes","no","HK"
"163","HMGB1",0.000205913233905551,0.000110374532548503,0.0148013997183322,0.000155649191564765,0.000278968081662974,0.00129057725660406,0.027296377346501,0.000536165639975667,0.00561925163531997,0.0492179526505924,0.000209331344727896,0.000113570027664098,0.0148634239852182,1.00308373091896e-05,8.39027729762708e-06,0.000165325324679725,2,"HCTDMSOr1",123.873080859775,1461.33291916745,-16401.2928931626,122.455229077926,35.0093196376905,130.901940418783,12.545673931626,"yes","yes","yes","no","HK"
"164","HNRNPA0",0.00307899954462325,0.00398995741313935,0.0107830307988081,0.00143663399181046,0.0034051254604415,0.00782469423147085,0.0138880465946487,0.000855561058263895,0.0115443124004188,0.00910504985037914,0.00329352346334612,0.00480625338684494,0.011552207263439,0.000563237348891197,0.00213307396459885,0.00205524339015894,2,"HCTDMSOr1",6.53787493645145,11.2124699121679,21.5228932910905,2.61109644511555,1.14974979015922,2.40386563892433,1.04089659572044,"yes","yes","yes","no","HK"
"165","HNRNPAB",0.00160521567736059,0.00327571178344376,0.0318941924847158,0.001040673084628,0.00163500729981741,0.00374258296519336,0.0338405160026975,0.000170979975716007,0.00276823752306965,0.0110930624789995,0.00162496623481395,0.00341492160403734,0.0325190266158741,9.58068274000646e-05,0.000594572068716589,0.00266497956999597,2,"HCTDMSOr1",20.1494135645079,93.5345343322788,412.702500392065,9.59164468721724,1.39073449352223,9.52505560893151,1.35297177164131,"yes","yes","yes","no","HK"
"166","HNRNPD",0.00183816258029652,0.00490855688067366,0.0412653916919837,0.001125866779881,0.00187018390548783,0.00561582642321548,0.0442832793293104,0.00018042790118677,0.00258808343199996,0.0107984147555566,0.00186015328117635,0.00513487342796975,0.042294301782542,0.000105168208690405,0.000991827127019828,0.00445051079393208,2,"HCTDMSOr1",19.9667858967808,96.5758002469546,487.808560426487,8.28373542030405,1.15061131230809,8.2340988726931,1.13040501757025,"yes","yes","yes","no","HK"
"167","HNRNPM",0.00105842677855455,0.0011706971308148,0.0164026677659752,0.00059086993259804,0.0010862528978744,0.00137579273973744,0.0171500928767963,0.000153609901090552,0.00190125672626806,0.00589485891353756,0.00107654290769765,0.0012227339914171,0.0166337845103978,7.33225864025945e-05,0.000194717038338024,0.000851188158060564,2,"HCTDMSOr1",26.359918200409,107.203792222348,302.212880308929,13.7378943650089,2.34344907508364,13.6063229118476,2.23166489222452,"yes","yes","yes","no","HK"
"168","HNRNPU",0.0018360090509622,0.00772605579908555,0.0901561994591018,0.00119617417851703,0.00186777343415642,0.00947840043496188,0.103041767250529,0.000195893629983889,0.00536991768911113,0.0392950924556147,0.00185676338237932,0.00820275483564002,0.0938291044022402,9.14123814773503e-05,0.00179940411359363,0.0135587276409437,2,"HCTDMSOr1",28.9329580348004,226.364492068863,2156.05774522975,11.4594324027459,1.38955155920207,11.4358410348221,1.37011245421033,"yes","yes","yes","no","HK"
"169","HNRNPUL1",0.00282061206771969,0.00561622243679068,0.00714765970096894,0.00176327991914708,0.00322725638762464,0.0228718553958001,0.0156756694534258,0.00090658227490085,0.0653390329419269,0.0320176319846336,0.00317715479326488,0.00829807402475519,0.00861134790439482,0.000652865452768253,0.00506386750536413,0.00284711397954632,2,"HCTDMSOr1",2.71021860701576,3.96279847788459,6.50444847633095,1.23377852077106,0.720528758952867,1.04073896860425,0.50676396620694,"yes","yes","yes","no","HK"
"170","HP1BP3",0.00236868891255862,0.0262922055880723,0.0538450062010578,0.00114095613060687,0.00231078065448201,0.04487816885293,0.0852551294935135,0.00022256665726789,0.0932196704302128,0.158246304946537,0.00231902598807588,0.022203909523111,0.0468848887913444,0.000153820484987401,0.0110263903468478,0.0189087647618487,2,"HCTDMSOr1",7.79989816700611,20.6814460181433,78.4797153093752,2.1847962839716,0.362496160796209,2.1177019039522,0.338171491458591,"yes","yes","yes","no","HK"
"171","HSPA4",0.00176111164285722,0.00748017887921464,0.02215375141875,0.000886941981488923,0.00183084914877839,0.0168123096679113,0.0395662724312328,0.000210756542006111,0.0577904889123249,0.107144014881457,0.00182441880638643,0.00910699308792387,0.0252724526756755,0.00014657520158242,0.00362095733085108,0.00696426754448565,2,"HCTDMSOr1",9.5188775510204,26.3578069033737,89.6599593103748,2.84497912665927,0.562960278280065,2.77736158259229,0.560930759589658,"yes","yes","yes","no","HK"
"172","HSPA9",0.00141791427621692,0.0070896101828621,0.02338753334047,0.000596452110164765,0.00147443845832797,0.016920950526338,0.0453273279344276,0.000158748903339198,0.0303231027321931,0.0675493400803536,0.0014750839938405,0.00923590241746813,0.0282768955104842,0.000110773096717254,0.00416365057539481,0.00948607116475162,2,"HCTDMSOr1",13.0678225395206,41.0769911281204,163.13649604977,3.15135932199392,0.593483114500937,3.06328116196352,0.5927482875527,"yes","yes","yes","no","HK"
"173","HUWE1",0.00197045467065852,0.00584611488352125,0.0143040038360775,0.00149486611859989,0.00207055484211862,0.0104701229915739,0.0200821820490965,0.000320216308804735,0.0227800834998505,0.0281071586707676,0.00204879731682176,0.0067935366688548,0.0155555250592386,0.000215298344091917,0.00249855531216197,0.00332802000480349,2,"HCTDMSOr1",4.82440020418581,10.3458875294742,26.7961017200557,2.36536634540712,0.601916917008313,2.29114684669167,0.57276427847711,"yes","yes","yes","no","HK"
"174","ILF2",0.00117068405904438,0.0014375302958285,0.00922077862512012,0.000452091790306355,0.00124513750937919,0.00197660638191497,0.0102837391033999,0.000194079023951054,0.00260246854832568,0.00459358807689271,0.00122458559656175,0.00162981692638767,0.00964694424817798,0.000116845729268704,0.000414407020872638,0.000923227382419412,2,"HCTDMSOr1",18.3083588175331,48.7311125970397,116.91157192373,6.03741513611299,1.50386063405515,5.9198694551959,1.45390078445662,"yes","yes","yes","no","HK"
"175","IMP3",0.00968357960428262,0.0121519715786993,0.0329320687727162,0.00606995810888375,0.00993672621472386,0.0168069653206978,0.0363267920997941,0.00256208063020758,0.0226495941145182,0.0170583124592946,0.00964951602547286,0.0120466146343253,0.0328306974873279,0.00166064289626463,0.00487720212159417,0.00464758572910366,2,"HCTDMSOr1",4.8118006103764,7.96254640174936,14.2388258086144,2.98617424665063,1.32506137674558,2.72649586608134,1.13151475387558,"yes","yes","yes","no","HK"
"176","IP6K2",0.0100190171971286,0.0127574827504028,0.0173218761178755,0.00608087732698843,0.00968488811303296,0.023563139377568,0.0208946097755534,0.00428258555649646,0.0570361398659088,0.0208494328431617,0.00916625716605179,0.010176471604618,0.0160596206452448,0.00287974533619938,0.00661838962233629,0.00347756514003843,2,"HCTDMSOr1",2.5058524173028,3.34105989679441,4.82371910416109,2.50959398815994,4.14950961945787,1.58067901293259,1.12061876828157,"yes","yes","yes","no","HK"
"177","IPO7",0.00252606826265102,0.014586453186654,0.0262583425955953,0.0016847275903927,0.00258117550086072,0.0298854090459409,0.0452522660582028,0.000316802306329471,0.0490429004130532,0.0608748976066883,0.00258321652477856,0.0170360450724109,0.0293552189403513,0.00022248269547043,0.00794238834038789,0.0101298082127598,2,"HCTDMSOr1",4.60112073357106,10.049249890161,28.0454747569851,1.79196891690306,0.373424714066802,1.72739613240084,0.35364970259532,"yes","yes","yes","no","HK"
"178","IRF2BPL",0.0120072234196226,0.0582672721972812,0.059636021027642,0.00946869575809916,0.0109775161641641,0.0671847374716363,0.0646356052404277,0.00234433952358713,0.0988067585192957,0.064299710204237,0.0109204759569455,0.0393817930952314,0.0468335355206994,0.00163510658461505,0.0196435740731186,0.0138434359307932,2,"HCTDMSOr1",2.15224032586558,3.48344202778319,7.19115200771354,1.30599355524893,0.511617423409336,1.19180493818524,0.402053033955117,"yes","yes","yes","no","HK"
"179","ISCU",0.00170943038595987,0.00199281699654132,0.00492383379931944,0.000678815158816534,0.00214208822320149,0.0100908267747705,0.0102763424739687,0.000625919080217002,0.0298413430427104,0.0189469107067365,0.00205064522599526,0.003355298649506,0.00599567396768312,0.000430903179759171,0.00188029740662512,0.00149118012053941,2,"HCTDMSOr1",6.69831546707504,10.7395122210522,18.4195733437226,2.03128346625198,1.1111489058219,1.78776705539341,0.973149692601965,"yes","yes","yes","no","HK"
"180","ISOC2",0.00454399270264836,0.0176360403457244,0.0154166635086965,0.00152824210836634,0.00450593004776238,0.0452292840950228,0.0298033354717104,0.000992036408745284,0.101189581519801,0.0533732765908286,0.00452698636963631,0.017797099977012,0.015468916251541,0.000706804867407831,0.0113758604165707,0.0064699056011751,2,"HCTDMSOr1",4.133062468258,6.26467122057715,11.595393371288,1.01570369537293,0.491993806252095,0.873972035103701,0.333226495166629,"yes","yes","yes","no","HK"
"181","ITCH",0.00223223928082836,0.00494242528219235,0.00549774732344647,0.00260744752225688,0.00258897891030136,0.0234559568971638,0.0130849915092372,0.000974505144670989,0.071526312603518,0.0287122047886875,0.00259218222383262,0.00766284186685748,0.00672884712343688,0.000709377956160604,0.00551185630825615,0.00262103602499745,2,"HCTDMSOr1",1.31211812627291,1.81653339541482,2.90665886993969,1.55550126039094,6.44636420020056,0.882897560807888,0.498434463980889,"yes","yes","yes","no","HK"
"182","IWS1",0.0104931298797685,0.0390494643019742,0.0332058791473562,0.0048783063827279,0.00960864343836072,0.059858758596438,0.042925016169166,0.00243385686927044,0.148301395406575,0.0733288291788195,0.00954490662749972,0.0266555250235516,0.0266029827127117,0.0017242348519262,0.0155460718645803,0.00869371876729119,2,"HCTDMSOr1",2.883222845487,4.26020297379731,7.37117914022063,1.1695222762692,0.640312698551851,1.00041012963577,0.43138481299408,"yes","yes","yes","no","HK"
"183","JAK1",0.000574577394846989,0.000272990436774633,0.00203811205905353,0.00089159352874671,0.000902963043031076,0.00120739219732853,0.00255489311518352,0.000485431119769069,0.00572480482691205,0.00238105086544777,0.00081411009003202,0.000501691801847436,0.00223366460455013,0.000269082490095129,0.000283574801966604,0.000241743107616642,2,"HCTDMSOr1",3.09923664122137,4.24409610939534,5.1675742663442,6.36103969616874,6.79431063781172,4.45368963355946,3.1373168916193,"yes","yes","yes","no","HK"
"184","JTB",0.00195320837681477,0.00210954426812569,0.00960814658916059,0.000951596967752082,0.00211043864561018,0.00318979514481705,0.0109122104491756,0.000424040986387322,0.00528353365219433,0.00583281027440628,0.00206192423214828,0.00242765471480162,0.0100586253963531,0.000259131197413031,0.00075645945718639,0.00108185484732264,2,"HCTDMSOr1",9.70839694656488,19.3505910688966,36.8597402436112,4.32971457292498,1.43635410566446,4.14447008536203,1.31564895903177,"yes","yes","yes","no","HK"
"185","KARS",0.00266782516016355,2.53165237808895,0.772835962923314,0.000555451463350227,0.00227137561537888,0.0539506449912493,0.0178474594846301,0.000502255320940934,0.131915337861527,0.0396155143360644,0.00227810791498852,0.0188043385790369,0.00731326445973868,0.000314966420697642,0.0139224954884496,0.00433503728041811,2,"HCTDMSOr1",2.92936991869919,3.82682033470487,6.03631986592347,0.479728651400218,0.292931806813143,0.399659524927081,0.113132682732848,"yes","yes","yes","no","HK"
"186","KCTD20",0.00526227353924307,0.0194409641550494,0.0129435693292518,0.00472536780898694,0.0047624451865076,0.0413739363055565,0.0204527471538614,0.00186295736195667,0.119487863558174,0.0430774591932659,0.00479933067893077,0.0142882592878732,0.0108898666595972,0.00133399064037864,0.0105735468354116,0.00440790557201605,2,"HCTDMSOr1",1.16700507614213,1.56957123347677,2.50997825063604,1.32361480108053,3.33177900088238,0.766834788246718,0.433696098174461,"yes","yes","yes","no","HK"
"187","KHDRBS1",0.000994894907364227,0.00195860894667866,0.00818683838386343,0.000507396810302843,0.0010632588744291,0.00386127789297095,0.0114752036325,0.000160503017861034,0.0232697943130734,0.039211412947924,0.00104623589344971,0.00231703867706598,0.00886797391257559,9.98992839806533e-05,0.000696162694307293,0.00132225374558132,2,"HCTDMSOr1",10.8686354378819,27.927753535119,80.0695180506178,3.89451012144869,0.943032306520275,3.82698945799794,0.921183908691222,"yes","yes","yes","no","HK"
"188","KHSRP",0.00244242906840993,0.00389077672829085,0.00791817303984438,0.00182708013274685,0.00276921907694151,0.01024170909136,0.0121245093455173,0.000727541127983524,0.0340695015986975,0.0216387675381995,0.00268038578354997,0.00503661818712783,0.00879287129962645,0.000478069647542749,0.00233831187978339,0.00181946511909377,2,"HCTDMSOr1",3.34230573895378,5.31299437884467,9.07981240041824,1.91143115561004,0.869127393483664,1.74681556904724,0.743686902503503,"yes","yes","yes","no","HK"
"189","KPNB1",0.00112733851076031,0.00330409494930436,0.0208445856210552,0.00128723527126609,0.00115105966142959,0.00379243685398964,0.0223502911405989,0.00012491121937912,0.00174368858424134,0.00515822306833139,0.00114601507702971,0.00349374787175515,0.0214604340778335,7.86514185580874e-05,0.000723012194104292,0.0023532546968129,2,"HCTDMSOr1",12.3564507904131,45.8887510951052,189.443893928883,6.22192055227923,0.965016948422843,6.14449183314803,0.931051050155195,"yes","yes","yes","no","HK"
"190","KTN1",0.00174884522392648,0.00317570806376932,0.0136732031767187,0.000923781257913974,0.00183051054535749,0.0042596826648611,0.0155394157740482,0.00026094029519997,0.00359720044521754,0.00605979231033434,0.00180878966892547,0.00353216230784455,0.0143382374807443,0.000166769286130769,0.00096691074996839,0.00181261609258717,2,"HCTDMSOr1",10.511983681795,26.3549048360417,70.3701432097176,4.14934548528872,0.971593098623622,4.06013172948213,0.931108259162874,"yes","yes","yes","no","HK"
"191","LAMTOR4",0.000236026797345943,0.000209371844900471,0.000962303691124812,8.88113564319804e-05,0.000328823107735124,0.00319342484919263,0.00367867064313418,0.000110861751711926,0.0201127221961137,0.0179667708444536,0.000304134547424057,0.00041250478908648,0.00120235022625719,6.28015642302584e-05,0.000214518550947948,0.000250098611109428,2,"HCTDMSOr1",11.4837232960326,21.2080260149914,38.8840177900478,3.16102610748965,1.66139342246335,2.91500805259547,1.6383626041648,"yes","yes","yes","no","HK"
"192","LAMTOR5",0.000632921735959955,0.000400694790862476,0.0024248776330104,0.000265179639087489,0.000756063818502444,0.001177407664353,0.00310884040064095,0.000216083606437484,0.00679542096388101,0.00525223171979076,0.000720778998062379,0.000539508983663373,0.00259716103836582,0.000116398248382518,0.000193814469562018,0.000240493532457727,2,"HCTDMSOr1",11.1984693877551,19.2396915347772,23.8719169545109,5.15111878256574,2.24316319364704,4.8146673936428,2.0126619455975,"yes","yes","yes","no","HK"
"193","LARP1",0.00227831210269395,0.0042278545020465,0.00912584654511414,0.00245962536860978,0.00248891674843543,0.00807430383052743,0.0119984960561644,0.000658711455386023,0.0124056167698906,0.00916171065365932,0.00243056844125832,0.00502788559373902,0.00979928487717139,0.000438257639671496,0.00227136328652343,0.0019690529059646,2,"HCTDMSOr1",2.59847328244275,4.30238952663986,7.9602857571157,2.1604812951758,0.989168601117119,1.95079807159272,0.789223866461079,"yes","yes","yes","no","HK"
"194","LETM1",0.00325125678764121,0.00583832382037143,0.00554197266989785,0.00193457373043219,0.00370206301103402,0.0307637963994075,0.0139007412588426,0.0013869467098126,0.0934964367462543,0.0311765118234813,0.00365975401191055,0.00842638350661255,0.00651237593583759,0.00100839145727914,0.00623454385544019,0.00251911085955522,2,"HCTDMSOr1",2.04928861788618,2.7033633150737,3.89638497288201,1.30868155314579,4.4104729159648,0.776456354254408,0.481944214699735,"yes","yes","yes","no","HK"
"195","LMAN1",0.000290890343891977,0.000157066248608996,0.00256997043756417,0.000598184911197005,0.000332924993384103,0.000284481841045753,0.00273513962921686,0.00010695054367035,0.00258481274834647,0.00252255878449767,0.00032438940643928,0.000187702096360838,0.00263456020509532,5.62818107007382e-05,5.26855825010502e-05,0.000114608484118637,2,"HCTDMSOr1",5.58053007135576,10.4453497699928,17.7132413682087,15.2913226179895,6.30329233890846,14.0367290097898,4.97996044356745,"yes","yes","yes","no","HK"
"196","LMO4",0.00307979521347623,0.0275240567759361,0.0183820459545068,0.00279450224195883,0.00287910940780889,0.045719763500319,0.0273974960229795,0.000588598815210309,0.141019007037405,0.0708138969893389,0.00290079529938221,0.0201617034594576,0.0145396148057375,0.0003941867422003,0.012271836659118,0.00647320584088609,2,"HCTDMSOr1",1.32367886178862,1.97195963670765,3.57919101356929,0.8154090559593,0.325617336071143,0.728072910402278,0.206685945769031,"yes","yes","yes","no","HK"
"197","LRPAP1",0.000985291773549794,0.000518308061711344,0.00441007764513401,0.000894724901959747,0.00113085690098578,0.000796900961294684,0.00470085485478746,0.000328603805279836,0.00164317297050849,0.00119936954478356,0.00109000748667224,0.000629372656552803,0.00455904840499152,0.000197398180478018,0.000215130761829093,0.000295803712898822,2,"HCTDMSOr1",6.45926680244399,10.512088260792,13.0774103452447,7.95351755380588,3.67841104496138,7.24482537642638,3.06167986695216,"yes","yes","yes","no","HK"
"198","LRPPRC",0.00190002990709743,0.00753204800437367,0.0200375020426257,0.00128108828189851,0.00197918951054745,0.0140090229932078,0.030398416401597,0.0002468614465451,0.0226323106227925,0.0361256517473592,0.00196697618833554,0.00892478030571365,0.022346788927274,0.000169461394152046,0.00334343603518248,0.00554122764738249,2,"HCTDMSOr1",6.30102040816327,15.6889785506039,49.3505337380683,2.56101499127799,0.529423522046232,2.50468562531724,0.524148332574468,"yes","yes","yes","no","HK"
"199","LRRC59",0.00154663080023304,0.00230138418874078,0.0125864500244035,0.00152420945253666,0.00160578161256697,0.0027884724312807,0.0134165349370626,0.000274332117654944,0.00245016120029012,0.00394937177703652,0.00158931917633133,0.00246476558158396,0.0129032664340714,0.000178549722277256,0.000653541827671419,0.00126781547327359,2,"HCTDMSOr1",9.9561224489796,23.8286870054144,49.9295749071388,5.43899394973688,1.469857392612,5.23599577961452,1.33549353202733,"yes","yes","yes","no","HK"
"200","LSM1",0.00317103208341104,0.00391499629545748,0.00591043682332928,0.00115518205965852,0.00395769847971552,0.021815944422137,0.0134957401211417,0.00131607085275944,0.052972441918024,0.0218870290830257,0.00384078420107052,0.00692409850976166,0.00740547740819836,0.00096691735854229,0.00467918561216417,0.00239376225273071,2,"HCTDMSOr1",4.57913486005089,6.37910663066774,9.2285231374498,1.38565488444059,1.05850961859199,1.0709526660947,0.670000485886318,"yes","yes","yes","no","HK"
"201","LSM10",0.00724562981442329,0.0177389078494875,0.0181830581333075,0.00270979005597561,0.00716512739803022,0.0418317722758372,0.0295342520911733,0.0019551323474512,0.140424324545395,0.0665301196161827,0.00707679196395148,0.0163289924931094,0.0173998434845525,0.00140530996019413,0.00989479562320559,0.0055351854646633,2,"HCTDMSOr1",3.89165818921668,5.69782461561706,9.62482711713915,1.27753113130997,0.760285842647335,1.06791254951775,0.520579392704714,"yes","yes","yes","no","HK"
"202","LSM14A",0.00266773152363765,0.00569951101629842,0.00836503445608258,0.00147877977950688,0.00296917633755637,0.0194057663136301,0.0167434167151247,0.00073200345493636,0.0513502658540943,0.0309416101105433,0.00293203609561206,0.0079111544378929,0.00984325955654645,0.000524713995263116,0.00448016757784989,0.00307180366137512,2,"HCTDMSOr1",3.60670731707317,5.68373549970255,10.4071928253907,1.41664241068986,0.684248863062034,1.24667085352615,0.541615176664253,"yes","yes","yes","no","HK"
"203","LSM3",0.000408310859500215,0.000288239266885203,0.00342212510562541,0.000257049488872948,0.000432005598020227,0.000426873232730698,0.00367353904812932,8.69395106066969e-05,0.00198317099577037,0.00288664686693013,0.000425619605503847,0.000315360953560988,0.0034922636171239,3.98288268150944e-05,6.16154570215044e-05,0.000162164820289743,2,"HCTDMSOr1",15.6057201225741,38.7934708552744,50.8670536326871,11.3359858703815,2.68334593541542,11.0746987969436,2.49428646247357,"yes","yes","yes","no","HK"
"204","LTV1",0.00720524048188755,0.0139815051198038,0.0216731282257225,0.00328544381679896,0.0074713074472692,0.0281247208295483,0.03037841141814,0.00185534759665113,0.0631843699064334,0.0389614180504801,0.00732484275141047,0.0147851975673804,0.0222206311255066,0.00128267737437176,0.00747642476165951,0.00540767858424938,2,"HCTDMSOr1",4.48677517802645,7.096213710391,12.6139416158211,1.6879813325965,0.800638837202351,1.50544069852217,0.65266993195707,"yes","yes","yes","no","HK"
"205","LUC7L3",0.0054255062916214,0.0173995581430237,0.0543172958137911,0.00382027399000526,0.00547888596615571,0.0236148529869851,0.0645596807246683,0.000798920009781713,0.0257038187276091,0.0427890935673025,0.00543121846893459,0.0175455664789728,0.0546092678506276,0.000540627832519682,0.00602534357043187,0.0107005307881636,2,"HCTDMSOr1",10.1390020366599,25.8691713054948,79.0707097317861,3.20442936677199,0.766642631012943,3.11409117771163,0.736789074968985,"yes","yes","yes","no","HK"
"206","MAD2L2",0.000631813835181215,0.000270921993910242,0.00208518161403328,0.000852553821745224,0.000954734470429874,0.00108334681467659,0.00252223820637656,0.000497983205684231,0.00606457913811516,0.00240304965139582,0.000861345752519582,0.000468197359259223,0.00225317071486935,0.000266544636080711,0.000248973931438917,0.000213182489502077,2,"HCTDMSOr1",3.42348754448399,4.60815194481182,5.33087781064454,6.72197347931285,8.24085530319518,4.81436866937988,3.26823995661968,"yes","yes","yes","no","HK"
"207","MAGOH",0.000893812866750979,0.00129441868687286,0.00356831294593251,0.000380237066662593,0.00108604707550482,0.00586972223073682,0.00764948830102552,0.000264054956235889,0.0168597722555978,0.0145487226406358,0.00105478076179219,0.00216888366272371,0.00445603021984712,0.000181746823495525,0.00111206263682485,0.00112809643194988,2,"HCTDMSOr1",7.66598881545501,13.9611360710493,28.5936433130394,2.24203245777506,0.995589949944364,2.05436489277822,0.917520527748645,"yes","yes","yes","no","HK"
"208","MAP2K2",0.00364064577764156,0.0046078883957268,0.0136671906495427,0.00140678477784926,0.00401806104021663,0.00970810641925259,0.0181909622165643,0.000970158096403161,0.0234038761044405,0.0197217237582301,0.00388815265413792,0.00556014684117135,0.0146610447483117,0.000616216202380788,0.00234875850379857,0.00248174924314442,2,"HCTDMSOr1",8.57535641547862,15.3430994147195,28.3873846378004,2.83687939926361,1.1981370874203,2.63748126270914,1.07986417678475,"yes","yes","yes","no","HK"
"209","MCMBP",0.00247756881608147,0.00842983393407234,0.0135198217077677,0.00277709474170488,0.00259205439345831,0.0191939411408629,0.022189719841614,0.000599312181325228,0.0405946443277567,0.0326439973907128,0.00257751206021804,0.00971669396291606,0.0146274601532043,0.000420696368333058,0.00499679621865932,0.00439800136315456,2,"HCTDMSOr1",3.31725888324873,5.83691025277642,12.4222766632838,1.67126586160709,0.724589488959459,1.50758551311692,0.538185598878197,"yes","yes","yes","no","HK"
