Gene,Rate01,Rate10,Eject,Decay
RRAGC,3.492635314354879e-5,1.6561527885024324e-5,0.0018969633197837331,0.002875050688098261
RRAGD,0.00048336052961150266,0.0008171796560830569,0.0009554785202394604,0.0013550731535874488
RRAS2,0.0021720382818278764,0.014467573243635441,0.05472731721626581,0.0019116517601218618
RRBP1,0.002678412217217605,0.011410508594505948,0.07868247015632665,0.0016999289760284478
RREB1,0.0036943475322188495,0.02295033494121635,0.10934425423546985,0.005856257964968374
RRH,3.422873967359525e-5,0.00011754467695617089,0.0004557911931201746,0.0006785120783377788
RRM1,2.1334445863061623e-5,1.19976965532824,3.6616442585969624,4.89490237849493e-5
RRM2B,0.0008444912785775797,5.1831118594277585,7.063425730080088,0.0009173761632479243
RRM2,5.931606141350056e-5,2.3413035038950323,18.449930755959475,0.00037393293314295955
RRN3,0.0028910447719454955,0.006598667252075768,0.008738946536505691,0.002468321371490376
RRNAD1,0.0012779530471595081,0.0006908625102301054,0.002123922247490956,0.0021598825235355236
RRP12,0.0019606112313713072,0.008808864508076194,0.008554451279116113,0.002238598830931292
RRP15,0.0018662744555673412,0.005892159116846334,0.012737682636933914,0.0017545918093762622
RRP1B,0.003623525631256669,0.015936749625635436,0.06869242149306944,0.0032033536932110245
RRP1,0.006413419748583523,0.01836984083548175,0.03240103677953047,0.0039015339936726958
RRP36,0.004428861399164428,0.010463254221408874,0.01637538629874469,0.0023217604185799337
RRP7A,0.008335900534855927,0.14043766688183554,0.12464643329013045,0.003975117161237996
RRP8,0.014479211174659761,0.07270179427719385,0.03787266892901583,0.009303765378247423
RRP9,0.0031000597855165954,0.02274573151520799,0.01887634275524208,0.002024823886088853
RRS1,0.00554742282324859,0.01859567340676626,0.03330168575136897,0.0063873678907571795
RS1,4.539929290119988e-6,8.811378047298179e-5,0.002605374911824077,0.019450110386551412
RSAD1,0.0009518264763149597,0.002224403993607331,0.0027187873124568493,0.0013315438218290986
RSAD2,2.9187486198398048e-6,4.023019348200365e-5,0.0020739868434012858,0.004827015794671392
RSBN1L,0.005843600854844815,0.01317433836364712,0.035196417831176455,0.00752439253969531
RSBN1,0.007493333239857,0.014182521078907467,0.021650278919264763,0.010562226160848344
RSF1,0.013268674092560766,0.12556848487734812,0.368417726978409,0.006951904668613443
RSG1,1.4356263640676753e-5,2.198210480599377e-5,0.00041621956969230544,0.004725531897667594
RSL1D1,0.0033798715759146823,0.008736893196938473,0.03864179094016467,0.0012410752354330046
RSL24D1,0.002438707380064053,0.008341766610852109,0.030040064320094918,0.0007898979196686118
RSPH3,0.0032255021883289964,2.999407245924066,10.767802381864891,0.0028055515786703012
RSPH4A,4.17053087343744e-6,1.32947886832672e-5,0.0005085643650621485,0.0027965891627454837
RSPO1,3.220304380900873e-5,4.4977498515398056e-5,8.064778450505184e-5,0.003612247245930488
RSPO4,7.093946274851129e-6,3.1008393245561594e-5,0.0008055535384836628,0.00214922740252201
RSPRY1,0.007192259124201528,0.01594557556393826,0.02656219328001544,0.005800189817792821
RSRC1,0.0021627659647849027,0.014318606740265161,0.03378277982966803,0.0015239019882031834
RSRC2,0.0123559523242624,0.02123090949360707,0.08308546858480556,0.007699426399785604
RTBDN,0.0010586722730963234,0.003129272487810135,0.002324461067842929,0.0008658452022611618
RTCA,0.0018816263423394853,0.002340517288202353,0.0038357071295158835,0.0011772447772257907
RTCB,0.0021386633111503475,0.004313297447252492,0.00515805036856326,0.0011393442671200026
RTDR1,1.5769212224922173e-5,2.1268186191409774e-5,0.0002514638932844856,0.002487349593030923
RTEL1,2.329076958721937e-6,4.280515359485536e-5,0.00011101819911247092,0.0008358319692756296
RTF1,0.004505859019952218,0.014471258555407629,0.03133570313770479,0.0022438846917661732
RTFDC1,0.00023792980746143482,0.0005074001796260971,0.0008848085332175532,0.00010227720600289955
RTKN2,0.0005644979747173798,6.778310116896508,10.881911011712878,0.0024557705792520065
RTKN,0.004527547344727333,0.011402903682230018,0.012785802307304094,0.00324563502556205
RTN1,0.00016534481098524648,0.005384281595690357,0.018376085871670472,0.002597041067479788
RTN2,0.0019905702433928624,0.00524680290111565,0.004134912915573694,0.0011445872750740298
RTN3,0.00010280366074843121,0.7695594384741609,1.3629502514803928,3.6120336671711004e-5
RTN4IP1,0.001017684776655808,0.02180829476962941,0.01469779077281652,0.0033709387617245636
RTN4RL1,0.0005215409265141968,0.008192980513365781,0.02436301496630817,0.007089604270409601
RTN4RL2,7.1076057806738e-6,2.4274397726912082e-6,0.0008782288987111646,0.0015854518220230237
RTN4R,0.001348415347777852,0.005865876576057903,0.005743896389020393,0.0035531876089518123
RTN4,0.0001118547063311876,0.0012240680690387708,0.008187823802402208,6.027605281473887e-5
RTTN,0.0006459695407332731,0.008748658055788313,0.06187295406399008,0.002354310809809
RUFY1,0.005062329448912547,0.026770756721497264,0.029592138229772035,0.003275432410143107
RUFY2,0.002625643727308291,0.005776415333232161,0.013360000406362487,0.003414936760364565
RUFY3,0.0012073786129029502,0.01068964781469959,0.02912766274011163,0.0018425357736984516
RUFY4,0.0331876020984952,5.998479468478163e-5,6.868102336606215e-6,0.003363284998713916
RUNDC1,0.011652270944623478,0.033887866041726486,0.021517981179684776,0.008954294125412189
RUNDC3A,2.4236843912944198e-6,7.317510546017513e-6,0.00015102778765605562,0.001817654203670263
RUNDC3B,0.0003417721036800611,6.823460515923934,7.190133577905666,0.0021751396826362626
RUNX1,0.008225317923248456,5.0570834551827675,41.0495490829937,0.009000677417253319
RUNX2,0.0018500382343093784,0.32307721508952564,0.19954188166250775,0.00742301006370879
RUNX3,0.00250534273654612,0.017748531617286265,0.01968699331788493,0.0043865177988086975
RUSC1,0.0008964466769025481,2.3267572752167993,2.509614683222589,0.00080221634026138
RUSC2,0.0028476115876324105,0.025245738785530984,0.05631533827713686,0.006835523387526385
RUVBL2,0.0008581517410999052,0.014821763443797608,0.018352095210340404,0.00038314300767545913
RWDD1,0.000980319431344375,0.002211481265360692,0.006361339857540626,0.000713257455252848
RWDD2A,0.00376731759999249,0.006426967149250022,0.005311427674199999,0.008140899916919934
RWDD2B,0.0028540042350349588,0.01291132917640711,0.010044214682633185,0.0016378083620684825
RWDD3,2.7144003867749274e-5,6.316210659225402e-6,0.000505954983191885,0.0030131445965847726
RWDD4,0.0011949608094872287,0.0014478421937668972,0.0031611149106580408,0.0012218363982746886
RXRA,0.0023194051336265973,0.00608021799480243,0.0038030948780516595,0.002080183486548497
RYBP,0.009597641431209496,0.04458542610124895,0.10166516902543637,0.0075255955253404295
RYK,0.0011542877073596593,0.004361182524963333,0.019479879599855577,0.0011864888803037584
RYR1,0.0011479742231150002,0.012391518184621886,0.007915260417934592,0.0017225180218623697
RYR3,0.00022102320088977992,0.0024859904953858447,0.0010389428857092492,0.0013852416598525768
S100A14,7.274206058512309e-5,0.0008587342586519089,0.0038905511664213775,0.00025249920929411475
S100A1,0.00017082001456481842,0.002200434527560947,0.001436087618958379,0.0017370383793997577
S100A2,0.0002793666493005491,4.304396021500405,6.459810548011571,0.0002558927535144599
S100A3,0.0004814895515531157,0.0010944895192584135,0.0009003743761780162,0.0013905183205454735
S100PBP,0.0013953697253047894,0.029588315959878663,0.03883534146037338,0.0009590749055609707
S100P,1.0109892521205276e-5,4.5913551638760013e-5,0.003571988907360582,0.03568912164898266
S1PR2,1.1722333903973428,0.0013396475403458757,3.223025948503309e-5,0.010534595955213206
S1PR4,0.4305005565623569,0.0005507899386937602,1.381673923665443e-5,0.007294287092584104
S1PR5,7.783462424384271e-6,2.735145930439652e-5,0.0013442425915636028,0.009597144287411494
SAAL1,0.0010777034594913247,0.0019474863327672296,0.0028791464762597495,0.001201208031849033
SAC3D1,0.0043725041227706376,9.058639560336946,11.356274005963732,0.004777925777700651
SACM1L,0.001752720707693929,0.006128549350265046,0.00856912377753968,0.0014231609945948398
SACS,0.0022722379649560884,0.019001697102274836,0.045290868582625564,0.0033550639833887417
SAFB2,0.0075127708367228666,0.034026259705553175,0.037220403453142585,0.0034498435962757746
SAFB,0.005178643040004284,0.05306582347390303,0.13537176511507162,0.0027210494890890706
SALL4,0.052859259976362344,0.004090500296788583,1.9853544964169212e-6,0.0008443516260917866
SAMD10,1.7596129920909994e-5,1.0736571885073618e-5,0.0001384364257791524,0.0018826536233149452
SAMD11,0.0029935194074591355,2.568560085394119,0.33044697768757025,0.0054468555396346725
SAMD12,0.0004168424862224653,0.013568284805930819,0.07337606599447867,0.004013473030444465
SAMD13,0.00240895851947814,0.06760449884678617,0.0640537999815887,0.0033132677929804725
SAMD14,4.693480417082725e-6,1.8942403879006142e-5,0.0003422243618304626,0.0027912263375950413
SAMD15,3.8129523226777824e-6,9.411455845193723e-6,0.0007821329495255627,0.00440589488797599
SAMD3,7.608099695232636e-5,2.469188822847481,8.878591368406507,0.002639406031867815
SAMD4A,0.0007504267024521299,0.011468567131494386,0.24263978131867286,0.002672198997477999
SAMD4B,0.0023820420906474123,0.03236808550396032,0.03101499646606969,0.0009749240439163865
SAMD5,0.0003491591182493486,4.375940924395634,20.779562628331046,0.0030731938054288873
SAMD8,0.00490156687391669,0.09859483233574338,0.1424563271088333,0.003517647674539105
SAMD9L,0.22548975244803268,0.0004221844716379142,7.262052588206514e-6,0.00553482073485578
SAMD9,0.0015473718472930806,0.012290827241925609,0.019710399512266594,0.002977067671144652
SAMHD1,0.00031826391893083567,0.0005996816990443801,0.0008865124631301241,0.000657188467791353
SAMM50,0.0025068512645468038,0.006110265899375794,0.0065756298178378785,0.0008797956184946296
SAP130,0.0017234971526169753,0.015491825979040738,0.02132903740075026,0.0032191100452747512
SAP18,0.003630593464903764,0.09367256277229377,0.354286967682061,0.0008823738081709721
SAP30BP,0.006877825529832555,0.032155103498537556,0.05806919061866321,0.00443261106838633
SAP30L-AS1,0.0010449232118808834,0.006499405069923872,0.0071360512778084854,0.0022894454179187194
SAP30L,0.00336429822964325,0.006567332007764736,0.004494692317692256,0.002348187282289577
SAP30,0.001574922287771492,0.02067896849835394,0.020372249827172947,0.0031409543448520133
SAPCD2,0.00029025655433315405,0.004897494355704803,0.008236210268498467,0.001056609726367143
SAR1A,0.002831579814051125,0.05439330824682825,0.04021217207116548,0.0009108545195742709
SAR1B,0.0010732652949799512,0.0007618935400903963,0.0030343033624485836,0.001224199975476716
SARM1,0.00046684146651507647,0.0037993226463681707,0.0018708315992785806,0.004303140486133426
SARNP,4.709691153972281e-5,8.54408715786403e-6,0.00045595712607962206,0.001217392204411196
SARS2,2.9511646683497637e-5,2.116831588652604e-5,7.663402472574127e-5,0.0003509864687423387
SARS,0.0026584155672261366,0.017886391488447177,0.024381722773481208,0.0009374009489631328
SART1,0.0027660019330728947,0.020627835645076482,0.01254937777810342,0.0014026390023652274
SART3,0.007823236034139983,0.052131722038335444,0.03661660805639733,0.003663769880255963
SASH1,0.0024556463809577976,11.32155624325061,46.92327729688611,0.006038808872575365
SASS6,0.0008306058324354606,0.010162792156452024,0.02934994158415603,0.004789696426873806
SAT2,0.003967330970317456,0.004576834831027058,0.00905551759092021,0.0021265110352542
SATB1,0.00014657563303805047,0.004188208294370556,0.002047109833251503,0.0013375167006102816
SATB2-AS1,2.653044707520333e-5,3.4850269345083624e-5,0.001163219954464466,0.007265587821761158
SATB2,0.003929039113241571,0.08610660575613403,0.37142535298923957,0.011214604971271882
SAV1,0.0021147462690327087,6.1528057272334635,14.14732557972102,0.00196153802253356
SAYSD1,8.150733388128864e-6,7.1290296401210145e-6,0.0014676036265919281,0.004158972773104754
SBDS,0.0012057007402495334,0.002613797213662669,0.007368866376912527,0.0007685860280418315
SBF1,0.0024532224223695973,0.0055507762856386415,0.002504352293986364,0.0012844553010727274
SBF2-AS1,0.003100868864977851,0.08601042992131475,0.06390777637241628,0.004137375316923718
SBF2,0.0005303315960771723,0.004745958456238173,0.02682731640585197,0.0013199962202435677
SBK1,0.0006988966853240869,0.0011872540333372796,0.002693095326377945,0.0027272390459434346
SBK2,0.04202775285397841,20.21788072939906,8.297827150519314e-5,0.0005914424890678748
SBK3,0.31723348684707925,0.0009788329474395847,1.1725779869289717e-5,0.004462486059969247
SBNO1,0.0038425659056720005,0.0075573458840683585,0.02053564428473322,0.0031369456978336775
SBNO2,0.00604767314221237,6.350003055108356,3.023801532990692,0.004023402056208
SBSN,8.723755416329893e-6,4.744706245536631e-5,0.0003988794223807407,0.002114395133481488
SBSPON,2.628634213786716e-6,2.9604083524553915e-5,0.0007316715871316783,0.0038609119429732267
SC5D,0.0010013944277478177,0.002282116833905607,0.0025127922125902937,0.0007531393855110219
SCAF11,0.002880279276141631,0.008558009913374711,0.04421160098061785,0.0018942516635545106
SCAF1,0.005608892483359999,0.020995010237777535,0.011258614622609643,0.0025255918949225703
SCAF4,0.006567340913096293,0.0297647432327653,0.09052755305684047,0.006616788710128873
SCAF8,0.00557126036644986,0.02294997239799968,0.08297145083145177,0.007764871036066142
SCAI,0.002215515922315698,0.03561461863637727,0.0933624088082475,0.002767518987453636
SCAMP1,0.0017798153375805435,0.00456065748924642,0.007480979705620222,0.001493295497253029
SCAMP2,0.0007964411939759859,0.0005208212264177348,0.001757207561274616,0.0012702400318069817
SCAMP3,0.0018441147071932263,0.004045811515590304,0.003230089064984077,0.0008782422000634308
SCAMP4,0.00045518299451306526,0.000863552661040785,0.0007825536303949332,0.00045237623445067686
SCAMP5,0.00037316907180975846,0.005173498324083651,0.010166530248418062,0.0017479378952363874
SCAND1,0.009775758165183885,0.04399045428383436,0.0710862609995757,0.0030292971112326466
SCAPER,0.001937785785576158,0.03511117675604685,0.11545408450172329,0.004429830383151345
SCAP,0.0012239140103741059,0.010306128285139222,0.008814256082670682,0.0009932180696000758
SCARA3,0.00025823107525309985,0.006386846001180787,0.0053899079325426,0.0009366972060765143
SCARA5,0.15045447667811396,1.42983476044565e-5,1.0693534683899413e-5,0.0034974370160611072
SCARB2,0.0004424009852257745,0.0017474806791251557,0.0019984991357099298,0.00027670907462480783
SCARF1,2.0823418616075564e-5,0.003361834655388692,0.0005392042921185194,6.12555408868945e-5
SCARF2,3.3597183612860907e-6,5.673054121291338e-6,0.0005513322949556005,0.005297097018328107
SCCPDH,1.5932995030619127e-5,0.00014516342584512665,3.2731413058721445e-5,0.0005716850263083924
SCD5,0.0008826581299812724,2.7995010072794595,8.52692362189803,0.0020215643982544355
