A1CF,7.516580998925753e-6,0.00249472010801636,1.944071057626021e-5
A2M-AS1,8.670793830261804e-5,0.0006526843039354119,2.269422062300208e-5
A4GALT,0.0005998201013478943,8.02079877032725e-5,0.0002427300906947678
AAAS,0.000689986857872468,0.00027913537516824485,6.200725860517681e-5
AACS,0.0004002059496164074,0.0005352042789663575,1.5027253974660669e-5
AADAC,3.7029180251781334e-6,0.0046568355790579325,1.326188718706886e-5
AAED1,0.00041413972315565,8.336536612779923e-5,0.0005079855358956461
AAK1,0.00016957943389495726,0.00023441075995526,0.00030439409125019705
AAMDC,0.00023545281430100272,0.00044827988191111645,0.00014463324514667986
AAMP,6.456809960594103e-5,0.0004918465891183825,0.00011627306509959849
AANAT,2.7763043540858586e-5,0.001910817280935149,1.9634057821800247e-5
AAR2,0.0009998506583457504,4.344740718383136e-5,0.0002916154250141973
AARS2,0.00031738189948962784,0.0002601909608416463,3.583269453892881e-5
AARS,0.0005350806284345571,0.0006107927877824352,0.0003480934849278475
AARSD1,0.000445760357858966,0.0001472547792657214,0.00014469762056462467
AASDH,0.0006588937287994814,6.03475365543945e-5,0.0006742968657354272
AASDHPPT,0.0004248755591243773,6.751421249780549e-5,0.0007011436398722251
AATF,0.0006645394564837259,0.00027020351832858866,0.0005512669079224805
AATK,0.00017461337676780457,0.00010059076341891304,0.0003590628937130189
ABAT,0.0005895416256848999,0.0003850329239359017,2.7293525050530784e-5
ABCA10,6.112067293398639e-6,0.0036308895027285016,1.1322412566075816e-5
ABCA12,9.104565086462442e-6,0.002229807411390432,1.914047627106388e-5
ABCA1,7.311304302668981e-5,0.00040284002677870345,2.9064566768342695e-5
ABCA3,0.00010541992777142292,0.0013689843964058283,2.0776279207585114e-5
ABCA4,1.6726781235412803e-5,0.0020419163810556406,2.0990531154835268e-5
ABCA7,8.343814327070098e-5,6.52500055184546e-5,0.0006398573023423549
ABCA9,3.7021100716862812e-6,0.0026044642093025396,1.4623093541249647e-5
ABCB10,0.0001115759478841713,0.0028058887642622506,2.6006005075250497e-5
ABCB1,3.7673478238209325e-5,0.0009698721675555781,9.989713846079208e-5
ABCB6,4.764610508119793e-6,0.0029008340391177196,1.6210824683740523e-5
ABCB7,0.0005501849637952062,0.000274229884926035,0.0001411034207299073
ABCB9,0.0004942081448646098,0.0001935327286402455,4.841592869372751e-5
