Gene,Rate01Mean,Rate10Mean,EjectMean,Rate01SD,Rate10SD,EjectSD,Rate01Median,Rate10Median,EjectMedian,Rate01MAD,Rate10MAD,EjectMAD
A1CF,0.0008761339066395676,0.30692478082314517,0.0030950396315266478,0.0028385409815755496,1.1499102856074228,0.013571634310323146,0.00022740499826757375,0.07514568340494003,0.0006612345103147924,0.0001849599629915189,0.0630168226861274,0.0005615230119463178
A2M-AS1,0.00199164132229123,0.21401493256017845,0.002977581309488396,0.005259326135865047,0.7480914810414222,0.009674666651482988,0.0006311939113560227,0.04987624258931375,0.0007226129050146781,0.0004658222362813059,0.0430365576445072,0.0006102671552311893
A4GALT,0.02956340946249389,0.057584920857261274,0.0012912640527216017,0.13612670535660232,0.2198547394718236,0.004339069669805623,0.008988520608838297,0.005157851251042771,0.00044366029573906265,0.006233546751564611,0.00480081512700708,0.0001525150438856704
AAAS,0.0009721361696060049,0.08021022369687705,0.00532661500411056,0.0009096884128070257,0.2654716080796911,0.01694677609881998,0.0008359097514363143,0.020475118600469678,0.0014714499158315648,0.00020975512775552415,0.017770277841521066,0.0011582144016626093
AACS,0.0054738887043418154,0.23166908165351296,0.001400410509283744,0.018469288964861833,0.6689504449893428,0.003820847931819229,0.0019698040169539187,0.05766486697896567,0.00037589620673676065,0.0012246911139227462,0.051585931186954426,0.00032435373594865243
AADAC,0.0004819204182071278,0.5544981627393234,0.0018752376112927327,0.0014441388057996726,1.77117178262537,0.007553105475852703,0.0001178550228838034,0.1292728823168331,0.0004208637104509346,9.758940954716084e-5,0.11082347561928627,0.00035085463435954693
AAED1,0.003604064419926577,0.0655104524657775,0.00713325048960177,0.0017393692112484301,0.21651228645491136,0.017842181144616255,0.0035860468675434315,0.015656208643404956,0.00253096357597085,0.0010901144514553708,0.013776718669946958,0.0014754348182226507
AAK1,0.0028844500481672686,0.07077444256499153,0.005739005363748482,0.002815661519615103,0.22114311512322324,0.015390900835804747,0.0026075502616087548,0.016698587415778038,0.0018810156972667953,0.000938855989732035,0.014896172891533955,0.0011582987040925784
AAMDC,0.0034148145078101923,0.1249583188587727,0.003435896176019441,0.021362305080920744,0.3568837459113693,0.007792087796364663,0.001395005367371458,0.030585959693096753,0.0009383925948344962,0.0005629652825229949,0.026672304005973452,0.0007572364090379292
AAMP,8.366201306438275e-5,0.06030224762412206,0.011779749580512934,3.827313391312775e-5,0.20224208956086998,0.03979779756065608,8.257522521008016e-5,0.015536038168306359,0.003062740878310072,7.294629082847868e-6,0.01308158482273576,0.002546884020760158
