Gene,Rate01,Rate10,Eject,Decay
0610009B22Rik,0.007228545035287693,0.005268117499709313,0.007095920092279837,0.0038675771708511623
0610009O20Rik,7.380020425455865e-6,3.205909488865941e-6,0.00025873827824328,0.0006029306651356918
0610010F05Rik,0.0005944352048496773,4.585602829674967,1.8924022183726685,0.0011609338769302002
0610010K14Rik,0.00048066357819273456,0.000366603782294073,0.002054910310902599,0.0009280942365400619
0610012G03Rik,0.002173053578763615,1.9893837575184383,1.287585751462878,0.0008342325974387941
0610030E20Rik,0.0026790451104775734,0.0011954871968695286,0.00046894775421085853,0.002384407225868405
0610037L13Rik,2.148880885539815e-5,1.8178244687303368e-6,0.0008980018364312211,0.0017187313857520525
0610040B10Rik,2.365890570772463e-5,4.134126803613042e-5,0.0002523310649409082,0.00286803699337945
0610040F04Rik,2.00481245003358e-5,3.558375608085379e-5,0.00015537729148721447,0.0015751913020633245
0610040J01Rik,2.3503598749485107e-5,5.1238849384574394e-5,0.00010286496644693349,0.002765398685657073
1110002L01Rik,1.8944258535220617e-5,1.039004349075439e-5,0.00044618809502169177,0.0018059173064455872
1110004E09Rik,0.0014445169479868115,0.0012597224711319937,0.0024025929094128374,0.0012591915645901598
1110004F10Rik,0.003838222334328056,0.006347074426834792,0.012537682552301125,0.0016318176438071081
1110006O24Rik,0.00013546240510950344,5.7622693402217546e-5,1.8231008870851413e-5,0.001178340780225665
1110008F13Rik,0.0060282182856246464,0.05204496220667005,0.06517391482122621,0.001778531754188657
1110008L16Rik,0.000967623260800594,0.003624720289870519,0.0029090710403724884,0.0011422804181868216
1110008P14Rik,0.0009798555513116634,0.0012727254309912255,0.0017103435858199807,0.0007019140875129824
1110012L19Rik,0.011261103590780629,11.034996862607917,1.712839523429454,0.0025384427618836344
1110017D15Rik,1.5940878100734229e-6,4.2330308612378785e-5,0.0002935397819857124,0.001631702402448082
1110020A21Rik,2.2720400300415983e-5,8.438518636876908e-5,7.428403998894896e-5,0.001550248659330706
