Gene,Nalleles,Deviance,LogMaxLikelihood,WAIC,WAIC SE,AIC,Acceptance,Temperature,Rhat
0610009B22Rik,2,0.00019088069054244721,783.0399463072046,1568.9836912689136,24.009703738180797,1572.0798926144091,0.8820391,1.0,1.0056089467127298
0610009O20Rik,2,9.075346587930883e-5,710.6246634506685,1424.4499062890727,23.07398078391558,1427.249326901337,0.871282175,1.0,1.0020216662917774
0610010F05Rik,2,5.920863047252955e-6,359.91533241736744,723.8640273578947,16.36608557701992,725.8306648347349,0.905752925,1.0,1.0023175002062106
0610010K14Rik,2,0.0006737205063082023,1130.7030451089117,2264.353017043358,27.306493419338008,2267.4060902178235,0.845020425,1.0,1.0041682819838766
0610012G03Rik,2,0.0008194148712537073,1724.0814815352142,3452.5016446029113,28.584464071938413,3454.1629630704283,0.774794675,1.0,1.004975947594609
0610030E20Rik,2,0.0005376059214931357,2391.2508513983034,4786.710599953298,25.9340540403661,4788.501702796607,0.74244775,1.0,1.0059327145533323
0610037L13Rik,2,0.0011319861576753831,1585.4056706023036,3175.012063258366,28.597837163431606,3176.8113412046073,0.794859575,1.0,1.0027752544889263
0610039K10Rik,2,2.8362759351705668e-5,99.77775173718113,202.18921305022863,7.910120112492294,205.55550347436227,0.953599925,1.0,1.0023995485350397
0610040B10Rik,2,0.0007855320334197097,1032.6291575384178,2070.7032360566836,26.430304760772174,2071.2583150768355,0.831385825,1.0,1.0042994606778566
1010001B22Rik,2,1.0034751907225265e-6,23.732266081589245,49.985742446473175,3.627601148747459,53.46453216317849,0.9735082,1.0,1.001889400506429
1110002L01Rik,2,0.0011587519132078027,888.7242073247306,1782.0937833845703,25.06639908492442,1783.4484146494613,0.84836775,1.0,1.001386901948061
1110004E09Rik,2,0.0012146032593724214,803.6405910783923,1612.5557857235224,23.983917123403888,1613.2811821567846,0.85139325,1.0,1.0043448346904078
1110004F10Rik,2,0.001413502467677621,3546.900195833932,7098.111905347018,15.57519714065385,7099.800391667864,0.6507643,1.0,1.0059253493916376
1110006O24Rik,2,2.8343698578526527e-5,99.78307148622625,202.2189412802608,7.9098384144338025,205.5661429724525,0.9532147,1.0,1.0025917670191369
1110008F13Rik,2,0.0015821959225945598,2270.920913498672,4546.227007060738,25.870694268940035,4547.841826997344,0.765980825,1.0,1.0031372557627167
1110008L16Rik,2,5.365127552506534e-5,587.4138852375849,1177.6397830152387,21.088772817146705,1180.8277704751697,0.895972575,1.0,1.0042933452437504
1110032A03Rik,2,0.0003899288882144518,742.8986562080329,1489.8452041986577,23.336563984708313,1491.7973124160658,0.864402325,1.0,1.0048736716455433
1110032F04Rik,2,2.765736442233362e-6,36.9979656412469,76.28002921614548,4.542875949014391,79.9959312824938,0.969567425,1.0,1.004554038914699
1110034G24Rik,2,0.0005206781366824399,676.9264811229984,1358.1758649453654,22.28348630863986,1359.8529622459969,0.871506425,1.0,1.002824832681054
1110035H17Rik,2,0.0002721424201795992,326.130659940521,657.1744599548505,15.119267137750816,658.261319881042,0.911936375,1.0,1.0044035562304519
1110038F14Rik,2,0.002813974237317832,2311.799593664829,4629.1655697691795,26.624898639714605,4629.599187329658,0.7469554,1.0,1.001798560376013
1110059E24Rik,2,0.00036538165368104106,1238.1096448475148,2480.750140444723,27.9232598083063,2482.2192896950296,0.823299075,1.0,1.0031010876709499
1110059G10Rik,2,0.00024352309011896448,1533.2756683227058,3070.6149482244987,28.62905824848728,3072.5513366454115,0.816519475,1.0,1.002927138661636
1110065P20Rik,2,0.00046121599091705133,742.9052988957402,1490.744306767538,23.30257522721267,1491.8105977914804,0.8568211,1.0,1.001334950753144
1190002N15Rik,2,0.0001131188192786755,210.09610399096186,424.46942566515474,11.872832639060078,426.19220798192373,0.93177785,1.0,1.001871859887551
1190007I07Rik,2,0.0008438334616321562,966.5382337186669,1937.544710863245,25.926670135223002,1939.0764674373338,0.83773955,1.0,1.0027415592427231
1300002E11Rik,2,0.0008922991960491543,1097.1393305213874,2198.78766285151,26.99062168014928,2200.2786610427747,0.82009455,1.0,1.0032963652119276
1300014J16Rik,2,0.0001865119850157817,217.12743260176512,437.1144589591124,12.381626705356656,440.25486520353024,0.94028835,1.0,1.002072610574593
1500002C15Rik,2,9.945879922506593e-7,23.73225271079914,49.682572625192456,3.6495948754275633,53.46450542159828,0.9741289,1.0,1.0020056451493575
1500011B03Rik,2,0.00020020446378240587,537.6475697035121,1079.3953385741856,19.981251098911077,1081.2951394070242,0.88842655,1.0,1.0020533230501643
1500011K16Rik,2,0.0007211304486218669,832.2122664295181,1670.3130587539476,24.094707508713487,1670.4245328590362,0.848851975,1.0,1.0019817467159546
1500015A07Rik,2,0.001210181871374467,1024.4384694378111,2053.421262944641,26.44251661598472,2054.8769388756223,0.84383855,1.0,1.0029663380148814
1600002K03Rik,2,0.00026753051269109805,831.2155559168133,1665.606319972371,24.58475980572239,1668.4311118336266,0.859736125,1.0,1.0040065756967946
1600012H06Rik,2,0.00044631419037912296,979.3398196822346,1961.6108209059448,26.142259361986767,1964.6796393644693,0.8655106,1.0,1.002555152680216
1600014C10Rik,2,0.0003703199102556787,583.9962652494083,1172.443465972132,20.74861073801062,1173.9925304988167,0.8779113,1.0,1.0011470003856815
1700001L05Rik,2,3.585689048420016e-5,110.14184426723389,222.95056930369245,8.372510923014305,226.28368853446779,0.951681025,1.0,1.002317718424718
1700008J07Rik,2,0.0003387418508398188,1136.8292530518838,2278.54173682169,27.280039588654365,2279.6585061037676,0.8156255,1.0,1.0042586589425073
1700010I14Rik,2,1.3380559117537429e-5,72.72614599991228,147.9392560059616,6.600765901775029,151.45229199982455,0.9602778,1.0,1.0030119149301684
1700017B05Rik,2,0.0005101231226976564,1177.4119417520747,2359.466645352607,27.547092138463896,2360.8238835041493,0.8403939,1.0,1.0043236493310026
1700018L02Rik,2,4.4199327942131994e-7,16.632431951068146,35.41730703166746,3.1281474014092576,39.26486390213629,0.97644575,1.0,1.0027461904914279
1700020D05Rik,2,4.4307735623608477e-5,120.26596984995604,243.3274444601202,8.807680825294957,246.53193969991207,0.948515925,1.0,1.00452774478394
