0610009B22Rik,0.0003352448080508785,9.266623269397875e-5,0.0003871509780037876
0610009O20Rik,0.0004322178223408032,0.00021045692960919011,6.626353810662969e-5
0610010F05Rik,0.00013101351333395125,0.0010430510276389774,2.182188243991323e-5
0610010K14Rik,0.0004782249010972944,0.00010486245443043413,0.00018636388865883057
0610012G03Rik,0.0004068948642061171,0.0002363652528678926,0.0003658014139351502
0610030E20Rik,0.00031571937672593436,0.00018272370211265047,0.002029897089867614
0610037L13Rik,0.00038980718886075504,0.0001310654573422175,0.0002343955349851135
0610039K10Rik,3.544979816132436e-5,0.0007659617083348917,2.5684720732095716e-5
0610040B10Rik,6.0188052799810775e-5,0.00024574290990182307,0.0010294413309927574
1010001B22Rik,4.1112429613960125e-6,0.002506777285383818,1.573551517887339e-5
1110002L01Rik,0.00010230279056545507,0.00026509450332952303,0.0006783732938968033
1110004E09Rik,8.496865126579626e-5,0.00038089713030896343,0.00042503889492299685
1110004F10Rik,0.000447905183107465,0.00014894996812904096,0.0015891859321983284
1110006O24Rik,3.7506447244244565e-5,0.001011986682894892,2.3978590456350283e-5
1110008F13Rik,0.0003890561394061796,7.983369777895245e-5,0.0008061573131335456
1110008L16Rik,0.00027505335664509137,0.00010188188560210566,0.00019960829356425314
1110032A03Rik,0.00018195095516825878,0.00030362322859882465,0.00020823114974927002
1110032F04Rik,1.2184102600690075e-5,0.0010494140167697998,2.6736037051529504e-5
1110034G24Rik,9.474976866901015e-5,0.00027855313481797044,0.000693256031919141
1110035H17Rik,3.58822200707115e-5,0.0006840543913101707,0.00029855335261042714
1110038F14Rik,0.0001573510586040268,0.00010560963922873567,0.001219155587174875
1110059E24Rik,0.00014535460209971285,0.0001936027230814534,0.0009773554998526945
1110059G10Rik,0.00029888014595509893,0.00011033706182372063,0.0007795724184050952
1110065P20Rik,0.00017435179628613558,0.0005232685102973067,0.0001135990698500633
1190002N15Rik,3.460633292756858e-5,0.000668495619231286,0.0005580897671259959
1190007I07Rik,0.00022792347894230638,0.0002740591742049745,0.00014951506378225614
1300002E11Rik,0.0001751393308994548,0.0005223765098388148,0.0006082090200756114
1300014J16Rik,0.00012279106137355134,0.00013965341771332213,0.0002016363094347344
1500002C15Rik,1.057490928964775e-5,0.000900731642094756,2.9399800338654454e-5
1500011B03Rik,0.00010697413011592233,0.00026537877179288094,0.00024627437643852845
1500011K16Rik,4.3133689855417476e-5,0.0005774914462209371,0.00041911836024638145
1500015A07Rik,0.00018169314923144973,0.0002205579679169504,0.000597880157894355
1600002K03Rik,0.0004213127951134096,0.0002060846308967233,0.00011073231639714606
1600012H06Rik,0.00028329892356691936,7.335829417581573e-5,0.0003747020286648243
1600014C10Rik,0.00010082826419200855,0.00043134704438790687,0.00033127104596049036
1700001L05Rik,4.760855955079825e-5,0.0005088990483648107,2.2851537563847394e-5
1700008J07Rik,9.739527690316961e-5,0.0003632109477761514,0.00044974976860773734
1700010I14Rik,3.1702233454201726e-5,0.0008142811090430507,3.301061811505675e-5
1700017B05Rik,0.00020348351128969812,0.0001824503269317867,0.0017085707365105916
1700018L02Rik,5.011496089368675e-6,0.002310047439079066,2.4754423546133337e-5
1700020D05Rik,4.237100234393889e-5,0.0012558834045251334,2.5697904047771955e-5
1700020I14Rik,0.0002402979931170022,9.149280449229121e-5,0.001981257081355299
1700021F05Rik,0.00010113578178148162,0.00024085026808810738,0.00033454801287628413
1700022I11Rik,4.141790073289006e-6,0.002839954071304557,1.3842818556710677e-5
1700022N22Rik,2.940656523194107e-5,0.0006492994182070679,3.0545627259670034e-5
1700028J19Rik,3.0334355875269657e-5,0.0005194341872738352,2.9003063772795685e-5
1700029I15Rik,2.8283054949169408e-5,0.000744743476919345,2.9653985556710165e-5
1700030K09Rik,6.743290138522192e-5,0.0003987858663266346,0.000540207579946823
1700037C18Rik,6.724687878715418e-5,0.0004884594445174231,0.0003950259173180624
1700037H04Rik,0.00011249478651029347,0.0008492797208318501,6.335042821767758e-5
1700041G16Rik,6.721519886426846e-5,0.00043908757879955544,3.93290971650845e-5
1700048O20Rik,1.6971026624239926e-5,0.0009303948500237918,0.0001084844367418744
1700052K11Rik,0.00024789419131251,0.00010112065097671484,0.0005753682136147743
1700055D18Rik,2.761048444350937e-5,0.0006988928861593745,0.0005662272341585812
1700056E22Rik,4.9739570737146054e-5,0.0004291194173787233,3.6004424891107815e-5
1700058P15Rik,2.6204913892756097e-5,0.0006198779632845497,3.8266009204465914e-5
1700065D16Rik,4.165510035799877e-5,0.00039904357204379565,5.049208453294666e-5
1700066M21Rik,7.905013986445245e-5,0.0004337758357230358,8.76494707291481e-5
1700067K01Rik,1.0182616580559354e-5,0.0014169690758986644,2.1439335648721283e-5
1700084E18Rik,3.6088294302092676e-5,0.000853207188271127,2.8479539872184887e-5
1700086O06Rik,0.0001642556867342464,0.00035125803720205233,3.444616022004343e-5
1700092M07Rik,8.246686935347633e-6,0.0015799785981156615,2.1647473955475365e-5
1700096K18Rik,0.00010590870060693347,0.00037631489617326986,0.0002500686465832902
1700099I09Rik,7.685192170996936e-5,0.0004305835733752268,0.00011714198372052229
1700105P06Rik,1.342804305562351e-5,0.0012626667305621834,2.3663480069789616e-5
1700109H08Rik,0.00022952662655516986,0.0003090988476956819,3.6709395865857236e-5
1700113A16Rik,8.105849614357487e-5,0.0006508931982257475,5.402040938847657e-5
1700123O20Rik,0.0005195070656522928,4.859174544034948e-5,0.0009451905743102031
1810009A15Rik,0.0004612015302509439,0.00017291857558122156,0.0001159446614689591
1810010D01Rik,3.927164816511414e-6,0.002158030448641558,1.8626048285364687e-5
1810010H24Rik,4.330497695164453e-6,0.0026343276225011696,1.570475448254912e-5
