Gene,BurstMean,BurstSD,BurstMedian,BurstMAD
A1BG-AS1,0.026149361317596428,0.048672699471769464,0.01206853580394688,0.01370752042773508
A1CF,0.3185252047990117,0.417229811744044,0.22315957537486583,0.10112377955522164
A2M-AS1,0.125505455407782,0.4331904416846632,0.042795780637758546,0.04101853081467198
A3GALT2,0.4756744620310206,1.0106753848013244,0.2955091280430563,0.144951608182048
A4GALT,0.7619870505466467,0.21633508838116122,0.7144482292766638,0.17391868551082432
AAAS,1.1149487233432678,1.4598415457037777,0.7023734946240958,0.4797473116949026
AACS,0.7201855272415811,0.15323267035338162,0.6778924095214676,0.1089386386898258
AADAC,0.8842280017479671,0.09163748185972492,0.875742035831531,0.0840409745423569
AAED1,1.160599073125155,0.8465445498934822,0.9577475900735628,0.473231666571583
AAK1,1.8219977243530885,0.2658761506126697,1.8041656851484213,0.2599351095580172
AAMDC,0.6033429158682715,0.14860734738105305,0.5586661265234202,0.0869713120042117
AAMP,1.2259075237972628,0.7062511817525641,1.0509567748995878,0.6959739407358678
AANAT,0.42160005922248756,0.37444934778323935,0.34627816455293337,0.09959790240459958
AAR2,0.47379558738963184,0.7009492892333178,0.3369259560896348,0.13487738201110122
AARS2,0.481120643380343,0.619291273345077,0.3269205556529811,0.11293240792910049
AARSD1,1.861987957534533,5.319141406472871,0.545054787388317,0.5362506754390529
AARS,1.0987973393193267,0.24912426960114312,1.0571560225353664,0.2344017042665705
AASDHPPT,1.4690970275575501,0.37949701262641516,1.4224245263645003,0.37141583422873903
AASDH,1.288315195274425,0.6134275780152795,1.1555612134340874,0.46598868699434864
AATF,2.8067135029184223,0.1395280144270584,2.790823902923059,0.1295299376626989
AATK-AS1,0.009813792055948964,0.015713244054625177,0.00457517398851352,0.005222845249628495
AATK,4.176422917202431,9.57689649829511,1.5521244714810056,1.702970688706079
ABAT,0.7409575518991011,0.10674848205949788,0.7218219082821227,0.08870467926258384
ABCA10,1.167049877035411,0.3650813754433402,1.07567185447382,0.20970688263043516
ABCA12,0.377339450667467,0.43983039855271466,0.2755119729856679,0.11157159667554621
ABCA1,1.362727373751547,2.6481615545984294,0.6839807197909966,0.48314036324117987
ABCA3,2.0284145619362346,0.3490834655653033,1.9932394354768912,0.3240153003742656
ABCA4,0.3862897429906578,0.485240269319161,0.2862547818275911,0.12231506153450102
ABCA7,1.372836945171167,0.24559877027990953,1.3331087929713945,0.24212386741276087
ABCA9,1.3115596948912365,2.3051290626663703,0.7250616001598544,0.4701095165797588
ABCB10,0.9366134865732638,0.21375207339034996,0.8800806432424604,0.18445662462263382
ABCB1,0.6298346230851016,0.7725659618800895,0.4538575038274966,0.1422248119052504
ABCB6,0.03532012170853381,0.047171239078212114,0.023141877828346764,0.022622353703735557
ABCB7,1.1452782687126946,0.4700980275084538,1.050357812956356,0.39100436700250407
ABCB9,0.5974038609086786,0.17210667957065304,0.5532396256490213,0.10610892140844023
ABCC10,0.6132671989224748,0.6332113226215494,0.437092350344535,0.19229594734279076
ABCC11,0.22069668701166473,0.5035815341762812,0.11615753301442676,0.07862330843057669
ABCC1,3.2519488174002342,0.2620410622148462,3.2195802622453473,0.26153173621311293
ABCC2,1.3940205148154552,0.09779228684039132,1.383241734201377,0.08852994922827251
ABCC4,3.61290709981834,0.2510772395933275,3.5834321572388927,0.24975487978598168
ABCC5,0.9173827516683025,0.1361399508348889,0.8866350337979236,0.11286512090303914
ABCC6,0.7172077354912115,1.4630598451665122,0.3305232636550832,0.20995896183363907
ABCD1,0.4048476077579479,0.4441251003538253,0.3013265752252058,0.09321685895223711
ABCD3,1.1684772367989145,0.21761345229642012,1.1312117549817604,0.2077025402393603
ABCD4,0.562213789996015,0.5187769802263507,0.4263875786609178,0.17053812645371833
ABCE1,1.9331432339626555,0.35292164663010595,1.9046826909903418,0.350304120757203
ABCF2,1.2743549836671617,0.36652423570094733,1.2206732870991857,0.35339399440117075
ABCF3,0.566824753644848,1.9268661974537502,0.2839919070923091,0.1431947263795986
ABCG1,0.03306002739965023,0.16326448673427935,0.014992363845258745,0.015725296355403567
ABCG2,0.2964660686126166,0.4846786789028397,0.18588465768686158,0.08982813507224734
ABCG4,0.14357192199648106,0.5171080392383445,0.06256439892005285,0.049938486066626944
ABHD10,3.2568201127742262,0.3641094743600238,3.24151639918634,0.36358460380699154
ABHD11,1.1724736936036777,0.13829323725630027,1.1432081984390672,0.11915142038215344
ABHD12B,0.08821561301588304,0.03699231642857938,0.08535053290351452,0.032321181255567426
ABHD13,0.6325547698877294,1.4006962347534517,0.4103015745197428,0.19299956979963961
ABHD15,0.6254343098263545,1.685296671046088,0.2076702002912597,0.1579432072018256
ABHD16B,0.07332976992897398,0.17987698276908742,0.024438580093153806,0.028999370158947223
ABHD17A,0.6725112367123384,0.23751481269767835,0.6001400222108646,0.14907704738076025
ABHD17B,1.205381282082263,0.14446452737700816,1.1845116696050644,0.13617910730251456
ABHD17C,1.2779572639929937,0.18883586880786002,1.253166442469582,0.1854873022534531
ABHD2,2.1445520902815693,0.09215354848296872,2.1419296781452988,0.09100731625838876
ABHD4,0.31813693106410007,0.9234443730217733,0.08457803910463962,0.0822128025835398
ABHD5,0.8795107498240646,0.22995180197606324,0.8308569184001819,0.2037903428596437
ABHD6,1.222013283063522,0.13404452484139254,1.2028402115499284,0.12642195752207724
ABHD8,0.4923140341741774,0.10553207181526701,0.4685871295004153,0.07583366949630088
ABI1,1.431822146616681,0.28543463043384143,1.4005814168703954,0.2851572030391327
ABI2,1.81132274708393,0.21322145825414018,1.7791358997065352,0.20561842514347808
ABI3BP,0.035652970058292294,0.026053378094058548,0.0310592856960529,0.02574441725287283
ABI3,0.059402791998424846,0.16203775991414962,0.021191608202841314,0.02452812661067477
ABL1,4.681356827997678,0.3753967902160379,4.6688999415305705,0.371845136063974
ABL2,4.445105707056472,0.2959097161802687,4.4144266545149,0.2953510231835937
ABLIM1,3.0725879540311336,0.12625380113358226,3.0633722025744796,0.11825403666770845
ABLIM2,1.1835604620751168,0.15555671898579934,1.1598184541078211,0.14778879500524617
ABLIM3,1.4934485308633934,0.10731375060517097,1.4822239999412687,0.1010078433471798
ABRACL,1.4432884146810698,0.23931925346933935,1.3884387413411339,0.2172893102417363
ABR,1.606086724575216,0.11377234308892485,1.5900173136471536,0.10259171028257318
ABT1,0.8936445976146512,0.3258156266279156,0.8168310493899008,0.2659895436251352
ABTB1,0.33793602282530183,0.38436689335496393,0.25125297923676265,0.07203732757635053
ABTB2,2.864125726226939,0.15944549080037093,2.8540595334933982,0.15616160699758097
ACAA2,1.2255479539229341,1.7799806980099544,0.7738216507595068,0.5587417830590942
ACACA,5.5865700542502585,0.3158952091504525,5.541827780825923,0.291505423425045
ACACB,0.8031451413389681,0.35042984583057635,0.7186754094845564,0.17728262540667653
ACAD10,1.1815121462753917,0.38714639761513353,1.1180923416493327,0.3475274362331509
ACAD8,0.6231806846202418,1.4199710497802214,0.2098950362744541,0.14668571544859849
ACAD9,0.8372900602213481,0.7339984215124552,0.6294000660988744,0.33559370328207855
ACADL,0.04205942881495599,0.27136577385851096,0.00842238446082648,0.010707073982074107
ACAP1,1.059202536392965,1.1163527916306675,0.7819441631700598,0.4036317649934312
ACAP2,2.1417881756266466,0.14505528081892746,2.1217719885234474,0.13406365127284253
ACAP3,0.5557825008792904,0.7588820522629113,0.43395989233380655,0.13183505478951818
ACBD3,1.1984033130147353,0.14567710324046626,1.1714318004369952,0.1293610020805982
ACBD4,0.3535715090420489,0.699930763957091,0.17095999452565547,0.08249664982038458
ACBD5,1.0895612531383372,0.4558038755024828,1.0007386279690558,0.3944370399819497
ACBD6,2.5969061088723175,0.19284705771564226,2.5639710790894954,0.17431808555502676
ACCS,2.5805829682918002,5.520453214191118,1.0959332770586672,1.1258053407009514
ACD,0.7071010105837617,0.11547366684541953,0.6823253871223994,0.09557490201188445
ACER2,1.2056471398006459,0.21912073341080435,1.1679290356392107,0.19314977963525518
ACER3,2.194825435877447,0.21421740622242424,2.165329151719539,0.21491749983906544
ACE,0.25969228099741554,0.3124275250713063,0.20804899771433008,0.05831067960491634
ACHE,0.22123219720268558,0.4054258499503573,0.15077830822583066,0.0588726172855239
ACIN1,1.673678004149122,0.1824370459142545,1.640297631906609,0.16638680829331953
ACKR2,0.07860288091551373,0.4046744501949826,0.027078527896390432,0.027593317078958388
ACKR4,2.7617003797478805,7.46293035445686,0.9771469164404192,0.8783216167839736
ACLY,1.6776321334661257,0.0951320571143526,1.6661156039128275,0.08414200080808028
ACN9,1.469737081587716,0.4075423584979315,1.4184071729616967,0.38656863181928686
ACOT11,1.240213954513652,0.18111322950698938,1.2133458894952083,0.17603877309870847
ACOT13,1.5099099261523514,0.4719519363408733,1.4410622806052944,0.4434725769663431
ACOT9,0.9700122145836528,0.33077209859957235,0.8914861758729306,0.2925729630243744
ACOX1,0.53730073307485,0.15979287282738555,0.49151938262301326,0.09821982452480671
ACOX2,0.7079860497383996,1.5014793577228267,0.42988044986920454,0.19255295690141486
ACOX3,1.1791920479598839,3.333758705402205,0.46439452466022646,0.34679417796408746
ACOXL,4.275074581757392,0.2793451120652155,4.269735700093062,0.27738469616566647
ACP2,0.3147398574370213,0.9740753360510901,0.16955152415182848,0.06669157289355604
ACP5,0.08756544458105923,0.23921442521047193,0.029585155955248986,0.03443135002978023
ACP6,0.5550415524702693,0.13827652295399975,0.5199874993259688,0.09654232901479759
ACPP,0.04422347181888265,0.07822053441697754,0.02588650307957431,0.028051331013034093
ACPT,0.1957830652896269,1.0274673555726705,0.07873222326996485,0.06596555283051878
ACRC,0.9625853509576872,0.9679365045822986,0.7776718948435175,0.2572800949333541
ACRV1,0.28157165782580085,0.7368122527323336,0.1445117232974382,0.08531126205627806
ACR,0.08424278534441827,0.3087281156975493,0.028777580133545446,0.028488406602772055
ACSBG1,1.3392906502290562,0.8837421456854978,1.164329903778695,0.3574167191797818
ACSBG2,0.37600685479037527,0.9356260058153768,0.14773909211720135,0.1097619782244362
ACSF2,0.7342063178063017,0.5688985091936942,0.5613367826240848,0.22125390598679248
ACSF3,0.7355585812117843,0.21253418697364745,0.6812436331403394,0.16656870512445496
ACSL1,0.46214660801643154,0.09494559246316152,0.44210770946315003,0.06037715282010995
ACSL3,2.1692758989703522,0.12046337654164072,2.1556615950229134,0.11214355185051274
ACSL4,3.5225209636805657,0.18317780029430322,3.498432096971536,0.16430239899752075
ACSL5,1.6518135371839144,0.27247141574613837,1.6254204656505231,0.27525963920720786
ACSM3,0.2905760605924231,0.5125145296013885,0.19112344144166263,0.06385885732503366
ACSM4,1.1130410114558045,3.283908722051316,0.5006145470127084,0.36502366687858984
ACTA1,0.036407781043393095,0.08117458759640092,0.01465950422534542,0.017435655716416292
ACTA2,0.982882979178771,0.2575639414197814,0.9293454532090809,0.2089229785169628
ACTBL2,0.05662218358305769,0.3240029303398412,0.013976672296112838,0.017492972627660336
ACTG1,32.56785656177638,7.0011502659254745,34.217737037487055,1.1534822312392656
ACTG2,0.6731161849289314,0.4878314008300589,0.5640216396532947,0.23244492956069143
ACTL10,0.09866688220688995,0.7620660155472445,0.021195188931593077,0.02658686391462708
ACTL6A,0.9547159035392083,0.2658002422591263,0.8805189904074361,0.22193480361843138
ACTL6B,0.4144997660451941,1.2457081960323846,0.14745536018368732,0.14381905057248076
ACTN1,2.422073889378856,0.14088917917996266,2.403269560628058,0.12768226217799533
ACTR10,0.6291044194642987,0.29461843681327016,0.5293517820380402,0.15556899268864552
ACTR1A,0.5504374642768208,0.2380130048462569,0.4771276153453226,0.11986092397948067
ACTR2,1.8454972101751763,0.09396200265926488,1.8354844874070597,0.08342676348200297
ACTR3B,2.1503644337387784,0.23684764079375475,2.1281025413855525,0.2407586224226636
ACTR3,1.7193346864759003,0.13866764268854243,1.6945864018934513,0.12007797755967528
