Gene,Rate01,Rate10,Rate12,LL,Convergence
A1BG-AS1,35.93287158682772,16.96333609120455,0.3770802642708898,58.27885071855176,0.0011989360812291769,21.426142871094797,false
A1BG,0.011069123087022717,0.0014817032925734872,0.06298505969517233,0.2867530731085837,8.239841911568304e-6,27.444908875162724,false
A1CF,0.004926663012885589,0.0027283793047925583,0.9645550540651772,0.00021053046830751688,9.811375472864082e-6,96.40135744205477,false
A4GALT,0.04263457784468564,-0.04264022249396691,0.00015690842628133454,1.411096691133513,0.3467822634597693,758.8134398319963,false
AADAC,0.018905659601451796,-0.018900104905122516,0.03966850406688308,6.960676714150562,0.0002802141169283928,109.0843010716984,false
AADAT,0.00010795713810802462,0.005701245999714483,0.000296813672725595,1.9932353773072575e-6,0.0003506058424822049,1241.1193380717018,false
AAED1,0.00017111168149352033,2.227605727155518,22.674344844400785,0.00016747508019335837,0.0021783060182278035,2145.0922672119877,true
AAGAB,0.0003774438180414798,0.0004667357178070482,0.9014824305927714,7.625324267136877,0.0024788174663009665,2143.8798632962257,false
AAK1,0.00035500141306079295,0.3136673504816491,1.7529051345743536,0.0002952653202214787,0.0020126699803490683,1804.8708086066601,true
AAMP,0.0001975704812046012,0.011872499534784668,0.05907100093157454,0.0002118991338727136,0.000666299201286203,2876.3725885978206,true
AANAT,0.1666397327328292,0.014695428646202876,0.1693290997714869,0.04034621845275253,7.241060369669177e-6,64.33464387497213,false
AAR2,0.0004913230518183223,1.3615126608655446,2.19498966679123,0.00032972566154019166,0.0013993310031643555,1226.5096566025989,true
AARS2,36.54439756294125,-0.031387070875967184,7.462652755941682,557.4590973605972,0.009012333277733662,562.8894390414787,false
AARSD1,0.0008550336370558398,-56.33894008221007,-49.95742331604567,0.000530189461058663,0.000921877869633477,1464.1748427711457,true
AARS,3.568185319474391e-5,1.7101590913906312e-6,0.007929157784579668,0.1440070085352413,0.02669223334300604,2390.309246769654,false
AASDHPPT,4.460003137946198e-5,1.2586238448480977e-6,0.016736694287545997,0.034588663100675855,0.012957983484481534,3090.148421081878,false
AASDH,34.38781045199956,17.949313700584696,0.02132850875389502,114.33395424532465,11.966766620982732,1583.5444325008355,false
AASS,0.0033137739743683684,6.3685896827357915,0.04055995585988603,0.0003377957633449885,0.00010848139895197994,185.09683887040796,false
AATF,0.08222756161214008,0.5485821489549512,0.047603695014863785,0.008927341845639685,0.010665099610516966,3288.165102422231,false
AATK,0.00015614305684214828,0.0014438128342859693,4.030458087632081e-5,4.5616003929701825e-6,0.0016727881902062565,982.0796333446199,false
ABAT,3.747432448338497e-6,0.00014696415979085427,0.0666455211087444,0.002079745248100887,0.00010732939261063842,432.0589768679147,false
ABCA10,-0.000263624405008163,0.05390559416762506,-0.06247772051527097,1.6120397506327364,0.013586727835076386,27.41550913475445,false
ABCA12,0.0027931765873895975,0.0020737884969298137,0.1747178645772751,0.00012012855511502845,4.413953433701767e-6,33.18564404845051,false
ABCA1,38.25014993432103,7.472241496353537,2.8941765873116228,387.37453135855077,0.002384969915734035,54.39085368421633,false
ABCA2,0.03718728529315294,0.0011358220805062433,6.2653674063629205e-6,1.7528245375140915e-6,0.00017567268519600698,1068.4899381051332,false
ABCA3,3.872889044795538e-6,0.00010033026131529664,0.010146345492231174,0.0004426812998779415,7.283997015329748e-5,375.2341187204955,false
ABCA4,1.220056857080066,-0.6118177622110443,0.053008937190247636,59.21933073056453,0.0011375436981342216,44.0632379055351,false
ABCA5,4.635990813503695e-6,0.0005674987572692159,0.08066579564281423,0.0005022885836416923,0.00018281680361953624,977.1437554261336,false
ABCA7,0.01874970282693456,5.679600495802953,1.0083599374190948,0.007699025626082735,0.006530820511724679,2648.607950242468,true
ABCB10,0.07808592809909365,10.81523207704353,0.1335200436830397,0.5011104527237669,0.033423628492211845,907.3479513944505,false
ABCB1,0.00020793547732235958,0.0019413789293858084,1.644990888170648e-5,3.447761382660298e-6,0.00047475170754509964,807.3396067652124,false
ABCB6,0.010722276878671154,3.4016820949630158,0.0410512020577413,0.0015428244543705962,0.00020690211176506378,133.57513352773574,false
