FC	cat
0.479476367941162	promoter
0.354997283101149	SE
0.450792676158059	REnh
0.451566485089452	no
0.523994490585376	REnh
0.433124539464795	REnh
0.48841248855644	REnh
0.554168802475717	REnh
0.720004121137182	REnh
0.745937447838996	REnh
0.508405394890241	promoter
1.1087905950083	SE
1.41429776418969	SE
1.61100986933151	SE
1.22061212531175	SE
1.21753176672384	no
0.684860965163483	promoter
0.959658170140875	no
0.792906098873998	no
0.454574922698309	no
0.435379359850136	no
0.481236208487066	no
0.660232844043878	promoter
0.62509217699322	promoter
1.8690599273816	REnh
0.971638921328651	no
0.99874811597146	REnh
0.920274113910743	REnh
0.301770303874403	no
1.3999871550908	no
0.260747457993459	REnh
0.860082743926517	REnh
0.3912195327752	no
0.272669655529286	REnh
0.466589272066591	REnh
0.582753148635396	REnh
0.368399581902421	no
0.309690485184904	no
0.0648000693664256	no
0.288155138435919	no
0.262991621944233	no
1.09325327503288	no
0.335524310031794	promoter
0.516613949279565	promoter
0.397258969936374	REnh
0.328590439209234	no
0.633941380778164	REnh
0.401043309981991	REnh
1.21840819222485	no
0.949567127342338	no
0.509114428290699	promoter
0.330822332156826	no
0.509785088826223	REnh
0.578589406352308	promoter
0.609971204535781	promoter
1.16723814038765	no
0.600107383825828	REnh
1.02150509839915	no
0.44926136427986	REnh
0.977730828712266	no
0.573373950291923	REnh
0.452635576793523	REnh
1.22290604723688	no
0.809418143504339	no
0.944449641295536	promoter
0.613671353581546	promoter
0.992711838458012	no
1.40862105675649	no
0.33878227947308	no
0.224031698255884	no
0.446014189690808	promoter
0.478019459858394	promoter
0.275077114917164	no
0.34528034034518	no
1.59639818824382	no
0.97332462086917	promoter
0.739047096545271	no
1.39288278867232	no
0.715447325712942	REnh
0.75928211671847	REnh
0.631569906844849	no
0.387155160362575	no
0.53669423619044	no
0.741172071860115	promoter
0.404823682050862	promoter
0.950941928813528	no
0.791677349845182	promoter
0.667469193504262	promoter
0.400927213489225	promoter
0.572111288156755	promoter
0.64478151476281	promoter
0.789430556812117	promoter
1.28565669927578	no
1.00524763190529	no
0.837779992817627	promoter
1.15129497831033	no
1.13762616175045	no
0.770448499791411	promoter
0.712403247077203	no
0.908544552556807	no
0.556211891716039	promoter
0.8930666240247	REnh
0.907624032333082	REnh
1.35046918965526	no
0.651392111284455	promoter
1.07951556025006	no
1.17034053460649	REnh
0.97120640323523	promoter
0.918024410047995	no
1.00975218349648	REnh
0.295846797114309	no
0.790505731220627	REnh
0.489041994940878	promoter
0.959658170140875	no
0.481428261516474	promoter
0.772306249722917	no
1.07936604999213	no
0.869443536050076	no
0.468784425823292	REnh
0.928111221747026	REnh
0.582678871878874	REnh
0.554428232653365	REnh
0.25824688299472	no
0.71977486241135	promoter
0.542652489846771	promoter
0.870054232686078	promoter
1.01602575722698	no
0.452349886365963	promoter
0.412259570417025	promoter
0.486367962933175	REnh
0.362698328205929	no
0.284238930159027	no
0.201508264416275	no
0.395913947314923	REnh
0.225289401809985	no
1.12876093139918	no
1.60536784378555	no
1.26519333284853	no
0.494077460244006	promoter
0.972436574536892	no
0.494169885751132	promoter
0.494203422854288	REnh
0.876390649955116	no
0.597792524243051	promoter
0.903701425526247	promoter
0.980726406587436	no
1.16752636583926	no
0.93188224625836	no
1.08871882702822	no
0.326067429790217	promoter
1.33426641106843	promoter
1.06617925865298	no
0.921551293762018	no
0.449808320922374	promoter
0.396258070253864	no
0.868662136502426	no
0.648920355654229	promoter
0.813591477577576	promoter
0.933402132654121	no
1.06425306606904	REnh
0.519131017330932	REnh
0.57996807252677	promoter
1.91497399562048	no
1.22290604723688	no
1.71623515074986	no
0.775876838640125	promoter
1.16892942219652	no
0.996520839928617	promoter
0.839794542332491	REnh
1.03029546973063	no
1.27711917749278	REnh
0.800047663672538	REnh
0.991260524810717	no
0.728279252318024	promoter
0.668852664037579	promoter
0.675840596716587	promoter
1.42152573865787	no
1.1223120972834	no
0.87265167101024	promoter
0.984846048622263	promoter
1.1404291604213	REnh
1.22301112572289	REnh
0.539636516225744	REnh
0.755354834096691	promoter
0.861483421277358	no
1.26285656335217	REnh
0.839850658263113	no
1.11915814301747	no
0.762529507740322	promoter
1.25418241673143	no
0.809657074844409	REnh
0.608488320482315	promoter
0.517419382057522	no
0.609417962060264	promoter
0.867418822760937	promoter
0.430398201176605	no
0.607360750852742	no
1.11949873659611	promoter
1.34621049786837	promoter
1.3217933286846	promoter
1.49961928889022	no
0.67854061312086	REnh
1.09439956688452	no
1.04285138223876	promoter
0.676333191525767	promoter
0.363918955208618	REnh
1.19897442204633	promoter
0.921348462750022	no
0.38127576783551	no
1.04298594178842	promoter
0.696046633047824	promoter
1.63678923909672	REnh
0.978813023836302	no
1.04872157340221	no
1.03929785231024	no
1.33355096370225	no
1.29142219823055	no
1.01802139508428	no
1.262177383145	REnh
0.771858136845205	promoter
0.592520081670402	promoter
0.5571717464817	promoter
0.565592376748756	promoter
0.628595201228941	promoter
0.959658170140875	promoter
1.01594310680603	no
1.01067667998356	promoter
0.796658905573423	no
0.918114526411833	no
1.07911769339493	no
0.264883024337527	no
1.99357000868638	no
0.801255170942931	promoter
0.880347577567249	promoter
0.617675609931916	promoter
0.740932661276858	no
0.50442007164118	promoter
0.447665439149163	REnh
1.62233772496961	REnh
0.576384553801969	REnh
0.901231493115555	promoter
1.06902092457288	REnh
0.668634913752216	promoter
0.429146249826078	promoter
1.10437570757965	REnh
0.71699247583886	promoter
1.38106495144026	no
0.845769942578872	promoter
0.307054525764285	REnh
0.994961352365555	no
0.32064678455361	no
0.619202943483358	REnh
0.647798871740508	REnh
0.338724755133025	no
0.905028672789402	REnh
2.09217402310216	REnh
0.452210170507033	REnh
0.340523866824181	REnh
0.381890402508337	REnh
1.05951854164357	no
0.401565277010334	REnh
0.416185584964225	promoter
0.403506086335436	REnh
0.280206053077101	REnh
0.446994176934099	REnh
0.812207490989908	REnh
0.528161529961984	promoter
0.653180511014049	REnh
0.430712722031731	no
1.1150684001232	no
1.23181770051375	no
0.97120640323523	no
1.34297384437689	no
1.33023189762537	no
1.38428567905277	no
1.46341573976863	no
0.837495178185177	promoter
1.26191271191753	no
0.321405705439105	no
0.418788025939094	REnh
0.829877200474941	no
1.1107854410292	no
1.49611304785938	no
0.716140560938892	promoter
0.780282811236039	no
1.15124147089495	no
0.959658170140875	no
0.465973307073985	promoter
0.487695135645363	promoter
0.645514524160229	promoter
0.652422974427224	no
0.901917004669102	no
1.34580974381902	no
0.556907273844415	REnh
0.981924020956208	no
0.568780408073419	promoter
0.535343577595168	promoter
0.53024778695795	promoter
0.465943355920489	no
0.667241553200442	no
1.43815808877067	no
0.668593247885837	promoter
0.72089296322899	promoter
1.05198231264507	no
1.1367168731189	REnh
0.792136793807056	REnh
0.907559463835724	no
0.941787440715533	promoter
0.789807166576118	REnh
0.469321878828019	no
0.390750050556581	no
0.508386143035688	no
0.56429338094426	no
0.427359660554019	no
0.679186835127932	REnh
0.73976922771907	REnh
0.494866463804839	no
0.735534181360628	REnh
1.9729618280536	no
1.07730453075359	no
0.663059294245538	promoter
0.94900713606606	REnh
0.783828804348429	promoter
1.16196924175627	REnh
0.792167733206139	REnh
0.640328160707358	promoter
0.925425417341557	no
0.876300240052634	no
0.661133231274987	promoter
0.559670394894922	promoter
1.81380418544951	no
0.854260623997552	promoter
1.36899103892134	no
1.09975425337312	no
0.640139376408552	REnh
1.56258476918226	no
0.438043852063135	REnh
0.551292991357524	REnh
0.395153364175654	REnh
0.429216067805983	REnh
0.331288426809577	no
0.434755960551336	no
1.07606503211818	promoter
0.877151288237307	promoter
0.909282413178099	no
1.41663825116034	no
1.01217024511438	no
1.0989914797802	REnh
0.639912352820811	promoter
0.267877956854222	REnh
0.725595201813832	REnh
0.268012642111416	REnh
0.236215117835932	no
0.212885842621263	no
0.462330519588022	no
0.959658170140875	no
0.447620248034728	no
0.257079809305625	no
1.91138528102439	no
0.430712722031731	no
0.320573244805384	no
0.379082052973798	no
1.19159972183655	no
1.08328563167271	no
1.06054207764583	no
0.572894172099212	no
0.41608248159558	no
0.480533679909014	no
0.402041569245538	no
0.435551071570529	no
0.557174972327079	REnh
0.760765285137585	promoter
0.817327877782847	promoter
0.987800638473452	no
1.13268946295407	no
1.61736781945861	promoter
1.16687181011731	no
0.648427637126467	promoter
1.14509936243863	no
0.56556074916279	promoter
1.02150509839915	REnh
0.433517768464553	REnh
0.3847030900834	REnh
1.27865811589407	no
0.338126655512501	REnh
0.366662716705139	REnh
0.256933651959914	no
0.363754391511082	REnh
0.246452263347491	no
0.466471958505307	no
1.27878440249176	no
1.19460273156896	no
1.4014445400267	no
1.50286090795646	REnh
0.465498453281516	REnh
1.02645572258688	REnh
0.574980290103269	promoter
0.416756709495455	REnh
2.58161564080151	no
0.997993383328926	no
0.831987460144306	promoter
0.268491621008943	no
0.305080124734188	no
0.465943355920489	no
0.679466003676386	no
0.78334302077116	no
0.877480020461827	promoter
0.71198422227701	promoter
1.65443331594422	no
1.01097678886499	no
0.55385396273495	REnh
0.832737912517541	promoter
1.9500527229553	no
1.21097505271899	no
0.24290103061657	REnh
1.66307253568916	no
0.869830572311776	REnh
0.541091957946203	REnh
0.860007599466986	promoter
0.829170756484447	promoter
0.773992744236957	promoter
1.19315164219462	no
0.595461521131055	promoter
0.535586638327395	promoter
0.466856814080012	promoter
0.573364288899184	promoter
0.355634402165244	REnh
1.25313161666714	REnh
1.13931336579907	no
0.639949729227757	promoter
1.12543405365849	no
0.817661893424593	REnh
0.625802256028209	no
0.752723793830174	no
0.695380532924799	no
0.477944117036551	REnh
1.52124814922504	no
0.705498381380797	REnh
0.594017018494445	REnh
1.07870604789784	REnh
1.04064198196711	REnh
1.24365072357344	no
0.747210124885147	REnh
0.802537217153258	promoter
1.33436201097679	REnh
1.03956309688033	no
0.620884745505077	promoter
0.442322229364123	no
0.744932589902814	REnh
0.291682645680869	REnh
0.501559410832501	REnh
1.04676783762719	REnh
0.634350315855833	REnh
0.763593276186085	REnh
1.35708055485208	REnh
0.770706163903368	promoter
1.50691741176907	REnh
1.10579900823339	no
1.39078580065341	no
1.42134938601621	no
1.09439956688452	no
1.03692533359827	no
0.6398371177062	promoter
0.888000753645577	promoter
1.06372644575646	no
1.30198569813405	no
0.686028549326776	promoter
0.860417407975325	promoter
1.08899215533506	no
1.5743858236119	no
0.818064522634392	promoter
0.334593461619999	no
0.585049929213323	REnh
0.814694700331075	no
1.26104974391817	promoter
0.77505473315662	promoter
1.06611787205825	no
0.419697051391534	no
0.30644602337233	REnh
0.559204686326501	no
0.495775066749515	no
0.322877643082356	REnh
0.311657476476619	no
0.377954868024381	REnh
0.867086642474553	no
0.394071838682974	REnh
0.623314259689344	promoter
1.34936707172093	no
0.558280228256859	promoter
1.15131600725888	no
1.78470365578235	no
1.11557338868529	REnh
1.19857721664898	no
1.04948576796997	no
1.04408557513861	no
4.3466870059322	no
0.959658170140875	no
0.823985478792023	no
0.585948522694391	promoter
1.44732475387852	no
0.418085084583388	REnh
0.98826199041333	no
1.07222804347118	no
0.942851547196201	promoter
0.740516437663416	promoter
1.00524763190529	no
1.04049580180136	no
1.3294038749237	no
0.714221297982084	no
0.870594766879541	no
1.10713582526681	no
0.805372290697004	no
0.692946670311476	promoter
1.68736104797282	no
1.07017542581929	no
0.853324854889808	no
0.98093662180697	no
1.10462163995068	no
0.630512458659816	promoter
0.721971936050256	promoter
1.09853778955345	no
1.01512974066925	promoter
0.974629436445725	no
1.64317538534093	REnh
0.621736198680663	promoter
1.07580439345596	no
0.330822332156826	no
0.714254331208484	promoter
0.554739111009704	promoter
0.591502861902688	promoter
1.48152666145615	no
0.208414369302025	promoter
0.284284989845333	no
0.422481887308615	no
0.889885991760442	promoter
0.568975717455841	promoter
0.816639068778599	no
0.704599520269546	no
0.942551963899505	no
1.29883049638609	REnh
0.405039612966639	REnh
0.632306191098207	REnh
1.10701451104542	REnh
0.861933305564411	no
1.05951854164357	no
0.38630705967473	REnh
0.917351417599764	REnh
0.586716757733595	promoter
0.970192288364156	no
0.921857749849753	promoter
0.915074747602391	no
1.16516576011264	no
2.38137397775699	no
0.876270059773818	REnh
0.856172386157316	promoter
1.27648710554794	no
0.569553222929137	promoter
0.977747862320722	promoter
0.371426367077291	no
0.968120018039128	promoter
0.80027706235638	promoter
1.25645966606073	promoter
0.640964504692533	promoter
0.640895954571884	promoter
0.712847445596323	REnh
0.932252415638994	REnh
0.685371234846801	promoter
0.544593488051608	REnh
0.734622622684206	SE
0.319188656576633	promoter
0.295129091020921	SE
0.366406172713045	SE
0.422623184417271	SE
0.657790567243599	SE
0.451682587825648	SE
0.2714570919522	no
0.391786000742314	REnh
0.322011545462553	no
0.918970058747864	no
0.744246684138434	promoter
0.379633009364977	promoter
0.753078133515638	REnh
0.547142662149629	promoter
0.472266104745334	promoter
0.515333530568943	promoter
0.702223787688777	promoter
0.888237318976831	promoter
0.773426358234677	promoter
0.692467960356873	promoter
0.87138475107404	no
0.646711173126109	promoter
0.746738766306133	promoter
0.918426884635359	promoter
0.405172183449342	promoter
1.8755145150886	no
0.579655249217713	promoter
1.06188540530901	promoter
0.978193335184639	REnh
0.727856679768683	no
0.54165824122289	promoter
1.16116119799198	no
0.668038734192428	promoter
1.43860032529436	REnh
1.09655662522517	no
0.192738917452058	no
0.353706608965286	REnh
0.493070097930463	REnh
1.04274545759896	no
0.948381340879525	no
0.683810889767552	promoter
1.01671275813974	promoter
0.959658170140875	REnh
1.15364376933701	no
1.01605336133427	no
0.902450529595965	REnh
0.950941928813528	no
0.522503689165639	promoter
0.738411329762575	promoter
0.874732668358497	no
1.07501903206615	no
1.94801043839227	no
1.03632859651698	no
0.302072839308491	REnh
0.727092070342346	promoter
0.870300144006709	promoter
1.81344657773952	REnh
0.99390110217088	promoter
0.403909902013791	promoter
1.18698836272924	no
1.36191009774483	no
2.0018208888459	no
1.3217933286846	no
1.27269651310222	REnh
0.648120508287376	promoter
0.929762276990069	no
0.869830572311776	no
0.248769254296182	REnh
1.17912261653484	no
0.788877113168509	promoter
0.972786188884252	no
1.17125595084639	promoter
0.539024941169991	REnh
1.26183066671075	no
0.470660376438518	REnh
0.830324184946687	no
0.630195129415132	REnh
0.457094041139419	no
0.615557631046537	no
0.266696368201295	REnh
0.31223720138657	no
0.565817607839558	no
0.234143402336777	no
0.552689589096181	no
0.816425607433282	no
0.945968324632446	no
0.817527082566607	REnh
0.69553206826724	no
0.621600230167415	REnh
0.505306452715025	SE
0.627717143743351	SE
0.514189899823571	SE
0.542491061222545	no
0.433452474941147	SE
0.546139386122466	REnh
1.03122104636316	REnh
0.481536661885635	REnh
1.23354524394617	no
0.289572664805601	no
0.742850735745196	REnh
1.60434216159828	no
0.959658170140875	REnh
1.19914505752006	REnh
0.923261526519856	REnh
0.712800763030682	REnh
0.778931584426962	REnh
0.428251365828338	no
0.580882113358104	promoter
0.600683792282692	no
1.66590011353459	no
0.361740307124753	no
0.329133748234912	no
1.59176834208995	no
0.927696199445092	no
1.96703414984677	no
0.760858925855571	no
0.73213548797369	promoter
1.24490688313392	no
1.66937321558268	no
1.2075403543101	no
1.07911769339493	no
1.23054733431761	no
1.47911228027959	no
1.68521998208761	no
2.09669391675329	no
0.700351906478168	promoter
1.03145304571251	no
0.999946086603548	no
0.525948876187965	promoter
0.994302869423939	no
1.52809680750655	no
0.835373115728551	no
1.17444976697496	no
0.621329906092869	REnh
0.576433609685284	REnh
0.842911434114004	no
1.03872372483837	REnh
1.47507560167434	no
1.19551885711866	no
0.946160868169836	no
0.954583298802214	promoter
1.41609487413178	promoter
1.61921704996278	no
1.50608275100401	no
0.694861910063945	promoter
1.05659333884197	REnh
1.19596250752167	no
1.14782643879595	promoter
0.920805612645293	REnh
0.871042260893754	promoter
2.02594502585296	no
0.769365170278184	promoter
1.51289791345934	no
0.713747661499904	REnh
0.975364523171004	promoter
0.778346235161492	no
0.600160832731182	promoter
0.342514652365393	REnh
0.94314081781487	REnh
1.33355096370225	no
1.08899215533506	no
0.195557872727763	no
0.709396260174348	promoter
0.590016240448271	promoter
0.653037272815102	promoter
0.696330349653639	promoter
0.563922842247731	promoter
0.622771830549734	promoter
0.900493054842424	no
1.06902092457288	no
0.433818076912998	REnh
0.660931891497801	no
0.787034781774428	promoter
0.636301048277302	promoter
0.502259225619101	promoter
0.715557008850975	promoter
0.759408471716615	promoter
0.740193723746912	no
0.657507069343611	promoter
0.49451031427132	promoter
0.916103336397719	no
1.06188540530901	REnh
1.4060108074157	no
0.860724338167589	no
1.24313669129457	no
1.15880902256959	no
1.44433401364637	no
0.354653095697002	no
0.344345683511322	no
0.392023023292298	no
0.277593135191686	no
0.576491568632722	no
0.440384238326874	no
0.429075670425697	promoter
1.0254525598665	no
1.49961928889022	no
0.858818432472832	REnh
1.16768963020911	no
0.817264533025087	promoter
1.23254674932785	no
1.14632907856792	no
0.471696388713311	REnh
1.24593752050715	no
0.635886857677692	no
0.897207530001555	REnh
0.93837971847478	REnh
1.08121937395886	no
1.09740814671612	no
0.604229218236847	no
0.713591972668856	REnh
0.625770366837091	REnh
0.364418781356046	REnh
0.382890406768734	REnh
0.481236208487066	no
1.42014673546759	no
1.16819708502728	no
0.450285468367587	no
0.717473142975985	promoter
1.33797282328445	no
0.926044924251528	REnh
0.755885243192386	promoter
0.583728629806911	promoter
0.725086645663203	promoter
0.937897213901853	no
0.648149800637382	REnh
0.609192243343993	no
0.538878498930319	promoter
1.81380418544951	no
0.732358745664116	promoter
0.94513989222649	no
0.975181595733578	REnh
0.969057368673107	REnh
1.00838724256948	no
1.03145304571251	no
0.98558486713426	promoter
0.794768450185398	no
1.43710004583285	no
0.959658170140875	REnh
0.787092265420238	promoter
1.13704415353105	no
1.30375870923521	no
1.50608275100401	no
0.47123648128501	promoter
0.686670069225528	promoter
0.500707575247944	promoter
1.14275793324295	REnh
1.91497399562048	no
0.851484141300519	no
0.487409912366292	no
1.10101534741203	no
1.49492567539873	no
1.10324792128415	no
1.03328923178851	REnh
1.02906145660734	promoter
1.09786276710086	no
1.10323359954555	no
0.499896336852777	REnh
0.696930927276592	REnh
0.52842067807585	promoter
0.895170430862194	promoter
0.730767410514149	promoter
0.793952964893783	promoter
0.58137406431569	promoter
0.874595802118719	promoter
0.959658170140875	no
1.1124257514947	no
0.352831223380558	REnh
0.494055823441798	no
1.12801925262173	no
0.565569909372702	promoter
0.765787832738678	no
1.03590796799543	REnh
0.816583788065758	REnh
0.443486377200119	no
0.663380287562834	promoter
1.11697918163938	no
0.655579977993134	REnh
1.21371929821668	no
0.919420930302683	promoter
1.34293178647978	no
1.53354013235137	no
1.30290401341034	no
0.843687394293035	REnh
0.996890300893188	no
1.18760547896294	no
0.69507694000439	promoter
0.925013470857811	promoter
0.626054594121337	promoter
1.45179056508491	no
1.11601795346322	REnh
0.520615511741987	promoter
0.628503661393485	promoter
1.0543223546184	no
0.269920832235436	REnh
0.588303684750312	REnh
1.41303998280586	no
0.714221297982084	REnh
0.25142335822879	no
1.03181291977553	no
1.19685483423337	REnh
0.67191216436481	REnh
0.780096350363996	REnh
0.84207517097187	REnh
0.720204116170983	no
0.655004782794566	REnh
0.597924491817263	no
1.09610245973436	no
0.788416306488262	promoter
1.09111819344784	no
1.10057713785613	no
1.00226230644014	no
0.491965416031503	REnh
0.442628144177986	REnh
1.12884374372105	no
1.42511291742746	no
1.50691741176907	REnh
0.832486343312828	promoter
1.26362229642984	no
1.28851299479974	no
0.841327939543973	promoter
1.27452461683474	promoter
0.80379721443354	promoter
1.55861264526347	promoter
1.08308687369597	no
1.05031413763057	REnh
1.0740734512307	no
1.25380626826835	no
1.08237660622027	no
0.3938733079263	no
0.745279866692848	REnh
0.300026168491936	REnh
0.396258070253864	no
1.53449501082426	no
0.730192510329223	REnh
0.252872283785075	no
0.241197508003322	no
1.97651450936299	no
1.50955471865043	no
1.42354127353223	no
1.35539349803402	no
1.34057242461421	no
0.706640950141397	no
0.742048607750654	no
0.648797111892525	no
1.33532506948428	no
0.809440756392153	no
1.34852110449608	no
0.878674358314641	REnh
1.04106178495019	no
1.03002723852884	no
0.421623518176062	REnh
0.750591247128553	REnh
0.425116279351096	REnh
0.6554875932341	no
1.19451672979466	REnh
0.719835866953036	promoter
0.472522043165812	promoter
0.382985723028135	REnh
0.346702851887222	REnh
0.445399931827418	REnh
1.39454857957027	REnh
0.391404247780752	REnh
1.15298173382759	REnh
0.758778248703204	REnh
0.209521056014585	no
0.32064678455361	REnh
0.350779039169966	REnh
0.52296577307344	promoter
1.53401717471397	SE
0.524039222333074	SE
0.369996499088751	SE
0.391895039177298	promoter
0.64647532519624	SE
0.571533137014906	SE
0.433466462006126	SE
0.462863380658372	promoter
0.53184959521656	promoter
0.733131910393301	promoter
0.915400299112088	REnh
0.501899588131599	REnh
1.12876093139918	no
0.889896558499557	promoter
0.308173981410609	promoter
0.436604078242708	promoter
0.815076901569745	promoter
1.42056389027882	SE
0.612270597239201	no
0.785250367692079	promoter
0.569698988439539	promoter
0.632084151771645	REnh
1.02576550677515	REnh
2.04524433545861	promoter
0.567045242555479	promoter
1.26702199687639	no
0.667065629492865	promoter
0.590426152143487	promoter
0.959658170140875	REnh
0.539595847164144	promoter
0.548962804888004	no
0.36101717285376	promoter
0.603359135123251	promoter
0.985403526818028	REnh
0.551024884412159	promoter
0.433293678914267	promoter
1.41293800758933	promoter
0.526043301349516	REnh
0.768109633186609	promoter
0.711042063886762	promoter
0.714174791705976	promoter
0.584803749076363	promoter
0.644582939529065	REnh
0.830324184946687	promoter
1.20903433786321	promoter
0.510348757707554	SE
0.801622469209101	SE
0.687826658443787	promoter
0.528243408339283	promoter
1.25455952844281	promoter
1.24108285346664	no
0.660809487777808	promoter
0.548066629899868	promoter
0.989442719183112	no
0.640215783408822	REnh
0.720171282761691	REnh
1.02217661770706	no
1.01837281005432	REnh
0.980033078211807	no
0.933744808210879	REnh
1.23672483343614	no
1.11198486381403	REnh
0.531211623782283	REnh
0.53949259652403	no
0.415038073583431	no
0.881918084350885	REnh
0.480242374549396	REnh
0.427676274807396	REnh
0.500774350330712	promoter
0.838281575794212	promoter
0.880720365311426	REnh
0.737277489003061	promoter
0.579176957309691	promoter
1.04420955077003	no
0.0590991834984116	promoter
0.415722365202727	promoter
0.388676501953467	promoter
0.346375271130955	promoter
0.31893152912925	no
0.732669378254729	no
1.1148589523739	no
0.918024410047995	REnh
0.668221849490718	no
1.25807887771332	promoter
0.768364182737378	no
0.675992453559095	promoter
0.640952504780437	promoter
0.959658170140875	no
1.03145304571251	no
1.01139176421855	no
1.03477818345914	no
0.59362429411052	promoter
0.959658170140875	no
1.00818702830223	no
0.56875871183502	REnh
0.717955521274759	promoter
0.797503947843646	no
1.06983706453133	promoter
0.959658170140875	promoter
0.291239544172106	no
0.872574851616295	no
0.563227196758136	promoter
0.729416956378319	promoter
0.498492838945066	promoter
1.32920162916023	promoter
0.37428442495328	REnh
0.531916929675496	REnh
0.817011099142603	promoter
0.842911434114005	no
0.857430934972739	no
1.00291849336285	REnh
0.916469233590881	no
0.65518715537005	promoter
0.549353014261166	promoter
0.375924490006523	REnh
0.387099469408317	REnh
0.419697051391534	no
0.401467735607033	no
1.00046574647571	no
1.0100780389749	no
0.663574887157302	no
0.89483392195519	promoter
0.62810640310564	REnh
0.643401290731943	promoter
0.642997362395032	no
0.536208152752532	promoter
1.46474141758344	promoter
0.918426884635359	promoter
0.98093662180697	REnh
0.716535762504904	REnh
0.617542883446375	promoter
0.166778200508813	SE
0.686251284060854	SE
0.524767760711475	SE
0.45973409785094	promoter
0.737450779080759	promoter
0.549353014261166	promoter
0.573388632835739	promoter
0.685687558522544	REnh
0.220591619356309	no
0.235305874329219	REnh
0.632786022427093	promoter
0.413671205068414	no
0.238994147216862	REnh
0.299948154003702	no
0.267740982438191	promoter
0.317008520971074	promoter
0.189416559380795	SE
0.247852090860894	SE
0.344077304756789	SE
0.468594029274539	promoter
0.470660376438518	SE
0.650091018482528	SE
0.657048750505711	SE
0.555433979909929	SE
0.59664489530582	SE
0.756017179129549	SE
1.43608421205478	no
0.822954727100864	no
0.830324184946687	no
1.48231617505875	no
0.664945488331777	promoter
0.573571981605076	promoter
0.280800300587844	no
0.355743106449925	REnh
0.259043175609593	no
0.314124462602628	REnh
0.209176739248677	no
0.3426871592886	no
0.485329850751568	promoter
0.419565318673767	REnh
0.349056138413651	REnh
0.627439763483137	REnh
0.330084753800755	no
0.664218313342706	REnh
0.937366458871633	no
1.0529936243544	REnh
0.903896510051341	no
0.251992490434061	REnh
0.419781587627639	no
1.37028844896502	no
0.52690555228332	no
0.130717558059056	no
0.260635569622027	no
0.184094357606778	no
0.860497165189464	no
0.240414017641121	no
0.218773125867831	SE
0.251293743805381	SE
0.251968120980154	SE
0.315300741679631	SE
0.333077234310063	SE
1.04179724319145	no
0.324111299069776	no
0.507741580323842	no
0.492102423421813	no
0.216011617633186	no
0.816425607433282	REnh
1.11361402631321	no
0.765983463755229	REnh
0.231773729714662	no
0.316523259796793	no
0.469830305259792	promoter
0.412844397980832	no
1.20415706699205	no
0.435663849471131	no
0.543320569212079	no
0.694559228113009	no
1.65443331594422	REnh
0.291682645680869	REnh
0.642512875235078	REnh
0.536417879487434	REnh
0.855276588072527	promoter
0.87555140676306	promoter
0.876827008723044	no
1.21902524315192	no
0.78334302077116	no
0.87657088268279	no
0.652542226545808	promoter
0.296978615312138	promoter
0.480125093142659	promoter
0.487081499325525	promoter
0.768074869386798	no
0.931453668446801	promoter
0.672478667854329	REnh
0.832128845205211	no
0.271295769617885	no
0.627309020308537	REnh
0.990565035523834	no
0.49796695426554	no
1.67715960576022	no
1.25645966606073	no
1.66106945728703	no
1.1124257514947	no
1.47731610424176	no
0.898468488729129	no
1.04846059180721	REnh
1.00120181386992	no
0.406277961361456	REnh
0.493328113039171	no
0.641813318893973	no
0.782599467162854	no
0.635828028367186	no
0.39870147734954	no
0.407922558655546	no
0.265641039615055	no
0.58229395249946	no
0.593806081817374	no
0.915305201927115	no
0.654034549076902	no
0.612095854999311	no
0.495488570228763	REnh
0.619956163011362	no
0.894375301423809	no
0.707779385326997	no
1.08205511014505	promoter
1.22383696024548	no
0.595163166028534	promoter
0.708933392633414	promoter
0.679466003676386	promoter
1.0702461795041	no
0.973155472111914	no
1.08559756254781	no
1.76547800766375	no
0.667241553200442	REnh
1.35840810233237	no
2.04863198022981	no
1.68922286089125	no
0.692024417511946	no
0.691654814355024	REnh
0.385776207930385	no
1.11024647073359	promoter
0.391332688669968	REnh
0.379804290901676	REnh
0.756179537271839	promoter
1.50414507518534	no
1.51713594532645	no
1.2973677901318	no
0.714221297982084	no
1.33324772542686	no
0.472522043165812	REnh
2.04485920511171	no
0.889610128524753	no
0.370950734806191	REnh
0.546200001599455	no
1.79053104472172	no
0.54880236422072	REnh
1.19596250752166	no
0.807861559868671	promoter
0.634860042985706	promoter
0.635868263488893	promoter
1.28565669927578	no
0.848328916064208	no
0.666443089673181	promoter
1.36160923616847	no
1.03029546973063	REnh
0.835382312831774	promoter
0.469536530640939	promoter
1.45818189488938	no
1.40088031733208	no
0.998748115971461	no
0.991620140836658	promoter
0.714278349788722	promoter
0.543785292732485	REnh
0.878400069366881	REnh
0.33406614266964	no
0.429639184323414	REnh
0.959658170140875	no
2.02594502585296	no
0.658101998377569	REnh
0.380037198588963	no
0.639884314780008	promoter
1.28710059039892	no
0.945968324632446	no
1.36411180506615	no
0.621948550149951	no
0.661759846815548	no
1.02460965373755	no
0.64724551421604	REnh
1.21753176672384	no
0.822843359733826	no
0.959658170140875	promoter
0.67137264242669	promoter
0.381890402508337	REnh
0.520825312555397	REnh
1.54449140402174	no
1.02804236278749	no
0.98555987513793	no
0.660232844043878	promoter
0.656926886184763	promoter
